"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Michelle Masperi","D","So","9","0","1","1","0.1111","4","8","0","0","0","0","2016-2017","norwich"
"Rebecca Brown","D","Fr","9","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","norwich"
"Teresa Segreti","D","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","norwich"
"Laurie King","G","Jr","24","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","norwich"
"Maddi Blauth","F","Fr","4","0","0","0","0.0000","3","6","0","0","0","0","2016-2017","norwich"
"Maddy Field","F","So","37","14","16","30","0.8108","11","22","2","5","0","0","2016-2017","ohio-state"
"Julianna Iafallo","F","Jr","37","7","12","19","0.5135","3","6","0","0","0","1","2016-2017","ohio-state"
"Dani Sadek","D","Jr","35","3","12","15","0.4286","13","26","0","1","0","0","2016-2017","ohio-state"
"Lauren Boyle","D","So","32","6","8","14","0.4375","9","18","2","3","0","1","2016-2017","ohio-state"
"Jincy Dunne","D","So","37","4","10","14","0.3784","16","32","1","0","0","1","2016-2017","ohio-state"
"Jessica Dunne","D","Jr","33","4","7","11","0.3333","16","32","0","0","0","0","2016-2017","ohio-state"
"Lauren Spring","F","Jr","37","2","9","11","0.2973","2","4","0","1","0","0","2016-2017","ohio-state"
"Samantha Bouley","F","Fr","37","6","4","10","0.2703","1","2","3","0","0","0","2016-2017","ohio-state"
"Rebecca Freiburger","F","Fr","37","6","4","10","0.2703","9","18","2","1","0","0","2016-2017","ohio-state"
"Katie Matheny","F","Sr","25","7","2","9","0.3600","2","4","0","0","0","0","2016-2017","ohio-state"
"Olivia Soares","F","Fr","37","1","3","4","0.1081","5","10","1","0","0","0","2016-2017","ohio-state"
"Jacyn Reeves","F/D","So","36","1","3","4","0.1111","0","0","0","0","0","0","2016-2017","ohio-state"
"Ariana DePinto","D/F","So","16","2","1","3","0.1875","0","0","0","0","0","0","2016-2017","ohio-state"
"Breanne Grant","F","Sr","37","2","1","3","0.0811","3","6","1","0","0","0","2016-2017","ohio-state"
"Liv Halvorson","D/F","Jr","35","0","3","3","0.0857","3","6","0","0","0","0","2016-2017","ohio-state"
"Crystal Sorem","F","Fr","12","2","0","2","0.1667","1","2","1","0","0","0","2016-2017","ohio-state"
"Katie Mikkelsen","D","Fr","37","1","1","2","0.0541","6","12","0","0","0","0","2016-2017","ohio-state"
"Erin Langermeier","F","So","27","1","1","2","0.0741","11","22","1","0","0","0","2016-2017","ohio-state"
"Kassidy Sauve","G","Jr","36","0","1","1","0.0278","3","6","0","0","0","0","2016-2017","ohio-state"
"Elise Riemenschneider","D","Fr","37","0","1","1","0.0270","7","14","0","0","0","0","2016-2017","ohio-state"
"Kaylee Remington","G","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","ohio-state"
"Robyn Matula","F","Fr","25","13","2","15","0.6000","5","10","2","0","0","0","2016-2017","northland"
"Allyson Reilly","F","Fr","25","10","3","13","0.5200","4","8","1","3","2","0","2016-2017","northland"
"Ashley Hammes","F","Fr","25","2","6","8","0.3200","8","16","0","0","0","0","2016-2017","northland"
"Ally Covert","F","Fr","23","3","4","7","0.3043","2","4","0","0","0","0","2016-2017","northland"
"Kylie Fahmer","F","Fr","24","1","6","7","0.2917","5","10","0","1","0","0","2016-2017","northland"
"Amanda Abounader","D","Fr","25","2","4","6","0.2400","14","28","0","2","0","0","2016-2017","northland"
"Samantha Scott","F","Fr","24","2","4","6","0.2500","12","24","0","2","0","0","2016-2017","northland"
"Markia Smith","F","Fr","21","1","5","6","0.2857","16","32","0","0","0","0","2016-2017","northland"
"Destiny Muir","D","So","25","4","1","5","0.2000","9","18","1","1","0","0","2016-2017","northland"
"Michaela Isetts-Williams","F","Fr","21","2","3","5","0.2381","2","4","0","1","0","0","2016-2017","northland"
"Kylie Wickiser","F","Fr","22","3","1","4","0.1818","4","8","0","0","0","0","2016-2017","northland"
"Breena Gaskov","F","Fr","22","1","3","4","0.1818","1","2","0","0","0","0","2016-2017","northland"
"Vivienne Kallio","D","Fr","22","0","2","2","0.0909","4","8","0","0","0","0","2016-2017","northland"
"Emma Vandergeest","F","Fr","7","0","2","2","0.2857","1","2","0","0","0","0","2016-2017","northland"
"Cheyenne Otto","D","So","13","0","0","0","0.0000","3","6","0","0","0","0","2016-2017","northland"
"Maggie Cusey","G","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","northland"
"Madysen Zachmeier","F/D","Fr","14","0","0","0","0.0000","6","12","0","0","0","0","2016-2017","northland"
"Chloe Marshall","G","Fr","20","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","northland"
"Kara Winter","D","Sr","3","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","northland"
"Olivia Ellis","F","Jr","26","14","22","36","1.3846","3","6","3","5","0","0","2016-2017","oswego"
"Alexa Aramburu","F","Sr","26","13","18","31","1.1923","4","8","3","5","0","0","2016-2017","oswego"
"Jacquelin White","F","Fr","26","15","13","28","1.0769","6","12","2","0","0","0","2016-2017","oswego"
"Andrea Noss","F","Jr","26","6","11","17","0.6538","3","6","1","1","0","0","2016-2017","oswego"
"Alli Ullrich","D","Sr","26","3","11","14","0.5385","7","14","0","2","0","0","2016-2017","oswego"
"Eryn Stewart","F","Fr","26","7","6","13","0.5000","1","2","1","4","0","0","2016-2017","oswego"
"Kendall Appelbaum","D","Sr","26","7","5","12","0.4615","14","36","2","4","0","0","2016-2017","oswego"
"Alyssa Brockmann","D","Sr","26","1","9","10","0.3846","1","2","0","0","0","0","2016-2017","oswego"
"Julieann White","F","Fr","26","3","6","9","0.3462","5","10","1","2","0","0","2016-2017","oswego"
"Victoria Blake","D","Jr","24","3","5","8","0.3333","10","20","0","2","0","0","2016-2017","oswego"
"Kate Randazzo","D","Fr","26","1","7","8","0.3077","3","6","1","0","0","0","2016-2017","oswego"
"Laura Thacker","F","Jr","22","3","1","4","0.1818","2","4","0","0","0","0","2016-2017","oswego"
"Monica Cramer","F","Jr","16","0","4","4","0.2500","2","4","0","0","0","0","2016-2017","oswego"
"Brennan Butler","F","Sr","25","2","1","3","0.1200","4","8","0","0","1","0","2016-2017","oswego"
"Natalie Giglio","D","Fr","23","1","2","3","0.1304","4","8","1","0","0","0","2016-2017","oswego"
"Madison Byrne","D","Fr","22","1","2","3","0.1364","1","2","0","0","0","0","2016-2017","oswego"
"Victoria Rankin","F","Fr","17","1","1","2","0.1176","5","10","0","0","0","0","2016-2017","oswego"
"Ashley Lyman","F","Sr","18","1","0","1","0.0556","3","6","1","0","0","0","2016-2017","oswego"
"Erika Truschke","F","Sr","23","0","1","1","0.0435","6","12","0","0","0","0","2016-2017","oswego"
"Brianna Colucci","D","Fr","3","0","0","0","0.0000","4","8","0","0","0","0","2016-2017","oswego"
"Mariah Madrigal","G","Jr","22","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","oswego"
"Lauren Martel","F","Fr","7","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","oswego"
"Amber Samonek","G","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","oswego"
"Sarah Grupp","F","Jr","8","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","oswego"
"Laura Bowman","F","Sr","33","18","14","32","0.9697","8","16","2","3","0","0","2016-2017","penn-state"
"Amy Petersen","F","Sr","35","14","16","30","0.8571","9","18","4","5","3","0","2016-2017","penn-state"
"Brooke Madsen","F","Fr","35","7","14","21","0.6000","11","22","0","3","0","0","2016-2017","penn-state"
"Kelly Seward","D","Sr","35","1","13","14","0.4000","17","34","0","1","0","0","2016-2017","penn-state"
"Bella Sutton","D","Jr","29","2","11","13","0.4483","8","16","1","1","0","0","2016-2017","penn-state"
"Meike Meilleur","F","So","35","8","4","12","0.3429","10","20","2","1","0","0","2016-2017","penn-state"
"Katie McMillan","D","Fr","35","4","7","11","0.3143","15","30","0","3","0","0","2016-2017","penn-state"
"Victoria Samuelsson","F","So","35","2","8","10","0.2857","7","14","0","1","0","0","2016-2017","penn-state"
"Abby Welch","F","Fr","35","3","6","9","0.2571","8","16","0","1","0","0","2016-2017","penn-state"
"Kelsey Crow","D","So","26","3","5","8","0.3077","9","18","0","2","0","0","2016-2017","penn-state"
"Aly Hardy","F","Jr","33","3","5","8","0.2424","3","6","0","0","0","0","2016-2017","penn-state"
"Sarah Nielsen","F","Sr","35","2","5","7","0.2000","10","20","0","0","0","1","2016-2017","penn-state"
"Kate Rydland","F/D","Fr","31","4","1","5","0.1613","5","10","0","0","0","1","2016-2017","penn-state"
"Irene Kiroplis","D/F","Jr","35","1","3","4","0.1143","4","8","0","0","0","0","2016-2017","penn-state"
"Amanda McLeod","F","Fr","35","1","3","4","0.1143","8","16","0","0","0","0","2016-2017","penn-state"
"Christi Vetter","F","Jr","27","1","1","2","0.0741","3","6","0","0","0","0","2016-2017","penn-state"
"Olivia Villani","D","Fr","35","0","0","0","0.0000","3","6","0","0","0","0","2016-2017","penn-state"
"Hannah Ehresmann","G","Jr","20","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","penn-state"
"Caileah Forrest","D","Fr","35","0","0","0","0.0000","9","18","0","0","0","0","2016-2017","penn-state"
"Daniela Paniccia","G","Fr","17","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","penn-state"
"Haley Branovan","D","Sr","24","8","13","21","0.8750","2","4","1","2","0","0","2016-2017","plymouth-state"
"Shannon Hickey","F","Jr","25","7","8","15","0.6000","8","16","1","4","0","0","2016-2017","plymouth-state"
"Alexis Fagan","F","Fr","22","9","5","14","0.6364","5","10","1","3","0","1","2016-2017","plymouth-state"
"Caitlin Connor","F","Fr","25","2","10","12","0.4800","1","2","0","0","0","0","2016-2017","plymouth-state"
"Kailey Jacobs","F","Fr","25","6","5","11","0.4400","8","16","0","2","0","0","2016-2017","plymouth-state"
"Courtney Evans","D","Jr","25","4","7","11","0.4400","5","10","0","2","0","0","2016-2017","plymouth-state"
"Kelsey Roy","F","So","25","5","5","10","0.4000","10","20","1","2","0","0","2016-2017","plymouth-state"
"Julie Nagel","F","Fr","18","5","3","8","0.4444","6","12","1","0","0","0","2016-2017","plymouth-state"
"Frédérike Brazeau Lalonde","F","Sr","22","2","6","8","0.3636","1","2","0","0","0","0","2016-2017","plymouth-state"
"Lauren Connelly","F","Sr","23","4","3","7","0.3043","3","6","1","0","0","0","2016-2017","plymouth-state"
"Amanda McPhearson","D","Fr","24","2","4","6","0.2500","7","14","0","1","0","0","2016-2017","plymouth-state"
"Sydney Linnick","D","Fr","23","2","3","5","0.2174","7","14","0","2","0","0","2016-2017","plymouth-state"
"Alie Louie","D","Fr","19","2","2","4","0.2105","2","4","1","1","0","0","2016-2017","plymouth-state"
"Brooke Maggy","F","So","25","1","3","4","0.1600","5","10","1","0","0","0","2016-2017","plymouth-state"
"Taylor Jackson","F","So","18","1","2","3","0.1667","4","8","0","0","0","0","2016-2017","plymouth-state"
"Olivia MacMillan","F","Fr","9","1","2","3","0.3333","2","4","0","0","0","0","2016-2017","plymouth-state"
"Emily Auby","F","Sr","23","0","3","3","0.1304","10","20","0","0","0","0","2016-2017","plymouth-state"
"Alivia Bates","F","Jr","16","1","1","2","0.1250","11","22","0","0","0","0","2016-2017","plymouth-state"
"Mackenzie Kennedy","D","So","17","0","2","2","0.1176","15","30","0","0","0","0","2016-2017","plymouth-state"
"Taylor Shrode","F","Jr","4","1","0","1","0.2500","0","0","0","0","0","0","2016-2017","plymouth-state"
"Jaime Carpenter","F","Jr","9","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","plymouth-state"
"Eleanor Hudson","F","Fr","19","0","0","0","0.0000","2","4","0","0","0","0","2016-2017","plymouth-state"
"Gracie Shewell","D","Sr","8","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","plymouth-state"
"Emelie Lindqvist","G","So","14","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","plymouth-state"
"Maddie Kabasakalian","F/D","Fr","9","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","plymouth-state"
"Sara Huff","D","Sr","11","0","0","0","0.0000","6","12","0","0","0","0","2016-2017","plymouth-state"
"Ally Altschuler","G","Sr","6","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","plymouth-state"
"Mariah Trupp","G","Jr","11","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","plymouth-state"
"Melissa Sheeran","F","Jr","27","31","13","44","1.6296","19","38","10","8","0","0","2016-2017","plattsburgh"
"Kayla Meneghin","F","Jr","28","18","26","44","1.5714","21","42","2","3","2","0","2016-2017","plattsburgh"
"Jordan Lipson","F","Sr","28","14","16","30","1.0714","13","26","2","5","1","0","2016-2017","plattsburgh"
"Courtney Moriarty","F","So","28","10","15","25","0.8929","15","30","3","0","1","1","2016-2017","plattsburgh"
"Megan Crandell","D","Jr","28","3","21","24","0.8571","0","0","0","1","0","1","2016-2017","plattsburgh"
"Erin Brand","D","Sr","28","8","15","23","0.8214","4","8","1","4","0","0","2016-2017","plattsburgh"
"Ashley Songin","F","So","28","8","12","20","0.7143","3","6","2","3","0","0","2016-2017","plattsburgh"
"Mackenzie Millen","F","So","23","7","10","17","0.7391","9","18","1","1","0","0","2016-2017","plattsburgh"
"Hannah Kiraly","D","Fr","28","2","15","17","0.6071","12","24","1","1","0","0","2016-2017","plattsburgh"
"Melissa Ames","F","Sr","28","8","8","16","0.5714","4","8","2","2","0","1","2016-2017","plattsburgh"
"Meghan Kraus","F","Fr","26","6","3","9","0.3462","2","4","0","1","0","0","2016-2017","plattsburgh"
"Julia Duquette","D","Sr","28","0","9","9","0.3214","9","26","0","0","0","0","2016-2017","plattsburgh"
"Sarah Wolf","F","Fr","24","4","4","8","0.3333","1","2","0","0","0","0","2016-2017","plattsburgh"
"Katelyn Turk","F","Sr","28","3","5","8","0.2857","10","20","1","0","0","0","2016-2017","plattsburgh"
"Karen Hudson","F","So","24","2","5","7","0.2917","5","10","0","1","0","0","2016-2017","plattsburgh"
"Muna Fadel","F","So","24","2","5","7","0.2917","7","14","0","0","0","0","2016-2017","plattsburgh"
"Maci Hoskins","D","So","26","0","7","7","0.2692","5","10","0","0","0","0","2016-2017","plattsburgh"
"Elizabeth Viola","D","Jr","19","1","3","4","0.2105","4","8","0","0","0","0","2016-2017","plattsburgh"
"Jennifer Manning","F","Fr","13","1","0","1","0.0769","1","2","1","0","0","0","2016-2017","plattsburgh"
"Brittani Mingoia","D","Fr","14","0","1","1","0.0714","1","2","0","0","0","0","2016-2017","plattsburgh"
"Kassi Abbott","G","So","6","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","plattsburgh"
"Camille Leonard","G","Sr","24","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","plattsburgh"
"Jordan Ott","F","Sr","26","14","9","23","0.8846","9","18","1","6","0","1","2016-2017","potsdam"
"Anna-Rose Bertin","F","Jr","26","12","4","16","0.6154","3","6","2","4","0","1","2016-2017","potsdam"
"Amanda Peterson","F","Sr","26","7","6","13","0.5000","4","8","2","3","0","1","2016-2017","potsdam"
"Jaci Morr","F","Jr","26","6","6","12","0.4615","7","14","0","1","0","0","2016-2017","potsdam"
"Brenna Wilson","F","Jr","26","3","9","12","0.4615","3","6","3","2","0","0","2016-2017","potsdam"
"Delphine Léonard","D","Fr","26","3","8","11","0.4231","1","2","1","2","0","1","2016-2017","potsdam"
"Jenna Patterson","F","So","26","4","5","9","0.3462","15","30","1","2","0","0","2016-2017","potsdam"
"Rylie Murray","D","So","26","2","5","7","0.2692","2","4","0","2","0","0","2016-2017","potsdam"
"Kaylen Van Wagner","D","Sr","26","0","6","6","0.2308","10","20","0","0","0","0","2016-2017","potsdam"
"Shelbi Thacker","D","Fr","26","0","4","4","0.1538","7","14","0","0","0","0","2016-2017","potsdam"
"Nicole Watson","D","So","8","0","4","4","0.5000","6","12","0","0","0","0","2016-2017","potsdam"
"Madison Smith","D","Sr","26","1","2","3","0.1154","5","10","1","1","0","0","2016-2017","potsdam"
"Karina Villalobos","F/D","Fr","26","1","1","2","0.0769","11","22","1","0","0","0","2016-2017","potsdam"
"Tatum Walber","F","So","25","0","2","2","0.0800","8","16","0","0","0","0","2016-2017","potsdam"
"Lucy Condon","F","Fr","26","0","1","1","0.0385","5","10","0","0","0","0","2016-2017","potsdam"
"Kayla McCabe","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","potsdam"
"Lane Perl","F","Fr","9","0","0","0","0.0000","4","8","0","0","0","0","2016-2017","potsdam"
"Nicole Whitesell","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","potsdam"
"Alexa Pfeiffer","G","Fr","20","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","potsdam"
"Taylor Marcellus","F","Jr","26","0","0","0","0.0000","7","14","0","0","0","0","2016-2017","potsdam"
"Kady Hart","D","Sr","26","0","0","0","0.0000","5","10","0","0","0","0","2016-2017","potsdam"
"Cassidy Carels","F","Sr","35","18","19","37","1.0571","6","12","1","4","1","1","2016-2017","providence"
"Brooke Boquist","F","Jr","36","18","14","32","0.8889","18","36","4","2","2","1","2016-2017","providence"
"Christina Putigna","F","So","37","9","19","28","0.7568","22","44","0","1","1","0","2016-2017","providence"
"Kate Friesen","D","So","37","11","14","25","0.6757","21","42","2","5","1","1","2016-2017","providence"
"Cassidy MacPherson","F","So","37","10","13","23","0.6216","9","18","3","2","2","0","2016-2017","providence"
"Whitney Dove","D","Fr","36","5","18","23","0.6389","19","49","3","2","0","0","2016-2017","providence"
"Blair Parent","F","Jr","32","10","11","21","0.6563","19","38","1","3","0","0","2016-2017","providence"
"Madison Sansone","F","Jr","37","9","11","20","0.5405","6","12","0","2","0","2","2016-2017","providence"
"Meaghan Rickard","F","Fr","37","7","13","20","0.5405","4","8","1","0","0","0","2016-2017","providence"
"Rachel Rockwell","D","Fr","37","5","14","19","0.5135","12","24","0","3","0","0","2016-2017","providence"
"Avery Fransoo","D","Fr","37","1","16","17","0.4595","15","30","0","0","0","0","2016-2017","providence"
"Neve Van Pelt","F","Fr","37","5","9","14","0.3784","6","12","0","3","0","0","2016-2017","providence"
"Kathleen McHugh","F","Fr","37","4","3","7","0.1892","9","18","2","0","0","0","2016-2017","providence"
"Danielle Hardy","F","So","30","1","6","7","0.2333","7","14","0","0","1","0","2016-2017","providence"
"Lauren Klein","D","Sr","37","2","2","4","0.1081","30","71","0","0","0","0","2016-2017","providence"
"Arianna Reid","D/F","Sr","29","1","2","3","0.1034","3","6","0","0","0","0","2016-2017","providence"
"Emily Landry","F","So","31","1","2","3","0.0968","8","16","0","0","0","0","2016-2017","providence"
"Natasia Burzynski","F","So","28","0","1","1","0.0357","1","2","0","0","0","0","2016-2017","providence"
"Kendra Goodrich","D/F","Sr","10","0","0","0","0.0000","5","10","0","0","0","0","2016-2017","providence"
"Alanna Serviss","G","Sr","8","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","providence"
"Ariana Buxman","D","Sr","24","0","0","0","0.0000","4","8","0","0","0","0","2016-2017","providence"
"Madison Myers","G","So","27","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","providence"
"Clare Minnerath","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","providence"
"Melissa Samoskevich","F","So","37","10","19","29","0.7838","6","12","3","0","0","0","2016-2017","quinnipiac"
"Taylar Cianfarano","F","Jr","35","13","13","26","0.7429","8","16","6","7","0","1","2016-2017","quinnipiac"
"Emma Woods","F","Sr","36","12","11","23","0.6389","11","22","0","4","1","2","2016-2017","quinnipiac"
"Meghan Turner","F","Sr","37","12","10","22","0.5946","13","26","2","4","0","0","2016-2017","quinnipiac"
"MacKenzie Lancaster","F","So","34","10","8","18","0.5294","5","10","3","0","1","0","2016-2017","quinnipiac"
"Taryn Baumgardt","D","Sr","37","6","11","17","0.4595","11","22","1","1","0","0","2016-2017","quinnipiac"
"Kenzie Prater","F","Fr","37","6","10","16","0.4324","6","12","1","1","0","2","2016-2017","quinnipiac"
"Kate MacKenzie","D","So","37","7","7","14","0.3784","6","12","3","3","0","0","2016-2017","quinnipiac"
"Randi Marcon","F","So","37","7","3","10","0.2703","8","16","0","1","0","0","2016-2017","quinnipiac"
"Raquel Pennoyer","F","Jr","29","4","6","10","0.3448","8","16","0","0","0","0","2016-2017","quinnipiac"
"Alicia Barry","D","Jr","37","1","9","10","0.2703","4","8","1","1","0","0","2016-2017","quinnipiac"
"Emma Greco","D","Sr","37","0","10","10","0.2703","11","22","0","0","0","0","2016-2017","quinnipiac"
"Danielle Marmer","F","Sr","34","0","8","8","0.2353","6","12","0","0","0","0","2016-2017","quinnipiac"
"Kati Tabin","D","Fr","32","2","5","7","0.2188","5","10","0","0","0","0","2016-2017","quinnipiac"
"Sarah-Ève Coutu-Godbout","F","Fr","22","2","4","6","0.2727","2","4","0","0","0","0","2016-2017","quinnipiac"
"Abby Cleary","F","Fr","32","1","1","2","0.0625","3","6","1","0","0","0","2016-2017","quinnipiac"
"Shannon Cherpak","D","Jr","32","0","1","1","0.0313","2","4","0","0","0","0","2016-2017","quinnipiac"
"Allison Roethke","D","Fr","26","0","0","0","0.0000","3","6","0","0","0","0","2016-2017","quinnipiac"
"Tori DeAngelis","F","Jr","32","0","0","0","0.0000","1","2","0","0","0","0","2016-2017","quinnipiac"
"Sydney Rossman","G","Sr","34","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","quinnipiac"
"Abbie Ives","G","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","quinnipiac"
"Mika Nervick","F","Sr","9","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","quinnipiac"
"Karlie Lund","F","So","33","21","23","44","1.3333","2","4","4","3","1","2","2016-2017","princeton"
"Molly Contini","F","Sr","33","12","19","31","0.9394","9","18","0","4","0","2","2016-2017","princeton"
"Kelsey Koelzer","D","Sr","33","8","23","31","0.9394","16","32","2","1","1","0","2016-2017","princeton"
"Carly Bullock","F","Fr","33","20","10","30","0.9091","19","38","5","6","0","1","2016-2017","princeton"
"Cassidy Tucker","F","Sr","33","13","12","25","0.7576","7","14","1","0","0","1","2016-2017","princeton"
"Claire Thompson","D","Fr","33","6","14","20","0.6061","6","12","1","3","0","0","2016-2017","princeton"
"Kiersten Falck","F","Jr","32","5","13","18","0.5625","15","41","3","2","0","0","2016-2017","princeton"
"Morgan Sly","F","Sr","31","5","8","13","0.4194","7","14","0","1","0","0","2016-2017","princeton"
"Molly Strabley","F","Sr","33","3","9","12","0.3636","12","24","0","2","0","0","2016-2017","princeton"
"Stephanie Sucharda","D","So","33","0","12","12","0.3636","10","20","0","0","0","0","2016-2017","princeton"
"Julia Edgar","D","Fr","33","1","9","10","0.3030","10","20","1","0","0","0","2016-2017","princeton"
"Sylvie Wallin","D","Fr","31","3","6","9","0.2903","13","26","2","1","0","0","2016-2017","princeton"
"Fiona McKenna","F","Sr","31","0","5","5","0.1613","10","20","0","0","0","0","2016-2017","princeton"
"Audrey Potts","F","Sr","33","2","2","4","0.1212","1","2","0","0","1","0","2016-2017","princeton"
"Emily Achterkirch","D","Jr","32","1","3","4","0.1250","7","14","0","0","0","0","2016-2017","princeton"
"Kimiko Marinacci","D","So","29","1","3","4","0.1379","2","4","1","0","0","0","2016-2017","princeton"
"Keiko DeClerck","F","So","33","2","1","3","0.0909","2","4","0","0","0","0","2016-2017","princeton"
"MacKenzie Ebel","F","Fr","16","1","0","1","0.0625","0","0","0","0","0","0","2016-2017","princeton"
"Alysia DaSilva","G","Jr","15","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","princeton"
"Steph Neatby","G","Fr","19","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","princeton"
"Laura Horwood","F","Sr","29","6","13","19","0.6552","7","14","1","1","0","1","2016-2017","rensselaer"
"Shayna Tomlinson","F","Jr","32","6","11","17","0.5313","16","32","0","3","0","0","2016-2017","rensselaer"
"Sabrina Repaci","F","Fr","34","9","7","16","0.4706","12","24","2","5","0","0","2016-2017","rensselaer"
"Jaimie Grigsby","F","So","35","7","7","14","0.4000","1","2","3","2","0","0","2016-2017","rensselaer"
"Makenna Thomas","F","So","33","8","5","13","0.3939","11","22","2","2","0","0","2016-2017","rensselaer"
"Hannah Behounek","D","Sr","36","6","4","10","0.2778","23","46","0","4","0","0","2016-2017","rensselaer"
"Katie Rooney","F","Sr","25","3","7","10","0.4000","4","8","0","3","0","0","2016-2017","rensselaer"
"Whitney Renn","F","Jr","36","4","5","9","0.2500","7","14","2","0","0","0","2016-2017","rensselaer"
"Amanda Kimmerle","D","Jr","36","1","8","9","0.2500","8","16","0","0","0","0","2016-2017","rensselaer"
"Taylor Schwalbe","F","So","33","3","5","8","0.2424","5","10","0","2","0","0","2016-2017","rensselaer"
"Blake Orosz","F","Fr","32","2","6","8","0.2500","7","14","0","0","0","0","2016-2017","rensselaer"
"Marisa Raspa","F","Jr","35","3","3","6","0.1714","4","8","0","0","0","0","2016-2017","rensselaer"
"Josefine Hansen","D","So","34","0","6","6","0.1765","13","26","0","0","0","0","2016-2017","rensselaer"
"Kirsten Iwanski","D","Fr","35","1","4","5","0.1429","6","12","0","0","0","0","2016-2017","rensselaer"
"Megan Hayes","F","Fr","35","1","2","3","0.0857","11","22","0","0","0","0","2016-2017","rensselaer"
"Lindsey Hylwa","F","Sr","33","1","1","2","0.0606","12","24","0","0","0","0","2016-2017","rensselaer"
"Aly Tremblay","F","So","34","1","0","1","0.0294","1","2","0","0","0","0","2016-2017","rensselaer"
"Ana Orzechowski","D","So","19","0","1","1","0.0526","2","4","0","0","0","0","2016-2017","rensselaer"
"Sam Nolan","F","Fr","6","0","1","1","0.1667","2","4","0","0","0","0","2016-2017","rensselaer"
"Katarina Seper","D","Fr","20","0","1","1","0.0500","3","6","0","0","0","0","2016-2017","rensselaer"
"Lovisa Selander","G","So","34","0","1","1","0.0294","0","0","0","0","0","0","2016-2017","rensselaer"
"Kendra Farole","D","Fr","25","0","1","1","0.0400","9","18","0","0","0","0","2016-2017","rensselaer"
"Kira Bombay","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2016-2017","rensselaer"
"Kendall Cornine","F","So","34","12","8","20","0.5882","15","30","2","4","0","0","2016-2017","rit"
"Caitlin Wallace","F/D","Sr","33","8","8","16","0.4848","3","6","0","0","0","1","2016-2017","rit"
"Reagan Rust","F/D","So","34","3","11","14","0.4118","14","28","1","2","0","0","2016-2017","rit"
"Taylor Thurston","D","Sr","34","2","7","9","0.2647","7","14","0","2","0","0","2016-2017","rit"
"Mackenzie Stone","F","Sr","30","3","5","8","0.2667","12","24","0","1","1","0","2016-2017","rit"
"Claudia Black","F","Fr","36","2","5","7","0.1944","7","14","0","1","0","0","2016-2017","rit"
"Lindsay Stenason","F","Sr","34","0","7","7","0.2059","3","6","0","0","0","0","2016-2017","rit"
"Cassie Clayton","F","Sr","34","5","1","6","0.1765","15","30","1","1","0","1","2016-2017","rit"
"Kandice Sheriff","F","So","34","1","5","6","0.1765","13","26","1","0","0","0","2016-2017","rit"
"Kathryn Kennedy","F","So","25","4","1","5","0.2000","5","10","1","1","0","0","2016-2017","rit"
"Tori Haywood","F","Fr","34","2","3","5","0.1471","8","16","0","0","0","0","2016-2017","rit"
"Mallory Rushton","F","So","32","1","3","4","0.1250","23","46","1","0","0","0","2016-2017","rit"
"Madison Farrand","F","Fr","28","2","1","3","0.1071","3","6","0","0","0","0","2016-2017","rit"
"Jade Mancini","F","Fr","26","2","1","3","0.1154","3","6","0","0","0","0","2016-2017","rit"
"Brinna Dochniak","D","So","33","1","2","3","0.0909","4","8","0","0","0","0","2016-2017","rit"
"Taylor Baker","D","Fr","34","1","2","3","0.0882","7","14","0","1","0","0","2016-2017","rit"
