"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Chelsie Hausberger","F","Fr","22","3","5","8","0.3636","0","0","1","1","0","0","2011-2012","cortland"
"Amanda Maddalena","F","Sr","22","3","4","7","0.3182","3","6","0","0","0","0","2011-2012","cortland"
"Kellie Micillo","F","Jr","22","5","1","6","0.2727","6","12","1","2","0","0","2011-2012","cortland"
"Erika Osborne","D","Jr","22","3","1","4","0.1818","8","16","0","2","0","0","2011-2012","cortland"
"Chelsey Wright","F","Jr","22","2","2","4","0.1818","12","24","0","0","0","0","2011-2012","cortland"
"Kaitlin Friel","F","Fr","22","1","2","3","0.1364","6","12","0","0","0","0","2011-2012","cortland"
"Maggie Giamo","F","Sr","6","1","2","3","0.5000","3","6","0","0","0","0","2011-2012","cortland"
"Abbie Adams","D/F","Fr","20","0","3","3","0.1500","1","2","0","0","0","0","2011-2012","cortland"
"Jen Whelan","D","Sr","21","1","1","2","0.0952","11","22","0","0","0","0","2011-2012","cortland"
"Jenn Fitzgerald","F","So","21","0","2","2","0.0952","7","14","0","0","0","0","2011-2012","cortland"
"Julia Rapp","D","Jr","21","1","0","1","0.0476","3","6","0","1","0","0","2011-2012","cortland"
"Charlotte Carter","F","So","18","1","0","1","0.0556","5","10","1","0","0","0","2011-2012","cortland"
"Jessica Troilo","F","Fr","21","0","1","1","0.0476","2","4","0","0","0","0","2011-2012","cortland"
"Cara Latchum","D","Jr","22","0","1","1","0.0455","4","8","0","0","0","0","2011-2012","cortland"
"Molly Walters","F","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","cortland"
"Frankie Giammona","F","Fr","20","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","cortland"
"Pam Murphy","F/D","Sr","22","0","0","0","0.0000","8","16","0","0","0","0","2011-2012","cortland"
"Gwen Paul","D","So","4","0","0","0","0.0000","1","2","0","0","0","0","2011-2012","cortland"
"Katie Double","G","Sr","20","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","cortland"
"Katie Avery","G","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","cortland"
"Jordan Baum","F","Jr","20","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","cortland"
"Siera Hache","F","So","24","4","2","6","0.2500","19","49","0","1","0","0","2011-2012","finlandia"
"Ashley Christy","D","Fr","24","0","6","6","0.2500","4","8","0","0","0","0","2011-2012","finlandia"
"Taryn Moffat","F","Sr","24","2","2","4","0.1667","17","34","0","0","0","0","2011-2012","finlandia"
"Mariah Matthys","F","Fr","24","3","0","3","0.1250","3","6","0","2","0","0","2011-2012","finlandia"
"Nanci Crossman","D","Jr","22","2","1","3","0.1364","31","62","0","2","0","0","2011-2012","finlandia"
"Kelly Poelstra","F","Jr","10","2","1","3","0.3000","9","18","0","1","0","0","2011-2012","finlandia"
"Katie Harris","D","Sr","24","1","2","3","0.1250","9","18","0","1","0","0","2011-2012","finlandia"
"Allison Lee","F","Sr","24","1","1","2","0.0833","5","10","0","0","0","0","2011-2012","finlandia"
"Brittany Coleman","F","Fr","5","1","1","2","0.4000","2","4","0","0","0","0","2011-2012","finlandia"
"Elizaveta Monakhova","F","So","12","1","1","2","0.1667","1","2","0","0","0","0","2011-2012","finlandia"
"Renae Vanbuskirk","F","Fr","14","1","1","2","0.1429","5","10","0","0","0","0","2011-2012","finlandia"
"Brittany Knopp","F","So","24","1","1","2","0.0833","6","12","0","0","0","0","2011-2012","finlandia"
"Mariah Mumford","F","Sr","22","0","2","2","0.0909","4","8","0","0","0","0","2011-2012","finlandia"
"Robin Stockwell","F","So","22","1","0","1","0.0455","1","2","0","1","0","0","2011-2012","finlandia"
"Jolene Kneebone","F/D","Sr","24","1","0","1","0.0417","11","22","0","0","0","0","2011-2012","finlandia"
"Alexandra Chutskoff","F","Fr","24","0","1","1","0.0417","4","8","0","0","0","0","2011-2012","finlandia"
"Sommer O'Shaughnessy","D","Fr","12","0","1","1","0.0833","2","4","0","0","0","0","2011-2012","finlandia"
"Megan Malwitz","F","So","20","0","1","1","0.0500","5","10","0","0","0","0","2011-2012","finlandia"
"My Lindskog","F","So","14","0","0","0","0.0000","4","8","0","0","0","0","2011-2012","finlandia"
"Breanna Hynes","G","Fr","7","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","finlandia"
"Ashley Pavlish","G","Jr","14","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","finlandia"
"Stephanie LaMore","G","Jr","7","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","finlandia"
"Lindsay Mitchell","F","Sr","26","11","21","32","1.2308","5","10","0","1","0","1","2011-2012","elmira"
"Tori Charron","F","So","25","18","12","30","1.2000","14","28","4","4","0","0","2011-2012","elmira"
"Ashley Ryan","F","Fr","25","10","13","23","0.9200","5","10","3","2","0","1","2011-2012","elmira"
"Alex Bresler","F","Sr","26","11","10","21","0.8077","9","18","2","3","0","2","2011-2012","elmira"
"Tanis Lamoureux","F","So","25","9","10","19","0.7600","3","6","3","1","1","1","2011-2012","elmira"
"Lauren Campbell","F","Sr","25","7","9","16","0.6400","2","4","2","2","0","0","2011-2012","elmira"
"Kathryn Walker","D","Sr","26","5","11","16","0.6154","4","8","2","1","0","0","2011-2012","elmira"
"Ella Stewart","D","So","22","4","11","15","0.6818","9","18","0","1","0","0","2011-2012","elmira"
"Caitlin Metcalf","F","Jr","23","5","8","13","0.5652","2","4","1","0","0","0","2011-2012","elmira"
"Brooke Wilgosh","D","Fr","20","3","10","13","0.6500","3","6","0","1","0","0","2011-2012","elmira"
"Maddy Charbonneau","D","So","19","4","7","11","0.5789","1","2","0","1","0","0","2011-2012","elmira"
"Madison Johnston","D","Jr","22","3","8","11","0.5000","8","16","0","2","0","0","2011-2012","elmira"
"Cassidy Delainey","F","Fr","23","3","8","11","0.4783","1","2","1","0","0","0","2011-2012","elmira"
"Erin Weston","F","Fr","24","6","3","9","0.3750","4","8","2","1","0","0","2011-2012","elmira"
"Amber Tirri","F","Jr","23","4","5","9","0.3913","6","12","0","1","0","0","2011-2012","elmira"
"Haley Welch","D","Fr","24","2","5","7","0.2917","8","16","0","0","0","0","2011-2012","elmira"
"Katie Gaskin","D","So","23","2","3","5","0.2174","9","18","0","2","0","0","2011-2012","elmira"
"Alex McPhail","F","Sr","14","2","3","5","0.3571","2","4","0","0","0","0","2011-2012","elmira"
"Jocelynne Hudgins","F/D","So","6","1","4","5","0.8333","1","2","0","0","0","0","2011-2012","elmira"
"Arden Cowley","F","Fr","23","1","3","4","0.1739","3","6","0","0","0","0","2011-2012","elmira"
"Lindsay Burrows","D","Fr","11","1","3","4","0.3636","2","4","0","0","0","0","2011-2012","elmira"
"Briana Saltstone","F","So","5","2","1","3","0.6000","4","8","0","0","0","0","2011-2012","elmira"
"Mary-Kate Gellerman","D","Jr","8","1","1","2","0.2500","3","6","0","0","0","0","2011-2012","elmira"
"Lisa Marshall","G","So","11","0","2","2","0.1818","0","0","0","0","0","0","2011-2012","elmira"
"Lauren Sullivan","G","Jr","13","0","1","1","0.0769","0","0","0","0","0","0","2011-2012","elmira"
"Samantha Maguire","G","Jr","3","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","elmira"
"Camille Dumais","F","Jr","30","16","22","38","1.2667","14","28","3","3","0","1","2011-2012","dartmouth"
"Kelly Foley","F","Sr","30","16","18","34","1.1333","6","12","1","2","0","2","2011-2012","dartmouth"
"Reagan Fischer","F","Sr","30","12","19","31","1.0333","9","18","4","3","1","0","2011-2012","dartmouth"
"Sasha Nanji","D","Jr","30","12","12","24","0.8000","11","22","3","2","0","0","2011-2012","dartmouth"
"Jenna Hobeika","F","Sr","30","8","7","15","0.5000","16","32","3","2","0","0","2011-2012","dartmouth"
"Margaux Sharp","D","Jr","30","4","10","14","0.4667","12","24","1","3","0","0","2011-2012","dartmouth"
"Erica Dobos","F","Sr","30","6","4","10","0.3333","7","14","0","4","0","2","2011-2012","dartmouth"
"Ali Winkel","F","So","30","4","4","8","0.2667","4","8","1","2","1","0","2011-2012","dartmouth"
"Sally Komarek","F","Jr","28","4","4","8","0.2857","5","10","1","1","0","0","2011-2012","dartmouth"
"Karlee Odland","F","Fr","22","4","3","7","0.3182","1","2","0","0","0","0","2011-2012","dartmouth"
"Moira Scanlon","D","Sr","30","3","3","6","0.2000","13","26","0","0","0","1","2011-2012","dartmouth"
"Morgan Illikainen","D","Fr","27","0","5","5","0.1852","4","8","0","0","0","0","2011-2012","dartmouth"
"Lisa Berreman","D","Jr","26","0","4","4","0.1538","5","10","0","0","0","0","2011-2012","dartmouth"
"Lauren Kelly","D","So","29","0","4","4","0.1379","5","10","0","0","0","0","2011-2012","dartmouth"
"Jessica Gagner","F","Jr","30","0","2","2","0.0667","5","10","0","0","0","0","2011-2012","dartmouth"
"Sam Zeiss","F","Fr","25","1","0","1","0.0400","0","0","0","0","0","0","2011-2012","dartmouth"
"Brittany Mills","F","Sr","29","1","0","1","0.0345","3","6","1","0","0","0","2011-2012","dartmouth"
"Abbie Lund","F","Fr","29","0","1","1","0.0345","0","0","0","0","0","0","2011-2012","dartmouth"
"Lindsay Holdcroft","G","So","25","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","dartmouth"
"Whitney Woodcox","G","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","dartmouth"
"Katie Milligan","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","dartmouth"
"Allie Schwab","F","Sr","30","25","21","46","1.5333","14","28","8","9","0","0","2011-2012","gustavus-adolphus"
"Mollie Carroll","F","Sr","30","16","23","39","1.3000","3","9","3","4","1","0","2011-2012","gustavus-adolphus"
"Amanda Cartony","F","So","28","14","16","30","1.0714","5","10","0","5","1","1","2011-2012","gustavus-adolphus"
"Carolyn Draayer","F","Fr","30","19","8","27","0.9000","2","4","6","5","0","0","2011-2012","gustavus-adolphus"
"Lindsey Hjelm","D","Jr","30","11","15","26","0.8667","34","68","1","6","0","1","2011-2012","gustavus-adolphus"
"Kelsey Kennedy","D","Jr","30","1","22","23","0.7667","0","0","1","1","0","0","2011-2012","gustavus-adolphus"
"Meagan Wanecke","F","Jr","30","8","9","17","0.5667","8","16","1","1","2","0","2011-2012","gustavus-adolphus"
"Courtney Boucher","F","Fr","30","7","10","17","0.5667","7","14","3","1","0","0","2011-2012","gustavus-adolphus"
"Maddie Bergh","D","So","30","0","14","14","0.4667","6","12","0","0","0","0","2011-2012","gustavus-adolphus"
"Jenna Christensen","F","Jr","30","7","6","13","0.4333","5","10","0","0","0","0","2011-2012","gustavus-adolphus"
"Kelly Thotland","D","Fr","30","5","8","13","0.4333","8","16","0","4","0","0","2011-2012","gustavus-adolphus"
"Marissa Brandt","F","Fr","29","5","6","11","0.3793","1","2","0","2","0","0","2011-2012","gustavus-adolphus"
"Jess Harren","F","Jr","27","4","5","9","0.3333","3","6","0","1","0","0","2011-2012","gustavus-adolphus"
"Melissa Doyle","F","So","30","5","3","8","0.2667","1","2","1","0","0","0","2011-2012","gustavus-adolphus"
"Gracie Olson","F","Sr","25","3","3","6","0.2400","1","2","0","1","0","0","2011-2012","gustavus-adolphus"
"Kayla Ingbretson","F","Jr","21","2","4","6","0.2857","3","6","0","1","0","0","2011-2012","gustavus-adolphus"
"Leah Johnson","F","Fr","16","4","1","5","0.3125","2","4","0","1","0","0","2011-2012","gustavus-adolphus"
"Whitney Schaff","F","Sr","21","0","3","3","0.1429","3","6","0","0","0","0","2011-2012","gustavus-adolphus"
"Gina DeNucci","D","Sr","23","1","1","2","0.0870","3","6","0","0","0","0","2011-2012","gustavus-adolphus"
"Danielle Justice","G","Sr","23","0","1","1","0.0435","0","0","0","0","0","0","2011-2012","gustavus-adolphus"
"Beth Olson","D","Fr","9","0","1","1","0.1111","3","6","0","0","0","0","2011-2012","gustavus-adolphus"
"Taylor Skelton","F","Fr","8","0","1","1","0.1250","2","4","0","0","0","0","2011-2012","gustavus-adolphus"
"Marah Sobczak","G","So","10","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","gustavus-adolphus"
"Emily Raber","D","Fr","1","0","0","0","0.0000","1","2","0","0","0","0","2011-2012","gustavus-adolphus"
"Katherine Jorgenson","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","gustavus-adolphus"
"Heidi Korin","D","Fr","2","0","0","0","0.0000","2","4","0","0","0","0","2011-2012","gustavus-adolphus"
"Katie Zimmerman","F","Jr","25","17","9","26","1.0400","4","8","3","5","1","1","2011-2012","hamilton"
"Laura DiCarlo","F","Sr","25","8","9","17","0.6800","4","8","3","2","0","0","2011-2012","hamilton"
"Abby Runyon","F","Jr","25","5","11","16","0.6400","3","6","0","3","0","1","2011-2012","hamilton"
"Stephanie Lang","F","So","25","6","7","13","0.5200","1","2","0","3","0","0","2011-2012","hamilton"
"Hannah Jaiven","D","So","24","1","12","13","0.5417","15","30","0","0","0","0","2011-2012","hamilton"
"Meredith Bitterman","D","Sr","21","0","10","10","0.4762","10","20","0","0","0","0","2011-2012","hamilton"
"Riley Smith","F","Sr","24","6","2","8","0.3333","7","14","2","3","0","0","2011-2012","hamilton"
"Gigi Fraser","F","So","21","5","3","8","0.3810","9","18","1","1","0","0","2011-2012","hamilton"
"Nikki Haskins","F","So","19","5","2","7","0.3684","4","8","1","0","1","0","2011-2012","hamilton"
"Emily Baxter","F","Jr","25","1","5","6","0.2400","9","18","0","0","0","0","2011-2012","hamilton"
"Courtney Power","D","Fr","25","0","5","5","0.2000","4","8","0","0","0","0","2011-2012","hamilton"
"Jill Tokarczyk","F","So","25","0","5","5","0.2000","4","8","0","0","0","0","2011-2012","hamilton"
"Julia Beaty","D","Jr","25","1","3","4","0.1600","2","4","0","0","0","0","2011-2012","hamilton"
"Kristen Pallen","F/D","Sr","25","2","1","3","0.1200","3","6","0","0","0","0","2011-2012","hamilton"
"Ingrid Kelly","F/D","Fr","25","1","2","3","0.1200","11","22","0","0","0","0","2011-2012","hamilton"
"Julia Williams","D","So","25","1","1","2","0.0800","4","8","0","0","0","0","2011-2012","hamilton"
"Jennifer Keefe","D","Sr","25","0","1","1","0.0400","0","0","0","0","0","0","2011-2012","hamilton"
"Sarah Schuchardt","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","hamilton"
"Becca Hazlett","G","Jr","21","0","0","0","0.0000","1","2","0","0","0","0","2011-2012","hamilton"
"Tori Bogen","G","So","6","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","hamilton"
"Corinne Henning","F","Fr","23","7","8","15","0.6522","5","10","3","0","2","0","2011-2012","hamline"
"Jordan Verleye","F","Fr","25","8","6","14","0.5600","6","12","2","2","1","0","2011-2012","hamline"
"Haley Johnson","F","Jr","25","7","6","13","0.5200","9","18","0","2","0","0","2011-2012","hamline"
"Erin Kastner","F","Sr","25","3","5","8","0.3200","11","22","1","2","0","0","2011-2012","hamline"
"Jessica Kraus","F","Sr","25","4","2","6","0.2400","8","16","0","0","0","0","2011-2012","hamline"
"Ashley Maskel","D","Jr","25","3","3","6","0.2400","13","26","0","2","0","0","2011-2012","hamline"
"Laura Randall","F","Jr","25","1","2","3","0.1200","0","0","1","0","0","0","2011-2012","hamline"
"Billye Nelson","D","Sr","24","0","3","3","0.1250","15","30","0","0","0","0","2011-2012","hamline"
"Seanna Robinson","F","Sr","20","1","1","2","0.1000","1","2","0","0","0","0","2011-2012","hamline"
"Colleen Brigl","F","Jr","25","1","1","2","0.0800","11","22","0","1","0","0","2011-2012","hamline"
"Shelby Stark","D","Fr","25","0","2","2","0.0800","2","4","0","0","0","0","2011-2012","hamline"
"Sam Berger","F","Fr","7","1","0","1","0.1429","2","4","1","0","0","0","2011-2012","hamline"
"Brittany Dwire","F","Jr","17","1","0","1","0.0588","0","0","0","0","0","0","2011-2012","hamline"
"Sam Weesner","F","Fr","9","0","1","1","0.1111","2","4","0","0","0","0","2011-2012","hamline"
"Megan Campbell","D","So","25","0","1","1","0.0400","4","8","0","0","0","0","2011-2012","hamline"
"Jestina Koenigsmark","D","Sr","24","0","1","1","0.0417","6","12","0","0","0","0","2011-2012","hamline"
"Catherine Valimont","D","So","22","0","1","1","0.0455","1","2","0","0","0","0","2011-2012","hamline"
"Sarah Schneekloth","G","Fr","12","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","hamline"
"Sam Berger","D","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","hamline"
"Jessica Hunt","D","So","20","0","0","0","0.0000","7","14","0","0","0","0","2011-2012","hamline"
"Kaitlin Denton","D","Sr","23","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","hamline"
"Nicole Jones","G","Sr","13","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","hamline"
"Sig Dangeur","F","Fr","18","0","0","0","0.0000","1","2","0","0","0","0","2011-2012","hamline"
"Caitlin Nosanov","G","So","2","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","hamline"
"Jillian Dempsey","F","Jr","30","27","21","48","1.6000","6","12","4","10","3","1","2011-2012","harvard"
"Lyndsey Fry","F","So","30","22","20","42","1.4000","12","24","5","4","1","1","2011-2012","harvard"
"Marissa Gedman","D","So","32","8","19","27","0.8438","28","56","4","3","0","0","2011-2012","harvard"
"Samantha Reber","F","Fr","30","6","18","24","0.8000","5","10","1","0","0","0","2011-2012","harvard"
"Gina McDonald","F","So","32","12","9","21","0.6563","3","6","1","2","1","2","2011-2012","harvard"
"Kalley Armstrong","F","So","32","5","16","21","0.6563","13","26","1","1","0","0","2011-2012","harvard"
"Josephine Pucci","D","Jr","26","5","16","21","0.8077","16","32","1","3","0","0","2011-2012","harvard"
"Kaitlin Spurling","F","Jr","32","9","11","20","0.6250","22","44","1","1","0","0","2011-2012","harvard"
"Sarah Edney","D","Fr","29","7","13","20","0.6897","2","4","1","3","0","0","2011-2012","harvard"
"Hillary Crowe","F","Fr","32","6","14","20","0.6250","3","6","1","1","0","0","2011-2012","harvard"
"Elizabeth Parker","F","So","30","6","3","9","0.3000","2","4","2","0","0","0","2011-2012","harvard"
"Kelsey Romatoski","D","Jr","32","0","8","8","0.2500","10","20","0","0","0","0","2011-2012","harvard"
"Michelle Picard","D","Fr","27","0","7","7","0.2593","4","8","0","0","0","0","2011-2012","harvard"
"Alisa Baumgartner","F","Sr","32","2","2","4","0.1250","6","12","0","0","0","0","2011-2012","harvard"
"Hilary Hayssen","D","Jr","32","0","2","2","0.0625","10","20","0","0","0","0","2011-2012","harvard"
"Margaret Chute","F","Jr","32","0","2","2","0.0625","0","0","0","0","0","0","2011-2012","harvard"
"Laura Bellamy","G","Jr","32","0","0","0","0.0000","1","2","0","0","0","0","2011-2012","harvard"
"Stacey Hochkins","F","Sr","25","27","17","44","1.7600","17","34","4","5","4","1","2011-2012","holy-cross"
"Caroline English","F","Jr","25","11","16","27","1.0800","8","16","2","2","0","0","2011-2012","holy-cross"
"Nicola Garat","F","Sr","22","14","11","25","1.1364","4","8","3","4","1","0","2011-2012","holy-cross"
"Mary Klimasewiski","F","Fr","25","7","11","18","0.7200","7","14","3","2","1","0","2011-2012","holy-cross"
"Rebecca Fleming","F","Fr","25","7","9","16","0.6400","6","12","2","2","0","0","2011-2012","holy-cross"
"Rebecca O'Quinn","F","Jr","25","6","10","16","0.6400","6","12","0","1","0","1","2011-2012","holy-cross"
"Francesca Panarelli","D","Fr","25","4","12","16","0.6400","9","18","0","2","0","0","2011-2012","holy-cross"
"Rachel Miller","F","Fr","25","4","8","12","0.4800","10","23","0","1","0","0","2011-2012","holy-cross"
"Amanda Gallagher","D","So","25","0","10","10","0.4000","3","6","0","0","0","0","2011-2012","holy-cross"
"Nicole Giannino","F","Fr","21","4","5","9","0.4286","7","14","2","2","0","0","2011-2012","holy-cross"
"Jessica Frascotti","D","Fr","25","3","5","8","0.3200","10","20","0","3","0","0","2011-2012","holy-cross"
"Chelsea Monahan","F","Fr","25","3","3","6","0.2400","2","4","1","0","0","0","2011-2012","holy-cross"
"Alex Campione","F","So","18","2","3","5","0.2778","10","20","0","1","0","0","2011-2012","holy-cross"
"Emily Sullivan","D","So","23","0","5","5","0.2174","6","12","0","0","0","0","2011-2012","holy-cross"
"Madison Schneider","F","Fr","15","4","0","4","0.2667","2","4","1","0","0","0","2011-2012","holy-cross"
"Tory Bratton","F","So","8","0","3","3","0.3750","0","0","0","0","0","0","2011-2012","holy-cross"
"Meghan Reynolds","F","Jr","17","0","3","3","0.1765","1","2","0","0","0","0","2011-2012","holy-cross"
"Kylee Sullivan","F","So","9","2","0","2","0.2222","0","0","0","0","0","1","2011-2012","holy-cross"
"Alyssa Ruhland","F","Jr","13","2","0","2","0.1538","2","4","0","0","0","0","2011-2012","holy-cross"
"Chelsea Caracciolo","D","So","16","0","2","2","0.1250","5","10","0","0","0","0","2011-2012","holy-cross"
"Meaghan Sullivan","D","Fr","13","0","1","1","0.0769","4","8","0","0","0","0","2011-2012","holy-cross"
"Carly Dominick-Sobol","G","Sr","8","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","holy-cross"
"Alexandra Stevenson","G","Fr","10","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","holy-cross"
"Colleen Shouldice","F","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","holy-cross"
"Devon Ball","D","So","17","0","0","0","0.0000","5","13","0","0","0","0","2011-2012","holy-cross"
"Megan Colpitts","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","holy-cross"
"Kate Reilly","F","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","holy-cross"
"Amy Pfund","F","Sr","6","0","0","0","0.0000","4","8","0","0","0","0","2011-2012","holy-cross"
"Krista Manzanares","G","Fr","7","0","0","0","0.0000","1","2","0","0","0","0","2011-2012","holy-cross"
"Kim Herring","F","Sr","22","13","9","22","1.0000","2","4","2","3","0","0","2011-2012","lake-forest"
"Stephanie Slinde","F","So","27","7","13","20","0.7407","13","26","1","3","1","0","2011-2012","lake-forest"
"Jessica Dare","F","Sr","27","11","8","19","0.7037","10","20","1","2","0","0","2011-2012","lake-forest"
"Angie Chronis","D","Jr","27","2","15","17","0.6296","7","14","0","0","0","0","2011-2012","lake-forest"
"Emily Wybo","F","Fr","27","3","13","16","0.5926","14","28","1","2","0","0","2011-2012","lake-forest"
"Morgan Pope","F","Fr","24","7","7","14","0.5833","3","6","2","2","0","0","2011-2012","lake-forest"
"Laura Reckdenwald","F","Fr","27","6","6","12","0.4444","5","10","1","1","1","0","2011-2012","lake-forest"
"Jenn Caldwell","F","Jr","27","6","5","11","0.4074","8","16","1","0","0","0","2011-2012","lake-forest"
"Maeve Connelly","F","So","27","4","5","9","0.3333","6","12","2","0","1","0","2011-2012","lake-forest"
"Marissa Weber","F","Fr","13","5","1","6","0.4615","1","2","3","1","0","0","2011-2012","lake-forest"
"Sarah Gilbride","D","So","27","2","4","6","0.2222","9","18","0","1","0","0","2011-2012","lake-forest"
"Molly Wallner","D","Sr","27","2","3","5","0.1852","7","14","1","1","0","0","2011-2012","lake-forest"
"Mira Trebilcock","F","Sr","18","2","3","5","0.2778","1","2","0","0","0","0","2011-2012","lake-forest"
"Torey Crown","D","Fr","26","1","3","4","0.1538","16","32","0","0","0","0","2011-2012","lake-forest"
"Stephanie Quintin","F","Fr","9","1","2","3","0.3333","0","0","0","0","0","0","2011-2012","lake-forest"
"Erin Shamley","D","Fr","27","1","2","3","0.1111","5","10","0","0","0","0","2011-2012","lake-forest"
"Stacey Dierking","G","So","18","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","lake-forest"
"Jenna Brankin","G","Fr","12","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","lake-forest"
"Camille Biard","D","Fr","16","0","0","0","0.0000","5","10","0","0","0","0","2011-2012","lake-forest"
"Brittany Dougherty","F","Jr","34","16","17","33","0.9706","22","44","2","3","3","0","2011-2012","maine"
"Danielle Ward","F","Sr","34","14","17","31","0.9118","28","56","7","3","0","1","2011-2012","maine"
"Myriam Croussette","F","Sr","33","11","13","24","0.7273","9","18","0","4","2","0","2011-2012","maine"
"Dawn Sullivan","F","Sr","34","6","12","18","0.5294","4","8","2","0","1","0","2011-2012","maine"
"Tori Pasquariello","F","Fr","28","11","5","16","0.5714","20","40","3","0","0","0","2011-2012","maine"
"Jennifer More","F","Fr","34","7","9","16","0.4706","5","10","1","2","0","1","2011-2012","maine"
"Missy Denk","F","So","32","9","5","14","0.4375","10","31","1","2","0","0","2011-2012","maine"
"Brianne Kilgour","F","Jr","33","4","10","14","0.4242","8","16","0","1","2","0","2011-2012","maine"
"Melissa Gagnon","D","Sr","34","2","10","12","0.3529","8","16","1","1","0","0","2011-2012","maine"
"Dominique Goutsis","F","Sr","34","3","6","9","0.2647","9","18","0","0","0","0","2011-2012","maine"
"Brittany Huneke","D","Fr","34","3","5","8","0.2353","6","12","0","3","0","0","2011-2012","maine"
"Chloe Tinkler","D","Jr","34","1","7","8","0.2353","16","32","0","0","0","0","2011-2012","maine"
"Kayla Kaluzny","F/D","So","22","4","3","7","0.3182","3","6","0","0","0","0","2011-2012","maine"
"Kelly McDonald","D","So","34","3","3","6","0.1765","10","20","0","2","0","0","2011-2012","maine"
"Jessica Hall","D","Fr","34","0","4","4","0.1176","7","14","0","0","0","0","2011-2012","maine"
"Ashley Norum","D","Sr","33","0","4","4","0.1212","27","54","0","0","0","0","2011-2012","maine"
"Katy Massey","F","Fr","34","1","1","2","0.0588","0","0","0","0","0","0","2011-2012","maine"
"Megan Menotti","D","Fr","31","0","1","1","0.0323","8","16","0","0","0","0","2011-2012","maine"
"Candice Currier","G","Sr","1","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","maine"
"Brittany Ott","G","Jr","30","0","0","0","0.0000","1","2","0","0","0","0","2011-2012","maine"
"Kylie Smith","G","Jr","8","0","0","0","0.0000","0","0","0","0","0","0","2011-2012","maine"
"Alison Wickenheiser","F","Fr","29","19","17","36","1.2414","6","12","2","6","3","0","2011-2012","lindenwood"
"Alyssa West","F","Fr","29","8","16","24","0.8276","8","16","0","4","2","0","2011-2012","lindenwood"
"Caitlyn Post","F","Fr","29","13","7","20","0.6897","10","20","0","5","1","0","2011-2012","lindenwood"
"Kendra Broad","F","Fr","29","6","8","14","0.4828","10","39","1","0","0","0","2011-2012","lindenwood"
"Samantha Redick","F","So","24","7","5","12","0.5000","10","20","0","0","0","0","2011-2012","lindenwood"
"Allysson Arcibal","F","So","29","6","6","12","0.4138","13","26","0","2","0","0","2011-2012","lindenwood"
"Jordyn Constance","F","Fr","29","5","6","11","0.3793","16","32","2","2","0","0","2011-2012","lindenwood"
"Brett Lobreau","D","Jr","29","1","6","7","0.2414","9","18","0","0","0","0","2011-2012","lindenwood"
"Katie Erickson","D","So","28","1","6","7","0.2500","15","30","0","0","0","0","2011-2012","lindenwood"
"Mara Post","F","Fr","28","0","6","6","0.2143","1","2","0","0","0","0","2011-2012","lindenwood"
"Samantha Moore","F","Fr","18","3","1","4","0.2222","8","19","0","0","1","0","2011-2012","lindenwood"
"Kelsey Talbot","F","So","29","3","1","4","0.1379","13","26","1","2","1","0","2011-2012","lindenwood"
"Sydney Gorzitza","F","Fr","29","1","3","4","0.1379","21","50","0","0","0","0","2011-2012","lindenwood"
"Kendra Ganchar","D","Sr","27","1","2","3","0.1111","9","18","0","0","1","0","2011-2012","lindenwood"
"Megan Cox","D","Fr","29","1","1","2","0.0690","10","20","1","0","0","0","2011-2012","lindenwood"
"Amy Stober","D","Jr","24","1","1","2","0.0833","7","14","0","0","0","0","2011-2012","lindenwood"
"Sarah Oliphant","F","Jr","29","1","0","1","0.0345","3","6","1","0","0","0","2011-2012","lindenwood"
