"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Christy Vinge","F","Sr","13","0","2","2","0.1538","0","0","0","0","2002-2003","mercyhurst"
"Elizabeth Betteridge","D","Sr","33","0","1","1","0.0303","0","0","0","0","2002-2003","mercyhurst"
"Mariann MacDougall","D","Sr","33","0","1","1","0.0303","0","0","0","0","2002-2003","mercyhurst"
"Rachelle Haight","D","So","6","0","1","1","0.1667","0","0","0","0","2002-2003","mercyhurst"
"Shivaun Siegl","G","Fr","1","0","0","0","0.0000","0","0","0","0","2002-2003","mercyhurst"
"Desirae Clark","G","So","12","0","0","0","0.0000","0","0","0","0","2002-2003","mercyhurst"
"Tiffany Ribble","G","Sr","23","0","0","0","0.0000","0","0","0","0","2002-2003","mercyhurst"
"Natalie Schembri","D","Sr","14","0","0","0","0.0000","0","0","0","0","2002-2003","mercyhurst"
"Kerry Ryan","F","Sr","22","0","0","0","0.0000","0","0","0","0","2002-2003","mercyhurst"
"Angela Kapus","F","Sr","26","19","35","54","2.0769","6","4","2","0","2002-2003","middlebury"
"Amber Neil","D","Sr","26","20","10","30","1.1538","2","12","0","0","2002-2003","middlebury"
"Lorna Gifis","F","So","24","15","15","30","1.2500","4","2","0","0","2002-2003","middlebury"
"Jean Butler","F","Jr","26","10","19","29","1.1154","2","0","0","0","2002-2003","middlebury"
"Emily Quizon","F","Fr","26","9","20","29","1.1154","1","2","0","0","2002-2003","middlebury"
"Kristin Reid","F","Jr","26","14","14","28","1.0769","1","2","0","0","2002-2003","middlebury"
"Erin Neil","D","Sr","20","9","14","23","1.1500","0","2","1","0","2002-2003","middlebury"
"Liz Yale-Loehr","F","Fr","25","6","17","23","0.9200","0","0","0","0","2002-2003","middlebury"
"Hannah Delong","F","Fr","24","10","9","19","0.7917","1","2","0","0","2002-2003","middlebury"
"Audrey Pellerin","D","Sr","25","2","8","10","0.4000","2","0","0","0","2002-2003","middlebury"
"Lindsay Jones","F","So","26","3","5","8","0.3077","0","1","0","0","2002-2003","middlebury"
"Jackie Cohen","D","So","26","1","7","8","0.3077","0","0","0","0","2002-2003","middlebury"
"Gloria Velez","F/D","Fr","21","3","4","7","0.3333","0","0","0","0","2002-2003","middlebury"
"Heather Wende","D","Jr","21","1","6","7","0.3333","0","0","0","0","2002-2003","middlebury"
"Molly Turco","D","Jr","26","1","6","7","0.2692","0","0","0","0","2002-2003","middlebury"
"Jen Yerigan","D","Fr","26","2","4","6","0.2308","0","0","0","0","2002-2003","middlebury"
"Elizabeth Johnston","F","Fr","25","1","2","3","0.1200","0","0","0","0","2002-2003","middlebury"
"Allison Liati","D","So","26","1","1","2","0.0769","0","1","0","0","2002-2003","middlebury"
"Kim Harding","D","Fr","9","0","1","1","0.1111","0","0","0","0","2002-2003","middlebury"
"Kate Kogut","G","Fr","12","0","0","0","0.0000","0","0","0","0","2002-2003","middlebury"
"Kati Madouros","G","Jr","15","0","0","0","0.0000","0","0","0","0","2002-2003","middlebury"
"Natalie Darwitz","F","Fr","33","33","35","68","2.0606","5","10","0","1","2002-2003","minnesota"
"Krissy Wendell","F","Fr","25","27","28","55","2.2000","6","8","3","0","2002-2003","minnesota"
"Winny Brodt","D","Sr","34","14","25","39","1.1471","3","3","0","0","2002-2003","minnesota"
"Ronda Curtin","D","Sr","36","9","28","37","1.0278","2","5","0","0","2002-2003","minnesota"
"Kelly Stephens","F","So","34","19","15","34","1.0000","0","8","2","0","2002-2003","minnesota"
"Kristy Oonincx","F","So","24","14","11","25","1.0417","2","3","2","0","2002-2003","minnesota"
"La Toya Clarke","F","Jr","32","11","12","23","0.7188","2","3","3","0","2002-2003","minnesota"
"Noelle Sutton","F","So","36","7","11","18","0.5000","2","0","0","0","2002-2003","minnesota"
"Melissa Coulombe","D","Jr","36","3","14","17","0.4722","1","0","0","0","2002-2003","minnesota"
"Allie Sanchez","F/D","Fr","36","6","6","12","0.3333","2","0","1","0","2002-2003","minnesota"
"Kelsey Bills","F/D","Jr","36","4","5","9","0.2500","1","1","1","1","2002-2003","minnesota"
"Chelsey Brodt","D","Fr","34","1","6","7","0.2059","0","0","0","0","2002-2003","minnesota"
"Ashley Albrecht","D","Fr","32","1","6","7","0.2188","0","0","0","0","2002-2003","minnesota"
"Jerilyn Glenn","F","Jr","36","2","4","6","0.1667","1","0","0","0","2002-2003","minnesota"
"Gwen Anderson","F","Sr","36","1","3","4","0.1111","0","0","0","0","2002-2003","minnesota"
"Cecilia Retelle","D","Jr","35","0","4","4","0.1143","0","0","0","0","2002-2003","minnesota"
"Krista Johnson","F/D","Fr","36","1","2","3","0.0833","0","0","0","0","2002-2003","minnesota"
"Jody Horak","G","So","30","0","1","1","0.0333","0","0","0","0","2002-2003","minnesota"
"Stacy Troumbly","D","So","36","0","1","1","0.0278","0","0","0","0","2002-2003","minnesota"
"Brenda Reinen","G","So","10","0","0","0","0.0000","0","0","0","0","2002-2003","minnesota"
"Melissa Pacitti","C","So","17","13","15","28","1.6471","2","4","3","0","2002-2003","neumann"
"Lindsay Parsons","F","Fr","17","12","15","27","1.5882","1","2","0","0","2002-2003","neumann"
"Jill Gray","LW","So","17","9","13","22","1.2941","2","2","1","0","2002-2003","neumann"
"Michelle Gressett","F","Fr","17","7","8","15","0.8824","1","2","1","0","2002-2003","neumann"
"Sarah Hannan","F","Jr","17","5","7","12","0.7059","0","1","0","0","2002-2003","neumann"
"Andrea Darch","W","So","18","6","4","10","0.5556","0","4","0","0","2002-2003","neumann"
"Gabrielle Ward","D","So","17","3","4","7","0.4118","0","1","0","0","2002-2003","neumann"
"Kim Porcelli","D","Fr","17","2","2","4","0.2353","0","2","0","0","2002-2003","neumann"
"Lauren McFoy","F","Fr","5","1","3","4","0.8000","0","0","0","0","2002-2003","neumann"
"Kristen Power","D","Fr","17","0","4","4","0.2353","0","0","0","0","2002-2003","neumann"
"Fran Boyle","W","So","18","0","4","4","0.2222","0","0","0","0","2002-2003","neumann"
"Brenda Greenhawk","D","Fr","15","1","1","2","0.1333","0","0","0","0","2002-2003","neumann"
"Melissa Singleton","W","So","15","1","0","1","0.0667","0","0","0","0","2002-2003","neumann"
"Jessica Greenwood","D","Fr","2","1","0","1","0.5000","0","0","0","0","2002-2003","neumann"
"Amanda Harich","D","Fr","14","1","0","1","0.0714","0","0","0","0","2002-2003","neumann"
"Karen DiSantis","F","Fr","17","0","1","1","0.0588","0","0","0","0","2002-2003","neumann"
"Jen Guerette","D","Fr","13","0","1","1","0.0769","0","0","0","0","2002-2003","neumann"
"Katie Logan","W","So","1","0","0","0","0.0000","0","0","0","0","2002-2003","neumann"
"Maegan McCreary","F","Fr","14","0","0","0","0.0000","0","0","0","0","2002-2003","neumann"
"Lauren Voran","G","Fr","15","0","0","0","0.0000","0","0","0","0","2002-2003","neumann"
"Sara Crowther","F","Fr","2","0","0","0","0.0000","0","0","0","0","2002-2003","neumann"
"Dena Culbertson","G","So","3","0","0","0","0.0000","0","0","0","0","2002-2003","neumann"
"Alexis Yakstis","G","Fr","3","0","0","0","0.0000","0","0","0","0","2002-2003","neumann"
"Erin Murphy","F","Fr","10","0","0","0","0.0000","0","0","0","0","2002-2003","neumann"
"Maren Worley","F","Fr","22","6","17","23","1.0455","2","3","0","0","2002-2003","new-england-college"
"Marissa Porri","F","Fr","20","11","10","21","1.0500","1","1","0","0","2002-2003","new-england-college"
"Megan Tepper","D","So","24","10","6","16","0.6667","0","3","0","0","2002-2003","new-england-college"
"Kitrina Knopf","F","Fr","22","5","7","12","0.5455","0","3","0","0","2002-2003","new-england-college"
"Kate Sweeney","F/D","So","22","5","7","12","0.5455","0","2","0","0","2002-2003","new-england-college"
"Caitlin Jordan","D","Fr","24","3","8","11","0.4583","1","0","0","0","2002-2003","new-england-college"
"Kerry Ryan","D","Fr","19","5","3","8","0.4211","0","0","0","0","2002-2003","new-england-college"
"Julia Whalen","F","So","20","2","6","8","0.4000","0","0","0","0","2002-2003","new-england-college"
"Raina Micciulli","F","Fr","24","2","6","8","0.3333","0","0","0","0","2002-2003","new-england-college"
"Erica Hamlin","F","So","23","6","1","7","0.3043","1","0","0","0","2002-2003","new-england-college"
"Jessica Patterson","F","Fr","15","2","5","7","0.4667","0","0","0","0","2002-2003","new-england-college"
"Gina Costanzo","F","So","21","2","4","6","0.2857","1","0","0","0","2002-2003","new-england-college"
"Lindsey Suprenard","F","So","23","2","3","5","0.2174","0","0","0","0","2002-2003","new-england-college"
"Molly Patterson","F","Fr","16","2","0","2","0.1250","1","0","0","0","2002-2003","new-england-college"
"Leah O'Brien","D","Fr","7","1","0","1","0.1429","0","1","0","0","2002-2003","new-england-college"
"Kate Coniglio","D","Fr","9","0","1","1","0.1111","0","0","0","0","2002-2003","new-england-college"
"Jamie Harrop","F","Fr","5","0","0","0","0.0000","0","0","0","0","2002-2003","new-england-college"
"Meghan O'Malley","G","Fr","3","0","0","0","0.0000","0","0","0","0","2002-2003","new-england-college"
"Casey Greemore","D","Fr","17","0","0","0","0.0000","0","0","0","0","2002-2003","new-england-college"
"Christina Aiello","G","Fr","14","0","0","0","0.0000","0","0","0","0","2002-2003","new-england-college"
"Jennifer Toof","G","Fr","10","0","0","0","0.0000","0","0","0","0","2002-2003","new-england-college"
"Stephanie Jones","F","So","36","22","15","37","1.0278","8","4","1","0","2002-2003","new-hampshire"
"Carolyn Gordon","F","Jr","36","20","15","35","0.9722","5","4","0","1","2002-2003","new-hampshire"
"Chandy Kaip","F","Sr","35","12","22","34","0.9714","3","1","0","0","2002-2003","new-hampshire"
"Allison Edgar","D","Jr","36","9","23","32","0.8889","3","4","0","0","2002-2003","new-hampshire"
"Randi MacMaster","F","So","36","10","20","30","0.8333","1","1","0","2","2002-2003","new-hampshire"
"Lindsay Hansen","F","Fr","36","10","17","27","0.7500","0","1","0","0","2002-2003","new-hampshire"
"Kristen Thomas","D","Jr","33","4","23","27","0.8182","0","1","0","0","2002-2003","new-hampshire"
"Kristine Butt","F","Sr","32","11","10","21","0.6563","2","2","0","0","2002-2003","new-hampshire"
"Annie Fahlenbock","F","Sr","36","9","10","19","0.5278","1","1","1","1","2002-2003","new-hampshire"
"Debbie Bernhard","F","Jr","36","9","9","18","0.5000","1","1","0","0","2002-2003","new-hampshire"
"Vicki Davis","F","Fr","34","7","10","17","0.5000","3","0","0","0","2002-2003","new-hampshire"
"Janine Goulet","F","Jr","36","3","6","9","0.2500","0","0","0","0","2002-2003","new-hampshire"
"Nicole Stefanilo","D","Sr","36","0","7","7","0.1944","0","0","0","0","2002-2003","new-hampshire"
"Randi Hickox","D","Sr","36","1","5","6","0.1667","0","0","0","0","2002-2003","new-hampshire"
"Kristi Shaw","F","So","35","1","1","2","0.0571","0","0","0","0","2002-2003","new-hampshire"
"Jaime VanMassenhove","F","Jr","31","1","0","1","0.0323","0","0","0","0","2002-2003","new-hampshire"
"Erin Vehec","F","So","11","0","1","1","0.0909","0","0","0","0","2002-2003","new-hampshire"
"Alexis Silvestri","D","Jr","29","0","1","1","0.0345","0","0","0","0","2002-2003","new-hampshire"
"Hillary Ensor","G","Sr","3","0","0","0","0.0000","0","0","0","0","2002-2003","new-hampshire"
"Jen Huggon","G","Sr","35","0","0","0","0.0000","0","0","0","0","2002-2003","new-hampshire"
"Laura Lankton","D","Fr","36","0","0","0","0.0000","0","0","0","0","2002-2003","new-hampshire"
"Liz Adams","D","Jr","3","0","0","0","0.0000","0","0","0","0","2002-2003","new-hampshire"
"Stasia Bakhit","F","Jr","25","12","13","25","1.0000","2","2","1","0","2002-2003","north-dakota"
"Sherrie White","F","Jr","26","14","6","20","0.7692","3","2","2","0","2002-2003","north-dakota"
"Anne Girtz","F","Fr","18","6","7","13","0.7222","2","0","1","0","2002-2003","north-dakota"
"Jessica Kovacevich","D","Fr","26","3","8","11","0.4231","0","1","0","0","2002-2003","north-dakota"
"Amber Yorga","F","Fr","21","2","9","11","0.5238","0","0","0","0","2002-2003","north-dakota"
"Abbey Strong","D","Jr","25","3","7","10","0.4000","0","1","0","0","2002-2003","north-dakota"
"Mikaela Tofte","D","Sr","26","3","6","9","0.3462","1","2","0","0","2002-2003","north-dakota"
"Elizabeth Funk","F","Fr","26","6","2","8","0.3077","0","2","0","0","2002-2003","north-dakota"
"Devon Fingland","F","Fr","26","3","5","8","0.3077","0","0","1","0","2002-2003","north-dakota"
"Natasha Holt","D","Fr","26","3","4","7","0.2692","1","1","0","1","2002-2003","north-dakota"
"Sarah McCann","F","Fr","26","2","3","5","0.1923","0","0","0","0","2002-2003","north-dakota"
"Meghan Mutrie","F","Fr","26","2","3","5","0.1923","0","1","1","0","2002-2003","north-dakota"
"Meaghan Nelson","F/D","So","26","2","3","5","0.1923","0","0","0","0","2002-2003","north-dakota"
"Lauren Myers","F","Fr","22","2","2","4","0.1818","1","1","0","0","2002-2003","north-dakota"
"Aynsley Allen","F","Fr","26","2","1","3","0.1154","0","0","0","0","2002-2003","north-dakota"
"Danae Olean","D","Fr","26","0","1","1","0.0385","0","0","0","0","2002-2003","north-dakota"
"Tawni Hauser","F","So","24","0","1","1","0.0417","0","0","0","0","2002-2003","north-dakota"
"Danielle Jwanouskos","D","Fr","26","0","0","0","0.0000","0","0","0","0","2002-2003","north-dakota"
"Amber Hasbargen","G","Fr","19","0","0","0","0.0000","0","0","0","0","2002-2003","north-dakota"
"Margaret-Ann Hinkley","G","Fr","8","0","0","0","0.0000","0","0","0","0","2002-2003","north-dakota"
"Brooke White","F","Sr","29","8","15","23","0.7931","2","1","0","1","2002-2003","northeastern"
"Kim Greene","D","Sr","31","15","5","20","0.6452","2","3","0","0","2002-2003","northeastern"
"Rebecca Paul","F","Fr","31","7","11","18","0.5806","1","0","0","0","2002-2003","northeastern"
"Lori DiGiacomo","F","So","31","2","11","13","0.4194","0","1","0","0","2002-2003","northeastern"
"Michelle Lorion","F","Sr","16","6","6","12","0.7500","1","0","0","1","2002-2003","northeastern"
"Pamela Pachal","D","Sr","16","6","5","11","0.6875","1","1","0","0","2002-2003","northeastern"
"Cyndy Kenyon","F","Fr","24","3","7","10","0.4167","1","0","0","0","2002-2003","northeastern"
"Theresa Ella","D","Fr","27","4","5","9","0.3333","0","0","0","0","2002-2003","northeastern"
"Rebecca Peters","D","Fr","31","2","6","8","0.2581","1","2","0","0","2002-2003","northeastern"
"Lindsay Snider","D","Fr","31","1","5","6","0.1935","0","0","0","0","2002-2003","northeastern"
"Nancy Collins","F","Sr","15","1","3","4","0.2667","0","0","0","0","2002-2003","northeastern"
"Danielle Keefe","D","Sr","31","1","2","3","0.0968","0","0","0","0","2002-2003","northeastern"
"Rachel Bertram","D","Fr","30","0","3","3","0.1000","0","0","0","0","2002-2003","northeastern"
"Kathryn Sands","F","Fr","31","0","1","1","0.0323","0","0","0","0","2002-2003","northeastern"
"Chrissy Sands","F","Fr","31","0","1","1","0.0323","0","0","0","0","2002-2003","northeastern"
"Linda Desruisseaux","F/D","Fr","30","0","0","0","0.0000","0","0","0","0","2002-2003","northeastern"
"Jess Judge","F","So","31","0","0","0","0.0000","0","0","0","0","2002-2003","northeastern"
"Stephanie Wood","F","Fr","3","0","0","0","0.0000","0","0","0","0","2002-2003","northeastern"
"Marisa Hourihan","G","So","5","0","0","0","0.0000","0","0","0","0","2002-2003","northeastern"
"Trazana Brown","F","Sr","28","0","0","0","0.0000","0","0","0","0","2002-2003","northeastern"
"Jennifer Bergeron","D","So","22","0","0","0","0.0000","0","0","0","0","2002-2003","northeastern"
"Chanda Gunn","G","Sr","26","0","0","0","0.0000","0","0","0","0","2002-2003","northeastern"
"Jennifer Beaudoin","D","Fr","30","0","0","0","0.0000","0","0","0","0","2002-2003","northeastern"
"Jeni Creary","W","So","36","23","14","37","1.0278","5","9","0","0","2002-2003","ohio-state"
"Jana Harrigan","F","Fr","37","13","15","28","0.7568","1","4","0","0","2002-2003","ohio-state"
"Jennifer Desson","C","So","36","11","15","26","0.7222","1","5","1","0","2002-2003","ohio-state"
"Emma Laaksonen","D","Jr","31","6","15","21","0.6774","0","2","0","0","2002-2003","ohio-state"
"Meaghan Mulvaney","W","So","35","7","11","18","0.5143","0","0","0","0","2002-2003","ohio-state"
"Shana Frost","RW","Sr","37","8","7","15","0.4054","1","3","0","0","2002-2003","ohio-state"
"Emily Hudak","D","Sr","37","0","15","15","0.4054","0","0","0","0","2002-2003","ohio-state"
"Heather Farrell","W","Jr","36","6","5","11","0.3056","0","1","0","0","2002-2003","ohio-state"
"Erin O'Grady","C","Jr","37","3","8","11","0.2973","1","0","1","0","2002-2003","ohio-state"
"Jeanne Chapple","C","Jr","36","4","6","10","0.2778","2","2","0","0","2002-2003","ohio-state"
"Crystal Sayther","C","Fr","36","3","4","7","0.1944","0","0","0","0","2002-2003","ohio-state"
"Jaclyn Haines","D","So","35","0","7","7","0.2000","0","0","0","0","2002-2003","ohio-state"
"Lindsey Steblen","D","Sr","36","1","2","3","0.0833","1","0","0","0","2002-2003","ohio-state"
"Katie Frohreich","D","Sr","37","0","3","3","0.0811","0","0","0","0","2002-2003","ohio-state"
"Katie Sershen","D","Fr","37","0","3","3","0.0811","0","0","0","0","2002-2003","ohio-state"
"Melissa Pirie","F","Sr","37","2","0","2","0.0541","0","0","0","0","2002-2003","ohio-state"
"Christine Patno","D","Sr","37","1","0","1","0.0270","0","0","0","0","2002-2003","ohio-state"
"April Stojak","G","Sr","28","0","0","0","0.0000","0","0","0","0","2002-2003","ohio-state"
"Lindsey Ogren","LW","Sr","36","0","0","0","0.0000","0","0","0","0","2002-2003","ohio-state"
"Carrie Gill","D","Sr","8","0","0","0","0.0000","0","0","0","0","2002-2003","ohio-state"
"Natalie Lamme","G","So","12","0","0","0","0.0000","0","0","0","0","2002-2003","ohio-state"
"Monica Kolb","D","So","8","0","0","0","0.0000","0","0","0","0","2002-2003","ohio-state"
"Elizabeth Gibson","F","So","22","27","24","51","2.3182","3","7","3","0","2002-2003","plattsburgh"
"Lindsay McCafferty","F","Fr","22","18","22","40","1.8182","2","1","2","0","2002-2003","plattsburgh"
"Lynn Taylor","F","So","23","18","22","40","1.7391","3","4","1","0","2002-2003","plattsburgh"
"Jenn Clarke","F","Fr","21","18","12","30","1.4286","2","2","2","0","2002-2003","plattsburgh"
"Chantalle Rye","D","Fr","22","11","14","25","1.1364","2","2","1","0","2002-2003","plattsburgh"
"Erin O'Brien","D","So","21","6","19","25","1.1905","0","3","0","0","2002-2003","plattsburgh"
"April Barbour","F","So","23","8","9","17","0.7391","1","1","0","0","2002-2003","plattsburgh"
"Katie D'Arcy","D","So","22","3","14","17","0.7727","1","0","0","0","2002-2003","plattsburgh"
"Christina Kerr","F","So","23","7","9","16","0.6957","1","1","2","0","2002-2003","plattsburgh"
"Lisa Bettencourt","F/D","So","22","5","8","13","0.5909","0","1","0","0","2002-2003","plattsburgh"
"Kristine Dodd","F","Fr","20","5","7","12","0.6000","1","1","0","0","2002-2003","plattsburgh"
"Randi-Lynn Krug","D","So","23","5","7","12","0.5217","1","0","0","0","2002-2003","plattsburgh"
"Carly Smith","F","Fr","20","6","5","11","0.5500","0","2","0","0","2002-2003","plattsburgh"
"Christina Barbour","F","So","23","3","7","10","0.4348","0","0","0","0","2002-2003","plattsburgh"
"Brooke McDowell","F","Fr","23","2","6","8","0.3478","0","0","1","0","2002-2003","plattsburgh"
"Melissa Miceli","F/D","So","20","2","5","7","0.3500","1","0","0","0","2002-2003","plattsburgh"
"Sue Whitcomb","G","Sr","10","0","1","1","0.1000","0","0","0","0","2002-2003","plattsburgh"
"Carolyne Roy","G","So","17","0","0","0","0.0000","0","0","0","0","2002-2003","plattsburgh"
"Brigitte Seguin","D","So","1","0","0","0","0.0000","0","0","0","0","2002-2003","plattsburgh"
"Gretchen Anderson","F","Jr","25","19","22","41","1.6400","4","2","1","1","2002-2003","princeton"
"Andrea Kilbourne","F","Sr","31","18","21","39","1.2581","3","6","2","0","2002-2003","princeton"
"Nikola Holmes","F","Sr","31","9","16","25","0.8065","1","3","0","0","2002-2003","princeton"
"Annamarie Holmes","D","Sr","31","6","16","22","0.7097","0","3","1","0","2002-2003","princeton"
"Angela Gooldy","D","Jr","31","8","12","20","0.6452","2","5","0","0","2002-2003","princeton"
"Lisa Rasmussen","F","Jr","31","7","12","19","0.6129","2","1","1","0","2002-2003","princeton"
"Susan Hobson","F","Jr","29","6","13","19","0.6552","0","1","0","0","2002-2003","princeton"
"Becky Stewart","D","So","31","5","9","14","0.4516","1","1","1","0","2002-2003","princeton"
"Heather Jackson","F","Fr","31","5","7","12","0.3871","0","0","1","0","2002-2003","princeton"
"April Brown","F","So","31","3","9","12","0.3871","1","1","0","0","2002-2003","princeton"
"Tarah Clark","F","Fr","31","4","4","8","0.2581","2","0","0","0","2002-2003","princeton"
"Sarah Butsch","F","Fr","31","6","1","7","0.2258","2","1","0","0","2002-2003","princeton"
"Katharine Maglione","D","So","28","2","5","7","0.2500","0","1","0","0","2002-2003","princeton"
"Sarah Greer","F","Fr","31","3","2","5","0.1613","2","0","0","0","2002-2003","princeton"
"Sarah Shea","F","Fr","31","1","3","4","0.1290","0","0","0","0","2002-2003","princeton"
"Chrissie Norwich","D","Fr","31","1","2","3","0.0968","0","0","0","0","2002-2003","princeton"
"Laura Stroessner","D","Fr","31","0","1","1","0.0323","0","0","0","0","2002-2003","princeton"
"Megan Van Beusekom","G","Jr","22","0","0","0","0.0000","0","0","0","0","2002-2003","princeton"
"Sarah Ahlquist","G","Sr","8","0","0","0","0.0000","0","0","0","0","2002-2003","princeton"
"Roxanne Gaudiel","G","Fr","6","0","0","0","0.0000","0","0","0","0","2002-2003","princeton"
"Gillian Gallagher","F","So","30","8","8","16","0.5333","1","4","0","1","2002-2003","quinnipiac"
"Candace Boyles","D","Fr","31","7","8","15","0.4839","2","0","0","0","2002-2003","quinnipiac"
"Caitlin Peters","F","So","32","5","10","15","0.4688","0","2","0","0","2002-2003","quinnipiac"
"Serena Hillman","F","Sr","31","6","5","11","0.3548","1","2","0","0","2002-2003","quinnipiac"
"Debbie Beaudoin","F/D","Sr","32","5","5","10","0.3125","0","1","0","0","2002-2003","quinnipiac"
"Jayne Riley","D","So","32","3","6","9","0.2813","0","2","1","0","2002-2003","quinnipiac"
"Katie O'Hara","F","Fr","25","4","4","8","0.3200","0","3","0","0","2002-2003","quinnipiac"
"Elizabeth Jankowski","F","Sr","32","3","5","8","0.2500","0","0","0","0","2002-2003","quinnipiac"
"Kristin Alcorn","F","Fr","22","3","3","6","0.2727","0","0","0","0","2002-2003","quinnipiac"
"Kathryn Dallimore","F","Fr","23","3","2","5","0.2174","1","0","0","0","2002-2003","quinnipiac"
"Jessica Schilling","D","Fr","23","2","3","5","0.2174","0","1","0","0","2002-2003","quinnipiac"
"Megan Young","D","So","23","1","2","3","0.1304","0","0","0","0","2002-2003","quinnipiac"
"Laura Magenheimer","D","Jr","32","1","2","3","0.0938","0","1","0","0","2002-2003","quinnipiac"
"Sarah Campbell","D","Fr","28","0","3","3","0.1071","0","0","0","0","2002-2003","quinnipiac"
"Kelly Runyan","F/D","Fr","32","0","2","2","0.0625","0","0","0","0","2002-2003","quinnipiac"
"Jamie Baer","C","Fr","13","1","0","1","0.0769","0","1","0","0","2002-2003","quinnipiac"
"Cara Costantini","F","So","26","0","1","1","0.0385","0","0","0","0","2002-2003","quinnipiac"
"Erin Sweet","D","Fr","20","0","1","1","0.0500","0","0","0","0","2002-2003","quinnipiac"
"Meaghan Barnaby","F/D","So","19","0","0","0","0.0000","0","0","0","0","2002-2003","quinnipiac"
"Jane Clafin","F/D","Fr","1","0","0","0","0.0000","0","0","0","0","2002-2003","quinnipiac"
"Rhiannon Amor","D","Fr","6","0","0","0","0.0000","0","0","0","0","2002-2003","quinnipiac"
"Mel Courtemanche","G","Sr","25","0","0","0","0.0000","0","0","0","0","2002-2003","quinnipiac"
"Catherine Laparé","G","So","14","0","0","0","0.0000","0","0","0","0","2002-2003","quinnipiac"
"Ahlona Biegel","C","Fr","15","0","0","0","0.0000","0","0","0","0","2002-2003","quinnipiac"
"Kelli Halcisak","D","Jr","36","14","31","45","1.2500","2","2","1","1","2002-2003","providence"
"Rush Zimmerman","F","So","36","20","20","40","1.1111","4","10","0","0","2002-2003","providence"
"Jenn Butsch","F","Sr","36","17","18","35","0.9722","2","7","0","1","2002-2003","providence"
"Ashley Payton","F","So","36","12","23","35","0.9722","3","5","0","0","2002-2003","providence"
"Darlene Stephenson","F","Jr","33","18","12","30","0.9091","3","6","3","0","2002-2003","providence"
"Danielle Culgin","F","Sr","36","10","14","24","0.6667","2","3","0","0","2002-2003","providence"
"Meredith Roth","D","Jr","36","3","18","21","0.5833","0","1","0","0","2002-2003","providence"
"Hilary Greaves","F","So","32","10","9","19","0.5938","4","4","0","0","2002-2003","providence"
"Melanie Ruzzi","F","Sr","36","3","12","15","0.4167","0","1","0","1","2002-2003","providence"
"Katelynn Laffin","F","Fr","35","6","4","10","0.2857","1","3","0","0","2002-2003","providence"
"Gretchen Gottwald","D","Fr","36","1","9","10","0.2778","0","0","0","0","2002-2003","providence"
"Sarah Youlen","F","Jr","32","5","4","9","0.2813","1","0","1","0","2002-2003","providence"
"Emily Gryp","D","So","36","2","6","8","0.2222","1","0","0","0","2002-2003","providence"
"Danielle Bourgette","D","So","35","0","8","8","0.2286","0","0","0","0","2002-2003","providence"
"Mara Amrhein","F/D","So","34","1","4","5","0.1471","0","0","0","0","2002-2003","providence"
"Christina Redmond","F","So","32","3","0","3","0.0938","1","0","1","0","2002-2003","providence"
"Amy Thomas","G","So","4","0","1","1","0.2500","0","0","0","0","2002-2003","providence"
"Jana Bugden","G","Fr","31","0","0","0","0.0000","0","0","0","0","2002-2003","providence"
"Melissa Smith","D","Fr","34","0","0","0","0.0000","0","0","0","0","2002-2003","providence"
"Amy Quinlan","G","Jr","4","0","0","0","0.0000","0","0","0","0","2002-2003","providence"
"Julie Welte","F","Fr","25","22","11","33","1.3200","2","7","0","0","2002-2003","rensselaer"
"Deanna Dougherty","F","Jr","27","14","18","32","1.1852","2","2","1","0","2002-2003","rensselaer"
"Katie Woodward","F","Jr","25","11","21","32","1.2800","2","2","0","0","2002-2003","rensselaer"
"Christin Sauca","F","Sr","26","8","23","31","1.1923","3","1","1","0","2002-2003","rensselaer"
"Lane Dielwart","D","So","27","8","17","25","0.9259","0","5","0","0","2002-2003","rensselaer"
"Kari Rabatin","D","Fr","25","9","14","23","0.9200","2","2","0","0","2002-2003","rensselaer"
"Meredith Langille","F","So","25","6","12","18","0.7200","2","2","1","0","2002-2003","rensselaer"
"Sondra Sherman","D","So","23","5","11","16","0.6957","1","2","0","1","2002-2003","rensselaer"
"Jennifer Onksen","F","Fr","26","8","6","14","0.5385","3","0","1","0","2002-2003","rensselaer"
"Allyn Cooper","D","So","26","4","9","13","0.5000","0","1","0","0","2002-2003","rensselaer"
"Christina Jankowski","F","Fr","25","8","4","12","0.4800","1","0","1","0","2002-2003","rensselaer"
"Bridget Rice","F","So","23","2","10","12","0.5217","0","0","0","0","2002-2003","rensselaer"
"Kristine DeRosa","F","Sr","26","5","4","9","0.3462","1","0","0","0","2002-2003","rensselaer"
"Sara Riel","D","Sr","26","4","4","8","0.3077","0","3","0","0","2002-2003","rensselaer"
"Paula Durham","F","So","23","3","5","8","0.3478","0","0","0","0","2002-2003","rensselaer"
"Allison Malcolm","D","Fr","20","2","5","7","0.3500","0","0","0","0","2002-2003","rensselaer"
"Maj Nixon","D","Jr","19","1","6","7","0.3684","0","0","0","0","2002-2003","rensselaer"
"Dana Kerr","F","Fr","12","4","2","6","0.5000","0","0","0","0","2002-2003","rensselaer"
"Rachel Gitajn","F","Fr","13","3","3","6","0.4615","1","0","0","0","2002-2003","rensselaer"
