"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Sadie Wright-Ward","F","Sr","38","20","24","44","1.1579","17","34","3","5","0","1","2007-2008","new-hampshire"
"Jennifer Hitchcock","F","Sr","38","20","23","43","1.1316","24","59","2","14","0","2","2007-2008","new-hampshire"
"Leah Craig","F","Sr","38","13","24","37","0.9737","18","36","1","3","0","1","2007-2008","new-hampshire"
"Kelly Paton","F","So","36","9","21","30","0.8333","2","4","1","5","1","0","2007-2008","new-hampshire"
"Micaela Long","F","So","38","12","16","28","0.7368","8","16","1","3","0","0","2007-2008","new-hampshire"
"Kacey Bellamy","D","Jr","35","3","23","26","0.7429","27","54","2","0","0","0","2007-2008","new-hampshire"
"Martine Garland","D","Sr","34","3","20","23","0.6765","1","2","1","2","0","0","2007-2008","new-hampshire"
"Courtney Birchard","F","Fr","28","8","13","21","0.7500","7","14","0","2","0","0","2007-2008","new-hampshire"
"Steph Holmes","F","So","37","8","8","16","0.4324","13","26","2","5","0","0","2007-2008","new-hampshire"
"Julia Marty","D","Fr","31","3","7","10","0.3226","3","6","1","0","0","0","2007-2008","new-hampshire"
"Maggie Joyce","D","Jr","38","1","7","8","0.2105","22","52","1","0","0","0","2007-2008","new-hampshire"
"Raylen Dziengelewski","D","Fr","30","0","8","8","0.2667","18","36","0","0","0","0","2007-2008","new-hampshire"
"Angela Taylor","F/D","Jr","38","1","5","6","0.1579","8","16","0","0","0","0","2007-2008","new-hampshire"
"Nicole Goguen","D","Sr","38","0","6","6","0.1579","4","8","0","0","0","0","2007-2008","new-hampshire"
"Stefanie Marty","F","Fr","37","4","1","5","0.1351","0","0","1","0","0","0","2007-2008","new-hampshire"
"Shannon Sisk","F","So","28","1","0","1","0.0357","1","2","1","0","0","0","2007-2008","new-hampshire"
"Kayley Herman","G","Fr","34","0","1","1","0.0294","0","0","0","0","0","0","2007-2008","new-hampshire"
"Diana Saly","D","Sr","30","0","1","1","0.0333","5","10","0","0","0","0","2007-2008","new-hampshire"
"Carole LeBlanc","D","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","new-hampshire"
"Lucy Schoedel","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","new-hampshire"
"Melissa Jaques","F","Jr","36","11","11","22","0.6111","28","56","2","3","0","0","2007-2008","north-dakota"
"Ashley Lynch","D","So","36","1","14","15","0.4167","10","20","0","1","0","0","2007-2008","north-dakota"
"Randi Motsko","F","Jr","36","5","9","14","0.3889","18","36","2","4","0","0","2007-2008","north-dakota"
"Casie Hanson","F/D","Jr","36","7","6","13","0.3611","7","14","0","3","0","0","2007-2008","north-dakota"
"Ashley Paulson","F","So","33","6","6","12","0.3636","11","22","0","3","1","0","2007-2008","north-dakota"
"Jodi Holland","F","So","36","7","3","10","0.2778","8","16","0","0","0","0","2007-2008","north-dakota"
"Stephanie Roy","F","Fr","36","4","6","10","0.2778","6","15","0","0","1","0","2007-2008","north-dakota"
"Kelsey Fletcher","D","Jr","36","2","8","10","0.2778","0","0","0","1","0","0","2007-2008","north-dakota"
"Nikki Hebert","F","Fr","36","4","1","5","0.1389","23","57","0","1","0","0","2007-2008","north-dakota"
"Alex Williams","F","So","36","2","3","5","0.1389","15","30","0","1","0","0","2007-2008","north-dakota"
"Kelly Lewis","D","Fr","36","1","4","5","0.1389","15","30","0","1","0","0","2007-2008","north-dakota"
"Cassandra Flanagan","D","So","36","3","1","4","0.1111","42","84","0","0","0","0","2007-2008","north-dakota"
"Andrea Cook","F","So","36","2","1","3","0.0833","0","0","0","0","0","0","2007-2008","north-dakota"
"Samantha Turner","D","So","36","0","3","3","0.0833","17","34","0","0","0","0","2007-2008","north-dakota"
"Emily Sell","F","Fr","36","1","1","2","0.0556","4","8","0","0","0","0","2007-2008","north-dakota"
"Michelle Sauer","G","Fr","9","0","1","1","0.1111","0","0","0","0","0","0","2007-2008","north-dakota"
"Grace Edgar","G","Fr","3","0","0","0","0.0000","1","2","0","0","0","0","2007-2008","north-dakota"
"Alyssa Johnson","F/D","Jr","18","0","0","0","0.0000","7","14","0","0","0","0","2007-2008","north-dakota"
"Brittany Kirkham","G","So","31","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","north-dakota"
"Sophie Leclerc","F","Jr","25","14","14","28","1.1200","0","0","4","9","1","0","2007-2008","norwich"
"Kelsey Cone","D","Fr","25","10","15","25","1.0000","3","6","0","5","1","0","2007-2008","norwich"
"Sarah Scardino","F","Fr","25","10","11","21","0.8400","22","52","1","4","0","0","2007-2008","norwich"
"Katie Leupp","F","So","25","4","6","10","0.4000","3","6","2","3","0","0","2007-2008","norwich"
"Amanda Gage","F","Sr","25","4","4","8","0.3200","0","0","2","1","0","0","2007-2008","norwich"
"Annie DiVito","F","So","24","3","4","7","0.2917","16","32","1","0","1","0","2007-2008","norwich"
"Hilary Davis","F","Sr","24","3","3","6","0.2500","1","2","0","2","0","0","2007-2008","norwich"
"Shannon Silver","D","So","25","2","4","6","0.2400","14","28","1","0","0","0","2007-2008","norwich"
"Emily Goff","F","Fr","16","1","4","5","0.3125","10","20","0","1","0","0","2007-2008","norwich"
"Danielle LaSpina","D","Fr","19","1","3","4","0.2105","14","28","1","0","0","0","2007-2008","norwich"
"Ashley Cassan","F","Fr","25","1","2","3","0.1200","7","14","0","0","0","0","2007-2008","norwich"
"Ashley Potvin","D","Fr","19","1","1","2","0.1053","0","0","0","0","0","0","2007-2008","norwich"
"Brittane Michaud","F","Fr","4","1","1","2","0.5000","0","0","0","0","0","0","2007-2008","norwich"
"Erika VanDerWerf","F","Fr","9","0","1","1","0.1111","1","2","0","0","0","0","2007-2008","norwich"
"Melissa Bocash","F","Sr","24","0","1","1","0.0417","1","2","0","0","0","0","2007-2008","norwich"
"Juanita Benavides","D","Fr","7","0","1","1","0.1429","7","14","0","0","0","0","2007-2008","norwich"
"Kaitlyn Doolittle","D","So","25","0","1","1","0.0400","9","18","0","0","0","0","2007-2008","norwich"
"Tara Mead","F","Fr","20","0","1","1","0.0500","1","2","0","0","0","0","2007-2008","norwich"
"Ramanza Wheeler","D","Fr","10","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","norwich"
"Becky Scully","D","Jr","24","0","0","0","0.0000","7","14","0","0","0","0","2007-2008","norwich"
"Nicole Ludwig","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","norwich"
"Elisa LaRoche","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","norwich"
"Kate Barrett","D","Sr","24","0","0","0","0.0000","1","2","0","0","0","0","2007-2008","norwich"
"Cindy Fortin","G","Fr","23","0","0","0","0.0000","2","4","0","0","0","0","2007-2008","norwich"
"Kellie Pickel","F","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","norwich"
"Courtney Miniter","G","Sr","3","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","norwich"
"Kristi Kehoe","F","Fr","32","11","14","25","0.7813","6","12","0","5","0","0","2007-2008","northeastern"
"Chelsey Jones","F","So","31","13","9","22","0.7097","0","0","2","4","0","0","2007-2008","northeastern"
"Nikki Petrich","F","Sr","33","11","9","20","0.6061","26","60","3","5","2","0","2007-2008","northeastern"
"Lindsay Berman","F/D","So","33","6","11","17","0.5152","12","24","1","4","0","0","2007-2008","northeastern"
"Alyssa Wohlfeiler","F","Fr","32","6","7","13","0.4063","11","22","0","0","0","0","2007-2008","northeastern"
"Katy Applin","D","So","33","1","12","13","0.3939","7","14","0","0","0","0","2007-2008","northeastern"
"Cassie Sperry","F","Jr","33","1","9","10","0.3030","5","10","0","0","0","0","2007-2008","northeastern"
"Annie Hogan","F","So","33","3","6","9","0.2727","4","8","0","1","0","0","2007-2008","northeastern"
"Ali Bielawski","F","Jr","29","3","3","6","0.2069","4","8","0","0","0","0","2007-2008","northeastern"
"Colleen Sanborn","F","Jr","33","2","3","5","0.1515","5","10","0","0","0","0","2007-2008","northeastern"
"Ginny Berg","D","So","27","0","5","5","0.1852","21","42","0","0","0","0","2007-2008","northeastern"
"Erin Reil","D","Jr","33","3","1","4","0.1212","13","37","0","1","0","0","2007-2008","northeastern"
"Missy Elumba","F","Sr","33","1","2","3","0.0909","6","12","1","0","0","0","2007-2008","northeastern"
"Lori Antflick","F","Fr","33","1","1","2","0.0606","2","4","0","0","0","0","2007-2008","northeastern"
"Brenna Frost","D","Jr","22","0","2","2","0.0909","4","8","0","0","0","0","2007-2008","northeastern"
"Liz Chapman","F","So","33","1","0","1","0.0303","0","0","0","0","0","0","2007-2008","northeastern"
"Leah Sulyma","G","Fr","30","0","1","1","0.0333","0","0","0","0","0","0","2007-2008","northeastern"
"Vanessa Tomchik","D","Fr","33","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","northeastern"
"Stacey Scott","G","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","northeastern"
"Heather Crocker","F","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","northeastern"
"Kayleen Miller","F","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","northeastern"
"Sarah Belliveau","G","Sr","4","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","northeastern"
"Autumn Prouty","F","Fr","33","0","0","0","0.0000","2","4","0","0","0","0","2007-2008","northeastern"
"Jessica Lister","F","Jr","25","7","8","15","0.6000","9","18","0","1","0","0","2007-2008","oswego"
"Erica Shapey","F","Fr","25","2","12","14","0.5600","9","29","0","0","0","0","2007-2008","oswego"
"Gillian Toneguzzo","F","Fr","25","4","6","10","0.4000","9","18","2","0","0","0","2007-2008","oswego"
"Jenna Kirkwood","F","So","25","6","3","9","0.3600","3","6","2","2","0","0","2007-2008","oswego"
"Emily Grippin","F","Fr","23","4","3","7","0.3043","6","23","0","1","2","0","2007-2008","oswego"
"Ashley Meyers","D","Jr","21","4","2","6","0.2857","12","24","2","0","0","0","2007-2008","oswego"
"Stephanie Esposito","F","Jr","16","3","3","6","0.3750","3","6","0","1","0","0","2007-2008","oswego"
"Angie Friesen","D","So","24","2","3","5","0.2083","16","32","0","1","0","0","2007-2008","oswego"
"Brenna Weber","D","Fr","23","1","4","5","0.2174","15","30","1","0","0","0","2007-2008","oswego"
"Sarah Hannon","F/D","Fr","19","2","2","4","0.2105","0","0","0","0","0","0","2007-2008","oswego"
"Tiffany Duquette","F","So","25","2","2","4","0.1600","5","21","1","0","0","0","2007-2008","oswego"
"Krista Pattemore","F","Fr","23","1","3","4","0.1739","2","4","0","0","0","0","2007-2008","oswego"
"Mackenzie May","F","So","23","2","1","3","0.1304","3","6","0","1","0","0","2007-2008","oswego"
"Aprilyn Gush","D","So","22","1","2","3","0.1364","4","8","0","0","0","0","2007-2008","oswego"
"Kendall Hanley","F","Jr","23","1","1","2","0.0870","7","14","0","0","0","0","2007-2008","oswego"
"Annie Hirschkorn","F","Fr","16","1","1","2","0.1250","1","2","0","0","0","0","2007-2008","oswego"
"Natalie Rossi","D","Fr","21","0","1","1","0.0476","12","24","0","0","0","0","2007-2008","oswego"
"Erin Robson","G","So","3","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","oswego"
"Jessica Zenzel","F","So","14","0","0","0","0.0000","3","6","0","0","0","0","2007-2008","oswego"
"Meagan Big Snake","D","Fr","22","0","0","0","0.0000","11","22","0","0","0","0","2007-2008","oswego"
"Karly Armstrong","F","So","14","0","0","0","0.0000","2","4","0","0","0","0","2007-2008","oswego"
"Kendra Lemire","F","So","10","0","0","0","0.0000","3","6","0","0","0","0","2007-2008","oswego"
"Emi Williams","G","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","oswego"
"Amanda Chattelle","D","So","11","0","0","0","0.0000","1","2","0","0","0","0","2007-2008","oswego"
"Hilary Hitchman","G","So","21","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","oswego"
"Erin Keys","F","Sr","37","26","24","50","1.3514","27","54","4","8","1","1","2007-2008","ohio-state"
"Tessa Bonhomme","D","Sr","35","16","29","45","1.2857","23","46","1","7","2","0","2007-2008","ohio-state"
"Hayley Klassen","C","Jr","37","13","18","31","0.8378","24","48","0","2","2","2","2007-2008","ohio-state"
"Mallory Peckels","F","Sr","37","7","20","27","0.7297","22","44","0","2","1","0","2007-2008","ohio-state"
"Morgan Marziali","W","Jr","37","10","16","26","0.7027","14","28","2","1","0","0","2007-2008","ohio-state"
"Lisa Chesson","D","Sr","35","8","18","26","0.7429","8","16","3","5","0","0","2007-2008","ohio-state"
"Shannon Reilly","D","Fr","37","6","18","24","0.6486","11","22","1","2","0","0","2007-2008","ohio-state"
"Rachel Davis","D","So","37","4","10","14","0.3784","25","50","2","2","0","0","2007-2008","ohio-state"
"Teal Bishop","D","Fr","37","2","7","9","0.2432","12","24","1","2","0","0","2007-2008","ohio-state"
"Jenna Kilpatrick","F","Fr","37","3","5","8","0.2162","11","33","1","0","0","0","2007-2008","ohio-state"
"Raelyn LaRocque","F","So","34","2","5","7","0.2059","13","26","0","0","0","0","2007-2008","ohio-state"
"Michele Tonnessen","F","So","37","3","3","6","0.1622","5","10","1","0","0","0","2007-2008","ohio-state"
"Jody Heywood","F","Sr","27","4","0","4","0.1481","12","24","1","0","0","1","2007-2008","ohio-state"
"Christina Mancuso","F","Fr","37","2","1","3","0.0811","11","22","0","0","0","0","2007-2008","ohio-state"
"Olivia Antognoli","F","Jr","30","1","2","3","0.1000","5","10","0","0","0","0","2007-2008","ohio-state"
"Colleen Olson","F","So","37","1","1","2","0.0541","3","6","0","0","0","0","2007-2008","ohio-state"
"Liana Bonanno","G","Jr","31","0","2","2","0.0645","0","0","0","0","0","0","2007-2008","ohio-state"
"Deidre Facklis","G","Fr","9","0","1","1","0.1111","0","0","0","0","0","0","2007-2008","ohio-state"
"Sandy Nelson","D","Fr","34","0","1","1","0.0294","4","8","0","0","0","0","2007-2008","ohio-state"
"Kristen Smith","F","So","5","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","ohio-state"
"Jill Mauch","G","Sr","2","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","ohio-state"
"Megan Hostasek","D","Jr","34","0","0","0","0.0000","12","24","0","0","0","0","2007-2008","ohio-state"
"Whitney Miller","D","Jr","20","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","ohio-state"
"Danielle Blanchard","F","Jr","27","28","20","48","1.7778","10","20","6","7","5","0","2007-2008","plattsburgh"
"Stephanie Moberg","F/D","So","25","13","22","35","1.4000","0","0","4","2","3","0","2007-2008","plattsburgh"
"Shay Bywater","F","Jr","29","12","23","35","1.2069","9","18","2","3","0","0","2007-2008","plattsburgh"
"Laurie Bowler","F","So","28","21","6","27","0.9643","10","20","3","12","1","1","2007-2008","plattsburgh"
"Claire O'Connor","F","Jr","29","10","13","23","0.7931","4","8","2","5","1","1","2007-2008","plattsburgh"
"Lindsay Brown","F","Jr","28","8","13","21","0.7500","5","10","0","3","0","0","2007-2008","plattsburgh"
"Julie Devereux","D","Sr","29","0","18","18","0.6207","13","26","0","0","0","0","2007-2008","plattsburgh"
"Amber Ellis","F","So","23","6","9","15","0.6522","4","8","2","2","0","0","2007-2008","plattsburgh"
"Megan DiJulio","F","Fr","29","10","4","14","0.4828","7","25","2","0","0","0","2007-2008","plattsburgh"
"Kate Fairfield","F","Fr","29","9","5","14","0.4828","17","34","0","2","0","0","2007-2008","plattsburgh"
"Sharis Smith","D","Sr","29","0","13","13","0.4483","8","16","0","0","0","0","2007-2008","plattsburgh"
"Kayla McDougall","F","So","10","3","7","10","1.0000","2","4","2","0","0","0","2007-2008","plattsburgh"
"Ainsley Brien","D","Jr","27","0","10","10","0.3704","18","36","0","0","0","0","2007-2008","plattsburgh"
"Steph Moon","F","Fr","28","2","7","9","0.3214","10","20","1","0","0","0","2007-2008","plattsburgh"
"Brittany Meade","F","Fr","28","2","7","9","0.3214","5","10","1","0","0","0","2007-2008","plattsburgh"
"Kara Buehler","D","Fr","29","1","5","6","0.2069","10","20","0","0","0","0","2007-2008","plattsburgh"
"Kristen Bond","D","Fr","23","1","2","3","0.1304","5","10","0","0","0","0","2007-2008","plattsburgh"
"Elise Campbell","F/D","Sr","10","1","1","2","0.2000","2","4","0","0","0","0","2007-2008","plattsburgh"
"Helen Giroux","F","Fr","4","1","1","2","0.5000","0","0","0","1","0","0","2007-2008","plattsburgh"
"Tara Khan","D","Jr","23","0","2","2","0.0870","12","24","0","0","0","0","2007-2008","plattsburgh"
"Sarah Samson","F","Sr","24","0","1","1","0.0417","7","14","0","0","0","0","2007-2008","plattsburgh"
"Danielle Beattie","G","Jr","25","0","0","0","0.0000","1","2","0","0","0","0","2007-2008","plattsburgh"
"Amanda Hoy","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","plattsburgh"
"Mandy Mackrell","G","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","plattsburgh"
"Marykate Oakley","F","Sr","31","8","22","30","0.9677","8","16","2","6","0","0","2007-2008","princeton"
"Annie Greenwood","F","Jr","31","12","10","22","0.7097","11","22","2","6","0","1","2007-2008","princeton"
"Brittany Salmon","F","Sr","31","11","11","22","0.7097","6","12","0","5","1","0","2007-2008","princeton"
"Sasha Sherry","D","Fr","27","5","16","21","0.7778","14","28","0","3","0","0","2007-2008","princeton"
"Katherine Dineen","D","Jr","31","4","16","20","0.6452","11","22","0","2","0","0","2007-2008","princeton"
"Liz Keady","F","Sr","27","8","10","18","0.6667","11","22","3","2","0","1","2007-2008","princeton"
"Christine Foster","F","Jr","31","6","8","14","0.4516","13","26","3","0","0","0","2007-2008","princeton"
"Sonja Novak","F","Sr","31","10","2","12","0.3871","3","6","1","3","0","0","2007-2008","princeton"
"Maddie Endicott","D","So","31","2","9","11","0.3548","20","40","0","0","0","0","2007-2008","princeton"
"Melanie Wallace","F","So","31","3","4","7","0.2258","11","22","0","2","0","0","2007-2008","princeton"
"Caroline Park","F","Fr","31","1","4","5","0.1613","0","0","1","0","0","0","2007-2008","princeton"
"Laura Martindale","D","Fr","29","1","4","5","0.1724","11","22","1","0","0","0","2007-2008","princeton"
"Julie Flynn","F","So","31","2","2","4","0.1290","6","12","0","0","0","0","2007-2008","princeton"
"Stephanie Denino","D","So","31","1","3","4","0.1290","23","46","1","0","1","0","2007-2008","princeton"
"Jenna Hauca","F","Fr","31","1","2","3","0.0968","3","6","0","0","0","0","2007-2008","princeton"
"Micol Martinelli","F","Sr","31","2","0","2","0.0645","4","8","0","0","0","0","2007-2008","princeton"
"Monica Brennan","D","Jr","31","1","0","1","0.0323","5","10","0","0","0","0","2007-2008","princeton"
"Kristen Young","G","Jr","31","0","0","0","0.0000","1","2","0","0","0","0","2007-2008","princeton"
"Mariesa Mason","D","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","princeton"
"Kathleen Smith","D","Sr","36","16","14","30","0.8333","14","36","0","7","0","0","2007-2008","providence"
"Erin Normore","F/D","Jr","36","3","19","22","0.6111","21","42","2","0","0","1","2007-2008","providence"
"Mari Pehkonen","F","Jr","31","9","11","20","0.6452","13","26","1","5","0","0","2007-2008","providence"
"Sarah Feldman","F","Sr","36","8","12","20","0.5556","18","36","0","2","0","0","2007-2008","providence"
"Alyse Ruff","F","Fr","36","14","5","19","0.5278","14","39","2","4","0","1","2007-2008","providence"
"Jean O'Neill","F","Fr","36","7","10","17","0.4722","6","12","1","1","1","0","2007-2008","providence"
"Katy Beach","F","Jr","36","9","6","15","0.4167","27","54","3","0","0","0","2007-2008","providence"
"Cherie Hendrickson","F","Sr","36","9","6","15","0.4167","6","12","2","2","0","0","2007-2008","providence"
"Brittany Simpson","D","Jr","36","4","11","15","0.4167","7","14","0","2","0","0","2007-2008","providence"
"Amber Yung","D","Fr","36","2","13","15","0.4167","7","14","0","0","0","0","2007-2008","providence"
"Danielle Tangredi","F","Sr","36","9","5","14","0.3889","16","32","3","2","0","1","2007-2008","providence"
"Rachel Crissy","F","Sr","24","2","11","13","0.5417","13","26","0","0","0","0","2007-2008","providence"
"Jenna Keilch","F","Sr","35","4","4","8","0.2286","14","28","2","0","0","0","2007-2008","providence"
"Kelli Doolin","F","Sr","36","2","4","6","0.1667","8","16","0","0","0","0","2007-2008","providence"
"Pamela McDevitt","F","So","36","2","3","5","0.1389","4","8","0","0","0","0","2007-2008","providence"
"Colleen Martin","D","So","36","0","4","4","0.1111","8","16","0","0","0","0","2007-2008","providence"
"Stephanie Morris","F","Jr","36","0","3","3","0.0833","6","12","0","0","0","0","2007-2008","providence"
"Jackie Duncan","F","So","8","0","2","2","0.2500","1","2","0","0","0","0","2007-2008","providence"
"Leigh Riley","D","Fr","28","0","1","1","0.0357","2","4","0","0","0","0","2007-2008","providence"
"Danielle Ciarletta","G","Jr","33","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","providence"
"Jennifer Smith","G","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","providence"
"Elizabeth Murray","F","Fr","20","8","2","10","0.5000","16","32","0","3","0","0","2007-2008","plymouth-state"
"Kim Chandler","F","Jr","21","0","4","4","0.1905","17","53","0","0","0","0","2007-2008","plymouth-state"
"Amanda Kreamer","D","Jr","21","3","0","3","0.1429","29","69","0","2","0","0","2007-2008","plymouth-state"
"Alyssa Hovanec","F","So","19","1","1","2","0.1053","23","49","0","0","0","0","2007-2008","plymouth-state"
"Ashley Goodridge","F","Fr","21","1","1","2","0.0952","6","12","0","1","0","0","2007-2008","plymouth-state"
"Amanda Arponen","F","So","21","0","2","2","0.0952","19","49","0","0","0","0","2007-2008","plymouth-state"
"Ali Stevenson","D","Fr","21","0","2","2","0.0952","3","6","0","0","0","0","2007-2008","plymouth-state"
"Julie Robida","D","Jr","21","0","2","2","0.0952","2","4","0","0","0","0","2007-2008","plymouth-state"
"Liz Sousa","F","Fr","21","1","0","1","0.0476","0","0","0","0","0","0","2007-2008","plymouth-state"
"Molly Perron","F","Sr","21","0","1","1","0.0476","9","18","0","0","0","0","2007-2008","plymouth-state"
"Courtney McKay","D","So","21","0","1","1","0.0476","17","34","0","0","0","0","2007-2008","plymouth-state"
"Jill Gagne","F","Fr","18","0","0","0","0.0000","2","4","0","0","0","0","2007-2008","plymouth-state"
"Lindsay DeLorie","G","Jr","20","0","0","0","0.0000","2","4","0","0","0","0","2007-2008","plymouth-state"
"Mollie Metcalfe","D","Fr","19","0","0","0","0.0000","2","4","0","0","0","0","2007-2008","plymouth-state"
"Jess Byrne","F","Fr","20","0","0","0","0.0000","1","2","0","0","0","0","2007-2008","plymouth-state"
"Lauren Bonanni","G","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","plymouth-state"
"Ashleigh McGuire","D","Fr","16","0","0","0","0.0000","1","2","0","0","0","0","2007-2008","plymouth-state"
"Ursula Volosevich","F","Jr","7","0","0","0","0.0000","1","2","0","0","0","0","2007-2008","plymouth-state"
"Lindsey Woliver","F","Fr","19","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","plymouth-state"
"Elyse Cole","F","Jr","31","12","7","19","0.6129","24","48","2","4","0","0","2007-2008","quinnipiac"
"Trudy Reyns","D","Jr","33","5","11","16","0.4848","12","24","0","1","0","0","2007-2008","quinnipiac"
"Kallie Flor","F","So","33","5","10","15","0.4545","16","32","0","2","0","0","2007-2008","quinnipiac"
"Brandice Moniz","F","Fr","33","4","10","14","0.4242","25","50","0","1","0","0","2007-2008","quinnipiac"
"Erika Bolognino","F","So","31","5","6","11","0.3548","15","30","0","1","0","0","2007-2008","quinnipiac"
"Janine Duffy","F","So","30","5","5","10","0.3333","15","30","1","0","0","0","2007-2008","quinnipiac"
"Breana Burton","F","So","32","3","6","9","0.2813","19","38","0","2","0","0","2007-2008","quinnipiac"
"Antoinette Maldonado","F","Jr","28","4","4","8","0.2857","21","56","1","1","0","0","2007-2008","quinnipiac"
"Vicky Graham","F","Sr","32","4","3","7","0.2188","3","6","0","2","0","0","2007-2008","quinnipiac"
"Kelley Davies","F","Fr","30","3","2","5","0.1667","9","18","0","0","0","0","2007-2008","quinnipiac"
"Nicolette Leone","D","Jr","20","3","1","4","0.2000","17","34","0","2","0","0","2007-2008","quinnipiac"
"Danielle Alexieff","F","Jr","30","2","1","3","0.1000","3","6","0","0","0","0","2007-2008","quinnipiac"
"Jessica Buttaro","F","Sr","30","0","2","2","0.0667","12","24","0","0","0","0","2007-2008","quinnipiac"
"Anny Kallum","F","Fr","33","0","2","2","0.0606","13","26","0","0","0","0","2007-2008","quinnipiac"
"Karrah Stephen","D","Sr","5","1","0","1","0.2000","2","4","1","0","0","0","2007-2008","quinnipiac"
"Evelina Husar","D","So","33","0","1","1","0.0303","7","14","0","0","0","0","2007-2008","quinnipiac"
"Kristin Emerick","F","Jr","21","0","1","1","0.0476","12","24","0","0","0","0","2007-2008","quinnipiac"
"Kelsey Britton","D","Fr","27","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","quinnipiac"
"Meredith Mallory","F","Fr","24","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","quinnipiac"
"Jennifer Abramo","D","Fr","29","0","0","0","0.0000","1","2","0","0","0","0","2007-2008","quinnipiac"
"Catherine LoGrasso","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","quinnipiac"
"Jamie Miller","G","Fr","25","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","quinnipiac"
"Tia Wishart","G","Fr","12","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","quinnipiac"
"Isabelle Richard","F","Sr","26","12","16","28","1.0769","3","6","4","7","1","0","2007-2008","rit"
"Sarah Dagg","F","Fr","26","12","15","27","1.0385","12","24","3","8","1","0","2007-2008","rit"
"Amanda Klassen","F","Fr","26","17","9","26","1.0000","8","16","3","4","2","2","2007-2008","rit"
"Katie Stack","F","Fr","26","13","12","25","0.9615","17","34","2","3","2","0","2007-2008","rit"
"Maegan Geypens","F","Jr","25","7","17","24","0.9600","19","38","1","1","0","0","2007-2008","rit"
"Keltie Jones","F","Jr","26","7","15","22","0.8462","0","0","1","5","1","0","2007-2008","rit"
"Lindsay Littman","D","Jr","26","2","12","14","0.5385","14","28","0","1","0","0","2007-2008","rit"
"Traci Galbraith","D","Fr","26","5","7","12","0.4615","17","34","0","2","0","0","2007-2008","rit"
"Jerica Young","F","Jr","26","5","7","12","0.4615","14","39","0","1","2","0","2007-2008","rit"
"Melissa Hall","F","So","26","5","6","11","0.4231","8","16","1","1","2","0","2007-2008","rit"
"Courtenay Cooper","D","Jr","24","2","9","11","0.4583","12","24","1","1","0","0","2007-2008","rit"
"Shireen Irani","F","So","25","2","6","8","0.3200","11","22","1","0","1","0","2007-2008","rit"
"Nicole Scuteri","F","Fr","23","2","3","5","0.2174","8","16","0","0","0","0","2007-2008","rit"
"Kelley Prom","F","So","26","2","3","5","0.1923","10","20","1","1","0","0","2007-2008","rit"
"Dayna Birch","F","Jr","19","1","3","4","0.2105","4","8","0","0","0","0","2007-2008","rit"
"Kylie Mazzetta","F","Fr","22","0","3","3","0.1364","8","16","0","0","0","0","2007-2008","rit"
"Sarah Wilson","F","Sr","19","2","0","2","0.1053","0","0","1","0","0","0","2007-2008","rit"
"Lauren Hamby","F","Fr","24","1","1","2","0.0833","2","4","0","0","0","0","2007-2008","rit"
"Brianne Campi","D","So","17","0","2","2","0.1176","16","32","0","0","0","0","2007-2008","rit"
"Sandra Grant","G","Jr","21","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","rit"
"Alyssa Koniar","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","rit"
"Karen Quigley","G","So","4","0","0","0","0.0000","0","0","0","0","0","0","2007-2008","rit"
