"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Lindsay Burrows","D","Sr","26","1","4","5","0.1923","5","10","0","0","0","0","2014-2015","elmira"
"Erin Kishoni","D","Fr","23","0","5","5","0.2174","1","2","0","0","0","0","2014-2015","elmira"
"Arianna Smith","F","Fr","20","3","1","4","0.2000","3","6","0","0","0","0","2014-2015","elmira"
"Kyra McDonald","F","Fr","14","1","2","3","0.2143","2","4","0","0","0","0","2014-2015","elmira"
"Marissa Mongillo","D","Sr","9","1","1","2","0.2222","2","4","0","0","0","0","2014-2015","elmira"
"Meagan Ondrick","D","Fr","23","0","1","1","0.0435","2","4","0","0","0","0","2014-2015","elmira"
"Kierra Pietramala","G","So","2","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","elmira"
"Kyle Nelson","G","So","20","0","0","0","0.0000","5","10","0","0","0","0","2014-2015","elmira"
"Kelcey Crawford","G","Fr","9","0","0","0","0.0000","1","2","0","0","0","0","2014-2015","elmira"
"Brock Nelsen","F","So","20","4","3","7","0.3500","4","8","0","0","0","0","2014-2015","finlandia"
"Lindsey Jackman","D","So","21","4","1","5","0.2381","11","22","0","3","0","0","2014-2015","finlandia"
"Jena Kosley","F","So","21","3","2","5","0.2381","8","16","0","0","0","0","2014-2015","finlandia"
"Brittney Coleman","F","Sr","16","1","3","4","0.2500","10","20","0","0","0","0","2014-2015","finlandia"
"Alena Fiala","F","So","21","1","3","4","0.1905","7","14","0","0","0","0","2014-2015","finlandia"
"Sara Martin","F","So","16","2","1","3","0.1875","11","22","0","0","0","0","2014-2015","finlandia"
"Theresa Wolf","F","So","19","0","3","3","0.1579","8","16","0","0","0","0","2014-2015","finlandia"
"Kimberly Harter","F","So","21","1","1","2","0.0952","7","14","0","1","0","0","2014-2015","finlandia"
"Morgan Loroff","D","Fr","19","1","1","2","0.1053","12","24","0","0","0","0","2014-2015","finlandia"
"Sierra Meiners","D","Fr","17","0","2","2","0.1176","4","8","0","0","0","0","2014-2015","finlandia"
"Abby Gallaher","F","Jr","13","1","0","1","0.0769","2","4","0","1","0","0","2014-2015","finlandia"
"Alexandra Chutskoff","F","Sr","21","0","1","1","0.0476","0","0","0","0","0","0","2014-2015","finlandia"
"Sommer O'Shaughnessy","D","Sr","21","0","1","1","0.0476","17","34","0","0","0","0","2014-2015","finlandia"
"Taylor Gustafson","G","Jr","15","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","finlandia"
"Casey Schwartz","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","finlandia"
"Breanna Merriam","G","So","5","0","0","0","0.0000","1","2","0","0","0","0","2014-2015","finlandia"
"Marisa Ketterman","F","So","27","15","21","36","1.3333","3","6","4","2","0","0","2014-2015","franklin-pierce"
"Karsyn Baker","F","Jr","27","16","12","28","1.0370","14","28","3","4","2","0","2014-2015","franklin-pierce"
"Alex Brolsma","F","Fr","25","9","19","28","1.1200","8","16","0","2","0","0","2014-2015","franklin-pierce"
"Bryana Harron","F","Jr","27","7","17","24","0.8889","9","18","2","1","0","1","2014-2015","franklin-pierce"
"Sarah Sheils","D","Jr","27","11","9","20","0.7407","15","30","2","7","1","0","2014-2015","franklin-pierce"
"Colleen Doucette","F","Jr","27","7","13","20","0.7407","12","24","1","2","0","0","2014-2015","franklin-pierce"
"Hayley Arnold","D","Jr","27","4","13","17","0.6296","9","18","1","0","0","0","2014-2015","franklin-pierce"
"Alysha Raimo","F","So","15","6","7","13","0.8667","7","14","3","0","0","0","2014-2015","franklin-pierce"
"Haylea Barbieri","F","Jr","26","2","9","11","0.4231","17","34","0","1","1","0","2014-2015","franklin-pierce"
"Katie Flynn","D","So","27","1","9","10","0.3704","8","16","0","0","0","1","2014-2015","franklin-pierce"
"Lanie Matsumoto","F","So","27","6","3","9","0.3333","13","26","1","0","0","0","2014-2015","franklin-pierce"
"Francesca Paciello","F","Jr","27","3","5","8","0.2963","9","18","0","0","0","0","2014-2015","franklin-pierce"
"Hailee Craig","F","Fr","15","4","3","7","0.4667","1","2","1","2","0","0","2014-2015","franklin-pierce"
"Samantha Bureau","D/F","Jr","27","0","5","5","0.1852","2","4","0","0","0","0","2014-2015","franklin-pierce"
"Nina Danforth","F","So","27","2","2","4","0.1481","0","0","2","0","0","0","2014-2015","franklin-pierce"
"Sara Diltz","F","Fr","27","0","3","3","0.1111","0","0","0","0","0","0","2014-2015","franklin-pierce"
"Casey Diana","D","So","27","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","franklin-pierce"
"Madison Murray","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","franklin-pierce"
"Shannon O'Neil","G","So","13","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","franklin-pierce"
"Erin Pengeroth","D","Fr","27","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","franklin-pierce"
"Noelle White","G","So","14","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","franklin-pierce"
"Nicole Palermo","D","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","franklin-pierce"
"Erica Power","F","Fr","26","9","18","27","1.0385","3","6","3","2","0","0","2014-2015","gustavus-adolphus"
"Carolyn Draayer","F","Sr","26","12","8","20","0.7692","7","14","4","5","1","0","2014-2015","gustavus-adolphus"
"Allison Eder-Zdechlik","F","Jr","22","9","11","20","0.9091","5","10","2","0","2","1","2014-2015","gustavus-adolphus"
"Courtney Boucher","D","Sr","26","5","9","14","0.5385","10","20","0","3","0","0","2014-2015","gustavus-adolphus"
"Diana Draayer","F","Fr","26","4","10","14","0.5385","9","18","0","2","0","0","2014-2015","gustavus-adolphus"
"Kaitlyn Klein","F","Fr","26","6","6","12","0.4615","2","4","2","2","0","0","2014-2015","gustavus-adolphus"
"Katie Aney","F","Fr","26","8","2","10","0.3846","8","16","2","5","0","0","2014-2015","gustavus-adolphus"
"Emily Reibert","F","Jr","25","8","2","10","0.4000","9","18","1","1","0","1","2014-2015","gustavus-adolphus"
"Rachel Skoglund","D","Fr","25","2","6","8","0.3200","3","6","1","0","0","0","2014-2015","gustavus-adolphus"
"Keri Pickel","F","Sr","23","5","2","7","0.3043","2","4","1","1","0","0","2014-2015","gustavus-adolphus"
"Marissa Brandt","F/D","Sr","26","3","3","6","0.2308","4","8","1","2","0","0","2014-2015","gustavus-adolphus"
"Lydia Wagner","D","So","21","3","3","6","0.2857","4","8","0","2","0","0","2014-2015","gustavus-adolphus"
"Katy Fuller","F","Fr","26","2","3","5","0.1923","6","12","1","0","0","0","2014-2015","gustavus-adolphus"
"Laura Johnson","D","Fr","22","0","5","5","0.2273","9","18","0","0","0","0","2014-2015","gustavus-adolphus"
"Allie Lewis","F","So","26","1","3","4","0.1538","0","0","0","0","0","0","2014-2015","gustavus-adolphus"
"Leah Johnson","F","Sr","22","1","3","4","0.1818","5","10","1","0","0","0","2014-2015","gustavus-adolphus"
"Emily Gustafson","F","So","24","0","2","2","0.0833","2","4","0","0","0","0","2014-2015","gustavus-adolphus"
"Callie Johnson","F","So","7","0","1","1","0.1429","1","2","0","0","0","0","2014-2015","gustavus-adolphus"
"Courtney Bethune","D","So","26","0","0","0","0.0000","5","10","0","0","0","0","2014-2015","gustavus-adolphus"
"Lindsey Hibbard","G","Jr","24","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","gustavus-adolphus"
"Courtney Potter","D","So","10","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","gustavus-adolphus"
"Hannah Heacox","F","So","7","0","0","0","0.0000","1","2","0","0","0","0","2014-2015","gustavus-adolphus"
"Amanda Koep","G","Jr","3","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","gustavus-adolphus"
"Katie Parkman","F","So","25","10","10","20","0.8000","9","18","3","3","1","0","2014-2015","hamilton"
"Hannah Bartlett","F","Jr","25","8","3","11","0.4400","11","22","2","3","0","0","2014-2015","hamilton"
"Sara Taffe","D","So","23","3","8","11","0.4783","5","10","0","1","0","0","2014-2015","hamilton"
"Teal Gosselin","F","So","25","6","4","10","0.4000","11","22","0","4","0","0","2014-2015","hamilton"
"Megan Ahern","F","So","25","2","7","9","0.3600","5","10","0","0","0","0","2014-2015","hamilton"
"Casey Brown","F","Jr","25","2","7","9","0.3600","1","2","0","0","0","0","2014-2015","hamilton"
"Mairead Carey","D","Fr","20","4","4","8","0.4000","5","10","1","0","0","0","2014-2015","hamilton"
"Steph DiPietro","F","Fr","22","5","2","7","0.3182","3","6","1","1","0","0","2014-2015","hamilton"
"Jade Alvillar","D/F","Fr","25","2","4","6","0.2400","3","6","0","2","0","0","2014-2015","hamilton"
"Megan Fitzgerald","F","Jr","25","2","4","6","0.2400","1","2","2","0","0","0","2014-2015","hamilton"
"Courtney Power","D","Sr","25","1","2","3","0.1200","2","4","0","0","0","0","2014-2015","hamilton"
"Ianthe Lekometros","F","Jr","20","1","2","3","0.1500","5","10","0","0","0","0","2014-2015","hamilton"
"Naomi Woolfenden","D","Jr","10","1","2","3","0.3000","0","0","1","1","0","0","2014-2015","hamilton"
"Caroline Knop","D","Fr","25","0","3","3","0.1200","7","14","0","0","0","0","2014-2015","hamilton"
"Maddie Carras","D","So","18","1","1","2","0.1111","10","20","0","0","0","0","2014-2015","hamilton"
"Sam Walther","G","Fr","19","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","hamilton"
"Alex Betrus","D","Fr","20","0","0","0","0.0000","4","8","0","0","0","0","2014-2015","hamilton"
"Yvonne Rondeau","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","hamilton"
"Kylie Davis","D","Fr","13","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","hamilton"
"Elana Van Arnam","D","So","14","0","0","0","0.0000","1","2","0","0","0","0","2014-2015","hamilton"
"Rui Osaka","D","So","18","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","hamilton"
"Sarah Schuchardt","G","Sr","8","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","hamilton"
"Alycia Racicot","F","Jr","25","0","0","0","0.0000","2","4","0","0","0","0","2014-2015","hamilton"
"Jordan Verleye","F","Sr","25","11","11","22","0.8800","12","24","3","3","1","0","2014-2015","hamline"
"Chelsea Koehn","F","Jr","24","8","10","18","0.7500","7","14","0","2","0","1","2014-2015","hamline"
"Kelsey Rafferty","F","Fr","25","11","6","17","0.6800","5","10","1","2","0","1","2014-2015","hamline"
"Jaci Reinke","D","So","25","4","7","11","0.4400","2","4","0","3","0","0","2014-2015","hamline"
"Jenny Magill","D","Jr","25","0","10","10","0.4000","8","16","0","0","0","0","2014-2015","hamline"
"Haleigh Bolton","D","Jr","24","3","5","8","0.3333","13","26","0","1","0","0","2014-2015","hamline"
"Sam Berger","D","Sr","25","2","3","5","0.2000","6","12","0","0","1","0","2014-2015","hamline"
"Jaimee Nowicki","F","Fr","19","2","1","3","0.1579","7","14","0","0","0","0","2014-2015","hamline"
"Nina Chase","F","Jr","21","2","1","3","0.1429","20","40","0","0","0","0","2014-2015","hamline"
"Megan Lawry","F","Jr","16","2","1","3","0.1875","2","4","1","0","0","0","2014-2015","hamline"
"Shelby Teal","F","Fr","25","1","2","3","0.1200","7","14","0","0","0","0","2014-2015","hamline"
"Kasey Marquardt","F","So","23","1","2","3","0.1304","4","8","0","0","0","0","2014-2015","hamline"
"Jessica Goldberg","F","So","22","2","0","2","0.0909","1","2","0","0","0","0","2014-2015","hamline"
"Mackenzie McCormack","F","Jr","16","1","1","2","0.1250","1","2","0","0","0","0","2014-2015","hamline"
"Megan Gjere","D","Jr","17","1","1","2","0.1176","5","10","1","0","0","0","2014-2015","hamline"
"Melanie Bartenstein","F","Fr","25","0","2","2","0.0800","4","19","0","0","0","0","2014-2015","hamline"
"Kendra Krause","F","Jr","24","0","2","2","0.0833","9","18","0","0","0","0","2014-2015","hamline"
"Hayler Winker","D","Fr","8","0","1","1","0.1250","0","0","0","0","0","0","2014-2015","hamline"
"Britni DelCastillo","F","Fr","20","0","1","1","0.0500","0","0","0","0","0","0","2014-2015","hamline"
"Rachael Nelson","F","Jr","12","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","hamline"
"Jessica Cole","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","hamline"
"Lizzy Schieldt","F","So","7","0","0","0","0.0000","3","6","0","0","0","0","2014-2015","hamline"
"Katie Beckman","G","So","9","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","hamline"
"Mary Shefveland","G","Jr","14","0","0","0","0.0000","1","2","0","0","0","0","2014-2015","hamline"
"Mary Parker","F","Jr","35","17","22","39","1.1143","8","16","5","1","2","3","2014-2015","harvard"
"Miye D'Oench","F","Jr","35","19","14","33","0.9429","10","31","4","5","0","2","2014-2015","harvard"
"Samantha Reber","F","Sr","36","7","25","32","0.8889","5","10","1","1","0","0","2014-2015","harvard"
"Sydney Daniels","F","So","36","19","8","27","0.7500","18","36","7","3","0","0","2014-2015","harvard"
"Lexie Laing","F","Fr","36","10","15","25","0.6944","5","10","3","2","0","0","2014-2015","harvard"
"Sarah Edney","D","Sr","32","8","14","22","0.6875","2","4","0","1","0","0","2014-2015","harvard"
"Karly Heffernan","F","Fr","35","9","11","20","0.5714","7","14","1","0","0","0","2014-2015","harvard"
"Lyndsey Fry","F","Sr","36","6","13","19","0.5278","9","18","1","2","0","0","2014-2015","harvard"
"Hillary Crowe","F","Sr","31","10","7","17","0.5484","11","22","2","1","0","0","2014-2015","harvard"
"Michelle Picard","D","Jr","35","2","15","17","0.4857","10","20","0","1","0","0","2014-2015","harvard"
"Kalley Armstrong","F","Sr","33","5","9","14","0.4242","8","16","1","0","0","0","2014-2015","harvard"
"Marissa Gedman","D","Sr","36","3","10","13","0.3611","18","58","0","1","0","0","2014-2015","harvard"
"Josephine Pucci","D","Sr","26","3","9","12","0.4615","2","4","0","1","0","0","2014-2015","harvard"
"Haley Mullins","F","Fr","36","5","6","11","0.3056","12","27","1","0","0","0","2014-2015","harvard"
"Abigail Frazer","D","So","34","3","8","11","0.3235","5","10","1","2","0","0","2014-2015","harvard"
"Briana Mastel","D","So","34","2","3","5","0.1471","3","6","0","0","0","0","2014-2015","harvard"
"Dani Krzyszczyk","F","Fr","25","1","3","4","0.1600","1","2","0","0","0","0","2014-2015","harvard"
"Jessica Harvey","F","Jr","32","2","1","3","0.0938","1","2","0","0","0","0","2014-2015","harvard"
"Natasha Rachlin","D","So","16","0","2","2","0.1250","1","2","0","0","0","0","2014-2015","harvard"
"Emerance Maschmeyer","G","Jr","26","0","1","1","0.0385","1","2","0","0","0","0","2014-2015","harvard"
"Chelsea Ziadie","D","Fr","11","0","1","1","0.0909","0","0","0","0","0","0","2014-2015","harvard"
"Brianna Laing","G","So","11","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","harvard"
"Robyn White","D","So","8","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","harvard"
"Nikki Friesen","F","Fr","9","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","harvard"
"Molly Tissenbaum","G","Jr","6","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","harvard"
"Kara Violette","F","Fr","28","14","17","31","1.1071","5","10","2","5","1","0","2014-2015","holy-cross"
"Mary Klimasewiski","F","Sr","28","15","9","24","0.8571","4","8","2","2","0","0","2014-2015","holy-cross"
"Nicole Giannino","F","Sr","28","14","9","23","0.8214","9","18","1","3","0","0","2014-2015","holy-cross"
"Izzy Bagi","D","So","28","8","11","19","0.6786","14","28","2","5","0","0","2014-2015","holy-cross"
"Mackenzie Boardman","D","Jr","28","6","13","19","0.6786","13","26","1","4","0","0","2014-2015","holy-cross"
"Lauren Abbenante","F","Fr","28","10","7","17","0.6071","6","12","2","2","0","0","2014-2015","holy-cross"
"Francesca Panarelli","D","Sr","25","5","12","17","0.6800","7","14","3","0","0","0","2014-2015","holy-cross"
"Taylor McGee","D","Jr","28","2","11","13","0.4643","10","20","0","1","0","0","2014-2015","holy-cross"
"Kate Reilly","F","Sr","26","5","6","11","0.4231","3","6","1","0","0","0","2014-2015","holy-cross"
"Emily Lissner","F","Fr","25","4","4","8","0.3200","2","4","1","1","1","0","2014-2015","holy-cross"
"Erin Hall","D","So","28","2","5","7","0.2500","8","16","1","0","0","0","2014-2015","holy-cross"
"Chelsea Monahan","F","Sr","26","2","4","6","0.2308","1","2","0","0","0","0","2014-2015","holy-cross"
"Rachel Miller","F","Sr","8","3","2","5","0.6250","6","12","1","0","0","0","2014-2015","holy-cross"
"Madison Schneider","F","Sr","22","1","3","4","0.1818","1","2","0","0","0","0","2014-2015","holy-cross"
"Jessica Frascotti","D","Sr","24","2","1","3","0.1250","1","2","0","0","0","0","2014-2015","holy-cross"
"Meghan O'Donnell","F","So","17","2","1","3","0.1765","0","0","0","0","0","0","2014-2015","holy-cross"
"Kelsey Goostrey","F","Fr","19","1","2","3","0.1579","2","4","1","0","0","0","2014-2015","holy-cross"
"Kati Goguen","F","Jr","21","0","3","3","0.1429","3","6","0","0","0","0","2014-2015","holy-cross"
"Megan Meskill","D","Jr","27","0","2","2","0.0741","7","14","0","0","0","0","2014-2015","holy-cross"
"Meaghan Sullivan","D","Sr","28","0","2","2","0.0714","1","2","0","0","0","0","2014-2015","holy-cross"
"Alexandra Stevenson","G","Sr","21","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","holy-cross"
"Siobhan Burke","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","holy-cross"
"Krista Manzanares","G","Sr","7","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","holy-cross"
"Livvy Konaxis","F","So","12","0","0","0","0.0000","2","4","0","0","0","0","2014-2015","holy-cross"
"Michelle Greeneway","F","Jr","24","18","12","30","1.2500","7","14","2","1","1","3","2014-2015","lake-forest"
"Morgan Pope","F","Sr","26","9","17","26","1.0000","5","10","3","4","0","0","2014-2015","lake-forest"
"Holly Lesperance","F","Jr","24","7","16","23","0.9583","14","28","2","1","1","0","2014-2015","lake-forest"
"Melissa Paluch","F","Jr","26","11","11","22","0.8462","2","4","1","4","0","0","2014-2015","lake-forest"
"Laura Reckdenwald","F","Sr","26","9","10","19","0.7308","3","6","3","3","0","0","2014-2015","lake-forest"
"Emily Wybo","F","Sr","26","8","10","18","0.6923","10","20","1","1","2","0","2014-2015","lake-forest"
"Alex Stensland","D","Jr","25","2","12","14","0.5600","5","10","0","2","0","0","2014-2015","lake-forest"
"Marissa Weber","F","Sr","26","9","4","13","0.5000","6","12","0","1","1","0","2014-2015","lake-forest"
"Allie Girard","F","So","22","8","4","12","0.5455","3","6","1","1","0","0","2014-2015","lake-forest"
"Kayla Griffith","D","Fr","26","2","10","12","0.4615","10","20","0","1","0","0","2014-2015","lake-forest"
"Erin Shamley","D/F","Sr","23","3","7","10","0.4348","5","10","0","3","0","0","2014-2015","lake-forest"
"Amanda Brunges","F","Fr","26","3","6","9","0.3462","1","2","0","0","0","0","2014-2015","lake-forest"
"Olivia Spellmire","F","Fr","26","1","5","6","0.2308","5","10","0","0","0","0","2014-2015","lake-forest"
"Leah Ebdon","F","Fr","25","2","1","3","0.1200","7","14","1","0","0","0","2014-2015","lake-forest"
"Caroline Campbell","D","Fr","19","1","1","2","0.1053","6","12","0","0","0","0","2014-2015","lake-forest"
"Melissa Bodine","D","Fr","26","1","1","2","0.0769","3","6","0","0","0","0","2014-2015","lake-forest"
"Torey Crown","D","Sr","19","0","2","2","0.1053","8","16","0","0","0","0","2014-2015","lake-forest"
"Taylor Kreiling","F","Fr","11","0","2","2","0.1818","0","0","0","0","0","0","2014-2015","lake-forest"
"Isabel Regine","F","So","21","1","0","1","0.0476","5","10","0","0","0","0","2014-2015","lake-forest"
"Allie Carter","G","Jr","17","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","lake-forest"
"Casey Hartfiel","G","So","10","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","lake-forest"
"Jordyn Constance","F","Sr","33","14","13","27","0.8182","4","8","1","4","0","0","2014-2015","lindenwood"
"Shara Jasper","F","Jr","33","11","16","27","0.8182","22","44","1","2","0","1","2014-2015","lindenwood"
"Katie Erickson","F","Sr","33","4","12","16","0.4848","17","34","1","1","0","0","2014-2015","lindenwood"
"Lyndsay Kirkham","F","Jr","33","9","5","14","0.4242","8","16","1","2","0","1","2014-2015","lindenwood"
"Alyssa West","F","Sr","25","4","9","13","0.5200","11","22","2","1","0","0","2014-2015","lindenwood"
"Britannia Gillanders","F","Fr","33","4","5","9","0.2727","14","28","2","1","0","1","2014-2015","lindenwood"
"Holly Dietzler","F","So","33","4","2","6","0.1818","2","4","0","1","0","0","2014-2015","lindenwood"
"Carrie Atkinson","D","So","31","3","3","6","0.1935","16","32","0","0","1","1","2014-2015","lindenwood"
"Sarah Bobrowski","F","Fr","29","0","5","5","0.1724","3","6","0","0","0","0","2014-2015","lindenwood"
"Tae Otte","D","Fr","33","0","4","4","0.1212","10","20","0","0","0","0","2014-2015","lindenwood"
"Katie Nokelby","D","So","28","1","2","3","0.1071","4","8","0","0","0","0","2014-2015","lindenwood"
"Darby Dodds","F","Fr","32","1","2","3","0.0938","10","20","0","0","0","0","2014-2015","lindenwood"
"Brooke Peden","D","Jr","33","1","2","3","0.0909","9","18","1","0","0","0","2014-2015","lindenwood"
"Leah Elledge","F","So","9","1","1","2","0.2222","2","4","1","0","0","0","2014-2015","lindenwood"
"Emily Gunderson","F","Fr","30","0","2","2","0.0667","5","10","0","0","0","0","2014-2015","lindenwood"
"Rachel Weich","D","Jr","30","0","1","1","0.0333","5","10","0","0","0","0","2014-2015","lindenwood"
"Saville Pickar","F","So","28","0","1","1","0.0357","0","0","0","0","0","0","2014-2015","lindenwood"
"Nicole Hensley","G","Jr","30","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","lindenwood"
"Sarah McGall","G","So","6","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","lindenwood"
"Caitlyn Post","F","Sr","2","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","lindenwood"
"Nicole Rash","F","So","28","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","lindenwood"
"Xylia Lang","D","Fr","32","0","0","0","0.0000","3","6","0","0","0","0","2014-2015","lindenwood"
"Emilie Brigham","F","So","33","8","10","18","0.5455","4","8","0","1","1","0","2014-2015","maine"
"Audra Richards","F","Jr","33","9","8","17","0.5152","3","6","2","1","0","2","2014-2015","maine"
"Hailey Browne","F","Sr","33","7","10","17","0.5152","17","34","1","1","0","0","2014-2015","maine"
"Jennifer More","F","Sr","29","9","6","15","0.5172","8","16","1","1","0","1","2014-2015","maine"
"Brooke Stacey","F","Fr","33","4","7","11","0.3333","11","22","2","2","0","0","2014-2015","maine"
"Kelsey MacSorley","D","Jr","29","6","4","10","0.3448","13","26","1","1","0","1","2014-2015","maine"
"Brittany Huneke","D","Sr","33","0","9","9","0.2727","5","10","0","0","0","0","2014-2015","maine"
"Morgan Sakundiak","F","So","31","2","6","8","0.2581","7","14","0","1","0","0","2014-2015","maine"
"Jillian Langtry","F","Jr","27","3","3","6","0.2222","2","4","0","0","0","0","2014-2015","maine"
"Kristin Gilmour","D","So","26","2","3","5","0.1923","6","12","2","0","0","0","2014-2015","maine"
"Brooklyn Langlois","D","Jr","33","0","5","5","0.1515","6","12","0","0","0","0","2014-2015","maine"
"Victoria Hummel","F","Fr","27","2","2","4","0.1481","4","8","1","0","0","0","2014-2015","maine"
"Abbey Cook","F","Jr","32","2","1","3","0.0938","3","6","0","0","0","0","2014-2015","maine"
"Eve Boissonneault","F","So","28","0","2","2","0.0714","1","2","0","0","0","0","2014-2015","maine"
"Katy Massey","F","Sr","33","0","2","2","0.0606","1","2","0","0","0","0","2014-2015","maine"
"Anna Wright","D","So","19","0","1","1","0.0526","9","18","0","0","0","0","2014-2015","maine"
"Jessica Hall","D","Sr","32","0","1","1","0.0313","3","6","0","0","0","0","2014-2015","maine"
"Jess Vallotton","D","So","5","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","maine"
"Natalie Robinson","G","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","maine"
"Catherine Tufts","F","Fr","24","0","0","0","0.0000","3","6","0","0","0","0","2014-2015","maine"
"Taylor Landry","F","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","maine"
"Mariah Fujimagari","G","So","7","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","maine"
"Meghann Treacy","G","Sr","29","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","maine"
"Mikayla Rogers","D","Fr","25","0","0","0","0.0000","3","6","0","0","0","0","2014-2015","maine"
"Shawna Lesperance","F","Jr","21","0","0","0","0.0000","1","2","0","0","0","0","2014-2015","maine"
"Alla Traun","F","Sr","26","9","15","24","0.9231","5","10","0","1","0","0","2014-2015","manhattanville"
"Michele Meggiolaro","F","Sr","26","10","9","19","0.7308","13","26","2","2","0","0","2014-2015","manhattanville"
"Rachael Morrison","D","Sr","26","3","15","18","0.6923","9","18","1","1","0","0","2014-2015","manhattanville"
"Aubrey Bachand","F","Sr","26","10","5","15","0.5769","14","28","0","4","1","0","2014-2015","manhattanville"
"Sydney Asselstine","F","Sr","26","8","6","14","0.5385","1","2","1","6","0","0","2014-2015","manhattanville"
"Sarah Sinning","F","Fr","22","5","3","8","0.3636","13","26","2","1","0","0","2014-2015","manhattanville"
"Kyra Herbert","F","Jr","25","4","3","7","0.2800","1","2","0","0","0","0","2014-2015","manhattanville"
"Cassandra Kent","F","Fr","24","2","5","7","0.2917","1","2","1","0","0","0","2014-2015","manhattanville"
"Jerin Dinkins","F","So","25","2","4","6","0.2400","3","6","0","0","0","1","2014-2015","manhattanville"
"Kayley Romano","F","So","25","3","2","5","0.2000","3","6","1","0","0","0","2014-2015","manhattanville"
"Maeve O'Brien","D","Fr","24","1","4","5","0.2083","2","4","0","0","0","0","2014-2015","manhattanville"
"Melissa Hauptman","F/D","Jr","21","2","2","4","0.1905","1","2","0","1","0","0","2014-2015","manhattanville"
"Taryn Harris","D","So","22","2","2","4","0.1818","10","20","2","1","0","0","2014-2015","manhattanville"
"Scotia Bellavance","F","So","25","1","3","4","0.1600","12","43","0","0","0","0","2014-2015","manhattanville"
"Karly Kapur","D","Fr","17","1","2","3","0.1765","3","6","0","0","0","0","2014-2015","manhattanville"
"Kristi Peters","D","Fr","23","0","3","3","0.1304","5","10","0","0","0","0","2014-2015","manhattanville"
"Mónika Molnár","D","Fr","21","0","3","3","0.1429","5","10","0","0","0","0","2014-2015","manhattanville"
"Michaela Murdock","F","So","18","0","2","2","0.1111","1","2","0","0","0","0","2014-2015","manhattanville"
"Lindsay Diot","F/D","So","17","0","1","1","0.0588","0","0","0","0","0","0","2014-2015","manhattanville"
"Jennifer Machin","F","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","manhattanville"
"Ekaterina Nikonova","G","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","manhattanville"
"Melissa Stys","F","Fr","24","0","0","0","0.0000","9","18","0","0","0","0","2014-2015","manhattanville"
"Olivia Drew","G","So","4","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","manhattanville"
"Kirsten Shaughnessy","G","Sr","17","0","0","0","0.0000","0","0","0","0","0","0","2014-2015","manhattanville"
"Sydney Kinder","D","So","1","0","0","0","0.0000","8","16","0","0","0","0","2014-2015","manhattanville"
"Amanda Waigand","F","Sr","26","21","5","26","1.0000","34","68","2","11","0","0","2014-2015","marian"
"Nina Laurie","F","Sr","26","13","9","22","0.8462","6","12","2","4","1","0","2014-2015","marian"
"Sarah Bier","D","Sr","26","9","8","17","0.6538","21","42","0","3","0","0","2014-2015","marian"
