"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Kirstin Peterson","D","So","28","4","12","16","0.5714","14","28","0","3","0","0","2008-2009","gustavus-adolphus"
"Mari Gunderson","F","Sr","25","8","7","15","0.6000","11","22","3","2","0","0","2008-2009","gustavus-adolphus"
"Mollie Carroll","F","Fr","28","6","9","15","0.5357","3","6","2","5","0","0","2008-2009","gustavus-adolphus"
"Jenny Pusch","F","Sr","28","5","9","14","0.5000","7","14","0","2","0","0","2008-2009","gustavus-adolphus"
"Lynn Hillen","F","Jr","28","7","6","13","0.4643","10","20","2","2","0","0","2008-2009","gustavus-adolphus"
"Alyssa Gaulrapp","F","Fr","27","6","6","12","0.4444","5","10","0","3","0","0","2008-2009","gustavus-adolphus"
"Kathryn DelZoppo","F","Fr","26","5","6","11","0.4231","5","10","0","3","0","0","2008-2009","gustavus-adolphus"
"Kelsey Johnson","D","So","26","0","9","9","0.3462","0","0","0","0","0","0","2008-2009","gustavus-adolphus"
"Christine Wicker","F","Sr","28","5","3","8","0.2857","0","0","1","1","0","0","2008-2009","gustavus-adolphus"
"Gracie Olson","F","Fr","25","4","4","8","0.3200","3","6","0","1","0","0","2008-2009","gustavus-adolphus"
"Sara Yungner","D","So","28","4","4","8","0.2857","8","16","1","3","0","0","2008-2009","gustavus-adolphus"
"Whitney Schaff","F","Fr","27","3","5","8","0.2963","7","14","0","1","0","0","2008-2009","gustavus-adolphus"
"Laura Hillman","F","Jr","15","2","3","5","0.3333","0","0","1","0","0","0","2008-2009","gustavus-adolphus"
"Alyssa Saunders","F","Jr","27","2","3","5","0.1852","5","10","1","1","0","0","2008-2009","gustavus-adolphus"
"Gina DeNucci","D","Fr","10","0","4","4","0.4000","0","0","0","0","0","0","2008-2009","gustavus-adolphus"
"Nara Higano","D","Fr","21","0","4","4","0.1905","4","8","0","0","0","0","2008-2009","gustavus-adolphus"
"Claire Opsahl","D","Jr","23","1","1","2","0.0870","10","20","0","1","0","0","2008-2009","gustavus-adolphus"
"Emily Klatt","G","Fr","12","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","gustavus-adolphus"
"Danielle Justice","G","Fr","17","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","gustavus-adolphus"
"Osa Donovan","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","gustavus-adolphus"
"Katelyn McLean","W","So","25","11","6","17","0.6800","26","52","0","7","0","0","2008-2009","finlandia"
"Kendra Benson","F","Jr","25","8","9","17","0.6800","40","80","0","4","1","0","2008-2009","finlandia"
"Chaslyn Duffek","F","Sr","25","2","8","10","0.4000","37","74","0","1","0","0","2008-2009","finlandia"
"Katie Fredianelli","W","So","25","0","9","9","0.3600","9","18","0","0","0","0","2008-2009","finlandia"
"Emily Marcotte","F","Jr","25","3","5","8","0.3200","14","28","1","2","0","0","2008-2009","finlandia"
"Nicole Schumacher","D","So","25","2","3","5","0.2000","24","48","0","1","1","0","2008-2009","finlandia"
"Amy Danielson","F","Sr","23","3","1","4","0.1739","34","79","0","0","0","0","2008-2009","finlandia"
"Jessica Jones","D","Jr","25","0","3","3","0.1200","6","12","0","0","0","0","2008-2009","finlandia"
"Alisha Ellertson","F","Fr","25","2","0","2","0.0800","14","28","0","0","0","0","2008-2009","finlandia"
"Kate Matanich","F","Fr","8","2","0","2","0.2500","1","2","0","0","0","0","2008-2009","finlandia"
"Mariah Mumford","F","Fr","25","1","1","2","0.0800","2","4","0","0","0","0","2008-2009","finlandia"
"Shannon Miller","D","Fr","25","0","1","1","0.0400","6","12","0","0","0","0","2008-2009","finlandia"
"Annika Danielson","G","Jr","22","0","1","1","0.0455","0","0","0","0","0","0","2008-2009","finlandia"
"Allison Lee","F","Fr","22","0","1","1","0.0455","2","4","0","0","0","0","2008-2009","finlandia"
"Adele Horrigan","F","Sr","1","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","finlandia"
"Jolene Kneebone","D","Fr","8","0","0","0","0.0000","3","6","0","0","0","0","2008-2009","finlandia"
"Katie Harris","D","Fr","9","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","finlandia"
"Katie Herron","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","finlandia"
"Alli Miller","F","So","25","12","12","24","0.9600","15","30","0","3","0","1","2008-2009","hamline"
"Brianna Miller","F","Sr","24","10","6","16","0.6667","25","61","2","6","0","0","2008-2009","hamline"
"Kate Raasch","F","Sr","25","5","10","15","0.6000","18","36","0","3","1","0","2008-2009","hamline"
"Sophie Davidson","F","Jr","21","2","10","12","0.5714","18","36","1","1","0","0","2008-2009","hamline"
"Jenna Scattarelli","D","Fr","25","1","10","11","0.4400","12","24","0","1","0","0","2008-2009","hamline"
"Melanie Leveille","F","Jr","25","6","4","10","0.4000","14","28","0","2","0","0","2008-2009","hamline"
"Heather Ahlers","F","So","23","5","5","10","0.4348","12","24","1","2","0","0","2008-2009","hamline"
"Rachel Deick","F","Fr","24","8","1","9","0.3750","3","6","2","1","0","0","2008-2009","hamline"
"Erin Kastner","F","Fr","25","4","5","9","0.3600","12","24","0","1","0","0","2008-2009","hamline"
"Jessica Kraus","F","Fr","23","3","3","6","0.2609","2","4","0","1","0","0","2008-2009","hamline"
"Shannon Griswold","F/D","Jr","20","2","3","5","0.2500","6","12","0","1","0","0","2008-2009","hamline"
"Brianna Sigg","F","Fr","24","2","2","4","0.1667","1","2","1","0","0","0","2008-2009","hamline"
"Mallory Steele","D","Jr","25","0","4","4","0.1600","11","22","0","0","0","0","2008-2009","hamline"
"Seanna Robinson","F","Fr","12","1","1","2","0.1667","0","0","0","0","0","0","2008-2009","hamline"
"Cortney Hansen","F","So","15","1","1","2","0.1333","3","6","0","0","0","0","2008-2009","hamline"
"Megan Kramer","F","Fr","23","1","1","2","0.0870","5","10","0","0","0","0","2008-2009","hamline"
"Kesia Madryga","F","So","17","1","1","2","0.1176","3","6","0","0","0","0","2008-2009","hamline"
"Megan Olson","D","So","25","0","2","2","0.0800","9","18","0","0","0","0","2008-2009","hamline"
"Billye Nelson","D","Fr","21","0","2","2","0.0952","2","4","0","0","0","0","2008-2009","hamline"
"Amanda Plumm","G","So","13","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","hamline"
"Andria Pinkerton","G","Jr","13","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","hamline"
"Jenny Novakovich","D","So","17","0","0","0","0.0000","5","10","0","0","0","0","2008-2009","hamline"
"Jestina Koenigsmark","D","Fr","10","0","0","0","0.0000","6","12","0","0","0","0","2008-2009","hamline"
"Stephanie Miguel","F","So","25","21","16","37","1.4800","11","22","3","7","1","0","2008-2009","hamilton"
"Christie Sharlow","F","So","24","8","15","23","0.9583","4","8","1","0","0","0","2008-2009","hamilton"
"Kathryn Kroleski","F","Sr","25","9","13","22","0.8800","9","18","2","2","0","0","2008-2009","hamilton"
"Amy Allen","F","Jr","25","15","4","19","0.7600","19","38","2","6","0","0","2008-2009","hamilton"
"Kate Marek","D","Sr","16","1","16","17","1.0625","10","20","0","1","0","0","2008-2009","hamilton"
"Becky Cairns","F","So","25","2","5","7","0.2800","6","12","0","0","1","0","2008-2009","hamilton"
"Laura DiCarlo","F","Fr","25","1","6","7","0.2800","3","6","0","1","0","0","2008-2009","hamilton"
"Rachel Rapoza","D","Jr","25","0","6","6","0.2400","15","30","0","0","0","0","2008-2009","hamilton"
"Riley Smith","F","Fr","25","2","2","4","0.1600","6","12","0","0","0","0","2008-2009","hamilton"
"Meredith Bitterman","D","Fr","25","1","3","4","0.1600","18","36","0","1","0","0","2008-2009","hamilton"
"Kristen Pallen","F","Fr","25","2","0","2","0.0800","19","38","1","1","0","0","2008-2009","hamilton"
"Louise Roy","D","Jr","24","1","1","2","0.0833","12","24","0","0","0","0","2008-2009","hamilton"
"Carly Barker","F","Sr","24","1","1","2","0.0833","27","65","0","0","0","0","2008-2009","hamilton"
"Audie Carter-Tracy","D","So","9","0","2","2","0.2222","4","8","0","0","0","0","2008-2009","hamilton"
"Bret Lineberry","D","So","24","0","2","2","0.0833","4","8","0","0","0","0","2008-2009","hamilton"
"Jennifer Keefe","D","Fr","24","0","1","1","0.0417","0","0","0","0","0","0","2008-2009","hamilton"
"Meg Shine","G","Jr","22","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","hamilton"
"Courtney DeMaria","F","Jr","3","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","hamilton"
"Lesley Ryder","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","hamilton"
"Catherine Torcivia","F","Fr","24","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","hamilton"
"Sarah Vaillancourt","F","Sr","27","25","27","52","1.9259","17","34","4","6","2","1","2008-2009","harvard"
"Jenny Brine","F","Sr","29","16","15","31","1.0690","9","18","3","4","1","0","2008-2009","harvard"
"Sarah Wilson","F","Sr","30","13","10","23","0.7667","0","0","3","7","0","0","2008-2009","harvard"
"Katharine Chute","F","So","32","5","13","18","0.5625","5","10","0","0","0","0","2008-2009","harvard"
"Liza Ryabkina","F","So","32","9","6","15","0.4688","16","32","2","3","0","0","2008-2009","harvard"
"Cori Bassett","F/D","Jr","27","6","8","14","0.5185","11","22","0","4","1","0","2008-2009","harvard"
"Anna McDonald","F","Jr","32","2","9","11","0.3438","16","32","1","1","1","0","2008-2009","harvard"
"Kati Vaughn","D","Sr","32","1","10","11","0.3438","14","28","1","0","0","0","2008-2009","harvard"
"Kate Buesser","F","So","32","6","4","10","0.3125","11","22","1","1","0","0","2008-2009","harvard"
"Kathryn Farni","D","Jr","32","5","1","6","0.1875","26","63","2","2","1","0","2008-2009","harvard"
"Randi Griffin","F","Jr","32","3","3","6","0.1875","6","12","1","0","0","0","2008-2009","harvard"
"Leanna Coskren","D","So","30","1","3","4","0.1333","9","18","0","0","0","0","2008-2009","harvard"
"Amy Uber","F","So","29","0","4","4","0.1379","6","12","0","0","0","0","2008-2009","harvard"
"Jen Brawn","F","Jr","29","1","2","3","0.1034","6","23","1","1","0","0","2008-2009","harvard"
"Nora Sluzas","F/D","Sr","26","0","3","3","0.1154","7","14","0","0","0","0","2008-2009","harvard"
"Kirsten Kester","F","Sr","32","1","1","2","0.0625","3","6","0","0","0","0","2008-2009","harvard"
"Deborah Conway","F","So","19","0","2","2","0.1053","0","0","0","0","0","0","2008-2009","harvard"
"Alisa Baumgartner","F","Fr","31","1","0","1","0.0323","5","10","0","0","0","0","2008-2009","harvard"
"Whitney Kennedy","F","Fr","26","0","1","1","0.0385","3","6","0","0","0","0","2008-2009","harvard"
"Ashley Wheeler","D","So","14","0","1","1","0.0714","2","4","0","0","0","0","2008-2009","harvard"
"Kylie Stephens","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","harvard"
"Ling Ling Lok","F","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","harvard"
"Brittany Martin","G","Sr","6","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","harvard"
"Christina Kessler","G","Jr","28","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","harvard"
"Stacey Hochkins","F","Fr","27","25","28","53","1.9630","13","26","4","4","7","1","2008-2009","holy-cross"
"Jocelyn Kratchmer","LW","So","27","23","23","46","1.7037","14","28","6","9","2","1","2008-2009","holy-cross"
"Stephanie Couzin","F","Sr","26","16","18","34","1.3077","0","0","3","7","0","1","2008-2009","holy-cross"
"Nicola Garat","F","Fr","27","9","14","23","0.8519","6","12","6","4","0","0","2008-2009","holy-cross"
"Kathryn Kelley","F","Jr","24","7","9","16","0.6667","3","6","3","1","0","0","2008-2009","holy-cross"
"Kathryn O'Connor","F","Jr","27","10","5","15","0.5556","7","14","0","2","0","0","2008-2009","holy-cross"
"Lisa Wilson","D","Jr","27","4","11","15","0.5556","19","38","0","1","0","0","2008-2009","holy-cross"
"Emily Henry","F","So","26","5","8","13","0.5000","0","0","1","0","0","0","2008-2009","holy-cross"
"Katelyn Doherty","D","Jr","26","2","9","11","0.4231","15","30","0","1","0","0","2008-2009","holy-cross"
"Colleen Krmpotich","D","So","27","3","7","10","0.3704","8","16","0","1","0","0","2008-2009","holy-cross"
"Kylee McIntosh","D","Fr","27","1","9","10","0.3704","9","18","0","0","0","0","2008-2009","holy-cross"
"Christina D'Ambrogio","F","So","24","6","3","9","0.3750","1","2","0","0","1","0","2008-2009","holy-cross"
"Wendy Nobrega","D","Jr","27","4","5","9","0.3333","5","10","0","0","0","0","2008-2009","holy-cross"
"Brooke Miller","D","Fr","17","1","7","8","0.4706","1","2","1","0","0","0","2008-2009","holy-cross"
"Amy Pfund","F","Fr","27","1","3","4","0.1481","9","18","0","0","0","0","2008-2009","holy-cross"
"Amy McGhee","F","Sr","27","0","2","2","0.0741","6","12","0","0","0","0","2008-2009","holy-cross"
"Monique Gallant","G","So","7","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","holy-cross"
"Carly Dominick-Sobol","G","Fr","9","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","holy-cross"
"Lindsay Atkinson","G","So","12","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","holy-cross"
"Melissa Kravich","F","So","28","8","20","28","1.0000","4","8","2","5","0","0","2008-2009","lake-forest"
"Courtney Bean","D","Jr","28","4","19","23","0.8214","21","42","1","3","0","0","2008-2009","lake-forest"
"Kim Herring","F","Fr","23","14","6","20","0.8696","1","2","1","8","0","0","2008-2009","lake-forest"
"Sam Herron","F","So","27","9","7","16","0.5926","7","14","1","3","1","0","2008-2009","lake-forest"
"Lynn Switaj","F","So","27","7","9","16","0.5926","9","18","1","0","0","0","2008-2009","lake-forest"
"Mira Trebilcock","F","Fr","28","8","7","15","0.5357","12","24","2","5","0","0","2008-2009","lake-forest"
"Jessica Dare","F","Fr","28","4","8","12","0.4286","18","36","0","2","0","0","2008-2009","lake-forest"
"Jamie Sauer","D","Jr","28","1","9","10","0.3571","15","30","0","1","0","0","2008-2009","lake-forest"
"Molly Wallner","D","Fr","28","2","3","5","0.1786","11","22","2","0","0","0","2008-2009","lake-forest"
"Sarah Sveen","F","Fr","27","3","0","3","0.1111","1","2","1","1","0","0","2008-2009","lake-forest"
"Meghan Fosth","D","Fr","11","3","0","3","0.2727","5","10","0","2","0","0","2008-2009","lake-forest"
"Sam LePicier","F","So","9","2","1","3","0.3333","1","2","0","0","0","0","2008-2009","lake-forest"
"Sam Pinsonneault","F","Jr","28","2","1","3","0.1071","8","16","1","0","0","0","2008-2009","lake-forest"
"Naomi Paterson","F","Jr","27","2","0","2","0.0741","6","12","0","0","0","0","2008-2009","lake-forest"
"Lauren Rogalsky","F","Fr","26","1","1","2","0.0769","8","16","0","0","0","0","2008-2009","lake-forest"
"Kelly Smith","F","So","27","0","2","2","0.0741","10","20","0","0","0","0","2008-2009","lake-forest"
"Samantha Hersey","F","Fr","27","1","0","1","0.0370","4","8","0","0","0","0","2008-2009","lake-forest"
"Alyssa Wintermute","G","So","23","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","lake-forest"
"Carolyn Thiess","D","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","lake-forest"
"Brittany Lemke","G","So","5","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","lake-forest"
"Vanessa Vani","F","Sr","33","8","20","28","0.8485","19","49","1","2","0","0","2008-2009","maine"
"Jennie Gallo","F","So","31","12","11","23","0.7419","19","38","0","4","0","0","2008-2009","maine"
"Jenna Ouellette","F","Jr","33","9","9","18","0.5455","10","20","0","5","0","0","2008-2009","maine"
"Lexie Hoffmeyer","F","Jr","33","4","14","18","0.5455","24","56","0","2","0","0","2008-2009","maine"
"Myriam Croussette","F","Fr","33","6","11","17","0.5152","0","0","1","1","0","0","2008-2009","maine"
"Amy Stech","F","Jr","33","8","3","11","0.3333","8","16","3","4","0","0","2008-2009","maine"
"Dawn Sullivan","F","Fr","32","3","6","9","0.2813","8","16","0","0","0","0","2008-2009","maine"
"Jordan Colliton","F","So","31","3","4","7","0.2258","12","24","0","2","0","0","2008-2009","maine"
"Melissa Gagnon","D","Fr","33","1","6","7","0.2121","10","20","0","1","0","0","2008-2009","maine"
"Jessica Bond","D","Fr","33","2","4","6","0.1818","17","34","0","2","0","0","2008-2009","maine"
"Elyce Thomas","D","Jr","29","1","5","6","0.2069","22","44","0","0","0","0","2008-2009","maine"
"Ashley Norum","D","Fr","33","2","3","5","0.1515","22","44","0","1","0","0","2008-2009","maine"
"Abby Barton","F","Jr","32","3","1","4","0.1250","14","28","0","0","0","0","2008-2009","maine"
"Dominique Goutsis","F","Fr","30","2","2","4","0.1333","5","10","0","0","0","0","2008-2009","maine"
"Taryn Peacock","F","Jr","15","2","1","3","0.2000","5","10","0","0","0","0","2008-2009","maine"
"Danielle Cyr","F","So","33","1","0","1","0.0303","6","12","0","0","0","0","2008-2009","maine"
"Kaitlin Zeek","F","So","33","0","0","0","0.0000","5","10","0","0","0","0","2008-2009","maine"
"Genevieve Turgeon","G","Sr","30","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","maine"
"Madelene Eriksson","D","So","4","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","maine"
"Candice Currier","G","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","maine"
"Meghan Agosta","F","Jr","32","41","37","78","2.4375","19","38","10","14","3","1","2008-2009","mercyhurst"
"Jesse Scanzano","F","So","37","27","35","62","1.6757","36","72","1","11","1","2","2008-2009","mercyhurst"
"Valerie Chouinard","F","Sr","34","21","24","45","1.3235","8","16","4","10","1","0","2008-2009","mercyhurst"
"Vicki Bendus","F","So","37","11","30","41","1.1081","19","38","5","4","2","0","2008-2009","mercyhurst"
"Bailey Bram","F","Fr","37","16","19","35","0.9459","22","44","4","4","0","0","2008-2009","mercyhurst"
"Hayley McMeekin","F","Sr","37","9","26","35","0.9459","17","34","1","3","1","1","2008-2009","mercyhurst"
"Jess Jones","F","Fr","36","16","18","34","0.9444","12","24","3","3","0","0","2008-2009","mercyhurst"
"Ashley Cockell","F","So","37","6","21","27","0.7297","36","72","0","2","0","1","2008-2009","mercyhurst"
"Kelley Steadman","F","Fr","37","13","9","22","0.5946","23","46","0","3","0","0","2008-2009","mercyhurst"
"Melissa Lacroix","D","So","37","2","16","18","0.4865","26","52","0","0","0","0","2008-2009","mercyhurst"
"Cassea Schols","D","So","36","4","13","17","0.4722","26","52","0","2","1","0","2008-2009","mercyhurst"
"Geena Prough","F/D","So","37","3","13","16","0.4324","13","26","1","0","0","0","2008-2009","mercyhurst"
"Meghan Corbett","F","Fr","34","6","5","11","0.3235","4","8","1","0","0","0","2008-2009","mercyhurst"
"Pamela Zgoda","D","Fr","37","0","7","7","0.1892","5","10","0","0","0","0","2008-2009","mercyhurst"
"Johanna Malmstrom","D","Jr","32","1","2","3","0.0938","0","0","1","0","0","0","2008-2009","mercyhurst"
"Lauren Ragen","F","So","9","0","3","3","0.3333","1","2","0","0","0","0","2008-2009","mercyhurst"
"Julie Hersey","F","Fr","32","0","2","2","0.0625","3","6","0","0","0","0","2008-2009","mercyhurst"
"Anna Johnson","D","Fr","37","0","1","1","0.0270","0","0","0","0","0","0","2008-2009","mercyhurst"
"Hillary Pattenden","G","Fr","27","0","1","1","0.0370","0","0","0","0","0","0","2008-2009","mercyhurst"
"Nicole Nelson","G","Sr","4","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","mercyhurst"
"Courtney Drennen","G","Sr","12","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","mercyhurst"
"Holly Nonis","F","So","27","18","23","41","1.5185","2","4","4","4","2","0","2008-2009","manhattanville"
"Alex Blackwell","F","Sr","27","17","15","32","1.1852","21","42","5","9","1","0","2008-2009","manhattanville"
"Monique Rafferty","F","Jr","27","14","16","30","1.1111","2","4","0","7","1","0","2008-2009","manhattanville"
"Shannon Coffey","F","So","26","14","11","25","0.9615","4","8","4","6","0","0","2008-2009","manhattanville"
"Natalie Zitek","F","Sr","27","12","12","24","0.8889","5","10","3","5","0","0","2008-2009","manhattanville"
"Erin Brawley","D","Sr","26","4","13","17","0.6538","15","30","0","2","0","0","2008-2009","manhattanville"
"Alex Findlay","D","Jr","27","4","12","16","0.5926","13","26","0","2","0","0","2008-2009","manhattanville"
"Sarah Fullerton","F/D","Jr","27","7","7","14","0.5185","15","30","2","1","1","1","2008-2009","manhattanville"
"Jackie Solomito","F","Fr","19","4","8","12","0.6316","7","14","2","1","0","0","2008-2009","manhattanville"
"Erica Garcia","D","So","20","1","11","12","0.6000","12","24","0","1","0","0","2008-2009","manhattanville"
"Brianne Alfred","F","Fr","22","7","4","11","0.5000","5","10","0","1","0","0","2008-2009","manhattanville"
"Jess Scioli","F","So","27","4","3","7","0.2593","11","22","0","0","0","0","2008-2009","manhattanville"
"Michele Wieczorek","F","Fr","27","3","4","7","0.2593","2","4","0","0","1","0","2008-2009","manhattanville"
"Hannah Muskego","D","Fr","27","0","6","6","0.2222","10","20","0","0","0","0","2008-2009","manhattanville"
"Michelle Kaufman","F","So","20","2","1","3","0.1500","1","2","0","0","0","0","2008-2009","manhattanville"
"Jena Danzig","D","Sr","27","1","1","2","0.0741","8","16","0","1","0","0","2008-2009","manhattanville"
"Jaime Bonner","F/D","Fr","22","1","1","2","0.0909","6","12","0","0","0","0","2008-2009","manhattanville"
"Jen Ascencio","F","So","25","1","1","2","0.0800","1","2","0","0","0","0","2008-2009","manhattanville"
"Alicia Michonski","D","Fr","8","0","1","1","0.1250","2","4","0","0","0","0","2008-2009","manhattanville"
"Heather Massaroni","D","Fr","19","0","0","0","0.0000","3","6","0","0","0","0","2008-2009","manhattanville"
"Kimmy Flanders","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","manhattanville"
"Sophia Kokkonis","G","Jr","9","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","manhattanville"
"Karine Turmel","G","Sr","18","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","manhattanville"
"Molly Vitt","F","Sr","27","12","20","32","1.1852","9","18","3","6","0","1","2008-2009","middlebury"
"Annmarie Cellino","F","Sr","27","12","18","30","1.1111","3","6","0","2","0","0","2008-2009","middlebury"
"Maggie Melberg","F","Fr","27","13","12","25","0.9259","3","6","2","4","1","1","2008-2009","middlebury"
"Heather McCormack","F","Jr","24","10","14","24","1.0000","8","16","2","3","1","0","2008-2009","middlebury"
"Erika Nakamura","F","Sr","27","11","10","21","0.7778","6","12","0","3","1","0","2008-2009","middlebury"
"Anna McNally","F","So","21","10","11","21","1.0000","2","4","3","4","1","0","2008-2009","middlebury"
"Grace Waters","F","Fr","26","10","11","21","0.8077","3","6","2","5","0","0","2008-2009","middlebury"
"Nora Bergman","F","So","28","6","15","21","0.7500","4","8","1","3","0","0","2008-2009","middlebury"
"Randi Dumont","D","Sr","28","2","14","16","0.5714","19","38","0","1","0","0","2008-2009","middlebury"
"Julia Ireland","F","So","24","8","6","14","0.5833","2","4","4","4","0","0","2008-2009","middlebury"
"Ashley Bairos","F","Jr","19","5","8","13","0.6842","5","10","1","0","0","0","2008-2009","middlebury"
"Heidi Woodworth","D","So","28","0","9","9","0.3214","12","24","0","0","0","0","2008-2009","middlebury"
"Corey Cooper","F","Fr","23","3","5","8","0.3478","3","6","0","0","0","0","2008-2009","middlebury"
"Haley MacKeen","F","Fr","19","2","5","7","0.3684","1","2","1","0","0","0","2008-2009","middlebury"
"Marjie Billings","D","Jr","28","2","5","7","0.2500","12","24","1","1","0","0","2008-2009","middlebury"
"Jamie Harisiades","F","Fr","19","1","3","4","0.2105","6","12","0","0","0","0","2008-2009","middlebury"
"McKenzie Stevens","D","Fr","24","0","3","3","0.1250","6","12","0","0","0","0","2008-2009","middlebury"
"Molly West","D","Jr","13","2","0","2","0.1538","5","10","0","0","0","0","2008-2009","middlebury"
"Andrea Buono","D","So","25","1","1","2","0.0800","1","2","0","0","0","0","2008-2009","middlebury"
"Maria Bourdeau","D","Fr","27","0","2","2","0.0741","7","14","0","0","0","0","2008-2009","middlebury"
"Lani Wright","G","Jr","12","0","1","1","0.0833","0","0","0","0","0","0","2008-2009","middlebury"
"Kristen Wilson","D","So","12","0","1","1","0.0833","1","2","0","0","0","0","2008-2009","middlebury"
"Becca Shaw","G","Fr","2","0","0","0","0.0000","1","2","0","0","0","0","2008-2009","middlebury"
"Alexi Bloom","G","So","16","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","middlebury"
"Jessica Bennett","D","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","middlebury"
"Emma Lennon","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","middlebury"
"Monique Lamoureux","F","Fr","40","39","36","75","1.8750","34","101","8","5","5","2","2008-2009","minnesota"
"Jocelyne Lamoureux","F","Fr","40","28","37","65","1.6250","47","94","8","8","1","0","2008-2009","minnesota"
"Gigi Marvin","F","Sr","38","30","27","57","1.5000","11","22","4","9","3","2","2008-2009","minnesota"
"Emily West","F","So","40","19","21","40","1.0000","25","50","2","8","1","0","2008-2009","minnesota"
"Jen Schoullis","F","So","40","17","23","40","1.0000","0","0","3","4","0","1","2008-2009","minnesota"
"Brittany Francis","F","Jr","40","8","26","34","0.8500","7","14","2","4","1","0","2008-2009","minnesota"
"Melanie Gagnon","D","Sr","40","4","25","29","0.7250","29","66","1","4","0","0","2008-2009","minnesota"
"Anne Schleper","D","Fr","40","7","19","26","0.6500","16","32","0","4","0","0","2008-2009","minnesota"
"Sarah Erickson","F","Fr","40","10","13","23","0.5750","0","0","1","5","0","0","2008-2009","minnesota"
"Rachael Drazan","D","Sr","34","5","16","21","0.6176","0","0","0","2","0","0","2008-2009","minnesota"
"Michelle Maunu","D","Jr","39","0","18","18","0.4615","14","28","0","0","0","0","2008-2009","minnesota"
"Kelli Blankenship","F","Jr","40","6","10","16","0.4000","7","14","1","0","1","0","2008-2009","minnesota"
"Kelly Seeler","D","Fr","39","5","11","16","0.4103","18","36","0","2","0","0","2008-2009","minnesota"
"Dagney Willey","D","Sr","33","1","10","11","0.3333","5","10","0","0","0","0","2008-2009","minnesota"
"Terra Rasmussen","F","So","39","7","3","10","0.2564","6","12","0","0","0","0","2008-2009","minnesota"
"Jaimie Horton","F","Jr","39","4","6","10","0.2564","4","8","0","0","0","0","2008-2009","minnesota"
"Chelsey Jones","F","Jr","38","2","8","10","0.2632","0","0","1","1","0","0","2008-2009","minnesota"
"Laura May","F","So","33","5","1","6","0.1818","5","10","1","0","0","0","2008-2009","minnesota"
"Alexandra Zebro","D","Jr","20","0","6","6","0.3000","7","14","0","0","0","0","2008-2009","minnesota"
"Nikki Ludwigson","F","Fr","8","1","0","1","0.1250","0","0","0","0","0","0","2008-2009","minnesota"
"Alyssa Grogan","G","Fr","22","0","1","1","0.0455","1","2","0","0","0","0","2008-2009","minnesota"
"Jenny Lura","G","So","20","0","1","1","0.0500","0","0","0","0","0","0","2008-2009","minnesota"
"Kim Hanlon","G","Sr","8","0","0","0","0.0000","0","0","0","0","0","0","2008-2009","minnesota"
"Christina Lee","F","Jr","36","14","19","33","0.9167","19","38","2","3","1","0","2008-2009","minnesota-state"
"Maggie Fisher","F","Sr","36","13","15","28","0.7778","12","24","2","2","2","0","2008-2009","minnesota-state"
"Kala Buganski","F","Jr","36","12","15","27","0.7500","22","44","2","5","1","0","2008-2009","minnesota-state"
"Ashley Young","F","Sr","36","10","17","27","0.7500","11","22","1","2","2","0","2008-2009","minnesota-state"
"Holly Snyder","D","Jr","36","6","13","19","0.5278","27","54","0","3","0","0","2008-2009","minnesota-state"
"Nina Tikkinen","F","So","28","9","9","18","0.6429","20","40","1","4","1","1","2008-2009","minnesota-state"
