"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Kelly Barbera","D","Fr","27","3","15","18","0.6667","0","3","0","0","2004-2005","rensselaer"
"Bridget Rice","F","Sr","24","2","16","18","0.7500","0","0","0","0","2004-2005","rensselaer"
"Ellen McNamara","D","Fr","27","6","11","17","0.6296","1","2","0","0","2004-2005","rensselaer"
"Meredith Langille","F","Sr","25","3","13","16","0.6400","1","1","0","0","2004-2005","rensselaer"
"Katie Temple","F","Jr","27","6","8","14","0.5185","1","0","0","0","2004-2005","rensselaer"
"Allyn Cooper","D","Sr","27","2","12","14","0.5185","1","1","0","0","2004-2005","rensselaer"
"Jennifer Onksen","F","Jr","27","5","8","13","0.4815","1","1","0","0","2004-2005","rensselaer"
"Allison Malcolm","D","Jr","27","2","7","9","0.3333","1","2","0","0","2004-2005","rensselaer"
"Lane Dielwart","D","Sr","27","4","3","7","0.2593","1","1","0","0","2004-2005","rensselaer"
"Paula Durham","F","Sr","27","2","3","5","0.1852","0","0","0","0","2004-2005","rensselaer"
"Christina Jankowski","F","Jr","17","2","2","4","0.2353","0","0","0","0","2004-2005","rensselaer"
"Ciara Libaridian","D","So","18","1","3","4","0.2222","0","0","0","0","2004-2005","rensselaer"
"Holly O'Donohue","F/D","So","21","1","2","3","0.1429","0","0","0","0","2004-2005","rensselaer"
"Kirstin Schoeninger","F","Fr","8","2","0","2","0.2500","0","0","0","0","2004-2005","rensselaer"
"Sondra Sherman","D","Sr","21","1","0","1","0.0476","0","1","0","0","2004-2005","rensselaer"
"Rosina Schiff","G","Jr","19","0","1","1","0.0526","0","0","0","0","2004-2005","rensselaer"
"Chelsea Ward","F","Fr","1","0","0","0","0.0000","0","0","0","0","2004-2005","rensselaer"
"Chris Johnston","G","So","4","0","0","0","0.0000","0","0","0","0","2004-2005","rensselaer"
"Julie Vallarelli","G","Sr","11","0","0","0","0.0000","0","0","0","0","2004-2005","rensselaer"
"Kim Pearce","F","So","31","15","15","30","0.9677","5","10","0","0","2004-2005","princeton"
"Liz Keady","F","So","28","15","13","28","1.0000","1","8","0","2","2004-2005","princeton"
"Laura Watt","F","So","31","9","17","26","0.8387","2","4","0","0","2004-2005","princeton"
"Heather Jackson","F","Jr","31","6","17","23","0.7419","1","2","0","1","2004-2005","princeton"
"Dina McCumber","D","So","31","3","18","21","0.6774","0","2","0","0","2004-2005","princeton"
"Sarah Butsch","F","Jr","31","9","5","14","0.4516","4","1","0","0","2004-2005","princeton"
"Brittany Salmon","F","Fr","31","4","8","12","0.3871","0","2","0","0","2004-2005","princeton"
"Marykate Oakley","F","Fr","31","4","5","9","0.2903","0","0","0","1","2004-2005","princeton"
"Tarah Clark","F","Jr","29","3","5","8","0.2759","0","1","1","0","2004-2005","princeton"
"Katharine Maglione","D","Sr","31","2","6","8","0.2581","1","0","0","0","2004-2005","princeton"
"Chrissie Norwich","D","Jr","17","1","7","8","0.4706","0","0","0","0","2004-2005","princeton"
"Becky Stewart","D","Sr","23","5","2","7","0.3043","0","2","0","0","2004-2005","princeton"
"April Brown","F","Sr","31","3","2","5","0.1613","0","0","1","0","2004-2005","princeton"
"Alison Ralph","F","So","31","3","0","3","0.0968","1","0","0","0","2004-2005","princeton"
"Sonja Novak","F","Fr","25","2","0","2","0.0800","1","0","0","0","2004-2005","princeton"
"Kate Hession","D","So","31","0","2","2","0.0645","0","0","0","0","2004-2005","princeton"
"Roxanne Gaudiel","G","Jr","31","0","1","1","0.0323","0","0","0","0","2004-2005","princeton"
"Sarah Greer","F","Jr","8","0","1","1","0.1250","0","0","0","0","2004-2005","princeton"
"Micol Martinelli","F","Fr","27","0","1","1","0.0370","0","0","0","0","2004-2005","princeton"
"Rebecca Allen","G","Fr","3","0","0","0","0.0000","0","0","0","0","2004-2005","princeton"
"Margaret Jennings","D","Fr","26","0","0","0","0.0000","0","0","0","0","2004-2005","princeton"
"Karen Thatcher","F","Jr","32","25","33","58","1.8125","6","13","1","0","2004-2005","providence"
"Rush Zimmerman","F","Sr","37","26","30","56","1.5135","3","10","1","1","2004-2005","providence"
"Sonny Watrous","F","So","33","21","18","39","1.1818","4","3","0","0","2004-2005","providence"
"Kristin Gigliotti","D","So","37","6","17","23","0.6216","2","2","0","0","2004-2005","providence"
"Kathleen Smith","D","Fr","34","2","15","17","0.5000","1","0","0","0","2004-2005","providence"
"Katelynn Laffin","F","Jr","37","8","8","16","0.4324","0","4","0","0","2004-2005","providence"
"Hilary Greaves","F","Sr","37","10","5","15","0.4054","0","5","0","1","2004-2005","providence"
"Emily Gryp","D","Sr","37","0","15","15","0.4054","0","0","0","0","2004-2005","providence"
"Rachel Crissy","F","Fr","35","8","6","14","0.4000","3","3","0","0","2004-2005","providence"
"Danielle Bourgette","D","Sr","37","1","12","13","0.3514","0","1","0","0","2004-2005","providence"
"Kelli Doolin","F","Fr","37","6","6","12","0.3243","2","2","1","0","2004-2005","providence"
"Cherie Hendrickson","F","Fr","37","3","4","7","0.1892","0","0","0","0","2004-2005","providence"
"Jenna Keilch","F","Fr","28","2","4","6","0.2143","0","0","0","0","2004-2005","providence"
"Mara Amrhein","F/D","Sr","16","0","6","6","0.3750","0","0","0","0","2004-2005","providence"
"Christina Redmond","F","Sr","37","0","2","2","0.0541","0","0","0","0","2004-2005","providence"
"Kim Velsing","F","So","35","0","1","1","0.0286","0","0","0","0","2004-2005","providence"
"Amy Thomas","G","Sr","35","0","0","0","0.0000","0","0","0","0","2004-2005","providence"
"Melissa Smith","D","Jr","3","0","0","0","0.0000","0","0","0","0","2004-2005","providence"
"Lauren Florio","G","So","6","0","0","0","0.0000","0","0","0","0","2004-2005","providence"
"Caitlin Malboeuf","D","Fr","37","0","0","0","0.0000","0","0","0","0","2004-2005","providence"
"Elizabeth Gibson","F","Sr","29","23","23","46","1.5862","1","6","5","0","2004-2005","plattsburgh"
"Jenn Clarke","F","Jr","29","18","21","39","1.3448","6","3","1","0","2004-2005","plattsburgh"
"Jamie Longo","F","Fr","29","15","15","30","1.0345","5","4","0","0","2004-2005","plattsburgh"
"Jessica Moreau","F","So","28","19","9","28","1.0000","2","5","0","1","2004-2005","plattsburgh"
"Lynn Taylor","F","Sr","29","7","17","24","0.8276","1","2","1","0","2004-2005","plattsburgh"
"Chantalle Rye","D","Jr","28","4","17","21","0.7500","0","2","0","0","2004-2005","plattsburgh"
"Kelley Moore","F","Sr","26","8","11","19","0.7308","2","1","0","0","2004-2005","plattsburgh"
"Sarah Samson","F","Fr","28","6","7","13","0.4643","2","0","0","0","2004-2005","plattsburgh"
"Christina Kerr","F","Sr","29","5","8","13","0.4483","0","1","0","0","2004-2005","plattsburgh"
"Julie Devereux","D","Fr","29","3","9","12","0.4138","0","1","0","0","2004-2005","plattsburgh"
"Lisa Bettencourt","F/D","Sr","29","5","5","10","0.3448","1","0","0","0","2004-2005","plattsburgh"
"Katie D'Arcy","D","Sr","29","1","9","10","0.3448","0","0","0","0","2004-2005","plattsburgh"
"Sam Menton","F","Fr","25","2","7","9","0.3600","0","0","0","0","2004-2005","plattsburgh"
"Erin O'Brien","D","Sr","29","1","8","9","0.3103","0","0","0","0","2004-2005","plattsburgh"
"Elise Campbell","F","Fr","23","5","2","7","0.3043","1","1","0","0","2004-2005","plattsburgh"
"Randi-Lynn Krug","D","Sr","24","3","3","6","0.2500","0","1","0","0","2004-2005","plattsburgh"
"Sharis Smith","D","Fr","26","2","3","5","0.1923","0","1","0","0","2004-2005","plattsburgh"
"Abbie Vigue","D","Fr","18","2","3","5","0.2778","0","1","0","0","2004-2005","plattsburgh"
"Melissa Miceli","F/D","Sr","18","1","4","5","0.2778","0","0","0","0","2004-2005","plattsburgh"
"Rachelle Arnott","D","Fr","6","1","2","3","0.5000","0","0","0","0","2004-2005","plattsburgh"
"Adrianna Riggio","D","Fr","7","2","0","2","0.2857","0","1","0","0","2004-2005","plattsburgh"
"Sarah Pearson","D","So","3","0","1","1","0.3333","0","0","0","0","2004-2005","plattsburgh"
"Carolyne Roy","G","Sr","24","0","0","0","0.0000","0","0","0","0","2004-2005","plattsburgh"
"Rachel Bennett","G","So","1","0","0","0","0.0000","0","0","0","0","2004-2005","plattsburgh"
"Breanne Doyle","G","Jr","8","0","0","0","0.0000","0","0","0","0","2004-2005","plattsburgh"
"Gillian Gallagher","F","Sr","33","8","9","17","0.5152","1","1","1","1","2004-2005","quinnipiac"
"Aimee Whittaker","F","Fr","28","10","6","16","0.5714","2","4","0","0","2004-2005","quinnipiac"
"Ashley Jaffray","F","So","32","9","4","13","0.4063","1","1","0","0","2004-2005","quinnipiac"
"Natashia Pellatt","F","So","33","5","8","13","0.3939","0","2","0","0","2004-2005","quinnipiac"
"Vicky Graham","F/D","So","33","4","9","13","0.3939","0","2","0","0","2004-2005","quinnipiac"
"Karrah Stephen","D","Fr","33","3","9","12","0.3636","0","2","0","0","2004-2005","quinnipiac"
"Kathryn Dallimore","F","Jr","27","4","6","10","0.3704","0","0","0","0","2004-2005","quinnipiac"
"Caitlin Peters","F","Sr","33","3","7","10","0.3030","0","0","1","0","2004-2005","quinnipiac"
"Jackie Kendrick","D","So","27","2","5","7","0.2593","0","0","1","0","2004-2005","quinnipiac"
"Jayne Riley","D","Sr","33","2","4","6","0.1818","1","1","0","0","2004-2005","quinnipiac"
"Kristin Alcorn","F","Jr","29","2","3","5","0.1724","0","2","0","0","2004-2005","quinnipiac"
"Erin Sweet","D","Jr","27","1","2","3","0.1111","0","0","0","0","2004-2005","quinnipiac"
"Kelly Runyan","F/D","Jr","25","0","2","2","0.0800","0","0","0","0","2004-2005","quinnipiac"
"Trina Hulshof","D","So","17","0","2","2","0.1176","0","0","0","0","2004-2005","quinnipiac"
"Kelly Rider","F","So","32","0","1","1","0.0313","0","0","0","0","2004-2005","quinnipiac"
"Stephanie Tougas","G","Fr","3","0","0","0","0.0000","0","0","0","0","2004-2005","quinnipiac"
"Janelle Wolitski","G","So","14","0","0","0","0.0000","0","0","0","0","2004-2005","quinnipiac"
"Catherine Laparé","G","Sr","26","0","0","0","0.0000","0","0","0","0","2004-2005","quinnipiac"
"Audra Hill","F","Jr","21","10","8","18","0.8571","3","1","1","0","2004-2005","southern-maine"
"Jessica Lortie","F","So","25","8","7","15","0.6000","0","3","1","0","2004-2005","southern-maine"
"Lindsay Herzog","F","Fr","25","2","10","12","0.4800","0","0","0","0","2004-2005","southern-maine"
"Molly Zogby","F","Sr","23","7","3","10","0.4348","0","2","2","0","2004-2005","southern-maine"
"Kristin Pappolla","F","So","25","5","5","10","0.4000","0","1","0","0","2004-2005","southern-maine"
"Courtney Feeney","F","Fr","25","3","7","10","0.4000","0","1","0","0","2004-2005","southern-maine"
"Katie Quartuccio","D","Fr","25","1","9","10","0.4000","0","0","0","0","2004-2005","southern-maine"
"Jennifer Carboni","F","So","25","3","6","9","0.3600","0","2","0","0","2004-2005","southern-maine"
"Jennifer Cordone","D","So","25","2","6","8","0.3200","0","0","0","0","2004-2005","southern-maine"
"Caitlin Tassone","D","So","25","3","3","6","0.2400","0","0","1","0","2004-2005","southern-maine"
"Meaghan Barnaby","F","Jr","23","3","2","5","0.2174","1","0","0","0","2004-2005","southern-maine"
"Jenna Stanley","F","Fr","22","2","3","5","0.2273","1","0","0","0","2004-2005","southern-maine"
"Meg Hansen","D","Fr","23","1","3","4","0.1739","0","0","0","0","2004-2005","southern-maine"
"Jessica Broccoli","D","So","25","0","3","3","0.1200","0","0","0","0","2004-2005","southern-maine"
"Sarah Sandwick","F","Jr","8","1","0","1","0.1250","0","0","0","0","2004-2005","southern-maine"
"Rachael Wollstadt","F","Sr","5","1","0","1","0.2000","0","0","0","0","2004-2005","southern-maine"
"Caitlin Cashman","D","Jr","25","0","1","1","0.0400","0","0","0","0","2004-2005","southern-maine"
"Jenna Wasylak","D","So","24","0","1","1","0.0417","0","0","0","0","2004-2005","southern-maine"
"Miranda Coffey","F","Fr","19","0","0","0","0.0000","0","0","0","0","2004-2005","southern-maine"
"Lauren Pierce","F","So","25","0","0","0","0.0000","0","0","0","0","2004-2005","southern-maine"
"Jen Arno","G","So","18","0","0","0","0.0000","0","0","0","0","2004-2005","southern-maine"
"Justene Larnerd","G","So","11","0","0","0","0.0000","0","0","0","0","2004-2005","southern-maine"
"Michelle Panella","F","So","25","29","13","42","1.6800","3","4","3","0","2004-2005","sacred-heart"
"Shannon Murphy","F","Fr","24","7","13","20","0.8333","2","2","0","0","2004-2005","sacred-heart"
"Katie McLaughlin","F","Fr","26","10","9","19","0.7308","2","3","0","0","2004-2005","sacred-heart"
"Sarah Turbert","F","Jr","26","8","9","17","0.6538","0","3","0","0","2004-2005","sacred-heart"
"Devon Gaslin","D","Fr","26","2","11","13","0.5000","0","0","0","0","2004-2005","sacred-heart"
"Jessica Felt","F","Jr","24","9","3","12","0.5000","2","4","0","0","2004-2005","sacred-heart"
"Rachel Mroz","D","Fr","25","0","6","6","0.2400","0","0","0","0","2004-2005","sacred-heart"
"Nicole Farrelly","D","Jr","23","2","3","5","0.2174","0","0","0","0","2004-2005","sacred-heart"
"Sarah Hickman","F","Fr","17","3","1","4","0.2353","0","1","0","0","2004-2005","sacred-heart"
"Karly Schulte","F","Fr","18","1","3","4","0.2222","0","1","0","0","2004-2005","sacred-heart"
"Erin Barry","F","So","26","1","3","4","0.1538","0","1","0","0","2004-2005","sacred-heart"
"Jane Auxier","D","Jr","26","0","4","4","0.1538","0","0","0","0","2004-2005","sacred-heart"
"Erin Guertin","F","So","24","2","1","3","0.1250","1","0","0","0","2004-2005","sacred-heart"
"Laura Faulk","F","Fr","26","2","1","3","0.1154","0","0","0","0","2004-2005","sacred-heart"
"Ashliegh Nyborg","D","Jr","17","0","3","3","0.1765","0","0","0","0","2004-2005","sacred-heart"
"Kathleen Cummings","F","So","21","0","2","2","0.0952","0","0","0","0","2004-2005","sacred-heart"
"Stephanie Boulay","G","So","22","0","1","1","0.0455","0","0","0","0","2004-2005","sacred-heart"
"Juliana Wynohranyk","D","Fr","19","0","1","1","0.0526","0","0","0","0","2004-2005","sacred-heart"
"Kathryn Preston","F","Jr","1","0","0","0","0.0000","0","0","0","0","2004-2005","sacred-heart"
"Alexandra Dellarco","F","Fr","1","0","0","0","0.0000","0","0","0","0","2004-2005","sacred-heart"
"Stephanie Dunn","F","Fr","2","0","0","0","0.0000","0","0","0","0","2004-2005","sacred-heart"
"Kristina DeRita","F","Sr","7","0","0","0","0.0000","0","0","0","0","2004-2005","sacred-heart"
"Nia Chadbourne","F","Fr","1","0","0","0","0.0000","0","0","0","0","2004-2005","sacred-heart"
"Sarah Perry","G","Fr","7","0","0","0","0.0000","0","0","0","0","2004-2005","sacred-heart"
"Tamara Flanagan","F","Sr","8","0","0","0","0.0000","0","0","0","0","2004-2005","sacred-heart"
"Erika Sawyer","D","Fr","15","0","0","0","0.0000","0","0","0","0","2004-2005","sacred-heart"
"Leslie Blair","F","Fr","7","0","0","0","0.0000","0","0","0","0","2004-2005","sacred-heart"
"Meaghen Toland","C","Sr","25","8","10","18","0.7200","0","4","1","0","2004-2005","salve-regina"
"Danielle Darisse","F","Sr","25","8","5","13","0.5200","0","1","1","1","2004-2005","salve-regina"
"Aimee Provencher","D","Fr","23","3","10","13","0.5652","0","1","0","0","2004-2005","salve-regina"
"Courtney Caulfield","F","Sr","25","7","5","12","0.4800","1","1","1","0","2004-2005","salve-regina"
"Kaitlyn Farrell","D","Fr","23","7","2","9","0.3913","0","1","0","0","2004-2005","salve-regina"
"Ashley Saunders","D","Fr","22","3","5","8","0.3636","1","1","0","0","2004-2005","salve-regina"
"Abigail Muse","F","Fr","20","2","3","5","0.2500","0","1","0","0","2004-2005","salve-regina"
"Rebecca Goncarovs","D","Jr","25","1","4","5","0.2000","0","0","0","0","2004-2005","salve-regina"
"Shannon Ryan","D","Jr","25","2","2","4","0.1600","1","0","1","0","2004-2005","salve-regina"
"Blythe Kirkpatrick","F","Fr","23","1","3","4","0.1739","0","0","0","0","2004-2005","salve-regina"
"Jen Spaulding","F","Fr","23","3","0","3","0.1304","0","1","0","0","2004-2005","salve-regina"
"Bridget Sheerin","F","So","24","1","1","2","0.0833","0","1","0","0","2004-2005","salve-regina"
"Adia Sovie","F","So","20","1","1","2","0.1000","0","0","0","0","2004-2005","salve-regina"
"Corrie van Reuth","F","So","22","1","1","2","0.0909","0","0","0","0","2004-2005","salve-regina"
"Courtney O'Connell","F","Fr","22","0","2","2","0.0909","0","0","0","0","2004-2005","salve-regina"
"Renee Larosee","F","So","19","0","1","1","0.0526","0","0","0","0","2004-2005","salve-regina"
"Sarah Kuecher","G","Jr","5","0","0","0","0.0000","0","0","0","0","2004-2005","salve-regina"
"Kristin Trapilo","G","Fr","1","0","0","0","0.0000","0","0","0","0","2004-2005","salve-regina"
"Kristin Suslowicz","G","Sr","21","0","0","0","0.0000","0","0","0","0","2004-2005","salve-regina"
"Courtney Carthas","D","So","12","0","0","0","0.0000","0","0","0","0","2004-2005","salve-regina"
"Brittany Rogers","D","Fr","3","0","0","0","0.0000","0","0","0","0","2004-2005","salve-regina"
"Angela M Johnson","D","So","23","7","4","11","0.4783","0","0","0","0","2004-2005","st-catherine"
"Megan Mumm","F","Fr","23","6","4","10","0.4348","1","2","0","0","2004-2005","st-catherine"
"Laurel Volenec","F/D","Jr","23","5","3","8","0.3478","0","3","0","0","2004-2005","st-catherine"
"Kaycee Veenis","F","So","23","3","4","7","0.3043","0","1","0","0","2004-2005","st-catherine"
"Danelle Bode","F","Fr","23","2","4","6","0.2609","0","2","0","0","2004-2005","st-catherine"
"Angie Carstenbrock","F","Sr","23","4","0","4","0.1739","1","3","0","0","2004-2005","st-catherine"
"Nichole Hottinger","F/D","Jr","23","2","2","4","0.1739","0","1","0","0","2004-2005","st-catherine"
"Sarah Stieve","D","Fr","22","0","4","4","0.1818","0","0","0","0","2004-2005","st-catherine"
"Alyssa Evenson","F","So","19","1","2","3","0.1579","0","0","0","0","2004-2005","st-catherine"
"Michelle Bazzanella","F","So","23","0","3","3","0.1304","0","0","0","0","2004-2005","st-catherine"
"Tera Burley","F","Fr","22","1","0","1","0.0455","0","0","0","0","2004-2005","st-catherine"
"Davin Boesinger","F","Sr","21","1","0","1","0.0476","0","0","0","0","2004-2005","st-catherine"
"Maggie Duff","F","Fr","9","0","1","1","0.1111","0","0","0","0","2004-2005","st-catherine"
"Jenna Kane","F/D","Jr","22","0","1","1","0.0455","0","0","0","0","2004-2005","st-catherine"
"Jasey Porter","F","So","8","0","0","0","0.0000","0","0","0","0","2004-2005","st-catherine"
"Jenny Nevelin","G","So","9","0","0","0","0.0000","0","0","0","0","2004-2005","st-catherine"
"Morgan Kane","G","Jr","17","0","0","0","0.0000","0","0","0","0","2004-2005","st-catherine"
"Angela F Johnson","F","So","9","0","0","0","0.0000","0","0","0","0","2004-2005","st-catherine"
"Danielle Campbell","F","Jr","24","14","11","25","1.0417","3","5","0","0","2004-2005","st-anselm"
"Cindy Lebel","F","Fr","25","9","7","16","0.6400","2","4","0","0","2004-2005","st-anselm"
"Emily Lapworth","D","Jr","24","6","8","14","0.5833","2","1","0","0","2004-2005","st-anselm"
"Brittany Kretzman","F","Fr","25","3","11","14","0.5600","1","3","0","0","2004-2005","st-anselm"
"Arden Lyons","F/D","Fr","25","8","5","13","0.5200","1","1","0","0","2004-2005","st-anselm"
"Tiea Kurlowecz","F","Fr","25","4","9","13","0.5200","0","2","0","0","2004-2005","st-anselm"
"Moraghan McKenna","F","Fr","25","6","6","12","0.4800","1","2","0","0","2004-2005","st-anselm"
"Rachel Cooke","F","Fr","24","5","7","12","0.5000","2","2","0","0","2004-2005","st-anselm"
"Aislinn Doherty","F","Fr","23","5","5","10","0.4348","1","0","0","0","2004-2005","st-anselm"
"Bevin Padgett","F","So","21","2","8","10","0.4762","1","1","0","0","2004-2005","st-anselm"
"Melissa Jubinville","D","So","16","4","5","9","0.5625","0","1","0","0","2004-2005","st-anselm"
"Meriah Magri","F","Fr","21","2","7","9","0.4286","0","0","0","0","2004-2005","st-anselm"
"Lindsay Snow","D","Fr","24","7","1","8","0.3333","3","3","0","0","2004-2005","st-anselm"
"Mollie Welch","D","Fr","25","3","4","7","0.2800","1","0","0","0","2004-2005","st-anselm"
"Shellie Swan","F","Fr","25","1","5","6","0.2400","1","0","0","0","2004-2005","st-anselm"
"Ingrid Mintautas","F","Fr","24","2","3","5","0.2083","1","1","0","0","2004-2005","st-anselm"
"Kelsey Hunt","F","Fr","24","4","0","4","0.1667","1","0","0","0","2004-2005","st-anselm"
"Kaira Ellis","G","Fr","2","0","0","0","0.0000","0","0","0","0","2004-2005","st-anselm"
"Olivia Nuzzo","G","Fr","5","0","0","0","0.0000","0","0","0","0","2004-2005","st-anselm"
"Janine Darling","F","Fr","14","0","0","0","0.0000","0","0","0","0","2004-2005","st-anselm"
"Julia Messing","D","Fr","10","0","0","0","0.0000","0","0","0","0","2004-2005","st-anselm"
"Andrea Berlin","G","Fr","20","0","0","0","0.0000","0","0","0","0","2004-2005","st-anselm"
"Jessica Tobin","D","Fr","22","0","0","0","0.0000","0","0","0","0","2004-2005","st-anselm"
"Jenna Brown","D","Fr","2","0","0","0","0.0000","0","0","0","0","2004-2005","st-anselm"
"Kristy Oonincx","F","Jr","33","14","9","23","0.6970","2","5","0","0","2004-2005","st-cloud-state"
"Ashley Stewart","F","Jr","35","10","13","23","0.6571","1","1","0","0","2004-2005","st-cloud-state"
"Hailey Clarkson","F","So","35","5","17","22","0.6286","2","1","0","0","2004-2005","st-cloud-state"
"Carrie Holldorf","F/D","Sr","35","6","10","16","0.4571","2","2","0","0","2004-2005","st-cloud-state"
"Laura Fast","F","Fr","35","6","9","15","0.4286","0","2","0","0","2004-2005","st-cloud-state"
"Kelly Stewart","D","Jr","35","7","7","14","0.4000","1","4","0","0","2004-2005","st-cloud-state"
"Tina Ciraulo","D","Sr","35","6","8","14","0.4000","1","3","0","0","2004-2005","st-cloud-state"
"Denelle Maguet","F","So","29","2","4","6","0.2069","0","0","0","0","2004-2005","st-cloud-state"
"Randie Jelinski","D","Jr","35","2","4","6","0.1714","0","0","0","0","2004-2005","st-cloud-state"
"Jacqueline Jensen","F","So","35","1","4","5","0.1429","0","0","1","0","2004-2005","st-cloud-state"
"Marie-Michel Lemieux","F","So","30","1","3","4","0.1333","0","1","0","0","2004-2005","st-cloud-state"
"Gretchen Norby","D","Fr","14","0","3","3","0.2143","0","0","0","0","2004-2005","st-cloud-state"
"Brittni Kuyper","D","Fr","34","0","3","3","0.0882","0","0","0","0","2004-2005","st-cloud-state"
"Kari Turkowski","F","Sr","23","1","1","2","0.0870","0","0","0","0","2004-2005","st-cloud-state"
"Tricia Fast","F","So","29","0","2","2","0.0690","0","0","0","0","2004-2005","st-cloud-state"
"Bobbie Anderson","F","So","35","0","2","2","0.0571","0","0","0","0","2004-2005","st-cloud-state"
"Ashley Andrews","F","So","16","1","0","1","0.0625","0","0","0","0","2004-2005","st-cloud-state"
"Melanie Pudsey","F","Sr","34","1","0","1","0.0294","0","0","0","0","2004-2005","st-cloud-state"
"Stacy Dey","D","Fr","20","0","1","1","0.0500","0","0","0","0","2004-2005","st-cloud-state"
"Hilary Spires","D","Fr","29","0","0","0","0.0000","0","0","0","0","2004-2005","st-cloud-state"
"Lauri St. Jacques","G","So","23","0","0","0","0.0000","0","0","0","0","2004-2005","st-cloud-state"
"Rachel Solgon","F","Jr","14","0","0","0","0.0000","0","0","0","0","2004-2005","st-cloud-state"
"Carmen Lizee","G","So","4","0","0","0","0.0000","0","0","0","0","2004-2005","st-cloud-state"
"Emily Meronyk","D","Fr","5","0","0","0","0.0000","0","0","0","0","2004-2005","st-cloud-state"
"Kendall Newell","G","Fr","12","0","0","0","0.0000","0","0","0","0","2004-2005","st-cloud-state"
"Rebecca Russell","F","Sr","41","32","38","70","1.7073","6","12","2","1","2004-2005","st-lawrence"
"Emilie Berlinguette","F","Jr","39","22","25","47","1.2051","3","9","1","1","2004-2005","st-lawrence"
"Chelsea Grills","F","So","32","20","23","43","1.3438","4","7","2","0","2004-2005","st-lawrence"
"Crystal Connors","F","So","41","12","26","38","0.9268","2","3","1","1","2004-2005","st-lawrence"
"Sabrina Harbec","F","Fr","37","16","20","36","0.9730","6","3","1","0","2004-2005","st-lawrence"
"Kate Michael","D","Jr","41","4","12","16","0.3902","2","2","0","0","2004-2005","st-lawrence"
"Christin Powers","F","Sr","41","8","7","15","0.3659","1","2","0","0","2004-2005","st-lawrence"
"Laurie Ross","D","Jr","41","2","13","15","0.3659","0","1","0","0","2004-2005","st-lawrence"
"Abbie Bullard","D","So","41","4","10","14","0.3415","1","2","0","0","2004-2005","st-lawrence"
"Tracy Muzerall","D","Jr","41","1","8","9","0.2195","1","0","0","0","2004-2005","st-lawrence"
"Kim Kodatsky","F","So","37","5","3","8","0.2162","2","1","0","0","2004-2005","st-lawrence"
"Annie Guay","D","Fr","39","2","5","7","0.1795","0","1","1","0","2004-2005","st-lawrence"
"Elisabeth Pahler","F","So","41","1","6","7","0.1707","0","0","0","0","2004-2005","st-lawrence"
"Whitney Carbone","F","Sr","41","2","2","4","0.0976","0","0","0","0","2004-2005","st-lawrence"
"Julia Palmateer","F","So","38","0","3","3","0.0789","0","0","0","0","2004-2005","st-lawrence"
"Casey Hughes","D","So","41","2","0","2","0.0488","0","0","0","0","2004-2005","st-lawrence"
"Jess Moffat","G","Jr","17","0","2","2","0.1176","0","0","0","0","2004-2005","st-lawrence"
"Katherine Smithson","F/D","Jr","36","0","1","1","0.0278","0","0","0","0","2004-2005","st-lawrence"
"Lea Armendariz","G","Sr","5","0","0","0","0.0000","0","0","0","0","2004-2005","st-lawrence"
"Meaghan Guckian","G","Fr","21","0","0","0","0.0000","0","0","0","0","2004-2005","st-lawrence"
"Melissa Mondo","F","So","20","9","6","15","0.7500","3","4","0","0","2004-2005","st-marys"
"Rachel Harrison","F","So","27","6","7","13","0.4815","1","1","0","0","2004-2005","st-marys"
"Jenn Shire","F","Fr","24","4","8","12","0.5000","1","2","0","0","2004-2005","st-marys"
"Jenny Hocum","F","Sr","27","6","4","10","0.3704","0","2","0","0","2004-2005","st-marys"
"Jenna Roland","D","So","27","4","4","8","0.2963","0","3","0","0","2004-2005","st-marys"
"Madeline Loftus","F","Jr","26","4","4","8","0.3077","1","2","0","0","2004-2005","st-marys"
"Aja Walters","F","Sr","27","5","2","7","0.2593","1","2","1","0","2004-2005","st-marys"
"Val Rodriguez","F/D","Fr","27","2","5","7","0.2593","1","0","0","0","2004-2005","st-marys"
"Rebecca Jelenc","D","So","27","1","6","7","0.2593","0","0","0","0","2004-2005","st-marys"
"Amy Madden","F","So","18","2","4","6","0.3333","2","1","0","0","2004-2005","st-marys"
"Laura Mueller","F","So","27","1","4","5","0.1852","0","1","0","0","2004-2005","st-marys"
"Emily Babcock","F","So","25","2","2","4","0.1600","1","0","0","0","2004-2005","st-marys"
"Katie Berg","F","So","25","0","2","2","0.0800","0","0","0","0","2004-2005","st-marys"
"Megan Chown","F","So","27","1","0","1","0.0370","0","0","0","0","2004-2005","st-marys"
"Ashley Graf","F","Jr","17","0","1","1","0.0588","0","0","0","0","2004-2005","st-marys"
"Jessica Ribish","F","So","27","0","1","1","0.0370","0","0","0","0","2004-2005","st-marys"
"Jenny Giannini","D","Fr","20","0","0","0","0.0000","0","0","0","0","2004-2005","st-marys"
"Nikki Jung","G","So","23","0","0","0","0.0000","0","0","0","0","2004-2005","st-marys"
"Shannon Dinneen","D","So","10","0","0","0","0.0000","0","0","0","0","2004-2005","st-marys"
"Amanda Gage","G","So","7","0","0","0","0.0000","0","0","0","0","2004-2005","st-marys"
