"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Emily Stevens","F","Sr","24","0","2","2","0.0833","0","0","0","0","2003-2004","maine"
"Karine Senecal","D","Fr","30","0","2","2","0.0667","0","0","0","0","2003-2004","maine"
"Kate Hartley","F","So","23","1","0","1","0.0435","0","0","0","0","2003-2004","maine"
"Alanna Pfeffer","F/D","So","13","0","1","1","0.0769","0","0","0","0","2003-2004","maine"
"Susannah Orzell","F","Fr","5","0","0","0","0.0000","0","0","0","0","2003-2004","maine"
"Kendall Junta","F","Fr","11","0","0","0","0.0000","0","0","0","0","2003-2004","maine"
"Amy Rodgers","G","So","3","0","0","0","0.0000","0","0","0","0","2003-2004","maine"
"Rachel Gettings","G","Fr","3","0","0","0","0.0000","0","0","0","0","2003-2004","maine"
"Lara Smart","G","Sr","30","0","0","0","0.0000","0","0","0","0","2003-2004","maine"
"Sarah Wetherbee","F","So","24","14","20","34","1.4167","3","3","0","0","2003-2004","holy-cross"
"Kolt Bloxson","F","So","20","10","12","22","1.1000","1","3","0","0","2003-2004","holy-cross"
"Kathleen Remsberg","F","So","23","14","6","20","0.8696","3","5","0","0","2003-2004","holy-cross"
"Meghan Mahoney","D","Jr","24","7","13","20","0.8333","0","1","0","0","2003-2004","holy-cross"
"Cathryn O'Connor","F","Fr","24","7","8","15","0.6250","1","0","0","0","2003-2004","holy-cross"
"Dara Reppucci","D","Sr","23","4","8","12","0.5217","1","0","0","0","2003-2004","holy-cross"
"Christine O'Hara","F","Fr","24","6","5","11","0.4583","0","0","0","0","2003-2004","holy-cross"
"Molly Corkery","F","Jr","19","5","6","11","0.5789","0","1","0","0","2003-2004","holy-cross"
"Rachelle Beaudoin","F","Sr","24","5","3","8","0.3333","0","0","1","0","2003-2004","holy-cross"
"Melissa Flanagan","F","Fr","20","3","2","5","0.2500","0","0","0","0","2003-2004","holy-cross"
"Elizabeth Campbell","D","Sr","24","2","3","5","0.2083","0","1","0","0","2003-2004","holy-cross"
"Caitlin Andrew","D","Sr","24","1","4","5","0.2083","0","0","0","0","2003-2004","holy-cross"
"Lindsey Jean","D","Sr","24","0","5","5","0.2083","0","0","0","0","2003-2004","holy-cross"
"Amy Canning","F","So","19","2","1","3","0.1579","1","0","0","0","2003-2004","holy-cross"
"Michela Fahey","D","Fr","21","1","1","2","0.0952","0","0","0","0","2003-2004","holy-cross"
"Kimberly Scinto","F","Jr","8","0","0","0","0.0000","0","0","0","0","2003-2004","holy-cross"
"Dianna Muth","G","Fr","2","0","0","0","0.0000","0","0","0","0","2003-2004","holy-cross"
"Casey McCullion","G","Fr","23","0","0","0","0.0000","0","0","0","0","2003-2004","holy-cross"
"Erin McGrath","F","So","25","6","1","7","0.2800","0","3","0","0","2003-2004","lake-forest"
"Mel Guillermo","F","So","23","2","4","6","0.2609","1","1","0","0","2003-2004","lake-forest"
"Nichole Greco","F","Jr","25","2","2","4","0.1600","0","1","0","0","2003-2004","lake-forest"
"Lindsey Wild","F","Jr","25","1","3","4","0.1600","0","0","0","0","2003-2004","lake-forest"
"Lil Caligiuri","F","So","24","3","0","3","0.1250","0","1","0","0","2003-2004","lake-forest"
"Andrea Richmond","D","So","25","1","2","3","0.1200","1","0","0","0","2003-2004","lake-forest"
"Jess Healy","D","So","25","1","1","2","0.0800","0","0","0","0","2003-2004","lake-forest"
"Katie Snowden","F","Fr","25","1","1","2","0.0800","0","0","0","0","2003-2004","lake-forest"
"Michelle Pickles","F","Jr","25","1","1","2","0.0800","0","0","0","0","2003-2004","lake-forest"
"Jordi Ralph","F","So","24","0","1","1","0.0417","0","0","0","0","2003-2004","lake-forest"
"Meredith Young","F","So","12","0","1","1","0.0833","0","0","0","0","2003-2004","lake-forest"
"Nadia Sarkarat","F","So","22","0","1","1","0.0455","0","0","0","0","2003-2004","lake-forest"
"Darby McGrath","D","Fr","25","0","1","1","0.0400","0","0","0","0","2003-2004","lake-forest"
"Sally Bevis","G","Fr","16","0","0","0","0.0000","0","0","0","0","2003-2004","lake-forest"
"Brianna Ostoff","F/D","So","25","0","0","0","0.0000","0","0","0","0","2003-2004","lake-forest"
"Heather Steward","F","Fr","22","0","0","0","0.0000","0","0","0","0","2003-2004","lake-forest"
"Michelle Ricketts","F","Fr","25","0","0","0","0.0000","0","0","0","0","2003-2004","lake-forest"
"Theresa Taylor","G","Sr","14","0","0","0","0.0000","0","0","0","0","2003-2004","lake-forest"
"Stephanie Williams","D","So","24","0","0","0","0.0000","0","0","0","0","2003-2004","lake-forest"
"Jessica Temesy","F","So","29","16","26","42","1.4483","5","5","1","0","2003-2004","manhattanville"
"Stephanie Burlton","W","Fr","29","13","25","38","1.3103","0","5","0","0","2003-2004","manhattanville"
"Cherie Stewart","F","Jr","26","22","15","37","1.4231","3","0","0","0","2003-2004","manhattanville"
"Jennifer Mulick","F/D","Jr","29","21","15","36","1.2414","3","5","0","0","2003-2004","manhattanville"
"Amanda Zimecki","F","Sr","28","18","14","32","1.1429","3","3","0","0","2003-2004","manhattanville"
"Melissa Hawkins","F","Sr","29","8","17","25","0.8621","4","1","0","1","2003-2004","manhattanville"
"Jesse Garner","F","So","28","12","9","21","0.7500","0","1","0","0","2003-2004","manhattanville"
"Ashley Trimble","D","So","29","3","18","21","0.7241","0","1","0","0","2003-2004","manhattanville"
"Nicole Stephens","D","Sr","28","8","12","20","0.7143","0","2","0","0","2003-2004","manhattanville"
"Nicole Blais","F","Jr","24","9","9","18","0.7500","2","1","0","1","2003-2004","manhattanville"
"Kim Hayden","D","Jr","29","4","14","18","0.6207","1","1","0","0","2003-2004","manhattanville"
"Jami Grasby","F","So","19","6","8","14","0.7368","0","0","0","1","2003-2004","manhattanville"
"Darcie Jarvis","F","Fr","29","4","8","12","0.4138","2","0","0","0","2003-2004","manhattanville"
"Amy Quirion","F","So","4","5","6","11","2.7500","0","0","0","0","2003-2004","manhattanville"
"Anna Schimelpfenig","F","Fr","29","2","7","9","0.3103","0","0","0","0","2003-2004","manhattanville"
"Lisa-Marie Simard","D","So","25","3","3","6","0.2400","0","0","0","0","2003-2004","manhattanville"
"Heidi Boulanger","F","So","22","2","4","6","0.2727","0","0","0","0","2003-2004","manhattanville"
"Meredith Callinan","F","Sr","24","1","4","5","0.2083","0","0","0","0","2003-2004","manhattanville"
"Ali Annunziato","F","Sr","10","1","3","4","0.4000","0","0","0","0","2003-2004","manhattanville"
"Erin McAllister","F","So","23","1","2","3","0.1304","0","0","0","0","2003-2004","manhattanville"
"Kayleigh Fauss","D","Fr","5","0","2","2","0.4000","0","0","0","0","2003-2004","manhattanville"
"Renee Kirnan","G","Sr","14","0","1","1","0.0714","0","0","0","0","2003-2004","manhattanville"
"Lindsey Holmes","G","Fr","3","0","0","0","0.0000","0","0","0","0","2003-2004","manhattanville"
"Nicole Elliott","G","Jr","16","0","0","0","0.0000","0","0","0","0","2003-2004","manhattanville"
"Lorna Gifis","F","Jr","28","26","22","48","1.7143","5","6","0","0","2003-2004","middlebury"
"Emily Quizon","F","So","28","14","30","44","1.5714","3","2","1","0","2003-2004","middlebury"
"Shannon Tarrant","D","Fr","27","11","14","25","0.9259","1","4","0","0","2003-2004","middlebury"
"Emily McNamara","D","Fr","28","8","17","25","0.8929","2","2","0","0","2003-2004","middlebury"
"Abby Kurtz-Phelan","F","Fr","28","10","13","23","0.8214","4","4","0","0","2003-2004","middlebury"
"Shannon Sylvester","F","Fr","28","10","10","20","0.7143","1","2","2","0","2003-2004","middlebury"
"Jean Butler","F","Sr","28","5","15","20","0.7143","2","2","0","0","2003-2004","middlebury"
"Liz Yale-Loehr","F","So","24","8","10","18","0.7500","2","3","0","0","2003-2004","middlebury"
"Alison Graddock","F","Fr","26","9","5","14","0.5385","1","3","0","0","2003-2004","middlebury"
"Kristin Reid","F","Sr","28","4","10","14","0.5000","0","0","0","0","2003-2004","middlebury"
"Lindsay Jones","F","Jr","26","5","7","12","0.4615","0","1","0","0","2003-2004","middlebury"
"Molly Turco","D","Sr","26","0","11","11","0.4231","0","0","0","0","2003-2004","middlebury"
"Gloria Velez","F/D","So","26","6","4","10","0.3846","1","2","0","0","2003-2004","middlebury"
"Hannah Delong","F","So","17","4","6","10","0.5882","1","0","0","0","2003-2004","middlebury"
"Samantha Ritt","F","Fr","25","3","7","10","0.4000","0","0","0","0","2003-2004","middlebury"
"Heather Wende","D","Sr","27","1","6","7","0.2593","0","0","0","0","2003-2004","middlebury"
"Jen Yerigan","D","So","7","1","4","5","0.7143","0","0","0","0","2003-2004","middlebury"
"Rose Babst","D","Jr","26","1","3","4","0.1538","0","0","0","0","2003-2004","middlebury"
"Allison Liati","D","Jr","8","2","0","2","0.2500","1","0","0","0","2003-2004","middlebury"
"Elizabeth Johnston","F","So","3","1","1","2","0.6667","0","0","0","0","2003-2004","middlebury"
"Jackie Cohen","D","Jr","28","1","1","2","0.0714","0","0","0","0","2003-2004","middlebury"
"Ellen Sargent","D","Fr","12","0","1","1","0.0833","0","0","0","0","2003-2004","middlebury"
"Kati Madouros","G","Sr","14","0","0","0","0.0000","0","0","0","0","2003-2004","middlebury"
"Kate Kogut","G","So","15","0","0","0","0.0000","0","0","0","0","2003-2004","middlebury"
"Teresa Marchese","F","Jr","35","12","25","37","1.0571","4","4","0","0","2003-2004","mercyhurst"
"Samantha Shirley","F","So","36","16","20","36","1.0000","1","2","0","3","2003-2004","mercyhurst"
"Stefanie Bourbeau","F","Fr","36","12","8","20","0.5556","2","4","0","1","2003-2004","mercyhurst"
"Chrissy Yule","F","Jr","36","9","11","20","0.5556","3","3","0","0","2003-2004","mercyhurst"
"Jackie Jarrell","F","Fr","36","10","9","19","0.5278","2","0","0","0","2003-2004","mercyhurst"
"Sara McDonald","F","Jr","36","8","11","19","0.5278","4","1","1","1","2003-2004","mercyhurst"
"Lindsay Dellow","F","Jr","36","7","10","17","0.4722","0","1","0","0","2003-2004","mercyhurst"
"Michelle Bonello","D","Fr","36","5","12","17","0.4722","2","4","0","0","2003-2004","mercyhurst"
"Danielle Lansing","D","So","36","3","13","16","0.4444","0","2","0","1","2003-2004","mercyhurst"
"Lyndsay Barch","F","Sr","35","6","8","14","0.4000","0","1","0","0","2003-2004","mercyhurst"
"Julia Colizza","F","Fr","36","6","5","11","0.3056","2","3","0","0","2003-2004","mercyhurst"
"Ashley Pendleton","D","Fr","36","4","7","11","0.3056","2","2","0","0","2003-2004","mercyhurst"
"Britney Millar","F/D","Sr","36","2","7","9","0.2500","2","2","0","0","2003-2004","mercyhurst"
"Jill Nugent","D","Fr","36","2","5","7","0.1944","0","0","0","0","2003-2004","mercyhurst"
"Jessica Dillabough","F","Sr","35","2","4","6","0.1714","1","1","0","0","2003-2004","mercyhurst"
"Aimee Collins","D","So","35","2","3","5","0.1429","0","0","0","0","2003-2004","mercyhurst"
"Sarah Kurth","F","Fr","19","2","3","5","0.2632","0","0","0","0","2003-2004","mercyhurst"
"Justine Jackson","F","Fr","14","1","1","2","0.1429","1","0","0","0","2003-2004","mercyhurst"
"Desirae Clark","G","Jr","36","0","1","1","0.0278","0","0","0","0","2003-2004","mercyhurst"
"Rachelle Haight","D","Jr","13","0","0","0","0.0000","0","0","0","0","2003-2004","mercyhurst"
"Shivaun Siegl","G","So","3","0","0","0","0.0000","0","0","0","0","2003-2004","mercyhurst"
"Lesley McArthur","D","Fr","29","0","0","0","0.0000","0","0","0","0","2003-2004","mercyhurst"
"Krissy Wendell","F","So","36","36","42","78","2.1667","9","11","6","0","2003-2004","minnesota"
"Natalie Darwitz","F","So","26","27","37","64","2.4615","4","10","2","0","2003-2004","minnesota"
"Kelly Stephens","F","Jr","36","22","42","64","1.7778","6","4","1","0","2003-2004","minnesota"
"La Toya Clarke","F","Sr","36","20","21","41","1.1389","4","6","1","2","2003-2004","minnesota"
"Becky Wacker","F","Fr","36","14","7","21","0.5833","1","1","0","0","2003-2004","minnesota"
"Lyndsay Wall","D","Fr","18","6","15","21","1.1667","0","6","0","0","2003-2004","minnesota"
"Andrea Nichols","F","Fr","36","10","10","20","0.5556","1","0","0","0","2003-2004","minnesota"
"Ashley Albrecht","D","So","36","1","18","19","0.5278","0","0","0","0","2003-2004","minnesota"
"Noelle Sutton","F","Jr","36","11","6","17","0.4722","4","2","1","0","2003-2004","minnesota"
"Danielle Ashley","D","Fr","26","2","13","15","0.5769","0","1","0","0","2003-2004","minnesota"
"Melissa Coulombe","D","Sr","36","2","9","11","0.3056","0","0","0","0","2003-2004","minnesota"
"Chelsey Brodt","D","So","36","2","6","8","0.2222","0","0","0","0","2003-2004","minnesota"
"Allie Sanchez","F/D","So","36","1","4","5","0.1389","0","0","0","0","2003-2004","minnesota"
"Kelsey Bills","F/D","Sr","25","4","0","4","0.1600","1","0","0","0","2003-2004","minnesota"
"Krista Johnson","F/D","So","36","1","3","4","0.1111","0","0","0","0","2003-2004","minnesota"
"Jerilyn Glenn","F","Sr","35","1","2","3","0.0857","0","0","0","0","2003-2004","minnesota"
"Maggie Souba","F/D","Fr","32","0","2","2","0.0625","0","0","0","0","2003-2004","minnesota"
"Stacy Troumbly","D","Jr","35","1","0","1","0.0286","0","0","0","0","2003-2004","minnesota"
"Brenda Reinen","G","Jr","9","0","1","1","0.1111","0","0","0","0","2003-2004","minnesota"
"Jody Horak","G","Jr","28","0","1","1","0.0357","0","0","0","0","2003-2004","minnesota"
"Devon Nichols","F","So","33","9","21","30","0.9091","2","2","0","0","2003-2004","minnesota-state"
"Melanie Salatino","F","Jr","34","18","8","26","0.7647","1","11","0","0","2003-2004","minnesota-state"
"Autumn Conway","F","Fr","31","8","11","19","0.6129","3","2","0","1","2003-2004","minnesota-state"
"Katie Hainrich","F","So","33","9","7","16","0.4848","2","4","0","1","2003-2004","minnesota-state"
"Amanda Osborn","F","Sr","34","5","9","14","0.4118","1","0","1","1","2003-2004","minnesota-state"
"Amber Sharratt","D","So","33","2","12","14","0.4242","0","1","0","0","2003-2004","minnesota-state"
"Kearstin Solberg","F","Jr","34","4","9","13","0.3824","0","0","0","0","2003-2004","minnesota-state"
"Alycia Wilson","F","Fr","23","4","4","8","0.3478","2","0","1","0","2003-2004","minnesota-state"
"Andrea Jensrud","D","So","33","1","6","7","0.2121","0","1","0","0","2003-2004","minnesota-state"
"Shera Vis","F","Fr","30","4","2","6","0.2000","0","1","0","0","2003-2004","minnesota-state"
"Richelle St. Croix","D","Fr","32","2","3","5","0.1563","2","0","0","0","2003-2004","minnesota-state"
"Cara Hendry","F","Fr","32","1","4","5","0.1563","1","1","0","0","2003-2004","minnesota-state"
"Megan Jedinak","D","Fr","30","1","4","5","0.1667","1","0","0","0","2003-2004","minnesota-state"
"Lyndsay James","F","So","31","3","1","4","0.1290","1","1","0","0","2003-2004","minnesota-state"
"Kristina Koga","F","Jr","33","2","1","3","0.0909","0","1","0","0","2003-2004","minnesota-state"
"Sammy Jo Miller","D","Fr","29","2","1","3","0.1034","0","0","0","0","2003-2004","minnesota-state"
"Lindsay McCulloch","D","Jr","27","0","3","3","0.1111","0","0","0","0","2003-2004","minnesota-state"
"Shari Vogt","G","Sr","32","0","2","2","0.0625","0","0","0","0","2003-2004","minnesota-state"
"Jasey Porter","F","Fr","6","0","0","0","0.0000","0","0","0","0","2003-2004","minnesota-state"
"Brittany Wiger","F","Fr","17","0","0","0","0.0000","0","0","0","0","2003-2004","minnesota-state"
"Jen Jonsson","D","So","30","0","0","0","0.0000","0","0","0","0","2003-2004","minnesota-state"
"Kristin Hallett","D","Fr","10","0","0","0","0.0000","0","0","0","0","2003-2004","minnesota-state"
"Elaine Topolnisky","F","Jr","13","0","0","0","0.0000","0","0","0","0","2003-2004","minnesota-state"
"Laura Brennan","G","Fr","2","0","0","0","0.0000","0","0","0","0","2003-2004","minnesota-state"
"Lindsay Parsons","F","So","23","23","22","45","1.9565","3","5","2","0","2003-2004","neumann"
"Melissa Pacitti","C","Jr","21","20","12","32","1.5238","2","4","3","0","2003-2004","neumann"
"Jill Gray","LW","Jr","23","11","14","25","1.0870","2","2","1","0","2003-2004","neumann"
"Gabrielle Ward","D","Jr","23","2","15","17","0.7391","0","0","0","0","2003-2004","neumann"
"Michelle Gressett","F","So","18","3","11","14","0.7778","1","1","1","0","2003-2004","neumann"
"Nichelle Simon","D","Jr","23","4","7","11","0.4783","0","1","1","0","2003-2004","neumann"
"Andrea Darch","W","Jr","23","2","9","11","0.4783","0","1","0","0","2003-2004","neumann"
"Kelly Haniuk","F","Fr","11","5","5","10","0.9091","0","1","0","0","2003-2004","neumann"
"Melissa Singleton","W","Jr","23","5","4","9","0.3913","0","0","0","0","2003-2004","neumann"
"Sarah Hannan","F","Sr","23","4","4","8","0.3478","1","0","0","0","2003-2004","neumann"
"Lauren McFoy","F","So","23","5","2","7","0.3043","0","0","0","0","2003-2004","neumann"
"Carrie Stoler","F","Fr","11","3","3","6","0.5455","1","1","0","0","2003-2004","neumann"
"Katie Neuman","F","Fr","22","2","3","5","0.2273","0","0","0","0","2003-2004","neumann"
"Kelly Ranstead","F","Fr","20","2","1","3","0.1500","1","0","0","0","2003-2004","neumann"
"Kim Porcelli","D","So","23","0","3","3","0.1304","0","0","0","0","2003-2004","neumann"
"Karen DiSantis","F","So","23","1","1","2","0.0870","1","0","0","0","2003-2004","neumann"
"Stephanie Cole","D","Fr","8","0","2","2","0.2500","0","0","0","0","2003-2004","neumann"
"Lauren Voran","G","So","16","0","1","1","0.0625","0","0","0","0","2003-2004","neumann"
"Sara Crowther","","","9","0","1","1","0.1111","0","0","0","0","2003-2004","neumann"
"Laura Montesano","F","Fr","7","0","0","0","0.0000","0","0","0","0","2003-2004","neumann"
"Melissa Sanfilippo","G","Jr","7","0","0","0","0.0000","0","0","0","0","2003-2004","neumann"
"Stephanie Szydlowski","D","Fr","16","0","0","0","0.0000","0","0","0","0","2003-2004","neumann"
"Amanda Harich","D","So","21","0","0","0","0.0000","0","0","0","0","2003-2004","neumann"
"Amanda Hopper","G","Fr","4","0","0","0","0.0000","0","0","0","0","2003-2004","neumann"
"Michelle Kane","F","Fr","23","15","14","29","1.2609","2","4","0","1","2003-2004","new-england-college"
"Marissa Porri","F","So","25","13","16","29","1.1600","2","5","0","1","2003-2004","new-england-college"
"Ashley Koltenback","F","Fr","24","10","8","18","0.7500","3","2","0","0","2003-2004","new-england-college"
"Megan Tepper","D","Jr","26","3","14","17","0.6538","0","1","0","0","2003-2004","new-england-college"
"Ashley Watkins","F","Fr","26","8","6","14","0.5385","1","1","0","0","2003-2004","new-england-college"
"Mallory Berman","F","Fr","25","5","8","13","0.5200","0","2","0","0","2003-2004","new-england-college"
"Jennifer Gonzales","F","Fr","26","5","6","11","0.4231","0","1","0","0","2003-2004","new-england-college"
"Kate Sweeney","F/D","Jr","26","7","3","10","0.3846","0","1","0","1","2003-2004","new-england-college"
"Analiese Agliato","F","Fr","26","3","7","10","0.3846","0","0","0","0","2003-2004","new-england-college"
"Jessica Clute","D","Fr","26","0","9","9","0.3462","0","0","0","0","2003-2004","new-england-college"
"Britney Vogrin","F/D","Fr","20","2","6","8","0.4000","0","1","0","0","2003-2004","new-england-college"
"Makaila Sinclair","F","Fr","24","6","1","7","0.2917","4","2","0","1","2003-2004","new-england-college"
"Maren Worley","G","So","18","1","3","4","0.2222","0","0","0","0","2003-2004","new-england-college"
"Gina Costanzo","F","Jr","21","1","2","3","0.1429","0","0","0","0","2003-2004","new-england-college"
"Casey Greemore","D","So","23","1","1","2","0.0870","1","0","0","0","2003-2004","new-england-college"
"Caitlin Jordan","D","So","26","0","2","2","0.0769","0","0","0","0","2003-2004","new-england-college"
"Nissa Turner","D","Fr","25","0","2","2","0.0800","0","0","0","0","2003-2004","new-england-college"
"Raina Micciulli","F","So","10","1","0","1","0.1000","1","0","0","0","2003-2004","new-england-college"
"Julia Whalen","F","Jr","12","1","0","1","0.0833","0","0","0","0","2003-2004","new-england-college"
"Jacquelyn Parker","G","Fr","21","0","1","1","0.0476","0","0","0","0","2003-2004","new-england-college"
"Lauren Battaglia","G","Fr","3","0","0","0","0.0000","0","0","0","0","2003-2004","new-england-college"
"Christina Aiello","G","So","3","0","0","0","0.0000","0","0","0","0","2003-2004","new-england-college"
"Kirsten Mackenzie","D","Fr","22","0","0","0","0.0000","0","0","0","0","2003-2004","new-england-college"
"Lindsey Suprenard","F","Jr","1","0","0","0","0.0000","0","0","0","0","2003-2004","new-england-college"
"Kerry Ryan","D","So","4","0","0","0","0.0000","0","0","0","0","2003-2004","new-england-college"
"Terry Dotson","F","Fr","1","0","0","0","0.0000","0","0","0","0","2003-2004","new-england-college"
"Lindsay Hansen","F","So","32","11","29","40","1.2500","3","1","0","2","2003-2004","new-hampshire"
"Carolyn Gordon","F","Sr","36","23","16","39","1.0833","4","7","0","0","2003-2004","new-hampshire"
"Rebecca Paul","F","So","36","13","24","37","1.0278","1","5","0","0","2003-2004","new-hampshire"
"Stephanie Jones","F","Jr","35","16","17","33","0.9429","3","4","1","0","2003-2004","new-hampshire"
"Kristen Thomas","D","Sr","35","3","27","30","0.8571","0","1","0","0","2003-2004","new-hampshire"
"Nicole Hekle","F","Fr","36","12","15","27","0.7500","2","6","1","0","2003-2004","new-hampshire"
