"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Cara Zubko","D","So","35","2","5","7","0.2000","10","31","0","1","0","0","2013-2014","ohio-state"
"Kara Gust","D","So","37","0","6","6","0.1622","8","16","0","0","0","0","2013-2014","ohio-state"
"Melani Moylan","F","So","33","2","3","5","0.1515","9","29","0","0","0","0","2013-2014","ohio-state"
"Katie Matheny","F","Fr","22","3","1","4","0.1818","0","0","0","1","0","0","2013-2014","ohio-state"
"Annie Svedin","D","Sr","36","0","4","4","0.1111","8","27","0","0","0","0","2013-2014","ohio-state"
"Becky Allis","D","Sr","35","0","4","4","0.1143","10","31","0","0","0","0","2013-2014","ohio-state"
"Kayla Sullivan","F","Jr","36","2","1","3","0.0833","1","2","0","0","0","0","2013-2014","ohio-state"
"Breanne Grant","D","Fr","21","1","1","2","0.0952","5","10","0","0","0","0","2013-2014","ohio-state"
"Alexa Ranahan","D","Fr","35","1","0","1","0.0286","8","27","0","1","0","0","2013-2014","ohio-state"
"Hayley Studler","F","Fr","34","0","1","1","0.0294","12","35","0","0","0","0","2013-2014","ohio-state"
"Bryanna Neuwald","D","So","4","0","1","1","0.2500","0","0","0","0","0","0","2013-2014","ohio-state"
"Madison Marcotte","D","Sr","36","0","1","1","0.0278","3","17","0","0","0","0","2013-2014","ohio-state"
"Chelsea Knapp","G","Sr","13","0","0","0","0.0000","3","17","0","0","0","0","2013-2014","ohio-state"
"Lisa Steffes","G","Sr","26","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","ohio-state"
"Olivia Boersen","F","Sr","26","6","12","18","0.6923","14","28","1","4","0","0","2013-2014","oswego"
"Melissa Seamont","F","Sr","27","11","6","17","0.6296","6","12","5","3","3","0","2013-2014","oswego"
"Leslie Jarvis","D","Sr","27","5","9","14","0.5185","5","10","2","3","0","0","2013-2014","oswego"
"Emma Smetaniuk","F","Sr","27","6","6","12","0.4444","6","12","2","1","0","0","2013-2014","oswego"
"Kendall Appelbaum","D","Fr","27","6","5","11","0.4074","8","16","2","5","0","0","2013-2014","oswego"
"Ashley Lyman","F","Fr","27","4","7","11","0.4074","1","2","1","0","0","0","2013-2014","oswego"
"Mady Paul","F","Sr","27","3","6","9","0.3333","11","22","0","1","0","0","2013-2014","oswego"
"Bridget Hamlin","F","Fr","26","5","3","8","0.3077","7","14","1","2","0","0","2013-2014","oswego"
"Jocelyn St. Clair","D","Sr","27","4","4","8","0.2963","17","34","0","2","1","0","2013-2014","oswego"
"Megan Hagg","F","Sr","22","3","5","8","0.3636","7","14","1","2","0","0","2013-2014","oswego"
"Erika Truschke","F","Fr","27","3","4","7","0.2593","8","16","1","0","0","0","2013-2014","oswego"
"Bailee Goodon","F","So","17","3","4","7","0.4118","2","4","0","0","0","0","2013-2014","oswego"
"Chelsea Hunt","D","Sr","27","0","7","7","0.2593","9","18","0","0","0","0","2013-2014","oswego"
"Alli Ullrich","D","Fr","25","1","4","5","0.2000","2","4","0","1","0","0","2013-2014","oswego"
"Lizzy Marks","F","So","27","2","2","4","0.1481","5","10","0","0","0","0","2013-2014","oswego"
"Brennan Butler","F","Fr","20","1","3","4","0.2000","4","8","1","0","0","0","2013-2014","oswego"
"Alexa Aramburu","F","Fr","27","3","0","3","0.1111","3","6","0","0","0","0","2013-2014","oswego"
"Monica Patten","F","Fr","24","0","1","1","0.0417","3","6","0","0","0","0","2013-2014","oswego"
"Bridget Smith","G","Jr","8","0","1","1","0.1250","0","0","0","0","0","0","2013-2014","oswego"
"Monique Cornett","D","Jr","11","0","1","1","0.0909","2","4","0","0","0","0","2013-2014","oswego"
"Jayme McCreary","D","So","15","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","oswego"
"Tori Trovato","G","So","10","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","oswego"
"Catherine Cote","G","Sr","9","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","oswego"
"Josefine Jakobsen","F","Jr","36","14","19","33","0.9167","7","14","5","5","0","1","2013-2014","north-dakota"
"Meghan Dufault","F","So","31","12","16","28","0.9032","19","38","4","2","3","0","2013-2014","north-dakota"
"Michelle Karvinen","F","Sr","24","14","9","23","0.9583","4","8","2","2","1","1","2013-2014","north-dakota"
"Gracen Hirschy","D","Fr","36","9","13","22","0.6111","7","14","1","1","0","0","2013-2014","north-dakota"
"Susanna Tapani","F","Fr","24","8","12","20","0.8333","6","12","3","2","0","0","2013-2014","north-dakota"
"Becca Kohler","F","So","36","5","11","16","0.4444","12","24","0","2","0","0","2013-2014","north-dakota"
"Andrea Dalen","F","Jr","36","7","7","14","0.3889","0","0","2","2","1","0","2013-2014","north-dakota"
"Amy Menke","F","Fr","36","5","8","13","0.3611","8","16","1","0","0","0","2013-2014","north-dakota"
"Sam LaShomb","D","So","35","3","7","10","0.2857","17","45","0","1","0","0","2013-2014","north-dakota"
"Halli Krzyzaniak","D","Fr","36","2","8","10","0.2778","6","12","0","2","0","0","2013-2014","north-dakota"
"Tanja Eisenschmid","D","So","28","2","8","10","0.3571","8","16","1","0","0","0","2013-2014","north-dakota"
"Kayla Gardner","F","Fr","36","3","5","8","0.2222","7","14","0","0","0","0","2013-2014","north-dakota"
"Shannon Kaiser","F","Jr","36","2","5","7","0.1944","2","4","0","0","0","0","2013-2014","north-dakota"
"Layla Marvin","F","Jr","35","4","2","6","0.1714","1","2","0","1","0","0","2013-2014","north-dakota"
"Lisa Marvin","F","Fr","36","1","5","6","0.1667","8","16","1","0","0","0","2013-2014","north-dakota"
"Samantha Hanson","D","So","33","2","3","5","0.1515","6","12","0","0","0","0","2013-2014","north-dakota"
"Tori Williams","D","Jr","23","1","2","3","0.1304","11","22","0","0","0","0","2013-2014","north-dakota"
"Leah Jensen","F","Jr","12","0","2","2","0.1667","0","0","0","0","0","0","2013-2014","north-dakota"
"Kayla Berg","D","Sr","18","1","0","1","0.0556","2","4","0","0","0","0","2013-2014","north-dakota"
"Marissa Salo","F","So","28","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","north-dakota"
"Shelby Amsley-Benzie","G","Jr","23","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","north-dakota"
"Christina LaCombe","D","Jr","4","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","north-dakota"
"Lexie Shaw","G","Fr","14","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","north-dakota"
"Tori Charron","F","Sr","31","29","17","46","1.4839","4","8","10","10","0","1","2013-2014","norwich"
"Madyson Moore","F","Jr","22","14","4","18","0.8182","7","14","2","0","1","0","2013-2014","norwich"
"Emily MacKinnon","F","Sr","28","8","10","18","0.6429","13","26","1","2","0","0","2013-2014","norwich"
"Kaycie Anderson","F","Jr","31","5","13","18","0.5806","4","8","1","1","0","0","2013-2014","norwich"
"Brittany Sharman","D","Sr","30","1","17","18","0.6000","7","14","1","0","0","0","2013-2014","norwich"
"Kayla Parsons","D","Sr","31","0","18","18","0.5806","5","10","0","0","0","0","2013-2014","norwich"
"Marie-Philip Guay","D","Sr","28","6","10","16","0.5714","10","20","1","2","0","0","2013-2014","norwich"
"Haley Gibson","F","Sr","31","6","10","16","0.5161","5","10","0","2","0","0","2013-2014","norwich"
"Taylor Cross","D","So","29","3","13","16","0.5517","4","8","1","2","0","0","2013-2014","norwich"
"Adelle Murphy","F","Fr","31","4","11","15","0.4839","3","6","1","2","0","0","2013-2014","norwich"
"Meghan Papagno","F","Sr","30","9","4","13","0.4333","6","12","5","2","0","0","2013-2014","norwich"
"Madison Gallagher","D","So","29","2","9","11","0.3793","7","14","0","0","0","0","2013-2014","norwich"
"Vanessa Champagne","F/D","Jr","26","5","3","8","0.3077","2","4","1","2","0","0","2013-2014","norwich"
"Rachel Bellio","F","So","11","4","3","7","0.6364","1","2","0","2","0","0","2013-2014","norwich"
"Maggie Cross","D","So","26","2","4","6","0.2308","3","6","1","2","0","0","2013-2014","norwich"
"Kahnekaró:roks McComber","F","Fr","25","2","3","5","0.2000","3","6","1","0","0","0","2013-2014","norwich"
"Elle Kadel","F","Sr","26","1","4","5","0.1923","3","6","0","0","0","0","2013-2014","norwich"
"Alison Greene","F","So","25","3","1","4","0.1600","0","0","1","0","0","0","2013-2014","norwich"
"Nicolette Gosselin","F","So","23","2","2","4","0.1739","2","15","0","0","0","0","2013-2014","norwich"
"Kayla Lascelle","D","Sr","24","0","4","4","0.1667","1","2","0","0","0","0","2013-2014","norwich"
"Shalyn Pavlisko","F","Fr","11","2","0","2","0.1818","2","4","0","0","0","0","2013-2014","norwich"
"Liz Gemmiti","D","Jr","7","1","1","2","0.2857","0","0","0","1","0","0","2013-2014","norwich"
"Loren Carrier","G","So","14","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","norwich"
"Taylor Fairchild","G","Fr","19","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","norwich"
"Céleste Robert","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","norwich"
"Kelly Wallace","F","Sr","34","19","13","32","0.9412","12","24","3","3","2","1","2013-2014","northeastern"
"Paige Savage","F","So","33","7","22","29","0.8788","20","40","2","0","0","0","2013-2014","northeastern"
"Katie MacSorley","F","Sr","35","15","10","25","0.7143","20","40","4","4","2","0","2013-2014","northeastern"
"Brittany Esposito","F","Sr","24","14","10","24","1.0000","4","8","4","4","0","1","2013-2014","northeastern"
"Hayley Scamurra","F","Fr","29","7","15","22","0.7586","13","26","1","1","0","0","2013-2014","northeastern"
"Heather Mottau","D","Fr","35","5","14","19","0.5429","17","34","0","2","0","1","2013-2014","northeastern"
"Colleen Murphy","D","Jr","35","5","12","17","0.4857","10","20","0","0","0","1","2013-2014","northeastern"
"Claire Santostefano","F","Sr","27","3","10","13","0.4815","5","10","1","0","0","0","2013-2014","northeastern"
"Hayley Masters","F","Fr","34","3","9","12","0.3529","6","12","2","1","0","0","2013-2014","northeastern"
"Tori Hickel","F","So","33","2","8","10","0.3030","17","34","0","1","0","0","2013-2014","northeastern"
"Chelsey Goldberg","F","Jr","34","3","6","9","0.2647","0","0","0","0","2","0","2013-2014","northeastern"
"Maggie Brennolt","D","Sr","35","3","5","8","0.2286","8","16","1","0","0","0","2013-2014","northeastern"
"Sonia St. Martin","D","Sr","35","2","5","7","0.2000","15","30","0","1","0","0","2013-2014","northeastern"
"Melissa Haganey","F","Fr","35","2","3","5","0.1429","5","10","0","0","0","0","2013-2014","northeastern"
"Chelsiea Goll","F","Jr","16","2","1","3","0.1875","2","4","0","0","0","0","2013-2014","northeastern"
"Lucie Povova","F","Jr","9","1","1","2","0.2222","3","6","0","0","0","0","2013-2014","northeastern"
"Chloé Desjardins","G","Jr","34","0","2","2","0.0588","0","0","0","0","0","0","2013-2014","northeastern"
"Maggie DiMasi","D","Sr","14","1","0","1","0.0714","7","14","1","0","0","0","2013-2014","northeastern"
"Bella Sinsigalli","D","Fr","9","0","1","1","0.1111","4","8","0","0","0","0","2013-2014","northeastern"
"Jordan Hampton","D","So","6","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","northeastern"
"Ann Doherty","D","Jr","5","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","northeastern"
"Sarah Foss","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","northeastern"
"Hannah Hoenshell","F","So","36","5","12","17","0.4722","2","4","2","0","0","0","2013-2014","penn-state"
"Laura Bowman","F","Fr","36","10","6","16","0.4444","11","22","1","1","0","0","2013-2014","penn-state"
"Shannon Yoxheimer","F","So","36","8","8","16","0.4444","8","16","0","2","0","0","2013-2014","penn-state"
"Taylor Gross","F","Sr","36","7","8","15","0.4167","2","4","1","2","0","0","2013-2014","penn-state"
"Amy Petersen","F","Fr","36","5","10","15","0.4167","1","2","0","1","0","0","2013-2014","penn-state"
"Jordin Pardoski","D","So","36","3","5","8","0.2222","14","28","0","1","0","0","2013-2014","penn-state"
"Jill Holdcroft","F","So","36","4","3","7","0.1944","7","14","0","1","1","0","2013-2014","penn-state"
"Sarah Nielsen","F","Fr","36","1","5","6","0.1667","8","16","0","0","0","0","2013-2014","penn-state"
"Kelly Seward","D","Fr","35","3","1","4","0.1143","8","16","0","2","0","0","2013-2014","penn-state"
"Emily Laurenzi","F","So","36","0","3","3","0.0833","11","22","0","0","0","0","2013-2014","penn-state"
"Kendra Rasmussen","F","So","30","1","1","2","0.0667","2","4","0","0","0","0","2013-2014","penn-state"
"Jess Desorcie","F","Jr","34","1","1","2","0.0588","3","6","0","0","0","0","2013-2014","penn-state"
"Jenna Welch","F","Sr","36","1","1","2","0.0556","14","28","0","0","0","0","2013-2014","penn-state"
"Paige Jahnke","D","So","34","0","2","2","0.0588","9","18","0","0","0","0","2013-2014","penn-state"
"Lindsay Reihl","D","Sr","35","0","1","1","0.0286","4","8","0","0","0","0","2013-2014","penn-state"
"Jeanette Bateman","F/D","So","35","0","1","1","0.0286","5","10","0","0","0","0","2013-2014","penn-state"
"Nicole Paniccia","G","Sr","22","0","1","1","0.0455","0","0","0","0","0","0","2013-2014","penn-state"
"Birdie Shaw","F","So","22","0","1","1","0.0455","6","12","0","0","0","0","2013-2014","penn-state"
"Madison Smiddy","D","Jr","5","0","1","1","0.2000","1","2","0","0","0","0","2013-2014","penn-state"
"Tess Weaver","F","Jr","4","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","penn-state"
"Sarah Wilkie","D","So","19","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","penn-state"
"Celine Whitlinger","G","So","15","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","penn-state"
"Micayla Catanzariti","F","So","18","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","penn-state"
"Stephanie Walkom","D","So","13","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","penn-state"
"Chelsea VanGlahn","F","Sr","30","14","22","36","1.2000","14","28","5","1","1","0","2013-2014","plattsburgh"
"Bridget Balisy","F","So","30","16","19","35","1.1667","9","18","2","0","0","0","2013-2014","plattsburgh"
"Shannon Stewart","F","Jr","29","16","18","34","1.1724","5","10","2","4","0","0","2013-2014","plattsburgh"
"Ali Vakos","F","Sr","30","13","21","34","1.1333","2","4","2","1","0","1","2013-2014","plattsburgh"
"Giovanna Senese","F","So","30","14","15","29","0.9667","5","10","5","1","0","0","2013-2014","plattsburgh"
"Jordan Caldwell","F","Sr","30","14","14","28","0.9333","5","10","2","6","0","0","2013-2014","plattsburgh"
"Allison Era","D","Sr","30","4","23","27","0.9000","8","16","1","1","0","0","2013-2014","plattsburgh"
"Jenny Kistner","F","Sr","30","12","11","23","0.7667","17","34","2","2","0","0","2013-2014","plattsburgh"
"Alyssa Parke","D","Jr","28","13","9","22","0.7857","11","22","3","7","1","0","2013-2014","plattsburgh"
"Tyne Gove","F","Jr","29","6","14","20","0.6897","1","2","1","0","0","0","2013-2014","plattsburgh"
"Katelyn Turk","F","Fr","30","5","12","17","0.5667","4","8","0","0","0","0","2013-2014","plattsburgh"
"Morgan MacInnis","F","Jr","30","2","11","13","0.4333","4","8","1","0","0","0","2013-2014","plattsburgh"
"Andrea Ziesmann","F","So","29","4","8","12","0.4138","5","10","0","0","0","0","2013-2014","plattsburgh"
"Caitlin Gilligan","D","So","29","2","10","12","0.4138","1","2","0","0","0","0","2013-2014","plattsburgh"
"Julia Duquette","D","Fr","25","2","8","10","0.4000","4","8","0","0","0","0","2013-2014","plattsburgh"
"Melissa Ames","D","Fr","24","6","2","8","0.3333","0","0","1","0","1","0","2013-2014","plattsburgh"
"Jordan Lipson","F","Fr","25","3","5","8","0.3200","2","4","1","0","0","0","2013-2014","plattsburgh"
"Mia Favretto","D","Jr","30","1","7","8","0.2667","4","8","0","0","0","0","2013-2014","plattsburgh"
"Maggie Kolcon","D","Fr","4","1","1","2","0.5000","0","0","0","0","0","0","2013-2014","plattsburgh"
"Lizzie Aveson","F","Fr","3","0","2","2","0.6667","0","0","0","0","0","0","2013-2014","plattsburgh"
"Ally Ross","G","Jr","3","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","plattsburgh"
"Sara Lanni","D","So","11","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","plattsburgh"
"Sydney Aveson","G","Sr","24","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","plattsburgh"
"Emma Rutherford","F","Jr","1","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","plattsburgh"
"Camille Leonard","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","plattsburgh"
"Denna Laing","F","Sr","31","13","14","27","0.8710","6","12","1","1","3","0","2013-2014","princeton"
"Sally Butler","F","Sr","31","6","17","23","0.7419","4","8","0","3","0","0","2013-2014","princeton"
"Brianna Leahy","F","Jr","31","8","13","21","0.6774","6","12","3","1","0","0","2013-2014","princeton"
"Ali Pankowski","D","Jr","31","6","10","16","0.5161","28","56","2","3","0","1","2013-2014","princeton"
"Rose Alleva","D","Sr","29","6","10","16","0.5517","3","6","1","3","0","1","2013-2014","princeton"
"Jaimie McDonell","F","So","28","6","9","15","0.5357","4","8","2","1","0","0","2013-2014","princeton"
"Cassidy Tucker","F","Fr","26","7","6","13","0.5000","2","4","1","1","2","0","2013-2014","princeton"
"Gabie Figueroa","D","Sr","30","1","12","13","0.4333","17","34","0","1","0","0","2013-2014","princeton"
"Hilary Lloyd","F","Fr","31","3","8","11","0.3548","6","12","1","1","0","0","2013-2014","princeton"
"Olivia Mucha","F","Sr","13","7","3","10","0.7692","6","12","0","0","1","1","2013-2014","princeton"
"Kelsey Koelzer","F","Fr","31","6","4","10","0.3226","13","29","2","4","0","0","2013-2014","princeton"
"Fiona McKenna","F","Fr","20","4","2","6","0.3000","3","6","0","1","0","0","2013-2014","princeton"
"Cristin Shanahan","F","So","31","3","2","5","0.1613","2","4","1","0","1","0","2013-2014","princeton"
"Brianne Mahoney","D","Jr","31","1","2","3","0.0968","8","16","0","0","0","0","2013-2014","princeton"
"Molly Strabley","F","Fr","29","0","3","3","0.1034","11","22","0","0","0","0","2013-2014","princeton"
"Karen MacDonald","D","So","31","0","1","1","0.0323","3","6","0","0","0","0","2013-2014","princeton"
"Morgan Sly","F","Fr","31","0","1","1","0.0323","2","4","0","0","0","0","2013-2014","princeton"
"Maddie Peake","F","So","28","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","princeton"
"Audrey Potts","F","Fr","31","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","princeton"
"Kimberly Newell","G","So","29","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","princeton"
"Ashley Holt","G","Jr","5","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","princeton"
"Marisa Zamrock","F","So","17","5","6","11","0.6471","6","12","0","1","3","1","2013-2014","plymouth-state"
"Kelsey Lynch","F","So","25","4","4","8","0.3200","3","6","1","1","0","0","2013-2014","plymouth-state"
"Meghan Cassidy","F","Sr","24","4","4","8","0.3333","2","4","0","2","0","0","2013-2014","plymouth-state"
"Kelsey Cosby","F","Jr","24","2","5","7","0.2917","9","18","0","1","0","0","2013-2014","plymouth-state"
"Kate Banys","F","Jr","26","1","5","6","0.2308","6","12","1","0","0","0","2013-2014","plymouth-state"
"Cortney Sollows","D","Jr","24","0","6","6","0.2500","16","32","0","0","0","0","2013-2014","plymouth-state"
"Olivia Leon","F","So","25","4","1","5","0.2000","6","12","0","1","0","0","2013-2014","plymouth-state"
"Justine Gelinas","F","Fr","19","4","0","4","0.2105","2","4","0","0","0","0","2013-2014","plymouth-state"
"Haley Branovan","D","Fr","22","2","2","4","0.1818","0","0","0","0","1","0","2013-2014","plymouth-state"
"Jane Baruch","F","Sr","18","1","3","4","0.2222","1","2","0","0","0","0","2013-2014","plymouth-state"
"Gracie Shewell","D","Fr","22","0","4","4","0.1818","6","12","0","0","0","0","2013-2014","plymouth-state"
"Emily Auby","F","Fr","23","2","1","3","0.1304","1","2","0","2","0","0","2013-2014","plymouth-state"
"Tasha Wyatt","D","Sr","23","1","2","3","0.1304","23","46","1","1","0","0","2013-2014","plymouth-state"
"Jamie O'Brien","F","Sr","24","1","2","3","0.1250","7","14","0","0","0","0","2013-2014","plymouth-state"
"Shannon Hickey","F","Fr","16","2","0","2","0.1250","2","4","1","1","0","0","2013-2014","plymouth-state"
"Sara Huff","D","Fr","13","1","1","2","0.1538","4","8","0","1","0","0","2013-2014","plymouth-state"
"Kelsey Maguire","F","Sr","22","1","1","2","0.0909","3","6","0","0","0","0","2013-2014","plymouth-state"
"Stephanie Newmark","D","Sr","25","0","2","2","0.0800","0","0","0","0","0","0","2013-2014","plymouth-state"
"Carrie Baruch","D","Sr","21","1","0","1","0.0476","8","16","1","0","0","0","2013-2014","plymouth-state"
"Allison Collins","F","Sr","13","1","0","1","0.0769","0","0","0","0","0","0","2013-2014","plymouth-state"
"Lauren Connelly","F","Fr","8","0","1","1","0.1250","0","0","0","0","0","0","2013-2014","plymouth-state"
"Christina Behr","D","Fr","5","0","0","0","0.0000","6","12","0","0","0","0","2013-2014","plymouth-state"
"Jennifer Wisiewski","G","So","3","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","plymouth-state"
"Nicole Crandle","G","Sr","2","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","plymouth-state"
"Rachael Pius","F","Fr","5","0","0","0","0.0000","2","4","0","0","0","0","2013-2014","plymouth-state"
"Frédérike Brazeau Lalonde","F","Fr","11","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","plymouth-state"
"Ali Ponte","G","Sr","23","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","plymouth-state"
"Ali Myers","F","Sr","13","0","0","0","0.0000","3","6","0","0","0","0","2013-2014","plymouth-state"
"Haley Frade","F","Jr","35","7","18","25","0.7143","3","6","1","2","0","0","2013-2014","providence"
"Corinne Buie","F","Sr","21","7","17","24","1.1429","14","28","1","5","0","0","2013-2014","providence"
"Cassidy Carels","F","Fr","35","14","7","21","0.6000","10","20","3","5","0","0","2013-2014","providence"
"Beth Hanrahan","F","Jr","35","10","10","20","0.5714","5","10","1","5","2","1","2013-2014","providence"
"Molly Illikainen","F","So","35","6","12","18","0.5143","20","40","0","0","1","0","2013-2014","providence"
"Lexi Romanchuk","D","So","35","4","13","17","0.4857","14","28","3","1","0","0","2013-2014","providence"
"Janine Weber","F","Sr","35","6","5","11","0.3143","11","22","1","0","0","0","2013-2014","providence"
"Brooke Simpson","F","Jr","35","0","11","11","0.3143","1","2","0","0","0","0","2013-2014","providence"
"Allison Micheletti","F","Jr","35","6","3","9","0.2571","5","10","0","0","1","0","2013-2014","providence"
"Rebecca Morse","D","Sr","34","3","6","9","0.2647","9","18","0","0","0","0","2013-2014","providence"
"Maggie Pendleton","D","Sr","31","2","7","9","0.2903","11","22","0","1","0","0","2013-2014","providence"
"Brittney Thunstrom","F","So","35","2","7","9","0.2571","20","51","1","0","0","0","2013-2014","providence"
"Courtney Kukowski","F","So","30","3","3","6","0.2000","2","4","0","0","0","0","2013-2014","providence"
"Liv Halvorson","D/F","Fr","34","1","5","6","0.1765","15","41","0","0","0","0","2013-2014","providence"
"Stephanie DeMars","F","Sr","35","3","2","5","0.1429","2","4","0","0","0","0","2013-2014","providence"
"Victoria Virtue","D","Jr","35","2","1","3","0.0857","12","24","0","0","0","0","2013-2014","providence"
"Lexi Slattery","D","So","18","1","1","2","0.1111","3","6","0","0","0","0","2013-2014","providence"
"Kendra Goodrich","D/F","Fr","33","0","2","2","0.0606","13","26","0","0","0","0","2013-2014","providence"
"Allie Morse","G","So","2","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","providence"
"Sarah Bryant","G","So","32","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","providence"
"Nina Riley","G","Sr","6","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","providence"
"Arianna Reid","D/F","Fr","32","0","0","0","0.0000","6","12","0","0","0","0","2013-2014","providence"
"Ariana Buxman","D","Fr","7","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","providence"
"Kelly Babstock","F","Sr","37","19","30","49","1.3243","16","32","4","5","0","1","2013-2014","quinnipiac"
"Shiann Darkangelo","F","Jr","37","23","17","40","1.0811","8","16","5","4","1","0","2013-2014","quinnipiac"
"Emma Woods","F","Fr","37","13","12","25","0.6757","5","10","2","2","0","0","2013-2014","quinnipiac"
"Amanda Colin","F","Sr","37","8","13","21","0.5676","9","18","3","1","0","1","2013-2014","quinnipiac"
"Nicole Connery","F","So","33","6","13","19","0.5758","18","36","1","0","0","0","2013-2014","quinnipiac"
"Cydney Roesler","D","So","37","3","14","17","0.4595","14","28","0","2","0","0","2013-2014","quinnipiac"
"Morgan Fritz-Ward","F","Jr","37","9","6","15","0.4054","9","18","3","0","0","0","2013-2014","quinnipiac"
"Meghan Turner","F","Fr","37","5","8","13","0.3514","6","12","0","0","0","0","2013-2014","quinnipiac"
"Nicole Brown","F","So","37","3","8","11","0.2973","3","6","2","0","0","0","2013-2014","quinnipiac"
"Kristen Tamberg","D","So","37","2","6","8","0.2162","2","4","0","1","0","0","2013-2014","quinnipiac"
"Taryn Baumgardt","D","Fr","37","1","6","7","0.1892","3","6","0","1","0","0","2013-2014","quinnipiac"
"Lindsey West","D","So","37","2","4","6","0.1622","0","0","1","0","0","0","2013-2014","quinnipiac"
"Anna Borgfeldt","F","Jr","22","2","2","4","0.1818","3","6","1","1","0","0","2013-2014","quinnipiac"
"Shelby Wignall","D","Sr","37","1","3","4","0.1081","4","8","0","0","0","0","2013-2014","quinnipiac"
"Olivia Brackett","F","Sr","37","1","3","4","0.1081","2","4","0","0","0","0","2013-2014","quinnipiac"
"Emma Greco","D","Fr","37","0","3","3","0.0811","7","14","0","0","0","0","2013-2014","quinnipiac"
"Ashley Winslow","G","Sr","1","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","quinnipiac"
"Danielle Marmer","F","Fr","29","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","quinnipiac"
"Elena Orlando","F","Sr","20","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","quinnipiac"
"Chelsea Laden","G","Jr","34","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","quinnipiac"
"Mika Nervick","F","Fr","29","0","0","0","0.0000","1","2","0","0","0","0","2013-2014","quinnipiac"
"Olivia Agostinelli","F","So","15","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","quinnipiac"
"Sydney Rossman","G","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2013-2014","quinnipiac"
"Alexa Gruschow","F","So","32","7","13","20","0.6250","19","38","2","1","0","1","2013-2014","rensselaer"
"Jordan Smelker","F","Sr","31","5","14","19","0.6129","14","28","0","2","0","1","2013-2014","rensselaer"
"Lauren Wash","F","So","33","12","5","17","0.5152","3","6","2","2","0","0","2013-2014","rensselaer"
"Ali Svoboda","F","Jr","33","7","9","16","0.4848","11","30","0","1","0","1","2013-2014","rensselaer"
"Taylor Mahoney","F","Jr","33","8","7","15","0.4545","14","28","1","4","1","0","2013-2014","rensselaer"
"Heidi Huhtamäki","D","Fr","29","3","12","15","0.5172","3","6","0","1","0","0","2013-2014","rensselaer"
"Mari Mankey","F","So","33","5","9","14","0.4242","10","20","1","2","0","0","2013-2014","rensselaer"
"Laura Horwood","F","Fr","33","6","4","10","0.3030","9","18","2","1","0","0","2013-2014","rensselaer"
"Toni Sanders","F","Sr","33","6","4","10","0.3030","3","6","1","3","0","0","2013-2014","rensselaer"
"Kathryn Schilter","D","Jr","32","2","8","10","0.3125","8","16","0","2","0","0","2013-2014","rensselaer"
"Madison Marzario","D","Sr","33","4","5","9","0.2727","26","52","1","3","0","0","2013-2014","rensselaer"
"Katie Rooney","F","Fr","32","1","6","7","0.2188","1","2","0","0","0","0","2013-2014","rensselaer"
