"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Courtney Carey","D","So","23","1","2","3","0.1304","3","6","0","0","0","0","2009-2010","nichols"
"Lauren Lepore","F","Fr","9","1","2","3","0.3333","6","12","0","1","0","0","2009-2010","nichols"
"Ashley Nolan","D","Sr","23","0","2","2","0.0870","8","16","0","0","0","0","2009-2010","nichols"
"Stacey McGrath","F","Fr","25","0","2","2","0.0800","1","2","0","0","0","0","2009-2010","nichols"
"Mary Michaud","F","So","12","1","0","1","0.0833","3","6","0","0","0","0","2009-2010","nichols"
"Kayla Latham","F","Sr","24","0","1","1","0.0417","8","16","0","0","0","0","2009-2010","nichols"
"Briana DellaMura","F","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","nichols"
"Samantha Cormier","D","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","nichols"
"Melanie Spears","G","Fr","9","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","nichols"
"Brittany Tremont","F","So","5","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","nichols"
"Sydney Gilbert","F","Jr","25","0","0","0","0.0000","9","18","0","0","0","0","2009-2010","nichols"
"Melisa Bianchi","D","Sr","24","0","0","0","0.0000","4","8","0","0","0","0","2009-2010","nichols"
"Christine Mazza","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","nichols"
"Melissa Mansfield","G","Sr","7","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","nichols"
"Christine Rigosi","G","Jr","13","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","nichols"
"Kristi Kehoe","F","Jr","33","12","14","26","0.7879","11","22","2","5","0","0","2009-2010","northeastern"
"Brittany Esposito","F","Fr","33","10","11","21","0.6364","9","18","2","3","1","0","2009-2010","northeastern"
"Alyssa Wohlfeiler","F","Jr","32","10","10","20","0.6250","10","20","4","1","0","0","2009-2010","northeastern"
"Lindsay Berman","F","Sr","33","8","12","20","0.6061","13","26","3","2","0","1","2009-2010","northeastern"
"Annie Hogan","F","Sr","33","7","13","20","0.6061","9","18","1","2","0","0","2009-2010","northeastern"
"Casey Pickett","F","Fr","33","10","7","17","0.5152","3","6","1","3","0","1","2009-2010","northeastern"
"Rachel Llanes","F","Fr","33","6","7","13","0.3939","9","18","1","1","0","0","2009-2010","northeastern"
"Kelly Wallace","F","Fr","25","6","6","12","0.4800","6","12","0","0","0","0","2009-2010","northeastern"
"Katy Applin","D","Sr","33","1","8","9","0.2727","8","16","1","1","0","0","2009-2010","northeastern"
"Julia Marty","D","Jr","20","1","6","7","0.3500","7","14","0","0","0","0","2009-2010","northeastern"
"Stephanie Gavronsky","D","So","33","1","6","7","0.2121","13","26","0","0","0","0","2009-2010","northeastern"
"Lori Antflick","F","Jr","32","4","2","6","0.1875","0","0","2","0","0","0","2009-2010","northeastern"
"Kasey Cedorchuk","D","Sr","28","0","5","5","0.1786","8","16","0","0","0","0","2009-2010","northeastern"
"Siena Falino","F","Fr","30","0","5","5","0.1667","3","6","0","0","0","0","2009-2010","northeastern"
"Ginny Berg","D","Sr","32","0","3","3","0.0938","13","26","0","0","0","0","2009-2010","northeastern"
"Lindsay Domaas","D","Fr","22","1","0","1","0.0455","8","16","0","0","0","0","2009-2010","northeastern"
"Casie Fields","D","Fr","28","1","0","1","0.0357","4","19","0","0","0","0","2009-2010","northeastern"
"Cassie Sperry","F","Sr","33","0","1","1","0.0303","0","0","0","0","0","0","2009-2010","northeastern"
"Danielle Kerr","F","Fr","24","0","1","1","0.0417","0","0","0","0","0","0","2009-2010","northeastern"
"Florence Schelling","G","So","21","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","northeastern"
"Leah Sulyma","G","Jr","13","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","northeastern"
"Autumn Prouty","F","Jr","19","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","northeastern"
"Alyssa Wiebe","F","So","34","9","21","30","0.8824","20","40","1","0","1","0","2009-2010","north-dakota"
"Sara Dagenais","F","So","34","10","9","19","0.5588","11","22","2","1","0","0","2009-2010","north-dakota"
"Mary Loken","F","Fr","34","7","9","16","0.4706","11","22","1","2","0","0","2009-2010","north-dakota"
"Ashley Furia","F","Fr","34","6","8","14","0.4118","11","22","1","1","0","0","2009-2010","north-dakota"
"Holly Perkins","F","Fr","20","6","4","10","0.5000","9","18","1","2","0","1","2009-2010","north-dakota"
"Margot Miller","F","So","34","4","6","10","0.2941","8","16","0","2","1","0","2009-2010","north-dakota"
"Kelly Lewis","D","Jr","34","1","9","10","0.2941","12","24","1","1","0","0","2009-2010","north-dakota"
"Jordan Slavin","D","Fr","34","3","4","7","0.2059","16","32","0","0","0","0","2009-2010","north-dakota"
"Candace Molle","D","Fr","31","1","6","7","0.2258","16","43","0","0","0","0","2009-2010","north-dakota"
"Stephanie Roy","F","Jr","20","3","3","6","0.3000","5","10","0","1","0","0","2009-2010","north-dakota"
"Megan Gilbert","F","Fr","34","1","5","6","0.1765","3","6","0","0","0","0","2009-2010","north-dakota"
"Susanne Fellner","D","Sr","34","3","2","5","0.1471","7","14","0","2","0","0","2009-2010","north-dakota"
"Ashley Holmes","D","So","31","1","4","5","0.1613","6","12","0","0","0","0","2009-2010","north-dakota"
"Alex Williams","F","Sr","29","3","1","4","0.1379","7","17","0","1","0","0","2009-2010","north-dakota"
"Kelsey Ketcher","F","So","34","1","2","3","0.0882","8","16","1","0","0","0","2009-2010","north-dakota"
"Janet Babchishin","F","Jr","11","1","1","2","0.1818","0","0","0","0","0","0","2009-2010","north-dakota"
"Allison Parizek","F","Fr","34","1","1","2","0.0588","10","20","0","0","0","0","2009-2010","north-dakota"
"Cassandra Flanagan","D","Sr","34","0","2","2","0.0588","27","54","0","0","0","0","2009-2010","north-dakota"
"Jessica Harren","F","Fr","33","0","1","1","0.0303","0","0","0","0","0","0","2009-2010","north-dakota"
"Brittany Kirkham","G","Sr","5","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","north-dakota"
"Alanna Moir","D","Fr","11","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","north-dakota"
"Stephanie Ney","G","So","14","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","north-dakota"
"Jorid Dagfinrud","G","So","22","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","north-dakota"
"Julie Fortier","F","So","31","23","17","40","1.2903","14","28","5","6","1","0","2009-2010","norwich"
"Sophie Leclerc","F","Sr","31","14","23","37","1.1935","0","0","3","3","0","0","2009-2010","norwich"
"Kelsey Cone","F","Jr","31","10","13","23","0.7419","5","10","4","3","0","0","2009-2010","norwich"
"Melissa Rundlett","D","So","31","11","11","22","0.7097","6","12","1","6","1","0","2009-2010","norwich"
"Amanda Wilks","D","So","31","9","13","22","0.7097","20","40","2","3","0","0","2009-2010","norwich"
"Brittane Michaud","F","Jr","29","10","6","16","0.5517","1","2","2","1","0","1","2009-2010","norwich"
"Sarah Scardino","F","Jr","29","7","9","16","0.5517","12","24","1","1","0","1","2009-2010","norwich"
"Caitie Banfield","D","So","29","4","10","14","0.4828","8","16","0","0","1","0","2009-2010","norwich"
"Sarianne Lynn","D","So","30","2","9","11","0.3667","4","8","0","0","0","0","2009-2010","norwich"
"Bianca Bogda","F","Fr","27","5","4","9","0.3333","9","18","0","0","0","0","2009-2010","norwich"
"Katie Leupp","F","Sr","29","3","6","9","0.3103","3","6","0","0","0","0","2009-2010","norwich"
"Jacqueline Perez","F","Fr","30","2","7","9","0.3000","3","6","0","0","0","0","2009-2010","norwich"
"Emily Goff","F","Jr","25","1","8","9","0.3600","6","12","0","0","0","0","2009-2010","norwich"
"Brittany Casey","D","Fr","24","3","4","7","0.2917","3","6","1","0","0","0","2009-2010","norwich"
"Felicia Desorcie","F","So","17","3","4","7","0.4118","2","4","0","2","0","0","2009-2010","norwich"
"Courtney Parisot","F","Fr","27","4","2","6","0.2222","5","10","1","0","0","0","2009-2010","norwich"
"Mollie Fitzpatrick","D","So","19","2","3","5","0.2632","7","14","0","0","0","0","2009-2010","norwich"
"Ashley Cassan","F","Jr","7","2","3","5","0.7143","0","0","0","1","0","0","2009-2010","norwich"
"Shannon Silver","D","Sr","25","0","3","3","0.1200","9","18","0","0","0","0","2009-2010","norwich"
"Stephanie Invernizzi","F","Fr","10","1","1","2","0.2000","0","0","0","0","0","0","2009-2010","norwich"
"Danielle Del Dotto","F","So","20","1","1","2","0.1000","6","12","0","0","0","0","2009-2010","norwich"
"Danielle LaSpina","D","Jr","7","0","2","2","0.2857","1","2","0","0","0","0","2009-2010","norwich"
"Suzanne Whitaker","F","So","5","0","1","1","0.2000","0","0","0","0","0","0","2009-2010","norwich"
"Chiara Traversa","G","So","11","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","norwich"
"Annie DiVito","F","Sr","14","0","0","0","0.0000","3","6","0","0","0","0","2009-2010","norwich"
"Cindy Fortin","G","Jr","21","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","norwich"
"Hokey Langan","F","Fr","37","25","28","53","1.4324","18","36","3","7","0","2","2009-2010","ohio-state"
"Laura McIntosh","F","So","37","10","35","45","1.2162","15","30","0","2","0","0","2009-2010","ohio-state"
"Natalie Spooner","F","So","35","22","22","44","1.2571","8","16","5","9","1","0","2009-2010","ohio-state"
"Raelyn LaRocque","F","Sr","37","12","24","36","0.9730","25","50","2","4","0","0","2009-2010","ohio-state"
"Rachel Davis","D","Sr","37","6","15","21","0.5676","28","56","0","1","0","0","2009-2010","ohio-state"
"Kelly Wild","D","So","36","5","16","21","0.5833","19","38","1","4","0","0","2009-2010","ohio-state"
"Melissa Feste","F","So","35","10","10","20","0.5714","11","22","1","2","0","0","2009-2010","ohio-state"
"Paige Semenza","F","Fr","34","4","9","13","0.3824","20","40","0","1","0","0","2009-2010","ohio-state"
"Kim Theut","F","So","32","7","5","12","0.3750","11","30","1","3","0","0","2009-2010","ohio-state"
"Minttu Tuominen","F","Fr","23","6","5","11","0.4783","4","8","1","2","0","0","2009-2010","ohio-state"
"Shannon Reilly","D","Jr","35","1","10","11","0.3143","18","36","0","0","0","0","2009-2010","ohio-state"
"Christina Mancuso","F","Jr","37","4","6","10","0.2703","11","22","1","0","1","0","2009-2010","ohio-state"
"Brittany Carlson","D","So","37","3","6","9","0.2432","13","26","1","0","0","0","2009-2010","ohio-state"
"Teal Bishop","D","Jr","37","3","5","8","0.2162","15","30","0","1","0","0","2009-2010","ohio-state"
"Tina Hollowell","F","Fr","37","1","3","4","0.1081","4","8","0","0","0","0","2009-2010","ohio-state"
"Sandy Nelson","D","Jr","37","1","3","4","0.1081","1","2","0","0","0","0","2009-2010","ohio-state"
"Jenna Kilpatrick","F","Jr","24","2","1","3","0.1250","1","2","1","0","0","0","2009-2010","ohio-state"
"Liz Rizzo","F","Fr","32","0","1","1","0.0313","0","0","0","0","0","0","2009-2010","ohio-state"
"Michele Tonnessen","F","Sr","21","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","ohio-state"
"Chelsea Knapp","G","Fr","35","0","0","0","0.0000","2","4","0","0","0","0","2009-2010","ohio-state"
"Barbara Bilko","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","ohio-state"
"Deidre Facklis","G","Jr","3","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","ohio-state"
"Amanda Boskovich","F","Fr","26","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","ohio-state"
"Jenna Kirkwood","F","Sr","25","12","4","16","0.6400","5","10","2","2","1","0","2009-2010","oswego"
"Kelly Collins","F","So","25","9","6","15","0.6000","10","20","1","3","0","0","2009-2010","oswego"
"Jillian Bergeron","F","So","23","7","5","12","0.5217","13","26","1","3","0","0","2009-2010","oswego"
"Angie Friesen","D","Sr","25","2","8","10","0.4000","6","12","0","1","0","0","2009-2010","oswego"
"Emily Grippin","F","Jr","25","3","6","9","0.3600","15","30","1","0","1","0","2009-2010","oswego"
"Kathryn Sbrocchi","D","So","25","3","6","9","0.3600","15","30","1","1","0","0","2009-2010","oswego"
"Sarah Hannon","F/D","Jr","25","3","5","8","0.3200","7","14","0","0","0","0","2009-2010","oswego"
"Kristin Metzger","F","Fr","19","0","4","4","0.2105","4","8","0","0","0","0","2009-2010","oswego"
"Alex Szypryt","F","Fr","21","2","1","3","0.1429","1","2","0","0","0","0","2009-2010","oswego"
"Lauren Gilpin","F","So","19","1","2","3","0.1579","7","14","0","0","0","0","2009-2010","oswego"
"Brenna Weber","D","Jr","21","1","2","3","0.1429","14","28","0","1","0","0","2009-2010","oswego"
"Karly Armstrong","F","Sr","24","0","3","3","0.1250","3","6","0","0","0","0","2009-2010","oswego"
"Aprilyn Gush","D","Sr","22","0","3","3","0.1364","3","6","0","0","0","0","2009-2010","oswego"
"Erica Shapey","F","Jr","14","0","3","3","0.2143","5","10","0","0","0","0","2009-2010","oswego"
"Kendra Lemire","F","Sr","24","2","0","2","0.0833","13","26","1","0","0","0","2009-2010","oswego"
"Tiarra Garrow","F","Sr","23","2","0","2","0.0870","0","0","0","1","0","0","2009-2010","oswego"
"Bryanna Forrest","F","Fr","17","1","1","2","0.1176","11","22","0","0","0","0","2009-2010","oswego"
"Meagan Big Snake","D","Jr","8","0","2","2","0.2500","1","2","0","0","0","0","2009-2010","oswego"
"Natalie Rossi","D","Jr","23","0","2","2","0.0870","3","6","0","0","0","0","2009-2010","oswego"
"Breanne Reith","D","Fr","21","0","1","1","0.0476","8","16","0","0","0","0","2009-2010","oswego"
"Emi Williams","G","Jr","21","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","oswego"
"Becky Carra","F","Fr","11","0","0","0","0.0000","3","6","0","0","0","0","2009-2010","oswego"
"Tiffany Duquette","F","Sr","9","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","oswego"
"Lana Peterson","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","oswego"
"Megan Amlinger","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","oswego"
"Stephanie Moberg","F/D","Sr","27","25","18","43","1.5926","4","8","5","4","2","1","2009-2010","plattsburgh"
"Steph Moon","F","Jr","28","8","27","35","1.2500","5","10","2","1","1","0","2009-2010","plattsburgh"
"Megan DiJulio","F","Jr","28","23","11","34","1.2143","15","41","5","7","0","1","2009-2010","plattsburgh"
"Laurie Bowler","F","Sr","27","14","14","28","1.0370","3","6","3","3","0","0","2009-2010","plattsburgh"
"Brittany Meade","F","Jr","27","9","19","28","1.0370","13","26","0","3","1","2","2009-2010","plattsburgh"
"Erika Shaubel","D","So","28","3","18","21","0.7500","13","26","2","2","0","0","2009-2010","plattsburgh"
"Teal Gove","F","Fr","28","10","9","19","0.6786","6","12","2","1","0","0","2009-2010","plattsburgh"
"Kara Buehler","D","Jr","28","0","19","19","0.6786","5","13","0","0","0","0","2009-2010","plattsburgh"
"Jordan Caldwell","F","Fr","28","6","11","17","0.6071","8","16","0","3","0","0","2009-2010","plattsburgh"
"Kristen Bond","D","Jr","28","4","12","16","0.5714","5","10","1","3","0","0","2009-2010","plattsburgh"
"Kate Fairfield","F","Jr","25","7","4","11","0.4400","11","22","1","0","0","0","2009-2010","plattsburgh"
"Kayla McDougall","F","Sr","23","4","5","9","0.3913","5","10","2","0","0","0","2009-2010","plattsburgh"
"Helen Giroux","F","Jr","22","6","2","8","0.3636","6","12","0","0","0","0","2009-2010","plattsburgh"
"Mackenzie Lee","F","So","18","4","4","8","0.4444","0","0","0","0","0","0","2009-2010","plattsburgh"
"Britt McKegg","D","So","19","1","5","6","0.3158","2","4","0","0","0","0","2009-2010","plattsburgh"
"Kristin Maton","D","Fr","16","0","5","5","0.3125","0","0","0","0","0","0","2009-2010","plattsburgh"
"Erica Pomponio","D","Fr","21","1","3","4","0.1905","5","10","0","1","0","0","2009-2010","plattsburgh"
"Shannon Flattery","F","Fr","18","2","1","3","0.1667","2","4","0","0","0","0","2009-2010","plattsburgh"
"Michelle Gatien","F","Fr","26","1","2","3","0.1154","4","8","0","0","0","0","2009-2010","plattsburgh"
"Alyssa Belliveau","D","Fr","15","1","1","2","0.1333","2","4","0","0","0","0","2009-2010","plattsburgh"
"Natalie Aldridge","F","Fr","3","0","2","2","0.6667","0","0","0","0","0","0","2009-2010","plattsburgh"
"Danielle Roberts","D","So","19","0","1","1","0.0526","2","4","0","0","0","0","2009-2010","plattsburgh"
"Anne Loewen","G","So","6","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","plattsburgh"
"Mandy Mackrell","G","Jr","22","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","plattsburgh"
"Allie Monuk","F","Fr","2","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","plattsburgh"
"Tina Worley","F","So","23","3","6","9","0.3913","17","42","0","1","0","0","2009-2010","plymouth-state"
"Bri Davis","F","So","14","4","2","6","0.4286","7","14","0","2","0","0","2009-2010","plymouth-state"
"Jaimie Camara","F","So","20","3","2","5","0.2500","2","4","0","0","0","0","2009-2010","plymouth-state"
"Abby Van Wormer","D","So","21","2","3","5","0.2381","27","54","0","1","0","0","2009-2010","plymouth-state"
"Molly Blaine","D","So","22","1","4","5","0.2273","3","6","0","0","0","0","2009-2010","plymouth-state"
"Danielle Shea","F","So","7","2","2","4","0.5714","7","14","0","1","0","0","2009-2010","plymouth-state"
"Montanna Heinlein","F","Fr","24","1","2","3","0.1250","19","41","0","1","0","0","2009-2010","plymouth-state"
"Jackie Collins","F","Fr","22","0","3","3","0.1364","7","14","0","0","0","0","2009-2010","plymouth-state"
"Michelle Leonard","F","So","23","1","0","1","0.0435","3","6","0","0","0","0","2009-2010","plymouth-state"
"Jenn Bove","F","Fr","24","0","1","1","0.0417","4","8","0","0","0","0","2009-2010","plymouth-state"
"Mollie Metcalfe","D","Jr","14","0","1","1","0.0714","6","12","0","0","0","0","2009-2010","plymouth-state"
"Nichole Eustis","D","So","24","0","1","1","0.0417","5","10","0","0","0","0","2009-2010","plymouth-state"
"Chelsea Campball","F","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","plymouth-state"
"Nicole Provencher","G","So","24","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","plymouth-state"
"Faith Howrigan","F","So","20","0","0","0","0.0000","4","8","0","0","0","0","2009-2010","plymouth-state"
"Lauren Bonanni","G","Jr","8","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","plymouth-state"
"Ally Baribault","D","So","21","0","0","0","0.0000","28","56","0","0","0","0","2009-2010","plymouth-state"
"Melissa Bourgoin","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","plymouth-state"
"Amanda Arponen","F","Sr","21","0","0","0","0.0000","10","20","0","0","0","0","2009-2010","plymouth-state"
"Molly Irving","D","So","23","0","0","0","0.0000","14","28","0","0","0","0","2009-2010","plymouth-state"
"Bianca Bonessi","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","plymouth-state"
"Siobhan Davis","F","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","plymouth-state"
"Stephanie Simons","F","So","25","10","15","25","1.0000","1","2","4","4","0","0","2009-2010","potsdam"
"Breanna Roy","D","So","24","9","12","21","0.8750","35","70","1","4","0","0","2009-2010","potsdam"
"Annmarie Lewis","F","So","25","9","11","20","0.8000","16","40","2","5","0","1","2009-2010","potsdam"
"Stephanie Malcolm","D","So","24","3","8","11","0.4583","9","18","1","1","0","0","2009-2010","potsdam"
"Katie Komsa","F","Fr","24","4","6","10","0.4167","21","42","0","3","0","0","2009-2010","potsdam"
"Kristine Faffley","F/D","Jr","25","4","4","8","0.3200","7","14","0","0","0","0","2009-2010","potsdam"
"Courtney Laughlin","F","So","25","3","5","8","0.3200","16","32","0","3","0","0","2009-2010","potsdam"
"Nicky Bougie","F","So","18","3","4","7","0.3889","10","20","0","1","0","0","2009-2010","potsdam"
"Amanda King","F","So","23","4","2","6","0.2609","5","10","0","0","0","0","2009-2010","potsdam"
"Kelli McBurnie","F","So","24","1","5","6","0.2500","4","8","1","0","0","0","2009-2010","potsdam"
"Stephanie Dwyer","D","Fr","25","3","2","5","0.2000","5","10","0","0","1","0","2009-2010","potsdam"
"Nadine Cunningham","D","Fr","20","3","1","4","0.2000","14","28","0","0","0","0","2009-2010","potsdam"
"Monique Gagner","F","So","20","1","2","3","0.1500","20","40","0","0","0","0","2009-2010","potsdam"
"Brittany Westlake","D","Fr","24","0","2","2","0.0833","15","41","0","0","0","0","2009-2010","potsdam"
"Brandi Atwell","F/D","So","24","0","1","1","0.0417","13","26","0","0","0","0","2009-2010","potsdam"
"Jen Conophy","G","Fr","13","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","potsdam"
"Hilary Hitchman","G","Sr","21","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","potsdam"
"Ashley Cottrell","F","So","35","14","17","31","0.8857","7","14","2","4","0","0","2009-2010","providence"
"Jean O'Neill","F","Jr","35","14","16","30","0.8571","6","12","3","5","1","2","2009-2010","providence"
"Alyse Ruff","F","Jr","35","12","15","27","0.7714","21","42","2","6","0","0","2009-2010","providence"
"Jessica Cohen","F","Fr","34","6","13","19","0.5588","19","38","2","0","0","0","2009-2010","providence"
"Nicole Anderson","F","Fr","35","11","3","14","0.4000","8","16","2","6","0","0","2009-2010","providence"
"Arianna Rigano","F","Sr","35","7","7","14","0.4000","10","20","1","1","0","0","2009-2010","providence"
"Amber Yung","D","Jr","35","5","9","14","0.4000","6","12","0","2","0","0","2009-2010","providence"
"Jessica Vella","F","Fr","21","5","7","12","0.5714","5","10","1","0","0","0","2009-2010","providence"
"Laura Veharanta","F","So","33","3","9","12","0.3636","18","36","0","1","0","0","2009-2010","providence"
"Kate Bacon","F","So","28","4","6","10","0.3571","15","30","0","0","0","0","2009-2010","providence"
"Jennifer Friedman","D","So","34","3","7","10","0.2941","11","22","1","2","0","0","2009-2010","providence"
"Abby Gauthier","F","So","34","4","5","9","0.2647","4","8","0","0","0","0","2009-2010","providence"
"Colleen Martin","D","Sr","35","1","8","9","0.2571","9","18","0","1","0","0","2009-2010","providence"
"Lauren Covell","F","So","35","0","9","9","0.2571","10","20","0","0","0","0","2009-2010","providence"
"Christie Jensen","D","So","35","2","4","6","0.1714","17","34","1","1","0","0","2009-2010","providence"
"Leigh Riley","D","Jr","35","1","4","5","0.1429","7","14","0","0","0","0","2009-2010","providence"
"Jackie Duncan","F","Sr","22","1","4","5","0.2273","4","19","0","0","0","0","2009-2010","providence"
"Genevieve Lacasse","G","So","35","0","2","2","0.0571","0","0","0","0","0","0","2009-2010","providence"
"Breanna Schwarz","D","So","14","0","0","0","0.0000","2","4","0","0","0","0","2009-2010","providence"
"Emily Groth","D","Fr","9","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","providence"
"Christina England","G","Jr","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","providence"
"Pamela McDevitt","F","Sr","31","0","0","0","0.0000","2","4","0","0","0","0","2009-2010","providence"
"Danielle DiCesare","F","So","31","11","16","27","0.8710","9","18","4","5","0","0","2009-2010","princeton"
"Paula Romanchuk","F","So","31","9","17","26","0.8387","14","28","2","1","1","0","2009-2010","princeton"
"Melanie Wallace","F","Sr","31","7","13","20","0.6452","11","22","2","2","0","0","2009-2010","princeton"
"Corey Stearns","F","Fr","31","7","12","19","0.6129","3","6","0","4","0","0","2009-2010","princeton"
"Heather Landry","F","So","31","11","7","18","0.5806","4","8","2","5","0","0","2009-2010","princeton"
"Sasha Sherry","D","Jr","31","3","9","12","0.3871","29","58","1","3","0","0","2009-2010","princeton"
"Julie Johnson","F","So","31","4","7","11","0.3548","4","8","0","0","0","0","2009-2010","princeton"
"Laura Martindale","D","Jr","31","5","4","9","0.2903","9","18","0","2","0","1","2009-2010","princeton"
"Kelly Cooke","F","Fr","31","5","4","9","0.2903","3","6","1","1","0","0","2009-2010","princeton"
"Alex Kinney","F","Fr","31","2","7","9","0.2903","1","2","1","0","0","0","2009-2010","princeton"
"Maddie Endicott","D","Sr","31","2","6","8","0.2581","16","32","0","2","0","0","2009-2010","princeton"
"Stephanie Denino","D","Sr","29","1","7","8","0.2759","13","26","0","0","0","0","2009-2010","princeton"
"Charissa Stadnyk","F","So","31","3","4","7","0.2258","5","10","0","1","0","0","2009-2010","princeton"
"Julie Flynn","F","Sr","31","2","2","4","0.1290","10","20","0","0","0","0","2009-2010","princeton"
"Caroline Park","F","Jr","20","0","2","2","0.1000","0","0","0","0","0","0","2009-2010","princeton"
"Krystyna Bellisario","D","Fr","26","0","1","1","0.0385","7","14","0","0","0","0","2009-2010","princeton"
"Cassie Seguin","G","Fr","15","0","1","1","0.0667","0","0","0","0","0","0","2009-2010","princeton"
"Rachel Weber","G","So","20","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","princeton"
"Ann-Marie Elvin","D","So","18","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","princeton"
"Heather Hughes","F","Fr","36","14","11","25","0.6944","13","26","4","6","0","1","2009-2010","quinnipiac"
"Janine Duffy","F","Sr","37","11","14","25","0.6757","15","30","1","2","0","1","2009-2010","quinnipiac"
"Kallie Flor","F","Sr","37","14","8","22","0.5946","10","20","3","4","1","0","2009-2010","quinnipiac"
"Bethany Dymarczyk","D","So","37","7","10","17","0.4595","12","24","2","2","0","1","2009-2010","quinnipiac"
"Kate Wheeler","F","So","37","4","10","14","0.3784","5","10","1","0","0","0","2009-2010","quinnipiac"
"Kristen Eklund","F","Fr","34","6","5","11","0.3235","3","6","1","0","0","0","2009-2010","quinnipiac"
"Kelley Davies","F","Jr","37","5","6","11","0.2973","5","10","2","1","0","0","2009-2010","quinnipiac"
"Regan Boulton","D","Fr","37","1","9","10","0.2703","4","8","0","1","0","0","2009-2010","quinnipiac"
"Brittany Lyons","F","Fr","32","4","5","9","0.2813","6","12","1","0","0","0","2009-2010","quinnipiac"
"Jordan Elkins","D","So","36","1","8","9","0.2500","14","28","0","1","0","0","2009-2010","quinnipiac"
"Breehan Polci","F","Fr","37","2","6","8","0.2162","3","6","0","0","0","0","2009-2010","quinnipiac"
"Felica Vieweg","D","Fr","37","2","5","7","0.1892","10","20","1","0","0","0","2009-2010","quinnipiac"
"Chelsea Illchuk","F","So","37","3","3","6","0.1622","0","0","1","1","0","0","2009-2010","quinnipiac"
"Evelina Husar","D","Sr","37","2","4","6","0.1622","2","4","1","0","0","0","2009-2010","quinnipiac"
"Stacey Kmill","F","So","34","1","4","5","0.1471","3","17","0","0","1","1","2009-2010","quinnipiac"
"Melissa Perry","D","So","36","1","3","4","0.1111","5","10","0","0","0","0","2009-2010","quinnipiac"
"Breana Burton","F","Sr","21","1","2","3","0.1429","0","0","1","1","0","0","2009-2010","quinnipiac"
"Breann Julius","D","Fr","28","0","1","1","0.0357","1","2","0","0","0","0","2009-2010","quinnipiac"
"Kerry Wilson","D","Fr","14","0","0","0","0.0000","2","4","0","0","0","0","2009-2010","quinnipiac"
"Victoria Vigilanti","G","Fr","34","0","0","0","0.0000","1","2","0","0","0","0","2009-2010","quinnipiac"
"Kelsey Britton","D","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","quinnipiac"
"Jessica Puig","F","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","quinnipiac"
"Amanda Nagel","G","So","4","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","quinnipiac"
"Cate Colucci","D","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2009-2010","quinnipiac"
"Allison Wright","F","Sr","37","12","15","27","0.7297","8","16","3","3","1","0","2009-2010","rensselaer"
"Whitney Naslund","F","Sr","37","16","10","26","0.7027","10","20","3","6","0","3","2009-2010","rensselaer"
