"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Kelly Farinella","G","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","cortland"
"Nadine de Nijs","F/D","So","21","0","0","0","0.0000","4","8","0","0","0","0","2015-2016","cortland"
"Makenzie Wright","D","Jr","4","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","cortland"
"Taylor Arenz","D","Jr","14","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","cortland"
"Victoria Gibson","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","cortland"
"Lauryn Gillis","F","Sr","14","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","cortland"
"Laura Stacey","F","Sr","27","10","13","23","0.8519","9","18","0","2","1","1","2015-2016","dartmouth"
"Kennedy Ottenbreit","F","Jr","28","11","9","20","0.7143","3","6","3","5","1","0","2015-2016","dartmouth"
"Lindsey Allen","F","Sr","28","10","7","17","0.6071","19","38","3","4","0","0","2015-2016","dartmouth"
"Ailish Forfar","F","Sr","28","8","4","12","0.4286","5","10","0","3","0","1","2015-2016","dartmouth"
"Hailey Noronha","D","So","26","2","8","10","0.3846","9","18","0","2","0","0","2015-2016","dartmouth"
"Eleni Tebano","D","Jr","28","1","9","10","0.3571","9","18","0","1","0","0","2015-2016","dartmouth"
"Brooke Ahbe","F","So","21","3","3","6","0.2857","5","10","0","1","0","0","2015-2016","dartmouth"
"Kate Landers","F","Fr","26","1","5","6","0.2308","2","4","0","1","0","0","2015-2016","dartmouth"
"Tess Bracken","D","Fr","23","1","3","4","0.1739","8","16","0","0","0","0","2015-2016","dartmouth"
"Alyssa Baker","F","Fr","28","2","1","3","0.1071","4","8","0","0","0","0","2015-2016","dartmouth"
"Emma Korbs","D","Jr","28","0","3","3","0.1071","9","18","0","0","0","0","2015-2016","dartmouth"
"Catherine Berghuis","F","Sr","26","0","2","2","0.0769","7","14","0","0","0","0","2015-2016","dartmouth"
"Caroline Shaunessy","D","Fr","28","1","0","1","0.0357","1","2","0","0","0","0","2015-2016","dartmouth"
"Morgan Turner","F","So","28","1","0","1","0.0357","0","0","0","0","0","0","2015-2016","dartmouth"
"Olivia Whitford","D","Sr","28","0","1","1","0.0357","11","22","0","0","0","0","2015-2016","dartmouth"
"Devon Moir","F","Jr","22","0","0","0","0.0000","7","14","0","0","0","0","2015-2016","dartmouth"
"Shannon Ropp","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","dartmouth"
"Christie Honor","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","dartmouth"
"Zoe Brennan","D","Sr","27","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","dartmouth"
"Robyn Chemago","G","Jr","25","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","dartmouth"
"Mackenzie St. Onge","F","Jr","28","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","dartmouth"
"Lexi Klein","F","Fr","21","9","10","19","0.9048","4","8","2","1","1","0","2015-2016","endicott"
"Maggie Layo","F","So","25","10","5","15","0.6000","5","10","2","4","0","1","2015-2016","endicott"
"Caroline Hughes","F","Fr","25","6","9","15","0.6000","6","12","1","3","0","0","2015-2016","endicott"
"Meredith Vlachos","F/D","Fr","24","4","5","9","0.3750","8","16","2","1","0","0","2015-2016","endicott"
"Courtney Walpole","F","Fr","25","4","4","8","0.3200","4","8","0","2","0","0","2015-2016","endicott"
"Teneal Perry","F","Fr","24","4","3","7","0.2917","3","6","1","1","0","0","2015-2016","endicott"
"Ellen Carter","D","Fr","25","1","6","7","0.2800","8","16","0","0","0","0","2015-2016","endicott"
"Dynnea Bezona","F","Fr","14","4","2","6","0.4286","0","0","0","1","0","0","2015-2016","endicott"
"Holly Erbe","D","Fr","23","3","3","6","0.2609","4","8","0","1","0","0","2015-2016","endicott"
"Rachel Lustenring","F","Fr","25","3","3","6","0.2400","2","4","1","0","0","0","2015-2016","endicott"
"Danielle Comorre","D","Fr","25","2","4","6","0.2400","6","12","0","1","0","1","2015-2016","endicott"
"Linnéa Jonsson","F","Fr","25","1","4","5","0.2000","2","4","1","0","0","0","2015-2016","endicott"
"Meaghan Farragher","D","Fr","25","1","4","5","0.2000","4","8","1","0","0","0","2015-2016","endicott"
"Maddy McNeally","F","Fr","18","0","3","3","0.1667","2","4","0","0","0","0","2015-2016","endicott"
"Samantha Fuller","F","Fr","19","2","0","2","0.1053","2","4","0","0","0","0","2015-2016","endicott"
"Allison Young","F","Fr","25","2","0","2","0.0800","8","16","2","0","0","0","2015-2016","endicott"
"Jordyn Cholish","F","Fr","15","1","1","2","0.1333","3","6","1","0","0","0","2015-2016","endicott"
"Hazel Brewster","F","Fr","8","0","2","2","0.2500","0","0","0","0","0","0","2015-2016","endicott"
"Lauren Yakush","D","So","20","0","1","1","0.0500","2","4","0","0","0","0","2015-2016","endicott"
"Kylie Hallam","D","Fr","6","0","1","1","0.1667","2","4","0","0","0","0","2015-2016","endicott"
"Michelle Robichaud","D","Fr","21","0","1","1","0.0476","2","4","0","0","0","0","2015-2016","endicott"
"Carrera Noelscher","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","endicott"
"Samantha Crowley","D","So","5","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","endicott"
"Alicia Steeves","F","So","2","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","endicott"
"Chloe Castellano","F","So","5","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","endicott"
"Vendela Jonsson","G","Fr","22","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","endicott"
"Karsyn Baker","F","Sr","26","17","17","34","1.3077","7","14","6","6","0","0","2015-2016","franklin-pierce"
"Bryana Harron","F","Sr","26","12","15","27","1.0385","7","14","0","2","1","0","2015-2016","franklin-pierce"
"Alex Brolsma","F","So","26","8","18","26","1.0000","7","14","3","1","0","0","2015-2016","franklin-pierce"
"Colleen Doucette","F","Sr","26","7","17","24","0.9231","8","16","3","1","1","0","2015-2016","franklin-pierce"
"Michelle Holmes","F","Jr","26","15","7","22","0.8462","2","4","2","4","0","0","2015-2016","franklin-pierce"
"Hayley Arnold","D","Sr","26","4","18","22","0.8462","8","16","0","3","0","0","2015-2016","franklin-pierce"
"Sarah Sheils","D","Sr","26","10","11","21","0.8077","15","30","2","1","1","0","2015-2016","franklin-pierce"
"Marisa Ketterman","F","Jr","25","9","11","20","0.8000","1","2","0","3","1","0","2015-2016","franklin-pierce"
"Lanie Matsumoto","F","Jr","26","4","5","9","0.3462","13","26","0","0","0","0","2015-2016","franklin-pierce"
"Alysha Raimo","F","Jr","23","2","7","9","0.3913","10","36","0","0","0","0","2015-2016","franklin-pierce"
"Francesca Paciello","F","Sr","26","6","2","8","0.3077","7","14","1","1","1","0","2015-2016","franklin-pierce"
"Haylea Barbieri","F","Sr","25","1","7","8","0.3200","5","10","0","0","0","0","2015-2016","franklin-pierce"
"Katie Flynn","D","Jr","26","0","6","6","0.2308","5","10","0","0","0","0","2015-2016","franklin-pierce"
"Samantha Bureau","D/F","Sr","26","0","4","4","0.1538","0","0","0","0","0","0","2015-2016","franklin-pierce"
"Nina Danforth","F","Jr","26","0","3","3","0.1154","6","12","0","0","0","0","2015-2016","franklin-pierce"
"Hailee Craig","F","So","15","1","1","2","0.1333","1","2","0","1","0","0","2015-2016","franklin-pierce"
"Sara Diltz","F","So","16","1","1","2","0.1250","0","0","0","0","0","0","2015-2016","franklin-pierce"
"Michelle Stock","D","Sr","18","1","1","2","0.1111","2","4","0","0","0","0","2015-2016","franklin-pierce"
"Savannah Hainley","D","Fr","10","0","1","1","0.1000","1","2","0","0","0","0","2015-2016","franklin-pierce"
"Erin Pengeroth","D","So","11","0","1","1","0.0909","0","0","0","0","0","0","2015-2016","franklin-pierce"
"Madison Murray","G","So","1","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","franklin-pierce"
"Casey Diana","D","Jr","4","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","franklin-pierce"
"Noelle White","G","Jr","13","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","franklin-pierce"
"Shannon O'Neil","G","Jr","14","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","franklin-pierce"
"Samantha Hulme","F","Sr","9","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","franklin-pierce"
"Sierra Meiners","D","So","25","9","5","14","0.5600","18","36","0","0","2","0","2015-2016","finlandia"
"Kimberly Harter","F","Jr","25","2","4","6","0.2400","5","10","0","0","0","0","2015-2016","finlandia"
"Alena Fiala","F","Jr","24","3","1","4","0.1667","11","44","0","1","0","0","2015-2016","finlandia"
"Brock Nelsen","F","Jr","25","1","3","4","0.1600","9","18","0","0","0","0","2015-2016","finlandia"
"Natasha Kern","F","Fr","25","2","0","2","0.0800","6","12","0","0","0","0","2015-2016","finlandia"
"Sara Martin","F","Jr","17","2","0","2","0.1176","11","22","0","0","0","0","2015-2016","finlandia"
"Hannah McCormick","F","Fr","25","1","1","2","0.0800","5","10","0","0","0","0","2015-2016","finlandia"
"Catlin Siegel","D","Fr","25","0","2","2","0.0800","9","18","0","0","0","0","2015-2016","finlandia"
"Abby Gallaher","F","Sr","25","0","2","2","0.0800","5","10","0","0","0","0","2015-2016","finlandia"
"Jazmine Miley","D","So","18","0","2","2","0.1111","21","42","0","0","0","0","2015-2016","finlandia"
"Kallin Morris","F","Fr","25","0","2","2","0.0800","3","6","0","0","0","0","2015-2016","finlandia"
"Theresa Wolf","F","Jr","25","0","1","1","0.0400","8","16","0","0","0","0","2015-2016","finlandia"
"Sydney Hernalsteen","F","Fr","7","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","finlandia"
"Sarah Hockings","D","Fr","23","0","0","0","0.0000","2","4","0","0","0","0","2015-2016","finlandia"
"Brighid O'Malley","F","Fr","11","0","0","0","0.0000","3","6","0","0","0","0","2015-2016","finlandia"
"Taylor Gustafson","G","Sr","20","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","finlandia"
"Breanna Merriam","G","Jr","10","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","finlandia"
"Kristin Chivers","D","Fr","26","7","18","25","0.9615","1","2","0","2","0","0","2015-2016","elmira"
"Olivia Nyström","F","Sr","26","15","9","24","0.9231","4","8","2","0","2","1","2015-2016","elmira"
"Louisa Lippiatt Durnell","F","So","22","7","16","23","1.0455","6","12","0","2","2","0","2015-2016","elmira"
"Maddy Jerolman","F","Fr","25","9","11","20","0.8000","8","16","4","1","0","0","2015-2016","elmira"
"Maddie Evangelous","F","Fr","23","10","9","19","0.8261","4","8","1","6","0","0","2015-2016","elmira"
"Katie Granato","F","Fr","23","9","7","16","0.6957","1","2","2","3","1","0","2015-2016","elmira"
"Meghan Fonfara","F","So","22","10","4","14","0.6364","10","20","2","5","0","0","2015-2016","elmira"
"Johanna Eidensten","F","Jr","26","7","6","13","0.5000","3","6","3","0","1","0","2015-2016","elmira"
"Shannon Strawinski","F","Fr","22","4","9","13","0.5909","14","28","1","0","0","0","2015-2016","elmira"
"McKenna Farole","D","Sr","25","3","9","12","0.4800","6","12","2","0","0","1","2015-2016","elmira"
"Anna Tude","F","Jr","25","3","9","12","0.4800","5","10","1","0","0","0","2015-2016","elmira"
"Phoebe Piku","D","Sr","25","0","12","12","0.4800","22","44","0","0","0","0","2015-2016","elmira"
"Sarah Hughson","F","So","22","5","6","11","0.5000","2","4","1","0","0","0","2015-2016","elmira"
"Rachel Grampp","D","So","20","3","5","8","0.4000","4","8","0","0","0","0","2015-2016","elmira"
"Kyra McDonald","D","So","23","0","8","8","0.3478","4","8","0","0","0","0","2015-2016","elmira"
"Erin Kishoni","D","So","22","1","5","6","0.2727","4","8","1","0","0","0","2015-2016","elmira"
"Jessica Prance","F","Jr","20","3","0","3","0.1500","1","2","1","0","0","0","2015-2016","elmira"
"Sydney Fischer","F","Jr","21","1","2","3","0.1429","6","12","0","0","0","0","2015-2016","elmira"
"Arianna Smith","F","So","19","1","2","3","0.1579","1","2","0","0","0","0","2015-2016","elmira"
"Meg Lahey","D","Fr","16","1","2","3","0.1875","2","4","0","0","0","0","2015-2016","elmira"
"Bobbi Strople","F/D","Fr","9","0","2","2","0.2222","1","2","0","0","0","0","2015-2016","elmira"
"Gyllian Smith","F","So","2","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","elmira"
"Kelcey Crawford","G","So","17","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","elmira"
"Brynn Rickard","F","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","elmira"
"Kyle Nelson","G","Jr","13","0","0","0","0.0000","2","4","0","0","0","0","2015-2016","elmira"
"Allison Eder-Zdechlik","F","Sr","25","16","8","24","0.9600","2","4","3","5","3","1","2015-2016","gustavus-adolphus"
"Erica Power","F","So","25","11","9","20","0.8000","1","5","1","2","2","0","2015-2016","gustavus-adolphus"
"Katy Fuller","F","So","25","4","9","13","0.5200","8","16","0","3","0","0","2015-2016","gustavus-adolphus"
"Diana Draayer","F","So","23","7","5","12","0.5217","6","12","2","1","1","0","2015-2016","gustavus-adolphus"
"Erin Moes","D","Fr","24","5","6","11","0.4583","8","16","1","1","0","0","2015-2016","gustavus-adolphus"
"Marina Chapman","D","Fr","21","4","7","11","0.5238","7","14","0","2","1","0","2015-2016","gustavus-adolphus"
"Laine Fischer","D","Fr","25","5","4","9","0.3600","4","8","0","0","1","1","2015-2016","gustavus-adolphus"
"Emily Reibert","F","Sr","22","4","3","7","0.3182","0","0","1","3","0","0","2015-2016","gustavus-adolphus"
"Georgia Eger","F","Fr","21","4","2","6","0.2857","7","14","1","1","0","0","2015-2016","gustavus-adolphus"
"Kaitlyn Klein","F","So","8","3","3","6","0.7500","1","2","0","1","0","0","2015-2016","gustavus-adolphus"
"Laura Johnson","D","So","21","1","5","6","0.2857","10","20","0","1","0","0","2015-2016","gustavus-adolphus"
"Rachel Skoglund","D","So","24","2","1","3","0.1250","2","4","0","0","0","0","2015-2016","gustavus-adolphus"
"Allie Lewis","F","Jr","25","1","2","3","0.1200","4","8","0","0","0","0","2015-2016","gustavus-adolphus"
"Emily Gustafson","F","Jr","15","1","2","3","0.2000","3","6","0","0","0","0","2015-2016","gustavus-adolphus"
"Allie Stanger","F","Fr","23","1","2","3","0.1304","1","2","0","0","0","0","2015-2016","gustavus-adolphus"
"Courtney Bethune","D","Jr","24","1","2","3","0.1250","2","4","0","0","0","0","2015-2016","gustavus-adolphus"
"Courtney Potter","D","Jr","23","0","2","2","0.0870","5","10","0","0","0","0","2015-2016","gustavus-adolphus"
"Madison Bergren","F","Fr","24","0","2","2","0.0833","4","8","0","0","0","0","2015-2016","gustavus-adolphus"
"Kalley Spreiter","F","Fr","23","0","1","1","0.0435","8","16","0","0","0","0","2015-2016","gustavus-adolphus"
"Lindsey Hibbard","G","Sr","10","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","gustavus-adolphus"
"Brooke Pahlen","F","Fr","12","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","gustavus-adolphus"
"Paige Press","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","gustavus-adolphus"
"Amanda DiNella","G","Fr","18","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","gustavus-adolphus"
"Jena Kosley","F","Jr","25","6","7","13","0.5200","5","10","1","2","0","0","2015-2016","hamline"
"Brede Postier","F","Fr","25","5","8","13","0.5200","17","34","1","1","0","0","2015-2016","hamline"
"Chelsea Koehn","F","Sr","25","4","8","12","0.4800","5","10","0","2","1","0","2015-2016","hamline"
"Jaimee Nowicki","F","So","25","6","4","10","0.4000","11","22","2","1","0","1","2015-2016","hamline"
"Jaci Reinke","D","Jr","19","7","2","9","0.4737","0","0","1","3","0","0","2015-2016","hamline"
"Jessica Goldberg","F","Jr","24","5","4","9","0.3750","1","2","0","2","0","0","2015-2016","hamline"
"Megan Lawry","F","Sr","25","2","5","7","0.2800","10","20","0","0","0","0","2015-2016","hamline"
"Dana Almquist","D","Jr","23","3","3","6","0.2609","3","6","1","1","0","0","2015-2016","hamline"
"Jenny Magill","D","Sr","25","4","1","5","0.2000","8","16","0","1","0","1","2015-2016","hamline"
"Haleigh Bolton","D","Sr","25","1","3","4","0.1600","9","18","0","0","0","0","2015-2016","hamline"
"Nina Chase","F","Sr","25","0","4","4","0.1600","14","31","0","0","0","0","2015-2016","hamline"
"Britni DelCastillo","F","So","15","2","1","3","0.2000","4","19","2","0","0","0","2015-2016","hamline"
"Melanie Bartenstein","F","So","22","1","2","3","0.1364","1","2","1","0","0","0","2015-2016","hamline"
"Megan Gjere","D","Sr","25","0","3","3","0.1200","9","18","0","0","0","0","2015-2016","hamline"
"Kendra Krause","F","Sr","10","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","hamline"
"Jaime Hathaway","G","So","2","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","hamline"
"Karissa Thomson","F","Jr","2","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","hamline"
"Mary Shefveland","G","Sr","10","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","hamline"
"Rachel Drew","F","So","16","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","hamline"
"Jessica Cole","G","So","19","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","hamline"
"Lexus Tatge","F","Fr","19","0","0","0","0.0000","8","16","0","0","0","0","2015-2016","hamline"
"Lindsey Jackman","D","Jr","25","0","0","0","0.0000","15","30","0","0","0","0","2015-2016","hamline"
"Molly Dionne","G","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","hamline"
"Shelby Teal","F","So","19","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","hamline"
"Kasey Marquardt","F","Jr","19","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","hamline"
"Hannah Bartlett","F","Sr","25","16","7","23","0.9200","6","12","1","1","1","1","2015-2016","hamilton"
"Olivia Hawes","F","Fr","25","8","9","17","0.6800","3","6","3","5","0","0","2015-2016","hamilton"
"Megan Ahern","F","Jr","25","4","7","11","0.4400","3","6","1","1","0","1","2015-2016","hamilton"
"Sara Taffe","D","Jr","25","4","5","9","0.3600","7","14","1","1","0","1","2015-2016","hamilton"
"Taegan Blackwell","F","Fr","24","2","5","7","0.2917","2","4","0","1","0","0","2015-2016","hamilton"
"Katie Parkman","F","Jr","8","2","5","7","0.8750","2","4","2","1","0","0","2015-2016","hamilton"
"Steph DiPietro","F","So","11","2","2","4","0.3636","2","4","0","0","0","1","2015-2016","hamilton"
"Jenna Jewell","F","Fr","22","1","3","4","0.1818","2","4","0","0","0","0","2015-2016","hamilton"
"Ianthe Lekometros","F","Sr","11","1","2","3","0.2727","1","2","0","0","0","0","2015-2016","hamilton"
"Caroline Knop","D","So","25","1","2","3","0.1200","9","18","0","0","0","0","2015-2016","hamilton"
"Casey Brown","F","Sr","21","0","3","3","0.1429","0","0","0","0","0","0","2015-2016","hamilton"
"Alycia Racicot","F","Sr","23","2","0","2","0.0870","1","2","2","0","0","0","2015-2016","hamilton"
"Andrea Rockey","F","Fr","22","1","1","2","0.0909","3","6","0","0","0","0","2015-2016","hamilton"
"Jade Alvillar","D","So","25","1","1","2","0.0800","1","2","1","0","0","0","2015-2016","hamilton"
"Maddie Carras","D","Jr","20","0","2","2","0.1000","6","12","0","0","0","0","2015-2016","hamilton"
"Naomi Woolfenden","D","Sr","24","0","2","2","0.0833","0","0","0","0","0","0","2015-2016","hamilton"
"Megan Fitzgerald","F","Sr","25","1","0","1","0.0400","2","4","0","0","0","0","2015-2016","hamilton"
"Teal Gosselin","F","Jr","16","1","0","1","0.0625","2","4","0","1","0","0","2015-2016","hamilton"
"Gillian Roberts","D","Fr","25","0","1","1","0.0400","6","12","0","0","0","0","2015-2016","hamilton"
"Emily Williams","F","Fr","22","0","1","1","0.0455","4","8","0","0","0","0","2015-2016","hamilton"
"Sam Walther","G","So","24","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","hamilton"
"Mairead Carey","D","So","10","0","0","0","0.0000","2","4","0","0","0","0","2015-2016","hamilton"
"Jaime Meroz","G","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","hamilton"
"Elana Van Arnam","F","Jr","3","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","hamilton"
"Kylie Davis","D/F","So","13","0","0","0","0.0000","1","2","0","0","0","0","2015-2016","hamilton"
"Miye D'Oench","F","Sr","32","14","23","37","1.1563","6","12","2","3","1","1","2015-2016","harvard"
"Sydney Daniels","F","Jr","31","21","10","31","1.0000","7","14","4","2","1","2","2015-2016","harvard"
"Karly Heffernan","F","So","32","8","16","24","0.7500","8","16","2","0","0","1","2015-2016","harvard"
"Lexie Laing","F","So","31","6","12","18","0.5806","4","8","2","0","0","0","2015-2016","harvard"
"Grace Zarzecki","F","Fr","32","10","5","15","0.4688","6","12","3","2","0","0","2015-2016","harvard"
"Briana Mastel","D","Jr","32","3","9","12","0.3750","9","18","1","1","0","0","2015-2016","harvard"
"Michelle Picard","D","Sr","32","2","10","12","0.3750","7","14","0","2","0","0","2015-2016","harvard"
"Kaitlin Tse","D","Fr","32","1","10","11","0.3438","8","16","1","0","0","0","2015-2016","harvard"
"Haley Mullins","F","So","21","1","9","10","0.4762","4","8","1","0","0","0","2015-2016","harvard"
"Jessica Harvey","F","Sr","31","3","3","6","0.1935","3","6","0","1","0","0","2015-2016","harvard"
"Audrey Warner","F","Fr","32","2","4","6","0.1875","1","2","0","0","0","0","2015-2016","harvard"
"Kate Hallett","D","Fr","31","2","1","3","0.0968","0","0","0","0","0","0","2015-2016","harvard"
"Chelsea Ziadie","D","So","31","1","2","3","0.0968","5","10","0","0","0","0","2015-2016","harvard"
"Nikki Friesen","F","So","32","1","2","3","0.0938","3","6","1","1","0","0","2015-2016","harvard"
"Mary Parker","F","Sr","5","1","2","3","0.6000","2","4","0","1","0","0","2015-2016","harvard"
"Abigail Frazer","D","Jr","26","0","3","3","0.1154","6","12","0","0","0","0","2015-2016","harvard"
"Dani Krzyszczyk","F","So","18","1","1","2","0.1111","0","0","0","0","0","0","2015-2016","harvard"
"Bradley Fusco","F","Fr","32","1","1","2","0.0625","1","2","0","1","0","0","2015-2016","harvard"
"Natasha Rachlin","D","Jr","32","0","2","2","0.0625","6","12","0","0","0","0","2015-2016","harvard"
"Brianna Laing","G","Jr","5","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","harvard"
"Emerance Maschmeyer","G","Sr","26","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","harvard"
"Molly Tissenbaum","G","Sr","3","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","harvard"
"Izzy Bagi","D","Jr","27","10","22","32","1.1852","8","16","2","3","1","0","2015-2016","holy-cross"
"Mackenzie Boardman","F","Sr","25","13","16","29","1.1600","9","18","3","4","1","0","2015-2016","holy-cross"
"Kara Violette","F","So","27","12","15","27","1.0000","10","20","1","3","1","0","2015-2016","holy-cross"
"Julie Matthias","F","Fr","27","17","6","23","0.8519","4","8","6","3","4","1","2015-2016","holy-cross"
"Elizabeth Scala","F","Jr","24","13","10","23","0.9583","7","14","3","5","0","0","2015-2016","holy-cross"
"Sam Girard","F","Fr","27","14","7","21","0.7778","7","14","1","2","0","0","2015-2016","holy-cross"
"Erin Hall","D","Jr","27","9","11","20","0.7407","7","14","2","1","0","0","2015-2016","holy-cross"
"Emily Lissner","F","So","27","3","16","19","0.7037","7","14","1","0","0","0","2015-2016","holy-cross"
"Taylor McGee","D","Sr","27","6","12","18","0.6667","8","16","2","2","2","0","2015-2016","holy-cross"
"Lauren Abbenante","F","So","27","7","8","15","0.5556","4","8","1","3","0","1","2015-2016","holy-cross"
"Danielle Doherty","F","Fr","24","5","6","11","0.4583","0","0","0","0","0","0","2015-2016","holy-cross"
"Maeve Reilly","F","Fr","19","5","3","8","0.4211","0","0","1","1","0","0","2015-2016","holy-cross"
"Tori Messina","D","Fr","27","0","8","8","0.2963","8","16","0","0","0","0","2015-2016","holy-cross"
"Amanda Kewer","F","Fr","22","0","7","7","0.3182","3","6","0","0","0","0","2015-2016","holy-cross"
"Jackie Gellner","D","Fr","27","0","7","7","0.2593","7","14","0","0","0","0","2015-2016","holy-cross"
"Kati Goguen","F","Sr","27","0","5","5","0.1852","4","8","0","0","0","0","2015-2016","holy-cross"
"Megan Meskill","D","Sr","25","0","5","5","0.2000","7","14","0","0","0","0","2015-2016","holy-cross"
"Kelsey Goostrey","F","So","14","4","0","4","0.2857","2","4","1","0","0","0","2015-2016","holy-cross"
"Meghan O'Donnell","F","Jr","17","1","1","2","0.1176","1","2","0","0","0","0","2015-2016","holy-cross"
"Livvy Konaxis","F","Jr","9","0","2","2","0.2222","2","15","0","0","0","0","2015-2016","holy-cross"
"Aubrey Ashmun","F","Fr","7","1","0","1","0.1429","0","0","0","0","0","0","2015-2016","holy-cross"
"Sierra Hannough","F","So","3","0","1","1","0.3333","0","0","0","0","0","0","2015-2016","holy-cross"
"Alex Barnes","G","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","holy-cross"
"Tessie Salatas","G","So","14","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","holy-cross"
"Siobhan Burke","G","So","6","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","holy-cross"
"Summer Britton","F","Fr","26","9","6","15","0.5769","1","2","3","3","0","0","2015-2016","johnson-and-wales"
"Caitlin Sweet","F","Fr","24","4","8","12","0.5000","3","6","0","1","0","0","2015-2016","johnson-and-wales"
"Kathy Ensor","F","Fr","26","3","8","11","0.4231","4","8","1","0","0","0","2015-2016","johnson-and-wales"
"Alexis Harle","F","Fr","19","6","2","8","0.4211","21","64","0","2","0","1","2015-2016","johnson-and-wales"
"Molly Gray","D","Fr","26","4","3","7","0.2692","9","18","0","1","0","0","2015-2016","johnson-and-wales"
"Victoria Perez","F","Fr","26","2","5","7","0.2692","10","20","0","1","0","0","2015-2016","johnson-and-wales"
"Madisan Millar","D","Fr","21","3","2","5","0.2381","3","6","0","0","0","0","2015-2016","johnson-and-wales"
"Tamara Bowden","D","Fr","26","1","4","5","0.1923","22","44","0","0","0","0","2015-2016","johnson-and-wales"
"Casey Chodkowski","F","Fr","24","1","3","4","0.1667","4","8","0","0","0","0","2015-2016","johnson-and-wales"
"Katya Klinoff","F","Fr","11","1","1","2","0.1818","3","6","0","1","0","0","2015-2016","johnson-and-wales"
"Chelsey Shaw","G","Fr","11","0","2","2","0.1818","0","0","0","0","0","0","2015-2016","johnson-and-wales"
"Prachi Joglekar","F","So","1","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","johnson-and-wales"
"Madison Reilly","F","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","johnson-and-wales"
"Tiara Bianco","D","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","johnson-and-wales"
"Kami Weiner","G","So","26","0","0","0","0.0000","0","0","0","0","0","0","2015-2016","johnson-and-wales"
"Michelle Greeneway","F","Sr","27","33","14","47","1.7407","12","27","8","6","1","1","2015-2016","lake-forest"
"Olivia Spellmire","F","So","27","14","27","41","1.5185","2","4","3","5","1","1","2015-2016","lake-forest"
"Amy Budde","F","Fr","27","5","20","25","0.9259","2","4","0","2","0","0","2015-2016","lake-forest"
"Amanda Brunges","F","So","27","7","13","20","0.7407","1","2","1","0","1","0","2015-2016","lake-forest"
"Kayla Griffith","D","So","27","6","14","20","0.7407","9","18","1","2","0","0","2015-2016","lake-forest"
"Holly Lesperance","F","Sr","24","8","11","19","0.7917","18","47","2","1","0","1","2015-2016","lake-forest"
