"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Danielle Nagymarosi","F","Fr","13","15","9","24","1.8462","1","3","0","1","2005-2006","manhattanville"
"Jesse Garner","F","Sr","28","12","11","23","0.8214","1","2","0","0","2005-2006","manhattanville"
"Natalie Zitek","F","Fr","26","6","16","22","0.8462","0","2","0","0","2005-2006","manhattanville"
"Michelle Witz","F","Fr","26","14","7","21","0.8077","2","3","0","0","2005-2006","manhattanville"
"Darcie Jarvis","F","Jr","27","4","16","20","0.7407","0","3","0","0","2005-2006","manhattanville"
"Cory Alcorn","F","So","26","6","9","15","0.5769","0","0","0","1","2005-2006","manhattanville"
"Erin McAllister","F","Sr","25","4","10","14","0.5600","1","1","0","0","2005-2006","manhattanville"
"Dani Poupart","D","So","23","3","11","14","0.6087","1","0","0","0","2005-2006","manhattanville"
"Jamie Longo","F","So","15","6","3","9","0.6000","1","2","0","0","2005-2006","manhattanville"
"Danielle Mazurek","F","So","26","2","5","7","0.2692","0","0","0","0","2005-2006","manhattanville"
"Carina von Bredow","F","So","26","0","5","5","0.1923","0","0","0","0","2005-2006","manhattanville"
"Jennifer Wilson","F","Fr","3","2","2","4","1.3333","0","1","0","0","2005-2006","manhattanville"
"Anna Schimelpfenig","F","Jr","10","1","3","4","0.4000","0","0","0","0","2005-2006","manhattanville"
"Lisa-Marie Simard","D","Sr","26","1","3","4","0.1538","0","0","0","0","2005-2006","manhattanville"
"Cari Swanger","F","Fr","5","0","1","1","0.2000","0","0","0","0","2005-2006","manhattanville"
"Courtney Flynn","D","Fr","16","0","1","1","0.0625","0","0","0","0","2005-2006","manhattanville"
"Karine Turmel","G","Fr","13","0","0","0","0.0000","0","0","0","0","2005-2006","manhattanville"
"Emily Gesino","G","Jr","1","0","0","0","0.0000","0","0","0","0","2005-2006","manhattanville"
"Liane Ortis","G","So","16","0","0","0","0.0000","0","0","0","0","2005-2006","manhattanville"
"Lyndsay Letourneau","F","So","2","0","0","0","0.0000","0","0","0","0","2005-2006","manhattanville"
"Valerie Chouinard","F","Fr","35","26","25","51","1.4571","6","7","0","0","2005-2006","mercyhurst"
"Julia Colizza","F","Jr","37","20","22","42","1.1351","5","4","4","0","2005-2006","mercyhurst"
"Stefanie Bourbeau","F","Jr","35","17","18","35","1.0000","2","5","1","0","2005-2006","mercyhurst"
"Stephanie Jones","F","So","35","10","22","32","0.9143","2","1","0","1","2005-2006","mercyhurst"
"Samantha Shirley","F","Sr","37","11","15","26","0.7027","3","2","0","0","2005-2006","mercyhurst"
"Ashley Pendleton","D","Jr","37","10","16","26","0.7027","0","5","1","0","2005-2006","mercyhurst"
"Danielle Lansing","D","Sr","35","2","11","13","0.3714","0","1","0","0","2005-2006","mercyhurst"
"Danielle Ayearst","D","So","37","1","12","13","0.3514","1","0","0","0","2005-2006","mercyhurst"
"Jill Nugent","D","Jr","37","5","7","12","0.3243","1","2","0","0","2005-2006","mercyhurst"
"Kristen Erickson","F","So","37","5","6","11","0.2973","0","0","0","0","2005-2006","mercyhurst"
"Sherilyn Fraser","F","So","37","3","8","11","0.2973","0","0","1","0","2005-2006","mercyhurst"
"Michelle Bonello","D","Jr","35","2","8","10","0.2857","0","1","0","0","2005-2006","mercyhurst"
"Courtney Unruh","F","Fr","37","4","4","8","0.2162","2","1","0","0","2005-2006","mercyhurst"
"Robyn Law","F","Fr","37","4","4","8","0.2162","0","0","0","0","2005-2006","mercyhurst"
"Natalie Payne","D","Fr","37","2","6","8","0.2162","1","1","0","0","2005-2006","mercyhurst"
"Lesley McArthur","D","Jr","37","4","3","7","0.1892","0","1","0","0","2005-2006","mercyhurst"
"Sarah Kurth","F","Jr","29","1","1","2","0.0690","0","0","0","0","2005-2006","mercyhurst"
"Emily Berzins","F","Fr","37","0","2","2","0.0541","0","0","0","0","2005-2006","mercyhurst"
"Laura Hosier","G","So","28","0","1","1","0.0357","0","0","0","0","2005-2006","mercyhurst"
"Nicole Nelson","G","Fr","2","0","0","0","0.0000","0","0","0","0","2005-2006","mercyhurst"
"Courtney Drennen","G","Fr","12","0","0","0","0.0000","0","0","0","0","2005-2006","mercyhurst"
"Brigitte Laflamme","F","Jr","31","14","17","31","1.0000","2","5","1","0","2005-2006","maine"
"Kelly Law","D","Jr","32","7","19","26","0.8125","1","4","0","1","2005-2006","maine"
"Julie Poulin","D","Jr","31","7","19","26","0.8387","2","2","0","0","2005-2006","maine"
"Sonia Corriveau","F","Jr","30","12","12","24","0.8000","2","7","0","0","2005-2006","maine"
"Vanessa Vani","F","Fr","31","11","13","24","0.7742","3","6","0","0","2005-2006","maine"
"Cheryl White","F","Sr","29","14","7","21","0.7241","1","4","0","0","2005-2006","maine"
"Patricia Gagnon","F","Fr","14","8","8","16","1.1429","3","4","1","0","2005-2006","maine"
"Sheri Wauters","F","So","32","5","7","12","0.3750","0","0","0","0","2005-2006","maine"
"Danielle Tangredi","F","So","26","4","6","10","0.3846","0","3","0","0","2005-2006","maine"
"Kim Meagher","D","So","32","2","7","9","0.2813","1","1","0","0","2005-2006","maine"
"Amy Quirion","F","Jr","31","4","3","7","0.2258","0","3","0","0","2005-2006","maine"
"Jenna Cowan","F","So","30","2","5","7","0.2333","0","1","0","0","2005-2006","maine"
"Katie Sunstrum","F","Jr","27","3","3","6","0.2222","1","2","0","0","2005-2006","maine"
"Chantal Jaillet","D","Fr","32","1","5","6","0.1875","1","1","0","0","2005-2006","maine"
"Kim MacElhaney","F","Jr","29","2","3","5","0.1724","0","0","0","0","2005-2006","maine"
"Pam Patterson","F","So","30","3","1","4","0.1333","0","0","0","0","2005-2006","maine"
"Morgan Janusc","F","Sr","32","0","1","1","0.0313","0","0","0","0","2005-2006","maine"
"Rachel Gettings","G","Jr","11","0","0","0","0.0000","0","0","0","0","2005-2006","maine"
"Lundy Day","G","Fr","5","0","0","0","0.0000","0","0","0","0","2005-2006","maine"
"Jackie Holmes","F","Fr","6","0","0","0","0.0000","0","0","0","0","2005-2006","maine"
"Genevieve Turgeon","G","Fr","22","0","0","0","0.0000","0","0","0","0","2005-2006","maine"
"Annmarie Cellino","F","Fr","29","26","21","47","1.6207","5","8","7","1","2005-2006","middlebury"
"Emily Quizon","F","Sr","28","21","19","40","1.4286","3","4","3","0","2005-2006","middlebury"
"Shannon Sylvester","F","Jr","28","13","17","30","1.0714","6","8","0","0","2005-2006","middlebury"
"Abby Kurtz-Phelan","F","Jr","29","13","13","26","0.8966","5","6","0","0","2005-2006","middlebury"
"Erika Nakamura","F","Fr","29","15","8","23","0.7931","3","2","0","0","2005-2006","middlebury"
"Shannon Tarrant","D","Jr","28","5","18","23","0.8214","1","2","0","1","2005-2006","middlebury"
"Karen Levin","D","So","28","5","16","21","0.7500","0","2","0","0","2005-2006","middlebury"
"Emily McNamara","D","Jr","29","4","14","18","0.6207","1","2","0","0","2005-2006","middlebury"
"Gloria Velez","F/D","Sr","26","3","7","10","0.3846","1","1","0","0","2005-2006","middlebury"
"Tania Kenny","D","So","26","2","7","9","0.3462","0","1","1","0","2005-2006","middlebury"
"Liz Yale-Loehr","F","Sr","29","5","3","8","0.2759","0","0","0","0","2005-2006","middlebury"
"Randi Dumont","D","Fr","27","5","2","7","0.2593","1","0","0","0","2005-2006","middlebury"
"Alison Graddock","F","Jr","22","4","3","7","0.3182","0","1","0","0","2005-2006","middlebury"
"Margaret MacDonald","D","So","23","1","3","4","0.1739","0","0","0","0","2005-2006","middlebury"
"Molly Vitt","F","Fr","21","1","3","4","0.1905","0","0","1","0","2005-2006","middlebury"
"Lacey Farrell","F","So","21","1","2","3","0.1429","1","1","0","0","2005-2006","middlebury"
"Ellen Sargent","D","Jr","27","1","2","3","0.1111","0","0","0","0","2005-2006","middlebury"
"Kerry Kiley","D","So","27","1","2","3","0.1111","0","0","0","0","2005-2006","middlebury"
"Gillian Paul","F","So","15","0","2","2","0.1333","0","0","0","0","2005-2006","middlebury"
"Rose Babst","D","Sr","25","1","0","1","0.0400","0","0","0","0","2005-2006","middlebury"
"Nina Daugherty","D","So","3","0","0","0","0.0000","0","0","0","0","2005-2006","middlebury"
"Kate Kogut","G","Sr","23","0","0","0","0.0000","0","0","0","0","2005-2006","middlebury"
"Abby Smith","G","So","5","0","0","0","0.0000","0","0","0","0","2005-2006","middlebury"
"Angie Todd","G","So","3","0","0","0","0.0000","0","0","0","0","2005-2006","middlebury"
"Erica McKenzie","F","So","41","27","26","53","1.2927","8","8","2","2","2005-2006","minnesota"
"Gigi Marvin","F","Fr","41","16","30","46","1.1220","3","7","1","0","2005-2006","minnesota"
"Bobbi Ross","F","So","41","21","22","43","1.0488","6","6","1","0","2005-2006","minnesota"
"Jenelle Philipczyk","F","So","41","11","9","20","0.4878","3","4","0","1","2005-2006","minnesota"
"Whitney Graft","F","So","41","8","11","19","0.4634","1","1","1","0","2005-2006","minnesota"
"Andrea Nichols","F","Jr","38","8","11","19","0.5000","3","4","0","0","2005-2006","minnesota"
"Allie Sanchez","F/D","Sr","41","5","11","16","0.3902","1","4","1","0","2005-2006","minnesota"
"Anya Miller","D","So","39","3","12","15","0.3846","0","1","0","0","2005-2006","minnesota"
"Becky Wacker","F","Jr","41","8","5","13","0.3171","1","0","1","0","2005-2006","minnesota"
"Ashley Albrecht","D","Sr","41","4","8","12","0.2927","1","1","0","0","2005-2006","minnesota"
"Melanie Gagnon","D","Fr","39","2","9","11","0.2821","1","0","0","0","2005-2006","minnesota"
"Chelsey Brodt","D","Sr","41","0","11","11","0.2683","0","0","0","0","2005-2006","minnesota"
"Krista Johnson","F/D","Sr","41","4","6","10","0.2439","0","0","0","0","2005-2006","minnesota"
"Liz Palkie","F","So","38","1","5","6","0.1579","1","0","0","0","2005-2006","minnesota"
"Marley Wournell","F","Fr","38","2","3","5","0.1316","0","0","0","1","2005-2006","minnesota"
"Dagney Willey","D","Fr","41","1","2","3","0.0732","0","0","0","0","2005-2006","minnesota"
"Lindsay Block","F","Fr","41","1","1","2","0.0488","0","0","0","0","2005-2006","minnesota"
"Maggie Souba","F/D","Jr","33","0","1","1","0.0303","0","0","0","0","2005-2006","minnesota"
"Natalie Lamme","G","Jr","1","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota"
"Brittony Chartier","G","Fr","25","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota"
"Kim Hanlon","G","Fr","19","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota"
"Mary Harding","F/D","Jr","11","8","9","17","1.5455","0","6","0","0","2005-2006","mit"
"Sara John","D","Fr","14","5","8","13","0.9286","0","3","0","0","2005-2006","mit"
"Stephanie Brenman","D","Fr","14","5","6","11","0.7857","0","2","0","0","2005-2006","mit"
"Catherine Harding","F","Fr","14","3","5","8","0.5714","0","0","0","0","2005-2006","mit"
"Amanda Hunter","F/D","Jr","8","4","3","7","0.8750","1","2","0","0","2005-2006","mit"
"Barbara Peng","F","So","10","4","0","4","0.4000","0","2","1","0","2005-2006","mit"
"Rachel Longley","F","So","14","0","4","4","0.2857","0","0","0","0","2005-2006","mit"
"Christina Ottomeyer","F","So","14","0","2","2","0.1429","0","0","0","0","2005-2006","mit"
"Rebecca Millson","F","Fr","10","1","0","1","0.1000","0","0","0","0","2005-2006","mit"
"Cristina Stefanescu","F","So","10","0","1","1","0.1000","0","0","0","0","2005-2006","mit"
"Lauren Nowierski","D","Sr","10","0","1","1","0.1000","0","0","0","0","2005-2006","mit"
"Jacque Tio","F","Sr","13","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Kristina Holton","F","Fr","5","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Raffaela Wakeman","D","So","7","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Becky Romatowski","F/D","Sr","14","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Amy Brzezinski","F","Sr","14","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Sally Simpson","G","Fr","9","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Elizabeth Ward","F","Sr","11","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Nicola Tan","F","So","13","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Shauna Moran","G","Fr","7","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Olivia Leitermann","F","Jr","14","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Juliana Rotter","F","Fr","9","0","0","0","0.0000","0","0","0","0","2005-2006","mit"
"Maggie Fisher","F","Fr","36","16","7","23","0.6389","2","3","2","0","2005-2006","minnesota-state"
"Kristina Bunker","F","So","36","8","8","16","0.4444","1","3","0","0","2005-2006","minnesota-state"
"Amanda Stohr","F","So","33","6","9","15","0.4545","2","1","0","0","2005-2006","minnesota-state"
"Felicia Nelson","F","Fr","26","10","4","14","0.5385","2","2","1","1","2005-2006","minnesota-state"
"Noelle Needham","F","So","35","6","8","14","0.4000","2","2","0","0","2005-2006","minnesota-state"
"Shera Vis","F","Jr","36","5","8","13","0.3611","0","0","0","0","2005-2006","minnesota-state"
"Jodi Helminen","F","So","36","3","10","13","0.3611","0","1","0","0","2005-2006","minnesota-state"
"Autumn Conway","F","Jr","27","2","8","10","0.3704","0","1","0","0","2005-2006","minnesota-state"
"Jen Jonsson","D","Sr","36","2","6","8","0.2222","0","1","0","0","2005-2006","minnesota-state"
"Andrea Herold","F","Fr","28","3","3","6","0.2143","0","1","0","0","2005-2006","minnesota-state"
"Brittany Mackley","F","So","35","3","3","6","0.1714","0","1","0","0","2005-2006","minnesota-state"
"Alycia Wilson","F","Jr","15","2","3","5","0.3333","0","0","0","0","2005-2006","minnesota-state"
"Amber Sharratt","D","Sr","36","1","4","5","0.1389","1","1","0","0","2005-2006","minnesota-state"
"Sammy Jo Miller","D","Jr","36","0","5","5","0.1389","0","0","0","0","2005-2006","minnesota-state"
"Andreanne Thibault","D","So","36","3","1","4","0.1111","1","0","0","0","2005-2006","minnesota-state"
"Richelle St. Croix","D","Jr","35","0","2","2","0.0571","0","0","0","0","2005-2006","minnesota-state"
"Megan Jedinak","D","Jr","33","0","2","2","0.0606","0","0","0","0","2005-2006","minnesota-state"
"Jenna Hewitt","F","Fr","2","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-state"
"Ashley Young","F","Fr","1","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-state"
"Laura Brennan","G","Jr","11","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-state"
"Lindsay McCulloch","D","Sr","17","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-state"
"Lyndsay James","F","Sr","14","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-state"
"Britni Kehler","G","So","21","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-state"
"Jessica Koizumi","F","Jr","34","17","26","43","1.2647","2","5","0","1","2005-2006","minnesota-duluth"
"Noemie Marin","F","Jr","30","22","17","39","1.3000","1","7","0","1","2005-2006","minnesota-duluth"
"Michaela Lanzl","F","Fr","26","18","11","29","1.1154","5","8","0","1","2005-2006","minnesota-duluth"
"Allison Lehrke","F","Jr","32","5","16","21","0.6563","0","0","1","0","2005-2006","minnesota-duluth"
"Sara O'Toole","F","Fr","34","11","8","19","0.5588","6","3","0","1","2005-2006","minnesota-duluth"
"Rachael Drazan","D","So","34","5","14","19","0.5588","1","2","1","0","2005-2006","minnesota-duluth"
"Krista McArthur","D","Sr","34","4","11","15","0.4412","1","2","0","0","2005-2006","minnesota-duluth"
"Mari Pehkonen","F","Fr","27","8","6","14","0.5185","2","1","0","0","2005-2006","minnesota-duluth"
"Tawni Mattila","F","Fr","33","6","8","14","0.4242","2","3","0","0","2005-2006","minnesota-duluth"
"Juliane Jubinville","F","Jr","29","6","6","12","0.4138","0","1","0","0","2005-2006","minnesota-duluth"
"Jill Sales","D","Jr","32","3","7","10","0.3125","0","0","0","0","2005-2006","minnesota-duluth"
"Samantha Hough","F","So","29","3","5","8","0.2759","0","1","0","0","2005-2006","minnesota-duluth"
"Larissa Luther","F","Sr","24","2","6","8","0.3333","0","0","0","0","2005-2006","minnesota-duluth"
"Suvi Vacker","D","Jr","34","3","4","7","0.2059","1","0","0","0","2005-2006","minnesota-duluth"
"Ashly Waggoner","F","Jr","34","2","3","5","0.1471","0","0","0","0","2005-2006","minnesota-duluth"
"Myriam Trepanier","D","Fr","28","2","2","4","0.1429","0","0","0","0","2005-2006","minnesota-duluth"
"Melissa Roy","F","So","33","1","2","3","0.0909","1","0","0","0","2005-2006","minnesota-duluth"
"Karine Demeule","F","So","27","1","1","2","0.0741","0","0","0","0","2005-2006","minnesota-duluth"
"Erin Holznagel","F","So","11","0","2","2","0.1818","0","0","0","0","2005-2006","minnesota-duluth"
"Erin Olson","F","Fr","17","1","0","1","0.0588","0","0","0","0","2005-2006","minnesota-duluth"
"Kirsti Hakala","D","Fr","7","0","1","1","0.1429","0","0","0","0","2005-2006","minnesota-duluth"
"Rachael Bertram","D","Jr","1","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-duluth"
"Jessica Hawkins","C","Fr","19","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-duluth"
"Danielle Ciarletta","G","Fr","4","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-duluth"
"Becky Salyards","F","Jr","3","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-duluth"
"Riitta Schaublin","G","Jr","33","0","0","0","0.0000","0","0","0","0","2005-2006","minnesota-duluth"
"Carly Fitzsimmons","F","Fr","24","11","12","23","0.9583","1","3","2","0","2005-2006","neumann"
"Lindsay Parsons","F","Sr","24","5","17","22","0.9167","2","1","0","0","2005-2006","neumann"
"Samantha May","F","So","24","15","6","21","0.8750","1","4","1","0","2005-2006","neumann"
"Carolyn Fauteux","F","So","23","11","7","18","0.7826","1","2","1","0","2005-2006","neumann"
"Jenelle Marier","F","Fr","24","7","11","18","0.7500","2","0","0","0","2005-2006","neumann"
"Bianca DeSantis","F","Fr","23","6","12","18","0.7826","1","1","0","0","2005-2006","neumann"
"Kristin Gauthier","F","So","21","7","2","9","0.4286","2","2","0","0","2005-2006","neumann"
"Jessica Lister","F","Fr","23","3","6","9","0.3913","1","0","1","0","2005-2006","neumann"
"Vicki Scott","D","Fr","24","3","6","9","0.3750","0","2","0","0","2005-2006","neumann"
"Robyn Armstrong","D","Fr","18","4","2","6","0.3333","0","1","1","1","2005-2006","neumann"
"Jessica Bryan","F","Fr","22","1","5","6","0.2727","0","1","0","0","2005-2006","neumann"
"Jessica McAllister","F/D","So","23","2","2","4","0.1739","0","0","0","0","2005-2006","neumann"
"Tiffany Baker","F","Fr","21","2","1","3","0.1429","1","1","0","0","2005-2006","neumann"
"Kaitlin Hein","D","So","22","2","1","3","0.1364","0","0","0","0","2005-2006","neumann"
"Nicole Holman","D","Fr","16","1","1","2","0.1250","0","0","0","0","2005-2006","neumann"
"Laura Sutherland","D","Fr","19","1","1","2","0.1053","0","0","0","0","2005-2006","neumann"
"Mary Zupan","D","So","17","1","1","2","0.1176","0","0","0","0","2005-2006","neumann"
"Chelsea Ward","F","So","22","0","2","2","0.0909","0","0","0","0","2005-2006","neumann"
"Kristina Johnson","F/D","So","8","0","1","1","0.1250","0","0","0","0","2005-2006","neumann"
"Lauren Voran","G","Sr","18","0","0","0","0.0000","0","0","0","0","2005-2006","neumann"
"Allison Tyndall","F","So","5","0","0","0","0.0000","0","0","0","0","2005-2006","neumann"
"Melissa Sanfilippo","G","Sr","2","0","0","0","0.0000","0","0","0","0","2005-2006","neumann"
"Kim Porcelli","D","Sr","11","0","0","0","0.0000","0","0","0","0","2005-2006","neumann"
"Teresa White","G","So","6","0","0","0","0.0000","0","0","0","0","2005-2006","neumann"
"Jennifer Simas","F","Fr","5","0","0","0","0.0000","0","0","0","0","2005-2006","neumann"
"Amy Jack","F","Sr","34","8","14","22","0.6471","2","3","0","0","2005-2006","niagara"
"Chelsea Donovan","F","Jr","33","10","6","16","0.4848","2","0","0","2","2005-2006","niagara"
"Charde Hoyle-Levy","F","So","31","11","4","15","0.4839","2","3","3","0","2005-2006","niagara"
"Melanie Mills","F","Fr","32","6","7","13","0.4063","0","3","1","0","2005-2006","niagara"
"Candice Boyles","D","Jr","36","3","10","13","0.3611","2","1","0","0","2005-2006","niagara"
"Meagan Smith","F","Jr","34","9","2","11","0.3235","1","2","0","0","2005-2006","niagara"
"Lisa Agozzino","F","So","36","6","4","10","0.2778","1","1","0","0","2005-2006","niagara"
"Katie Sweeney","D","Sr","36","4","5","9","0.2500","1","1","0","0","2005-2006","niagara"
"Emilie Castonguay","F","Fr","36","2","7","9","0.2500","0","0","0","0","2005-2006","niagara"
"Kerri-Lynn O'Hara","D","Jr","36","0","8","8","0.2222","0","0","0","0","2005-2006","niagara"
"Katie Gray","F","Jr","36","2","5","7","0.1944","0","1","0","0","2005-2006","niagara"
"Meagan Bleiman","F","Jr","36","4","2","6","0.1667","0","0","0","0","2005-2006","niagara"
"Erin Toth","D","Sr","34","2","4","6","0.1765","0","0","0","0","2005-2006","niagara"
"Shannon Moulson","D","So","34","0","6","6","0.1765","0","0","0","0","2005-2006","niagara"
"Michelle Del Monte","F","Jr","30","1","4","5","0.1667","0","0","0","0","2005-2006","niagara"
"Jessica Clermont","D","Sr","36","1","3","4","0.1111","0","0","0","0","2005-2006","niagara"
"Sarah Boulanger","D","Sr","14","0","1","1","0.0714","0","0","0","0","2005-2006","niagara"
"Megan Keeter","G","So","1","0","0","0","0.0000","0","0","0","0","2005-2006","niagara"
"Allison Rutledge","G","Jr","33","0","0","0","0.0000","0","0","0","0","2005-2006","niagara"
"Nikki Rudy","G","So","6","0","0","0","0.0000","0","0","0","0","2005-2006","niagara"
"Elizabeth Ross","F","So","27","16","24","40","1.4815","2","2","2","0","2005-2006","new-england-college"
"Marissa Porri","F","Sr","26","14","21","35","1.3462","1","2","2","0","2005-2006","new-england-college"
"Sarah Tracey","F","Fr","28","15","17","32","1.1429","1","3","1","0","2005-2006","new-england-college"
"Sarah Graham","F","Fr","27","10","11","21","0.7778","2","2","1","0","2005-2006","new-england-college"
"Erin Shepherd","D","Fr","22","10","8","18","0.8182","1","0","0","0","2005-2006","new-england-college"
"Kirsten Mackenzie","D","Jr","26","7","9","16","0.6154","1","2","0","0","2005-2006","new-england-college"
"Jennifer Gonzales","F","Jr","25","7","8","15","0.6000","1","1","1","0","2005-2006","new-england-college"
"Jessica Donnelly","F","Fr","25","5","9","14","0.5600","1","1","1","0","2005-2006","new-england-college"
"Caitlin Jordan","D","Sr","28","2","10","12","0.4286","0","2","0","0","2005-2006","new-england-college"
"Jaime Collins","F","Fr","16","6","5","11","0.6875","1","0","0","0","2005-2006","new-england-college"
"Jessica Clute","D","Jr","28","1","9","10","0.3571","0","0","0","0","2005-2006","new-england-college"
"Jennifer Carboni","F","Jr","26","4","5","9","0.3462","0","0","0","0","2005-2006","new-england-college"
"Emily Tanguay","D","Fr","25","3","6","9","0.3600","0","0","0","0","2005-2006","new-england-college"
"Ashley Watkins","F","Jr","14","3","5","8","0.5714","1","1","0","0","2005-2006","new-england-college"
"Mallory Berman","F","Jr","26","1","6","7","0.2692","0","1","0","0","2005-2006","new-england-college"
"Kaitlyn George","F/D","Fr","22","4","2","6","0.2727","1","1","1","0","2005-2006","new-england-college"
"Kerri Loranger","F","Fr","5","3","3","6","1.2000","0","2","0","0","2005-2006","new-england-college"
"Shauna Pires","F","So","24","2","3","5","0.2083","1","0","0","0","2005-2006","new-england-college"
"Kristina Pauls","D","Fr","22","3","1","4","0.1818","1","2","0","0","2005-2006","new-england-college"
"Kim Kowalczyk","F","So","16","1","3","4","0.2500","0","1","0","0","2005-2006","new-england-college"
"Tanya Cascun","D","So","24","1","1","2","0.0833","0","0","0","0","2005-2006","new-england-college"
"Mandy Clemens","D","Fr","2","0","1","1","0.5000","0","0","0","0","2005-2006","new-england-college"
"Jacquelyn Parker","G","Jr","20","0","0","0","0.0000","0","0","0","0","2005-2006","new-england-college"
"Amie Simmons","G","So","9","0","0","0","0.0000","0","0","0","0","2005-2006","new-england-college"
"Christina Aiello","G","Fr","3","0","0","0","0.0000","0","0","0","0","2005-2006","new-england-college"
"Danielle Giancola","G","Fr","3","0","0","0","0.0000","0","0","0","0","2005-2006","new-england-college"
"Cami Wooster","F","So","35","11","9","20","0.5714","2","4","0","1","2005-2006","north-dakota"
"Cara Wooster","F","So","36","10","9","19","0.5278","0","3","0","0","2005-2006","north-dakota"
"Melissa Jaques","F","Fr","36","8","8","16","0.4444","0","4","1","0","2005-2006","north-dakota"
"Samantha Bowers","F","Fr","35","8","4","12","0.3429","1","3","0","1","2005-2006","north-dakota"
"Jessica Kovacevich","D","Sr","36","1","7","8","0.2222","0","0","0","0","2005-2006","north-dakota"
"Elizabeth Funk","F","Sr","36","2","4","6","0.1667","1","1","0","0","2005-2006","north-dakota"
"Anne Girtz","F","Sr","36","1","5","6","0.1667","1","0","1","0","2005-2006","north-dakota"
"Randi Motsko","F","Fr","36","4","1","5","0.1389","1","1","0","0","2005-2006","north-dakota"
"Christey Allen","D","So","29","2","3","5","0.1724","1","2","0","0","2005-2006","north-dakota"
"Sarah Connelly","F/D","Jr","18","1","4","5","0.2778","0","1","0","0","2005-2006","north-dakota"
"Alyssa Johnson","F/D","Fr","33","0","5","5","0.1515","0","0","0","0","2005-2006","north-dakota"
"Christy Carlson","D","Fr","36","3","1","4","0.1111","0","0","0","0","2005-2006","north-dakota"
"Aynsley Allen","F","Sr","36","1","2","3","0.0833","0","1","0","0","2005-2006","north-dakota"
"Alexia Gagnon Laplante","F","Jr","35","1","2","3","0.0857","0","1","0","0","2005-2006","north-dakota"
"Casie Hanson","F/D","Fr","32","0","3","3","0.0938","0","0","0","0","2005-2006","north-dakota"
"Amber Hasbargen","G","Sr","28","0","0","0","0.0000","0","0","0","0","2005-2006","north-dakota"
"Meghan Hopps","F","Sr","35","0","0","0","0.0000","0","0","0","0","2005-2006","north-dakota"
"Laura Cecko","F","Sr","26","0","0","0","0.0000","0","0","0","0","2005-2006","north-dakota"
"Kari Gabrielson","G","Fr","1","0","0","0","0.0000","0","0","0","0","2005-2006","north-dakota"
"Meghan Mutrie","F","Sr","16","0","0","0","0.0000","0","0","0","0","2005-2006","north-dakota"
"Margaret-Ann Hinkley","G","Sr","15","0","0","0","0.0000","0","0","0","0","2005-2006","north-dakota"
"Nikki Petrich","F","So","33","9","19","28","0.8485","1","3","2","0","2005-2006","northeastern"
"Crystal Rochon","F","Jr","33","15","9","24","0.7273","1","3","2","1","2005-2006","northeastern"
"Ashley Bielawski","F","Jr","32","11","8","19","0.5938","1","2","0","0","2005-2006","northeastern"
"Marie Desrosiers","F","Jr","33","7","5","12","0.3636","1","3","0","0","2005-2006","northeastern"
"Erin Reil","D","Fr","33","2","9","11","0.3333","0","0","0","0","2005-2006","northeastern"
"Ali Bielawski","F","Fr","33","5","4","9","0.2727","0","0","0","0","2005-2006","northeastern"
"Amy Goodney","F","Jr","19","3","6","9","0.4737","0","0","1","0","2005-2006","northeastern"
"Jessica Coppney","F","Jr","33","6","2","8","0.2424","3","0","0","0","2005-2006","northeastern"
"Cassie Sperry","F","Fr","33","1","6","7","0.2121","0","0","0","0","2005-2006","northeastern"
"Jennifer Beaudoin","D","Sr","33","1","5","6","0.1818","1","0","0","0","2005-2006","northeastern"
"Courtney O'Connor","D","Fr","33","1","3","4","0.1212","0","0","0","0","2005-2006","northeastern"
"Colleen Sanborn","F","Fr","33","1","2","3","0.0909","0","0","0","0","2005-2006","northeastern"
"Lindsay Snider","D","Sr","31","0","3","3","0.0968","0","0","0","0","2005-2006","northeastern"
"Kathryn Sands","F","Sr","33","1","1","2","0.0606","0","0","0","0","2005-2006","northeastern"
