"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","GWG","PPG","SHG","ENG","Season","Team"
"Julia Whalen","F","Fr","12","2","1","3","0.2500","1","1","0","0","2001-2002","new-england-college"
"Gina Costanzo","F","Fr","7","1","1","2","0.2857","0","0","0","0","2001-2002","new-england-college"
"Kate Sweeney","F/D","Fr","12","1","1","2","0.1667","0","0","0","0","2001-2002","new-england-college"
"Ashley Warren","F","Fr","7","1","1","2","0.2857","0","0","0","0","2001-2002","new-england-college"
"Erica Hamlin","F","Fr","12","1","1","2","0.1667","0","0","0","0","2001-2002","new-england-college"
"Chrissy Martin","","","6","0","2","2","0.3333","0","0","0","0","2001-2002","new-england-college"
"Lacie Dorval","F/D","Fr","11","0","1","1","0.0909","0","0","0","0","2001-2002","new-england-college"
"Diana Duffy","","","4","0","0","0","0.0000","0","0","0","0","2001-2002","new-england-college"
"Lindsey Suprenard","F/D","Fr","12","0","0","0","0.0000","0","0","0","0","2001-2002","new-england-college"
"Meghan Murray","","","3","0","0","0","0.0000","0","0","0","0","2001-2002","new-england-college"
"Jenn Melendy","F","So","12","0","0","0","0.0000","0","0","0","0","2001-2002","new-england-college"
"Krista Milroy","G","","2","0","0","0","0.0000","0","0","0","0","2001-2002","new-england-college"
"Evelyn Forst","G","Fr","10","0","0","0","0.0000","0","0","0","0","2001-2002","new-england-college"
"Fonda Forgetta","F/D","So","1","0","0","0","0.0000","0","0","0","0","2001-2002","new-england-college"
"Beth McCarthy","G","So","4","0","0","0","0.0000","0","0","0","0","2001-2002","new-england-college"
"Kira Misikowetz","F","Sr","36","14","25","39","1.0833","3","3","0","0","2001-2002","new-hampshire"
"Stephanie Jones","F","Fr","36","17","13","30","0.8333","7","3","1","0","2001-2002","new-hampshire"
"Carolyn Gordon","F","So","36","8","22","30","0.8333","1","2","1","1","2001-2002","new-hampshire"
"Allison Edgar","D","So","32","15","11","26","0.8125","3","6","1","0","2001-2002","new-hampshire"
"Kristen Thomas","D","So","36","5","19","24","0.6667","1","1","0","0","2001-2002","new-hampshire"
"Randi MacMaster","F","Fr","36","8","11","19","0.5278","0","0","0","0","2001-2002","new-hampshire"
"Annie Fahlenbock","F","Jr","36","7","9","16","0.4444","0","1","0","0","2001-2002","new-hampshire"
"Janine Goulet","F","So","36","6","6","12","0.3333","2","1","0","1","2001-2002","new-hampshire"
"Chandy Kaip","F/D","Sr","36","6","5","11","0.3056","0","2","0","0","2001-2002","new-hampshire"
"Kristine Butt","F","Jr","36","3","8","11","0.3056","0","0","0","0","2001-2002","new-hampshire"
"Debbie Bernhard","F","So","35","3","8","11","0.3143","0","0","0","0","2001-2002","new-hampshire"
"Jaime VanMassenhove","F","So","36","5","3","8","0.2222","0","1","0","0","2001-2002","new-hampshire"
"Kristi Shaw","F","Fr","35","1","5","6","0.1714","0","0","0","0","2001-2002","new-hampshire"
"Brandi Kerns","D","Sr","35","1","3","4","0.1143","0","0","0","0","2001-2002","new-hampshire"
"Nicole Stefanilo","D","Jr","36","1","3","4","0.1111","0","0","0","0","2001-2002","new-hampshire"
"Marybeth Marren","D","Jr","35","0","4","4","0.1143","0","0","0","0","2001-2002","new-hampshire"
"Randi Hickox","D","Jr","31","1","1","2","0.0645","1","0","0","0","2001-2002","new-hampshire"
"Allison O'Hara","D","Fr","16","1","0","1","0.0625","1","0","0","0","2001-2002","new-hampshire"
"Jen Huggon","G","Jr","34","0","1","1","0.0294","0","0","0","0","2001-2002","new-hampshire"
"Hillary Ensor","G","Jr","1","0","0","0","0.0000","0","0","0","0","2001-2002","new-hampshire"
"Seanna Conway","G","Fr","2","0","0","0","0.0000","0","0","0","0","2001-2002","new-hampshire"
"Alexis Silvestri","D","So","12","0","0","0","0.0000","0","0","0","0","2001-2002","new-hampshire"
"Erin Vehec","F","Fr","15","0","0","0","0.0000","0","0","0","0","2001-2002","new-hampshire"
"Liz Adams","D","So","3","0","0","0","0.0000","0","0","0","0","2001-2002","new-hampshire"
"Melissa Pacitti","C","Fr","20","8","6","14","0.7000","0","2","0","0","2001-2002","neumann"
"Jill Gray","LW","Fr","9","3","5","8","0.8889","0","1","0","0","2001-2002","neumann"
"Andrea Darch","W","Fr","21","3","4","7","0.3333","0","1","0","0","2001-2002","neumann"
"Gabrielle Ward","D","Fr","21","3","4","7","0.3333","1","3","0","0","2001-2002","neumann"
"Melissa Singleton","W","Fr","21","3","0","3","0.1429","0","1","0","0","2001-2002","neumann"
"Katie Logan","W","Fr","21","2","1","3","0.1429","0","1","0","0","2001-2002","neumann"
"Jennifer DeJesus","W","Fr","16","0","3","3","0.1875","0","0","0","0","2001-2002","neumann"
"Mary Jane Klusman","D","Fr","18","1","1","2","0.1111","0","0","0","0","2001-2002","neumann"
"Sarah Hannan","F","So","21","0","2","2","0.0952","0","0","0","0","2001-2002","neumann"
"Fran Boyle","W","Fr","20","0","2","2","0.1000","0","0","0","0","2001-2002","neumann"
"Bridget Block","D","Jr","4","0","0","0","0.0000","0","0","0","0","2001-2002","neumann"
"Melissa Sanfilippo","G","Fr","13","0","0","0","0.0000","0","0","0","0","2001-2002","neumann"
"Abbie Wright","F","Fr","3","0","0","0","0.0000","0","0","0","0","2001-2002","neumann"
"Erika Provenzano","W","Fr","11","0","0","0","0.0000","0","0","0","0","2001-2002","neumann"
"Teresa Castagna","D","Fr","5","0","0","0","0.0000","0","0","0","0","2001-2002","neumann"
"Dena Culbertson","G","Fr","14","0","0","0","0.0000","0","0","0","0","2001-2002","neumann"
"Ronda Curtin","C","Jr","38","13","34","47","1.2368","4","7","1","0","2001-2002","minnesota"
"Kelly Stephens","F","Fr","38","23","21","44","1.1579","7","4","1","1","2001-2002","minnesota"
"La Toya Clarke","C","So","38","15","27","42","1.1053","3","1","0","0","2001-2002","minnesota"
"Kristy Oonincx","F/D","Fr","32","17","21","38","1.1875","7","3","0","0","2001-2002","minnesota"
"Laura Slominski","RW","Sr","38","18","17","35","0.9211","0","8","0","0","2001-2002","minnesota"
"Tracy Engstrom","C","Sr","38","15","13","28","0.7368","1","4","0","0","2001-2002","minnesota"
"Jerilyn Glenn","LW","So","37","12","7","19","0.5135","4","0","0","1","2001-2002","minnesota"
"Noelle Sutton","F","Fr","38","7","4","11","0.2895","1","1","0","0","2001-2002","minnesota"
"Sarma Pone","C","Sr","37","3","4","7","0.1892","1","2","0","0","2001-2002","minnesota"
"Melissa Coulombe","D","So","38","2","5","7","0.1842","0","2","0","0","2001-2002","minnesota"
"Kelsey Bills","F/D","So","37","0","5","5","0.1351","0","0","0","0","2001-2002","minnesota"
"Gwen Anderson","LW","Jr","38","1","3","4","0.1053","0","0","0","0","2001-2002","minnesota"
"Cecilia Retelle","D","So","38","0","3","3","0.0789","0","0","0","0","2001-2002","minnesota"
"Stacy Troumbly","D","Fr","36","0","2","2","0.0556","0","0","0","0","2001-2002","minnesota"
"Brenda Reinen","G","Fr","19","0","1","1","0.0526","0","0","0","0","2001-2002","minnesota"
"Jody Horak","G","Fr","18","0","1","1","0.0556","0","0","0","0","2001-2002","minnesota"
"Laura Cecko","F","Fr","38","0","0","0","0.0000","0","0","0","0","2001-2002","minnesota"
"Stephanie Johnson","G","Fr","3","0","0","0","0.0000","0","0","0","0","2001-2002","minnesota"
"Katherine Swenson","D","Fr","34","0","0","0","0.0000","0","0","0","0","2001-2002","minnesota"
"Jeni Creary","W","Fr","37","26","18","44","1.1892","4","12","0","0","2001-2002","ohio-state"
"Emily Hudak","D","Jr","37","6","22","28","0.7568","0","4","0","0","2001-2002","ohio-state"
"Jennifer Desson","C","Fr","35","13","11","24","0.6857","6","4","0","0","2001-2002","ohio-state"
"Heather Farrell","W","So","37","12","11","23","0.6216","3","2","1","1","2001-2002","ohio-state"
"Shana Frost","RW","Jr","37","7","14","21","0.5676","1","6","0","0","2001-2002","ohio-state"
"Emma Laaksonen","D","So","25","6","15","21","0.8400","2","3","0","1","2001-2002","ohio-state"
"Jeanne Chapple","C","So","37","10","10","20","0.5405","0","1","0","0","2001-2002","ohio-state"
"Erin O'Grady","C","So","37","4","5","9","0.2432","2","2","0","0","2001-2002","ohio-state"
"Katie Frohreich","D","Jr","37","2","7","9","0.2432","0","1","0","0","2001-2002","ohio-state"
"Lindsey Steblen","D","Jr","37","1","7","8","0.2162","0","0","0","0","2001-2002","ohio-state"
"Meaghan Mulvaney","W","Fr","37","1","3","4","0.1081","0","0","0","0","2001-2002","ohio-state"
"Christine Patno","D","Jr","36","0","4","4","0.1111","0","0","0","0","2001-2002","ohio-state"
"Lindsey Ogren","LW","Jr","37","1","2","3","0.0811","0","0","0","0","2001-2002","ohio-state"
"Jayne Bucksa","RW","Jr","30","1","0","1","0.0333","0","0","0","0","2001-2002","ohio-state"
"April Stojak","G","Jr","13","0","0","0","0.0000","0","0","0","0","2001-2002","ohio-state"
"Jaclyn Haines","D","Fr","30","0","0","0","0.0000","0","0","0","0","2001-2002","ohio-state"
"Carrie Gill","D","Jr","35","0","0","0","0.0000","0","0","0","0","2001-2002","ohio-state"
"Melissa Pirie","F","Jr","8","0","0","0","0.0000","0","0","0","0","2001-2002","ohio-state"
"Monica Kolb","D","Fr","26","0","0","0","0.0000","0","0","0","0","2001-2002","ohio-state"
"Kris Ankersen","D","Jr","31","0","0","0","0.0000","0","0","0","0","2001-2002","ohio-state"
"Melissa Glaser","G","Jr","26","0","0","0","0.0000","0","0","0","0","2001-2002","ohio-state"
"Natalie Lamme","G","Fr","1","0","0","0","0.0000","0","0","0","0","2001-2002","ohio-state"
"Sarah Van Riper","LW","Jr","36","0","0","0","0.0000","0","0","0","0","2001-2002","ohio-state"
"Gretchen Anderson","F","So","28","26","9","35","1.2500","3","5","1","1","2001-2002","princeton"
"Lisa Rasmussen","F","So","29","10","20","30","1.0345","3","3","0","0","2001-2002","princeton"
"Susan Hobson","F","So","29","12","14","26","0.8966","2","3","0","0","2001-2002","princeton"
"Aviva Grumet-Morris","D","Sr","28","5","16","21","0.7500","0","1","0","0","2001-2002","princeton"
"Melissa Deland","F","Sr","29","9","8","17","0.5862","4","1","0","0","2001-2002","princeton"
"Nikola Holmes","F","Jr","24","5","8","13","0.5417","1","4","0","0","2001-2002","princeton"
"Angela Gooldy","D","So","29","2","9","11","0.3793","1","0","0","0","2001-2002","princeton"
"Jessica Fedderly","F","Sr","28","4","6","10","0.3571","1","1","0","0","2001-2002","princeton"
"April Brown","F","Fr","29","3","7","10","0.3448","0","0","0","0","2001-2002","princeton"
"Wanda Mason","D","Sr","29","1","7","8","0.2759","0","0","0","0","2001-2002","princeton"
"Katharine Maglione","D","Fr","27","2","4","6","0.2222","0","0","0","0","2001-2002","princeton"
"Eliza Golden","D","Fr","29","0","2","2","0.0690","0","0","0","0","2001-2002","princeton"
"Megan Van Beusekom","G","So","17","0","1","1","0.0588","0","0","0","0","2001-2002","princeton"
"Briana Bennett","D","Fr","28","0","1","1","0.0357","0","0","0","0","2001-2002","princeton"
"Becky Stewart","D","Fr","1","0","0","0","0.0000","0","0","0","0","2001-2002","princeton"
"Sarah Ahlquist","G","Jr","13","0","0","0","0.0000","0","0","0","0","2001-2002","princeton"
"Jen Neil","D","Jr","1","0","0","0","0.0000","0","0","0","0","2001-2002","princeton"
"Sarah Fox","D","So","28","0","0","0","0.0000","0","0","0","0","2001-2002","princeton"
"Melissa Tilney","D","Jr","1","0","0","0","0.0000","0","0","0","0","2001-2002","princeton"
"Elizabeth Gibson","F","Fr","27","39","29","68","2.5185","6","4","7","0","2001-2002","plattsburgh"
"Lynn Taylor","F","Fr","27","21","26","47","1.7407","3","3","2","0","2001-2002","plattsburgh"
"Christina Kerr","F","Fr","27","18","19","37","1.3704","1","2","3","0","2001-2002","plattsburgh"
"Lisa Bettencourt","F/D","Fr","26","11","21","32","1.2308","0","3","0","0","2001-2002","plattsburgh"
"Melissa Miceli","F/D","Fr","25","14","16","30","1.2000","3","0","0","0","2001-2002","plattsburgh"
"Erin O'Brien","D","Fr","27","11","19","30","1.1111","1","3","1","0","2001-2002","plattsburgh"
"Katie D'Arcy","D","Fr","27","4","23","27","1.0000","1","2","0","0","2001-2002","plattsburgh"
"Christina Barbour","F","Fr","26","14","4","18","0.6923","2","0","4","0","2001-2002","plattsburgh"
"Tanya Cramoy","F","So","22","4","14","18","0.8182","1","0","0","0","2001-2002","plattsburgh"
"Randi-Lynn Krug","D","Fr","27","7","9","16","0.5926","1","0","0","0","2001-2002","plattsburgh"
"Stacie Stack","","","15","8","6","14","0.9333","1","2","0","0","2001-2002","plattsburgh"
"Brigitte Seguin","D","Fr","25","3","10","13","0.5200","0","1","0","0","2001-2002","plattsburgh"
"Jennifer Smith","F","Fr","11","4","7","11","1.0000","1","1","0","0","2001-2002","plattsburgh"
"Erin Finnerty","F","Sr","23","3","5","8","0.3478","0","0","0","0","2001-2002","plattsburgh"
"Megan Patenaude","F","So","20","1","4","5","0.2500","0","0","0","0","2001-2002","plattsburgh"
"Danielle Hicks","","","13","2","1","3","0.2308","0","0","0","0","2001-2002","plattsburgh"
"Jennifer Clark","D","So","24","0","2","2","0.0833","0","0","0","0","2001-2002","plattsburgh"
"Leah Puckett","G","Sr","7","1","0","1","0.1429","0","0","0","0","2001-2002","plattsburgh"
"Sue Whitcomb","G","Jr","2","0","0","0","0.0000","0","0","0","0","2001-2002","plattsburgh"
"Carolyne Roy","G","Fr","24","0","0","0","0.0000","0","0","0","0","2001-2002","plattsburgh"
"Brooke Whitney","F","Sr","35","32","24","56","1.6000","9","5","3","1","2001-2002","northeastern"
"Brooke White","F","Jr","35","18","34","52","1.4857","3","4","1","1","2001-2002","northeastern"
"Kim Greene","D","Jr","34","13","27","40","1.1765","5","2","0","0","2001-2002","northeastern"
"Michelle Lorion","F","Jr","35","11","14","25","0.7143","4","2","0","0","2001-2002","northeastern"
"Lindsay Ball","D","Fr","33","11","8","19","0.5758","2","1","0","0","2001-2002","northeastern"
"Erica Archambeau","D","Sr","35","2","12","14","0.4000","0","1","0","0","2001-2002","northeastern"
"Bekka Lass","F","Fr","33","4","6","10","0.3030","0","1","0","0","2001-2002","northeastern"
"Lori DiGiacomo","F","Fr","34","2","8","10","0.2941","0","0","0","0","2001-2002","northeastern"
"Pamela Pachal","D","Jr","34","3","6","9","0.2647","1","0","0","0","2001-2002","northeastern"
"Nancy Collins","F","Sr","32","2","6","8","0.2500","0","0","0","0","2001-2002","northeastern"
"Nicole Lewis","F","Jr","32","2","5","7","0.2188","0","1","0","0","2001-2002","northeastern"
"Julianne Socha","F","Sr","35","4","1","5","0.1429","2","3","0","0","2001-2002","northeastern"
"Trazana Brown","F","Jr","33","2","2","4","0.1212","0","0","0","0","2001-2002","northeastern"
"Jess Judge","F","Fr","35","1","2","3","0.0857","1","0","0","0","2001-2002","northeastern"
"Danielle Keefe","D","Jr","35","0","2","2","0.0571","0","0","0","0","2001-2002","northeastern"
"Jennifer Bergeron","D","Fr","35","0","1","1","0.0286","0","0","0","0","2001-2002","northeastern"
"Jennifer Buckley","G","Sr","5","0","0","0","0.0000","0","0","0","0","2001-2002","northeastern"
"Jill Link","D","So","13","0","0","0","0.0000","0","0","0","0","2001-2002","northeastern"
"Liane Dixon","F","Fr","27","0","0","0","0.0000","0","0","0","0","2001-2002","northeastern"
"Marisa Hourihan","G","Fr","7","0","0","0","0.0000","0","0","0","0","2001-2002","northeastern"
"Chanda Gunn","G","Jr","31","0","0","0","0.0000","0","0","0","0","2001-2002","northeastern"
"Elizabeth Jankowski","F","Jr","32","10","6","16","0.5000","0","3","0","0","2001-2002","quinnipiac"
"Caitlin Peters","F","Fr","32","3","11","14","0.4375","0","0","0","0","2001-2002","quinnipiac"
"Gillian Gallagher","F","Fr","24","6","3","9","0.3750","0","1","1","0","2001-2002","quinnipiac"
"Hillary Bulger","F","Fr","32","3","4","7","0.2188","0","1","0","0","2001-2002","quinnipiac"
"Jayne Riley","D","Fr","32","1","5","6","0.1875","0","0","0","0","2001-2002","quinnipiac"
"Debbie Beaudoin","F/D","Jr","26","2","3","5","0.1923","0","0","0","0","2001-2002","quinnipiac"
"Ashley Berglund","F","Fr","31","3","0","3","0.0968","0","1","0","0","2001-2002","quinnipiac"
"Serena Hillman","F","Jr","9","2","1","3","0.3333","1","1","0","0","2001-2002","quinnipiac"
"Natalie Phelps","F","So","13","1","2","3","0.2308","1","0","0","0","2001-2002","quinnipiac"
"Laura Magenheimer","D","So","31","2","0","2","0.0645","1","0","0","0","2001-2002","quinnipiac"
"Alexandra Poitras","D","Fr","28","1","1","2","0.0714","0","0","0","0","2001-2002","quinnipiac"
"Megan Young","D","Fr","31","0","2","2","0.0645","0","0","0","0","2001-2002","quinnipiac"
"Cara Costantini","F","Fr","32","1","0","1","0.0313","0","0","0","0","2001-2002","quinnipiac"
"Julie Mei","F","So","9","0","1","1","0.1111","0","0","0","0","2001-2002","quinnipiac"
"Meaghan Barnaby","F/D","Fr","30","0","1","1","0.0333","0","0","0","0","2001-2002","quinnipiac"
"Mel Courtemanche","G","Jr","29","0","0","0","0.0000","0","0","0","0","2001-2002","quinnipiac"
"Victoria Castellon","G","Fr","6","0","0","0","0.0000","0","0","0","0","2001-2002","quinnipiac"
"Catherine Laparé","G","Fr","8","0","0","0","0.0000","0","0","0","0","2001-2002","quinnipiac"
"Sarah Silverman","D","So","22","0","0","0","0.0000","0","0","0","0","2001-2002","quinnipiac"
"Ashley Hatch","G","So","1","0","0","0","0.0000","0","0","0","0","2001-2002","quinnipiac"
"Jenn Butsch","F","Jr","37","16","15","31","0.8378","4","6","1","1","2001-2002","providence"
"Danielle Culgin","F","Jr","37","14","15","29","0.7838","2","7","1","0","2001-2002","providence"
"Darlene Stephenson","F","So","36","13","15","28","0.7778","1","1","0","1","2001-2002","providence"
"Kelli Halcisak","D","So","31","9","19","28","0.9032","2","2","0","0","2001-2002","providence"
"Kim Mathias","F","Sr","35","5","22","27","0.7714","0","1","0","0","2001-2002","providence"
"Rush Zimmerman","F","Fr","30","10","12","22","0.7333","1","3","0","0","2001-2002","providence"
"Melanie Ruzzi","F","Jr","37","6","15","21","0.5676","0","1","1","2","2001-2002","providence"
"Hilary Greaves","F","Fr","35","11","9","20","0.5714","1","4","0","0","2001-2002","providence"
"Ashley Payton","F","Fr","35","9","9","18","0.5143","3","3","0","0","2001-2002","providence"
"Meredith Roth","D","So","26","7","11","18","0.6923","0","5","0","0","2001-2002","providence"
"Jackie Tamsin","F","Sr","37","6","6","12","0.3243","3","1","1","0","2001-2002","providence"
"Carrie Holldorf","F/D","Fr","19","7","4","11","0.5789","1","3","0","0","2001-2002","providence"
"Sarah Youlen","F","So","37","5","6","11","0.2973","2","0","0","0","2001-2002","providence"
"Christa Talbot","D","Jr","37","0","9","9","0.2432","0","0","0","0","2001-2002","providence"
"Mara Amrhein","F/D","Fr","32","0","5","5","0.1563","0","0","0","0","2001-2002","providence"
"Danielle Bourgette","D","Fr","29","1","3","4","0.1379","0","0","0","0","2001-2002","providence"
"Angela Hill","D","Sr","37","1","3","4","0.1081","0","0","0","0","2001-2002","providence"
"Beth Wolff","F","Sr","25","2","1","3","0.1200","0","0","0","0","2001-2002","providence"
"Jennifer Kranz","D","Sr","23","0","2","2","0.0870","0","0","0","0","2001-2002","providence"
"Christina Redmond","F","Fr","22","1","0","1","0.0455","0","0","0","0","2001-2002","providence"
"Emily Gryp","D","Fr","27","0","1","1","0.0370","0","0","0","0","2001-2002","providence"
"Liza Hellar","F","So","1","0","0","0","0.0000","0","0","0","0","2001-2002","providence"
"Amy Quinlan","G","So","23","0","0","0","0.0000","0","0","0","0","2001-2002","providence"
"Amy Thomas","G","Fr","18","0","0","0","0.0000","0","0","0","0","2001-2002","providence"
"Andrea Poley","F","Sr","26","18","17","35","1.3462","4","4","2","0","2001-2002","rensselaer"
"Kate Adams","D","Sr","27","9","24","33","1.2222","1","3","0","0","2001-2002","rensselaer"
"Deanna Dougherty","F","So","27","15","17","32","1.1852","1","1","0","0","2001-2002","rensselaer"
"Julie Durham","D","Sr","24","18","13","31","1.2917","3","4","0","0","2001-2002","rensselaer"
"Katie Woodward","F","So","26","11","9","20","0.7692","2","0","0","0","2001-2002","rensselaer"
"Christin Sauca","F","Jr","27","8","12","20","0.7407","1","1","0","0","2001-2002","rensselaer"
"Meredith Langille","F","Fr","27","6","9","15","0.5556","0","0","0","0","2001-2002","rensselaer"
"Jessica Malec","F","Sr","18","8","6","14","0.7778","0","0","0","0","2001-2002","rensselaer"
"Lane Dielwart","D","Fr","27","5","9","14","0.5185","0","1","0","0","2001-2002","rensselaer"
"Maj Nixon","D","So","27","2","11","13","0.4815","0","0","0","0","2001-2002","rensselaer"
"Paula Durham","F","Fr","24","5","7","12","0.5000","0","0","0","0","2001-2002","rensselaer"
"Allyn Cooper","D","Fr","27","2","9","11","0.4074","0","1","0","0","2001-2002","rensselaer"
"Jennifer Janezic","F","Sr","26","5","4","9","0.3462","0","1","0","0","2001-2002","rensselaer"
"Bridget Rice","F","Fr","27","3","6","9","0.3333","1","0","0","0","2001-2002","rensselaer"
"Sara Riel","D","Jr","27","1","8","9","0.3333","1","0","0","0","2001-2002","rensselaer"
"Kristine DeRosa","F","Jr","27","5","3","8","0.2963","0","0","0","0","2001-2002","rensselaer"
"Jennifer Scammell","D","Sr","25","1","7","8","0.3200","0","0","0","0","2001-2002","rensselaer"
"Lauren Smith","F","So","27","3","4","7","0.2593","1","0","0","0","2001-2002","rensselaer"
"Taylor Walker","F/D","Fr","16","3","2","5","0.3125","0","0","0","0","2001-2002","rensselaer"
"Carolyn Fox","G","Jr","8","0","1","1","0.1250","0","0","0","0","2001-2002","rensselaer"
"Cory Ivanca","F","Jr","1","0","0","0","0.0000","0","0","0","0","2001-2002","rensselaer"
"Julie Vallarelli","G","Fr","21","0","0","0","0.0000","0","0","0","0","2001-2002","rensselaer"
"Angela Yuhas","F","Jr","26","13","24","37","1.4231","2","0","0","0","2001-2002","sacred-heart"
"Lyndsey Bennett","F","Fr","26","16","16","32","1.2308","3","2","0","0","2001-2002","sacred-heart"
"Sarah Bergin","","","19","12","15","27","1.4211","2","4","2","1","2001-2002","sacred-heart"
"Rhiannon Amor","D","So","26","7","8","15","0.5769","2","1","1","0","2001-2002","sacred-heart"
"Ahlona Biegel","F","Jr","26","8","4","12","0.4615","1","1","0","0","2001-2002","sacred-heart"
"Kristin Dudenbostel","D","Jr","25","4","8","12","0.4800","0","2","0","0","2001-2002","sacred-heart"
"Meredith Glavin","F","Fr","26","6","5","11","0.4231","1","0","0","1","2001-2002","sacred-heart"
"Rori Jean","F","Jr","26","8","2","10","0.3846","4","1","0","0","2001-2002","sacred-heart"
"Melinda Blevins","F","Sr","24","4","6","10","0.4167","0","1","0","0","2001-2002","sacred-heart"
"Tamara Flanagan","F","Fr","25","6","1","7","0.2800","1","2","0","0","2001-2002","sacred-heart"
"Siobhan Russell","D","Fr","18","3","4","7","0.3889","0","2","0","0","2001-2002","sacred-heart"
"Renee Weeks","F","So","26","2","3","5","0.1923","1","1","0","0","2001-2002","sacred-heart"
"Rebecca Gelinas","D","So","26","1","4","5","0.1923","0","0","0","0","2001-2002","sacred-heart"
"Taryn Catania","G","So","15","2","1","3","0.2000","0","1","0","0","2001-2002","sacred-heart"
"Kara McFadden","D","Jr","26","1","2","3","0.1154","0","0","0","0","2001-2002","sacred-heart"
"Emily Zyko","F","Sr","24","1","2","3","0.1250","0","0","0","0","2001-2002","sacred-heart"
"Kristina DeRita","F","Fr","26","1","1","2","0.0769","0","0","0","0","2001-2002","sacred-heart"
"Brittany Hoole","F","Fr","24","1","1","2","0.0833","0","0","0","0","2001-2002","sacred-heart"
"Kim Derleth","G","Sr","16","0","1","1","0.0625","0","0","0","0","2001-2002","sacred-heart"
"Stacey Sheridan","D","So","1","0","0","0","0.0000","0","0","0","0","2001-2002","sacred-heart"
"Kristine Russell","D","So","1","0","0","0","0.0000","0","0","0","0","2001-2002","sacred-heart"
"Courtney Caulfield","F","Fr","18","12","9","21","1.1667","2","4","0","0","2001-2002","salve-regina"
"Meaghen Toland","F","Fr","21","9","9","18","0.8571","0","1","1","1","2001-2002","salve-regina"
"Jennifer Murray","D","Fr","21","6","5","11","0.5238","1","1","0","0","2001-2002","salve-regina"
"Danielle Darisse","F","Fr","17","3","6","9","0.5294","0","0","0","0","2001-2002","salve-regina"
"Jennifer Caffrey","F","Sr","21","1","3","4","0.1905","0","1","0","0","2001-2002","salve-regina"
"Sara Peterson","F","So","20","2","1","3","0.1500","0","1","0","0","2001-2002","salve-regina"
"Gayle Bryce","D","So","19","2","1","3","0.1579","0","0","0","0","2001-2002","salve-regina"
"Nicole Cote","F","So","21","1","2","3","0.1429","0","0","0","0","2001-2002","salve-regina"
"Amanda Boisvert","F","So","19","1","2","3","0.1579","0","0","0","0","2001-2002","salve-regina"
"Cristina Marfuggi","F","So","12","0","3","3","0.2500","0","0","0","0","2001-2002","salve-regina"
"Laura Quincy","F","Fr","21","2","0","2","0.0952","0","1","0","0","2001-2002","salve-regina"
"Wendy Waite-Fuller","F","Fr","5","2","0","2","0.4000","1","1","0","0","2001-2002","salve-regina"
"Kristin Suslowicz","G","Fr","19","0","1","1","0.0526","0","0","0","0","2001-2002","salve-regina"
"Julie Lenahan","F","Jr","11","0","1","1","0.0909","0","0","0","0","2001-2002","salve-regina"
"Jenna Malgieri","D","Sr","1","0","0","0","0.0000","0","0","0","0","2001-2002","salve-regina"
"Katherine Byrnes","F","Sr","16","0","0","0","0.0000","0","0","0","0","2001-2002","salve-regina"
"Erika Milliun","F","So","20","0","0","0","0.0000","0","0","0","0","2001-2002","salve-regina"
"Brei Jordan","F","Sr","2","0","0","0","0.0000","0","0","0","0","2001-2002","salve-regina"
"Michelle Lavoie","D","So","19","0","0","0","0.0000","0","0","0","0","2001-2002","salve-regina"
"Cara Judd","D","So","15","0","0","0","0.0000","0","0","0","0","2001-2002","salve-regina"
"Jessica Campbell","F","So","4","0","0","0","0.0000","0","0","0","0","2001-2002","salve-regina"
"Jennifer Dunnirvine","G","Fr","8","0","0","0","0.0000","0","0","0","0","2001-2002","salve-regina"
"Deidre Lindstrom","F/D","Fr","25","14","17","31","1.2400","0","2","0","0","2001-2002","st-catherine"
"Kim Hayes","F","Jr","25","12","15","27","1.0800","4","3","1","1","2001-2002","st-catherine"
"Katie Eichten","F","So","25","9","9","18","0.7200","2","1","0","0","2001-2002","st-catherine"
"Angie Carstenbrock","F","Fr","25","12","5","17","0.6800","2","1","1","0","2001-2002","st-catherine"
"Jen Rogers","D","So","25","8","6","14","0.5600","0","1","1","0","2001-2002","st-catherine"
"Jill Ament","F","So","25","2","8","10","0.4000","0","0","0","0","2001-2002","st-catherine"
"Antoinette Pace","G","So","22","8","1","9","0.4091","1","3","0","0","2001-2002","st-catherine"
"Robyn Lunda","D","Jr","25","2","4","6","0.2400","1","0","0","0","2001-2002","st-catherine"
"Beth Janni","D","Sr","25","0","6","6","0.2400","0","0","0","0","2001-2002","st-catherine"
"Katie Kuenzi","F","Fr","12","1","1","2","0.1667","0","0","0","0","2001-2002","st-catherine"
"Katie Drew","F","So","25","0","2","2","0.0800","0","0","0","0","2001-2002","st-catherine"
"Melanie Schulte","F/D","Sr","24","0","1","1","0.0417","0","0","0","0","2001-2002","st-catherine"
"Kendra Graper","G","So","25","0","0","0","0.0000","0","0","0","0","2001-2002","st-catherine"
"Kelly Gulden","","","11","0","0","0","0.0000","0","0","0","0","2001-2002","st-catherine"
"Debbie McLoughlin","F","Jr","5","0","0","0","0.0000","0","0","0","0","2001-2002","st-catherine"
"Holly Manning","F","Jr","23","18","9","27","1.1739","6","4","0","0","2001-2002","southern-maine"
"Beth Fulton","F","Sr","27","5","19","24","0.8889","0","0","0","0","2001-2002","southern-maine"
