"Name","Pos","Year","GP","G","A","Pts.","Pt/Gm","PEN","PIM","GWG","PPG","SHG","ENG","Season","Team"
"Raylen Dziengelewski","D","Sr","32","0","4","4","0.1250","15","30","0","0","0","0","2010-2011","new-hampshire"
"Sarah Cuthbert","F/D","Jr","32","2","1","3","0.0938","2","4","0","0","0","0","2010-2011","new-hampshire"
"Brittany Skudder","F","Jr","29","1","2","3","0.1034","4","8","0","0","0","0","2010-2011","new-hampshire"
"Molly Morrison","F","Sr","27","1","2","3","0.1111","1","2","1","0","0","0","2010-2011","new-hampshire"
"Bryanna Farris","D","So","27","0","2","2","0.0741","8","16","0","0","0","0","2010-2011","new-hampshire"
"Lindsey Minton","G","Jr","18","0","1","1","0.0556","0","0","0","0","0","0","2010-2011","new-hampshire"
"Paige Goloubef","F","So","21","0","1","1","0.0476","2","4","0","0","0","0","2010-2011","new-hampshire"
"Kayley Herman","G","Sr","14","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","new-hampshire"
"Emily LaRosa","F","So","24","6","4","10","0.4167","8","16","0","1","1","0","2010-2011","nichols"
"Megan Gerein","F","Fr","24","6","2","8","0.3333","1","2","0","0","0","0","2010-2011","nichols"
"Mandy Manopla","F","Jr","24","4","4","8","0.3333","19","38","1","1","0","0","2010-2011","nichols"
"Krista-Jean Forand","F","Jr","21","3","3","6","0.2857","8","16","1","0","0","0","2010-2011","nichols"
"Bridget Griffin","D","Fr","24","1","3","4","0.1667","0","0","1","1","0","0","2010-2011","nichols"
"SueEllen Nault","F","Sr","23","1","2","3","0.1304","3","6","0","0","0","0","2010-2011","nichols"
"Stacey McGrath","F","So","24","2","0","2","0.0833","5","10","0","0","0","0","2010-2011","nichols"
"Hannah Tardif","F","Jr","24","1","1","2","0.0833","0","0","0","0","0","0","2010-2011","nichols"
"Mary Fehr","D","So","21","1","1","2","0.0952","12","24","0","0","0","0","2010-2011","nichols"
"Haylie Carter","F","Jr","22","0","2","2","0.0909","0","0","0","0","0","0","2010-2011","nichols"
"Courtney Carey","D","Jr","24","0","2","2","0.0833","7","14","0","0","0","0","2010-2011","nichols"
"Cheryl Pitts","F","Jr","24","1","0","1","0.0417","2","4","1","0","0","0","2010-2011","nichols"
"Sydney Gilbert","F","Sr","24","0","1","1","0.0417","6","12","0","0","0","0","2010-2011","nichols"
"Kayla Collins","D","Fr","24","0","1","1","0.0417","8","16","0","0","0","0","2010-2011","nichols"
"Courtney Vallee","D","Fr","22","0","0","0","0.0000","2","4","0","0","0","0","2010-2011","nichols"
"Stephanie Ryan","F","Fr","4","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","nichols"
"Sara Stewart","F","Fr","9","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","nichols"
"Samantha Maddern","D","Fr","3","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","nichols"
"Melissa Mansfield","G","Sr","8","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","nichols"
"Francesca Palazzo","G","Fr","20","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","nichols"
"Amanda Broughton","D","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","nichols"
"Ashley O'Donnell","D","Sr","18","0","0","0","0.0000","10","20","0","0","0","0","2010-2011","nichols"
"Briana DellaMura","F","So","18","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","nichols"
"Kendra Noll","F","So","16","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","nichols"
"Christine Rigosi","G","Sr","6","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","nichols"
"Jocelyne Lamoureux","F","So","33","28","29","57","1.7273","50","108","3","6","1","0","2010-2011","north-dakota"
"Monique Lamoureux","F","So","33","22","32","54","1.6364","36","72","4","7","0","0","2010-2011","north-dakota"
"Alyssa Wiebe","F","Jr","36","13","21","34","0.9444","11","25","1","0","1","0","2010-2011","north-dakota"
"Jordan Slavin","D","So","28","6","16","22","0.7857","10","31","2","4","0","0","2010-2011","north-dakota"
"Sara Dagenais","F","Jr","36","9","11","20","0.5556","14","50","2","1","0","0","2010-2011","north-dakota"
"Allison Parizek","F","So","34","7","9","16","0.4706","14","39","0","3","0","0","2010-2011","north-dakota"
"Mary Loken","F","So","36","8","7","15","0.4167","5","10","3","4","0","0","2010-2011","north-dakota"
"Kelsey Ketcher","F","Jr","36","6","4","10","0.2778","13","26","0","5","0","0","2010-2011","north-dakota"
"Candace Molle","D","So","36","2","8","10","0.2778","22","44","0","1","0","0","2010-2011","north-dakota"
"Ashley Furia","F","So","36","2","7","9","0.2500","5","10","0","0","0","0","2010-2011","north-dakota"
"Stephanie Roy","F","Sr","28","7","1","8","0.2857","8","16","4","1","0","0","2010-2011","north-dakota"
"Margot Miller","F","Jr","31","3","5","8","0.2581","4","8","0","0","0","0","2010-2011","north-dakota"
"Holly Perkins","F","So","13","3","5","8","0.6154","1","2","1","0","0","0","2010-2011","north-dakota"
"Madison Kolls","D","Fr","36","0","4","4","0.1111","3","6","0","0","0","0","2010-2011","north-dakota"
"Kayla Berg","D","So","36","0","4","4","0.1111","14","39","0","0","0","0","2010-2011","north-dakota"
"Megan Gilbert","F","So","36","0","3","3","0.0833","1","2","0","0","0","0","2010-2011","north-dakota"
"Stephanie Ney","G","Jr","26","0","3","3","0.1154","0","0","0","0","0","0","2010-2011","north-dakota"
"Ashley Holmes","D","Jr","36","0","1","1","0.0278","6","23","0","0","0","0","2010-2011","north-dakota"
"Jorid Dagfinrud","G","Jr","12","0","0","0","0.0000","2","4","0","0","0","0","2010-2011","north-dakota"
"Ariel Monarez","D","Fr","24","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","north-dakota"
"Francie PichÃ©","D","Fr","8","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","north-dakota"
"Rachel Llanes","F","So","37","12","19","31","0.8378","6","12","2","4","1","0","2010-2011","northeastern"
"Katie MacSorley","F","Fr","37","15","6","21","0.5676","7","14","1","2","0","0","2010-2011","northeastern"
"Casey Pickett","F","So","37","10","10","20","0.5405","6","12","1","3","0","1","2010-2011","northeastern"
"Siena Falino","F","So","37","6","13","19","0.5135","5","10","1","0","0","0","2010-2011","northeastern"
"Alyssa Wohlfeiler","F","Sr","33","8","9","17","0.5152","20","40","4","3","0","0","2010-2011","northeastern"
"Claire Santostefano","F","Fr","37","5","12","17","0.4595","6","12","1","0","1","0","2010-2011","northeastern"
"Lori Antflick","F","Sr","37","7","7","14","0.3784","1","2","0","1","0","0","2010-2011","northeastern"
"Julia Marty","D","Sr","37","5","9","14","0.3784","10","20","1","1","0","1","2010-2011","northeastern"
"Stephanie Gavronsky","D","Jr","37","5","8","13","0.3514","32","64","1","1","0","0","2010-2011","northeastern"
"Kristi Kehoe","F","Sr","36","6","6","12","0.3333","13","26","2","0","1","0","2010-2011","northeastern"
"Maggie DiMasi","D","Fr","36","1","10","11","0.3056","25","50","0","1","0","0","2010-2011","northeastern"
"Brittany Esposito","F","So","12","4","6","10","0.8333","6","12","1","0","0","0","2010-2011","northeastern"
"Dani Rylan","F","Jr","37","3","7","10","0.2703","10","20","1","0","0","0","2010-2011","northeastern"
"Casie Fields","D","So","37","1","5","6","0.1622","8","16","0","0","0","0","2010-2011","northeastern"
"Sonia St. Martin","D","Fr","37","1","4","5","0.1351","10","20","0","0","0","0","2010-2011","northeastern"
"Maggie Brennolt","D","Fr","30","1","1","2","0.0667","0","0","0","0","0","0","2010-2011","northeastern"
"Lindsay Domaas","D","So","17","1","0","1","0.0588","2","4","0","0","0","0","2010-2011","northeastern"
"Florence Schelling","G","Jr","28","0","1","1","0.0357","0","0","0","0","0","0","2010-2011","northeastern"
"Nicole Fox","F","Fr","18","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","northeastern"
"Autumn Prouty","F","Sr","37","0","0","0","0.0000","5","18","0","0","0","0","2010-2011","northeastern"
"Danielle Kerr","F","So","9","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","northeastern"
"Leah Sulyma","G","Sr","11","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","northeastern"
"Corinne Henning","F","Fr","26","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","northeastern"
"Sophie Leclerc","F","Sr","29","26","28","54","1.8621","2","4","5","5","0","0","2010-2011","norwich"
"Julie Fortier","F","Jr","30","23","22","45","1.5000","7","14","5","7","0","0","2010-2011","norwich"
"Melissa Rundlett","F","Jr","30","18","17","35","1.1667","3","6","6","6","0","1","2010-2011","norwich"
"Jillayne DeBus","F","Sr","29","16","16","32","1.1034","17","34","3","3","0","0","2010-2011","norwich"
"Renee Lortie","F","Fr","30","14","18","32","1.0667","2","4","1","5","0","0","2010-2011","norwich"
"Sarianne Lynn","D","Jr","30","6","23","29","0.9667","1","2","1","3","0","0","2010-2011","norwich"
"Amanda Wilks","D","Jr","30","2","19","21","0.7000","13","26","0","0","0","0","2010-2011","norwich"
"Brittane Michaud","F","Sr","29","7","11","18","0.6207","3","6","1","3","0","0","2010-2011","norwich"
"Sarah Scardino","F","Sr","30","8","7","15","0.5000","5","10","1","2","0","0","2010-2011","norwich"
"Stephanie Invernizzi","F","So","27","5","6","11","0.4074","3","6","1","0","0","0","2010-2011","norwich"
"Haley Gibson","F","Fr","28","4","7","11","0.3929","8","16","0","0","0","0","2010-2011","norwich"
"Marie-Philip Guay","D","Fr","27","2","9","11","0.4074","12","24","0","0","0","0","2010-2011","norwich"
"Brittany Sharman","D","Fr","25","2","9","11","0.4400","5","10","0","0","0","0","2010-2011","norwich"
"Kayla Parsons","D","Fr","28","1","10","11","0.3929","12","24","0","1","0","0","2010-2011","norwich"
"Caitie Banfield","F","Jr","27","3","7","10","0.3704","2","4","0","0","0","0","2010-2011","norwich"
"Meghan Papagno","F","Fr","11","4","5","9","0.8182","4","8","0","0","0","0","2010-2011","norwich"
"Jacqueline Perez","F","So","23","3","5","8","0.3478","4","8","1","1","0","0","2010-2011","norwich"
"Kelsey Cone","F","Sr","24","3","3","6","0.2500","2","4","0","1","0","0","2010-2011","norwich"
"Elle Kadel","F","Fr","15","1","5","6","0.4000","1","2","0","0","0","0","2010-2011","norwich"
"Mollie Fitzpatrick","D","Jr","8","0","3","3","0.3750","2","4","0","0","0","0","2010-2011","norwich"
"Kayla Lascelle","D","Fr","14","0","2","2","0.1429","2","4","0","0","0","0","2010-2011","norwich"
"Baylie Lamarre","D","Fr","5","0","2","2","0.4000","0","0","0","0","0","0","2010-2011","norwich"
"Brittany Casey","D","So","2","1","0","1","0.5000","1","2","0","0","0","0","2010-2011","norwich"
"Emily Goff","F","Sr","5","0","1","1","0.2000","0","0","0","0","0","0","2010-2011","norwich"
"Cindy Fortin","G","Sr","21","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","norwich"
"Joanie Plamondon","G","Fr","6","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","norwich"
"Kelly Fisk","G","Fr","5","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","norwich"
"Bianca Bogda","F","So","2","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","norwich"
"Laura McIntosh","F","Jr","33","14","33","47","1.4242","12","24","3","3","0","0","2010-2011","ohio-state"
"Natalie Spooner","F","Jr","29","26","13","39","1.3448","16","32","5","10","1","0","2010-2011","ohio-state"
"Hokey Langan","F","So","27","13","18","31","1.1481","13","26","0","5","1","2","2010-2011","ohio-state"
"Shannon Reilly","D","Sr","34","9","14","23","0.6765","11","22","1","3","0","0","2010-2011","ohio-state"
"Kelly Wild","D","Jr","36","3","16","19","0.5278","14","28","0","2","0","0","2010-2011","ohio-state"
"Tina Hollowell","F","So","36","3","13","16","0.4444","7","14","1","0","0","0","2010-2011","ohio-state"
"Ally Tarr","F","Fr","36","7","7","14","0.3889","2","4","1","0","0","0","2010-2011","ohio-state"
"Paige Semenza","F","So","34","7","6","13","0.3824","11","22","1","0","2","0","2010-2011","ohio-state"
"Melissa Feste","F","Jr","36","4","6","10","0.2778","5","10","1","1","0","0","2010-2011","ohio-state"
"Minttu Tuominen","F","So","32","2","8","10","0.3125","5","10","0","0","0","1","2010-2011","ohio-state"
"Kim Theut","F","Jr","34","3","4","7","0.2059","7","14","0","1","0","0","2010-2011","ohio-state"
"Christina Mancuso","F","Sr","32","3","3","6","0.1875","15","30","1","0","0","0","2010-2011","ohio-state"
"Becky Allis","D","Fr","32","2","4","6","0.1875","6","12","0","0","0","0","2010-2011","ohio-state"
"Amanda Boskovich","F","So","33","2","2","4","0.1212","0","0","0","0","0","0","2010-2011","ohio-state"
"Teal Bishop","D","Sr","36","0","4","4","0.1111","16","43","0","0","0","0","2010-2011","ohio-state"
"Jenna Kilpatrick","F","Sr","24","1","2","3","0.1250","0","0","0","0","0","0","2010-2011","ohio-state"
"Lisa Steffes","G","Fr","36","0","3","3","0.0833","0","0","0","0","0","0","2010-2011","ohio-state"
"Liz Rizzo","F","So","32","0","2","2","0.0625","2","4","0","0","0","0","2010-2011","ohio-state"
"Loren Carrier","G","Fr","1","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","ohio-state"
"Brittany Carlson","D","Jr","35","0","0","0","0.0000","8","16","0","0","0","0","2010-2011","ohio-state"
"Sandy Nelson","D","Sr","10","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","ohio-state"
"Madison Marcotte","D","Fr","15","0","0","0","0.0000","2","4","0","0","0","0","2010-2011","ohio-state"
"Annie Svedin","D","Fr","29","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","ohio-state"
"Mackenzie Lee","F","Jr","25","14","9","23","0.9200","3","6","1","6","2","0","2010-2011","oswego"
"Megan Howe","F","Fr","25","7","12","19","0.7600","12","24","3","3","2","0","2010-2011","oswego"
"Jillian Bergeron","F","Jr","23","6","9","15","0.6522","8","24","0","2","0","0","2010-2011","oswego"
"Kelly Collins","F","Jr","24","13","1","14","0.5833","12","24","3","7","0","0","2010-2011","oswego"
"Carly Henderson","F","Fr","23","7","5","12","0.5217","12","24","0","3","0","1","2010-2011","oswego"
"Olivia Boersen","F","Fr","24","3","9","12","0.5000","13","29","1","0","0","0","2010-2011","oswego"
"Brenna Weber","D","Sr","24","2","6","8","0.3333","21","42","0","2","0","0","2010-2011","oswego"
"Kathryn Sbrocchi","D","Jr","24","1","6","7","0.2917","10","20","0","1","0","0","2010-2011","oswego"
"Lauren Gilpin","F","Jr","24","3","3","6","0.2500","8","16","1","0","0","0","2010-2011","oswego"
"Melissa Seamont","F","Fr","24","2","4","6","0.2500","2","4","0","0","0","0","2010-2011","oswego"
"Jocelyn St. Clair","D","Fr","17","1","5","6","0.3529","0","0","0","0","0","0","2010-2011","oswego"
"Kristin Metzger","F","So","24","1","5","6","0.2500","1","2","0","0","0","0","2010-2011","oswego"
"Sarah Hannon","F/D","Sr","24","3","2","5","0.2083","7","22","1","0","1","1","2010-2011","oswego"
"Emily Grippin","F","Sr","20","3","1","4","0.2000","5","10","1","0","1","0","2010-2011","oswego"
"Meagan Big Snake","D","Sr","19","1","2","3","0.1579","6","12","0","0","0","0","2010-2011","oswego"
"Chelsea Hunt","D","Fr","22","1","2","3","0.1364","8","16","0","0","0","0","2010-2011","oswego"
"Alex Szypryt","F","So","17","1","1","2","0.1176","1","2","1","0","1","0","2010-2011","oswego"
"Mady Paul","F","Fr","11","1","1","2","0.1818","1","2","1","0","0","0","2010-2011","oswego"
"Leslie Jarvis","D","Fr","17","0","2","2","0.1176","4","8","0","0","0","0","2010-2011","oswego"
"Leah McNaughton","F","Jr","12","0","1","1","0.0833","1","2","0","0","0","0","2010-2011","oswego"
"Breanne Reith","D","So","17","0","1","1","0.0588","9","18","0","0","0","0","2010-2011","oswego"
"Catherine Cote","G","Fr","4","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","oswego"
"Natalie Rossi","D","Sr","1","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","oswego"
"Emi Williams","G","Sr","21","0","0","0","0.0000","2","4","0","0","0","0","2010-2011","oswego"
"Steph Moon","F","Sr","27","10","24","34","1.2593","2","4","5","5","1","0","2010-2011","plattsburgh"
"Teal Gove","F","So","27","16","13","29","1.0741","6","12","3","5","1","0","2010-2011","plattsburgh"
"Megan DiJulio","F","Sr","27","12","14","26","0.9630","13","26","2","4","0","0","2010-2011","plattsburgh"
"Kara Buehler","D","Sr","27","7","15","22","0.8148","4","8","0","3","0","0","2010-2011","plattsburgh"
"Brittany Meade","F","Sr","24","8","10","18","0.7500","6","12","2","3","1","0","2010-2011","plattsburgh"
"Erika Shaubel","D","Jr","26","4","12","16","0.6154","11","22","1","2","0","0","2010-2011","plattsburgh"
"Allison Era","D","Fr","26","2","12","14","0.5385","4","8","0","0","0","0","2010-2011","plattsburgh"
"Kylie Klassen","F","Jr","27","8","4","12","0.4444","2","4","1","3","0","0","2010-2011","plattsburgh"
"Helen Giroux","F","Sr","24","7","5","12","0.5000","2","4","1","0","0","0","2010-2011","plattsburgh"
"Amber Welch","F","Fr","23","4","7","11","0.4783","5","10","0","1","0","0","2010-2011","plattsburgh"
"Justine Fisher","F","Jr","23","4","6","10","0.4348","5","10","2","0","0","0","2010-2011","plattsburgh"
"Kristen Bond","D","Sr","25","1","8","9","0.3600","3","6","0","0","0","0","2010-2011","plattsburgh"
"Kate Fairfield","F","Sr","27","3","5","8","0.2963","10","20","1","1","0","0","2010-2011","plattsburgh"
"Jordan Caldwell","F","So","27","1","7","8","0.2963","6","12","0","0","0","0","2010-2011","plattsburgh"
"Monica Korzon","F","Fr","24","2","5","7","0.2917","5","10","0","0","1","0","2010-2011","plattsburgh"
"Alanna Moir","D","So","15","2","4","6","0.4000","6","12","0","1","0","0","2010-2011","plattsburgh"
"Chelsea VanGlahn","F","Fr","26","5","0","5","0.1923","6","12","2","0","1","0","2010-2011","plattsburgh"
"Erica Pomponio","D","So","23","2","2","4","0.1739","5","10","0","0","0","0","2010-2011","plattsburgh"
"Kristin Maton","D","So","20","1","2","3","0.1500","5","10","0","0","0","0","2010-2011","plattsburgh"
"Shannon Flattery","F","So","12","2","0","2","0.1667","0","0","0","0","0","0","2010-2011","plattsburgh"
"Kayla Colang","F","Jr","6","2","0","2","0.3333","4","8","0","0","1","0","2010-2011","plattsburgh"
"Mandy Mackrell","G","Sr","21","0","1","1","0.0476","4","8","0","0","0","0","2010-2011","plattsburgh"
"Sydney Aveson","G","So","6","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","plattsburgh"
"Bri Davis","F","Jr","18","4","6","10","0.5556","8","16","0","2","0","0","2010-2011","plymouth-state"
"Jane Baruch","F","Fr","23","4","3","7","0.3043","1","2","0","1","0","0","2010-2011","plymouth-state"
"Rebecca Fogg","F","Fr","19","3","4","7","0.3684","6","12","0","1","0","0","2010-2011","plymouth-state"
"Jamie O'Brien","F","Fr","20","2","4","6","0.3000","1","2","0","1","0","0","2010-2011","plymouth-state"
"Molly Blaine","D","Jr","22","2","4","6","0.2727","3","6","0","1","0","0","2010-2011","plymouth-state"
"Allison Collins","F","Fr","22","2","3","5","0.2273","3","6","0","0","0","0","2010-2011","plymouth-state"
"Abby Van Wormer","D","Jr","5","2","1","3","0.6000","3","6","0","1","0","0","2010-2011","plymouth-state"
"Tina Worley","F","Jr","20","2","0","2","0.1000","11","44","0","1","0","0","2010-2011","plymouth-state"
"Katie Landry","D","Fr","22","1","1","2","0.0909","5","10","1","0","0","0","2010-2011","plymouth-state"
"Brittany Oliver","D","Fr","6","1","1","2","0.3333","5","10","0","1","0","0","2010-2011","plymouth-state"
"Meghan Cassidy","F","Fr","17","1","1","2","0.1176","2","4","0","0","0","0","2010-2011","plymouth-state"
"Carrie Baruch","D","Fr","23","0","2","2","0.0870","10","20","0","0","0","0","2010-2011","plymouth-state"
"Stephanie Newmark","D","Fr","21","0","2","2","0.0952","4","8","0","0","0","0","2010-2011","plymouth-state"
"Ali Myers","F","Fr","19","1","0","1","0.0526","1","2","0","0","0","0","2010-2011","plymouth-state"
"Tasha Wyatt","D","Fr","19","1","0","1","0.0526","17","34","0","1","0","0","2010-2011","plymouth-state"
"Claire Ficaro","D","Fr","17","0","1","1","0.0588","14","28","0","0","0","0","2010-2011","plymouth-state"
"Jackie Collins","F","So","7","0","1","1","0.1429","2","4","0","0","0","0","2010-2011","plymouth-state"
"Jenn Bove","F","So","2","0","1","1","0.5000","0","0","0","0","0","0","2010-2011","plymouth-state"
"Ali Ponte","G","Fr","23","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","plymouth-state"
"Alyssa Audet","F","Fr","11","0","0","0","0.0000","3","6","0","0","0","0","2010-2011","plymouth-state"
"Montanna Heinlein","F","So","20","0","0","0","0.0000","5","10","0","0","0","0","2010-2011","plymouth-state"
"Nicole Crandle","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","plymouth-state"
"Dana Volk","F/D","Fr","4","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","plymouth-state"
"Kaela Mitchell","F/D","Fr","17","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","plymouth-state"
"Nicole Provencher","G","Jr","4","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","plymouth-state"
"Jessica Matson","D","Fr","4","0","0","0","0.0000","3","6","0","0","0","0","2010-2011","plymouth-state"
"Kelsey Maguire","F","Fr","23","0","0","0","0.0000","6","12","0","0","0","0","2010-2011","plymouth-state"
"Jackie Morin","F","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","plymouth-state"
"Michelle Leonard","F","Jr","10","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","plymouth-state"
"Olivia Mucha","F","Fr","29","9","12","21","0.7241","6","12","1","2","1","2","2010-2011","princeton"
"Sasha Sherry","D","Sr","30","8","13","21","0.7000","24","48","3","5","0","0","2010-2011","princeton"
"Sally Butler","F","Fr","29","9","10","19","0.6552","8","16","3","0","0","0","2010-2011","princeton"
"Denna Laing","F","Fr","31","8","10","18","0.5806","15","30","3","2","0","0","2010-2011","princeton"
"Paula Romanchuk","F","Jr","31","8","7","15","0.4839","21","42","1","2","0","0","2010-2011","princeton"
"Corey Stearns","F","So","31","7","8","15","0.4839","2","4","0","3","0","0","2010-2011","princeton"
"Julie Johnson","F","Jr","31","4","6","10","0.3226","3","6","2","1","0","0","2010-2011","princeton"
"Heather Landry","F","Jr","27","5","4","9","0.3333","7","14","0","1","0","0","2010-2011","princeton"
"Danielle DiCesare","F","Jr","31","2","6","8","0.2581","10","20","1","0","0","0","2010-2011","princeton"
"Gabie Figueroa","D","Fr","31","1","7","8","0.2581","17","34","0","0","0","0","2010-2011","princeton"
"Charissa Stadnyk","F","Jr","31","2","5","7","0.2258","11","22","1","0","0","0","2010-2011","princeton"
"Laura Martindale","D","Sr","31","0","7","7","0.2258","10","20","0","0","0","0","2010-2011","princeton"
"Alex Kinney","F","So","31","2","3","5","0.1613","1","2","0","0","0","0","2010-2011","princeton"
"Kelly Cooke","F","So","31","2","2","4","0.1290","1","2","1","0","0","0","2010-2011","princeton"
"Rose Alleva","D","Fr","31","0","4","4","0.1290","7","25","0","0","0","0","2010-2011","princeton"
"Caroline Park","F","Sr","21","1","2","3","0.1429","0","0","0","0","0","0","2010-2011","princeton"
"Krystyna Bellisario","D","So","17","0","1","1","0.0588","7","25","0","0","0","0","2010-2011","princeton"
"Cassie Seguin","G","So","8","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","princeton"
"Ann-Marie Elvin","D","Jr","5","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","princeton"
"Rachel Weber","G","Jr","25","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","princeton"
"Kate Bacon","F","Jr","34","16","14","30","0.8824","13","26","2","5","1","3","2010-2011","providence"
"Alyse Ruff","F","Sr","34","6","20","26","0.7647","17","34","4","2","0","0","2010-2011","providence"
"Corinne Buie","F","Fr","34","11","13","24","0.7059","12","24","1","3","1","2","2010-2011","providence"
"Jennifer Friedman","D","Jr","34","7","15","22","0.6471","17","42","3","3","0","0","2010-2011","providence"
"Ashley Cottrell","F","Jr","34","12","7","19","0.5588","6","12","3","0","1","0","2010-2011","providence"
"Abby Gauthier","F","Jr","34","9","10","19","0.5588","9","18","0","4","0","0","2010-2011","providence"
"Laura Veharanta","F","Jr","34","13","4","17","0.5000","12","24","5","2","0","1","2010-2011","providence"
"Rebecca Morse","D","Fr","32","5","11","16","0.5000","9","18","3","0","0","0","2010-2011","providence"
"Amber Yung","D","Sr","34","1","15","16","0.4706","8","16","0","0","0","0","2010-2011","providence"
"Jean O'Neill","F","Sr","17","8","6","14","0.8235","2","4","0","3","0","0","2010-2011","providence"
"Nicole Anderson","F","So","34","6","6","12","0.3529","6","12","0","2","0","0","2010-2011","providence"
"Jessica Vella","F","So","34","3","5","8","0.2353","5","10","1","0","1","1","2010-2011","providence"
"Jessica Cohen","F","So","34","3","2","5","0.1471","10","20","0","1","1","0","2010-2011","providence"
"Leigh Riley","D","Sr","34","0","5","5","0.1471","3","6","0","0","0","0","2010-2011","providence"
"Genevieve Lacasse","G","Jr","31","0","5","5","0.1613","0","0","0","0","0","0","2010-2011","providence"
"Christie Jensen","D","Jr","29","0","5","5","0.1724","10","20","0","0","0","0","2010-2011","providence"
"Lauren Covell","F","Jr","30","0","4","4","0.1333","5","10","0","0","0","0","2010-2011","providence"
"Maggie Pendleton","D","Fr","34","0","2","2","0.0588","7","14","0","0","0","0","2010-2011","providence"
"Emily Groth","D","So","33","1","0","1","0.0303","2","4","0","0","0","0","2010-2011","providence"
"Nina Riley","G","Fr","2","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","providence"
"Christina England","G","Sr","3","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","providence"
"Kelly Babstock","F","Fr","37","30","29","59","1.5946","17","34","10","5","2","0","2010-2011","quinnipiac"
"Kate Wheeler","F","Jr","37","12","17","29","0.7838","6","12","1","4","1","1","2010-2011","quinnipiac"
"Erica Udén Johansson","F","Fr","31","11","14","25","0.8065","10","20","1","2","0","1","2010-2011","quinnipiac"
"Bethany Dymarczyk","D","Jr","37","6","18","24","0.6486","3","6","1","3","0","0","2010-2011","quinnipiac"
"Brittany Lyons","F","So","37","12","10","22","0.5946","4","8","3","3","0","0","2010-2011","quinnipiac"
"Regan Boulton","D","So","28","9","7","16","0.5714","2","4","2","6","0","1","2010-2011","quinnipiac"
"Amanda Colin","F","Fr","37","7","8","15","0.4054","7","14","2","1","0","0","2010-2011","quinnipiac"
"Jordan Elkins","D","Jr","35","5","8","13","0.3714","2","4","1","4","0","0","2010-2011","quinnipiac"
"Felica Vieweg","D","So","37","1","9","10","0.2703","3","6","0","1","0","0","2010-2011","quinnipiac"
"Kelley Davies","F","Sr","37","3","6","9","0.2432","12","24","0","1","0","0","2010-2011","quinnipiac"
"Elena Orlando","F","Fr","33","2","6","8","0.2424","5","10","0","0","0","0","2010-2011","quinnipiac"
"Chelsea Illchuk","F","Jr","37","2","4","6","0.1622","5","10","0","0","0","0","2010-2011","quinnipiac"
"Shelby Wignall","D","Fr","36","0","6","6","0.1667","12","24","0","0","0","0","2010-2011","quinnipiac"
"Lindsay Burman","F","Fr","35","2","2","4","0.1143","9","18","0","0","0","0","2010-2011","quinnipiac"
"Melissa Perry","D","Jr","35","2","2","4","0.1143","9","18","1","2","0","0","2010-2011","quinnipiac"
"Kristen Eklund","F","So","37","1","2","3","0.0811","3","6","0","0","0","0","2010-2011","quinnipiac"
"Olivia Brackett","F","Fr","19","0","2","2","0.1053","1","2","0","0","0","0","2010-2011","quinnipiac"
"Kara Gust","D","Fr","3","0","0","0","0.0000","1","2","0","0","0","0","2010-2011","quinnipiac"
"Breann Julius","D","So","3","0","0","0","0.0000","0","0","0","0","0","0","2010-2011","quinnipiac"
